,TIME_STAMP,Lon,Lat,Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
101,2022-08-14 11:37:30.300000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-73.79,-11.46,-40.61,,-30.5,-28.03,15.28,12.67,14.33,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,21.31,26.44,13.0,64QAM,64QAM,16QAM,46.71,5.75,,,,,31.25,0.0,,,,,128.33,5.58,,,17.19,0.0,,,,,27.815,,0.002,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-82.24,-15.93,-51.52,13.57,13.33,12.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,9.81,16QAM,20.9,,,,5.41,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-100.95,-14.66,-67.85,16.85,12.67,13.67,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,20.78,20.89,64QAM,64QAM,41.78,,,,0.0,,,5G-NR Qualcomm,184.0,1.0,0.0,4.0,4.0,176910.0,n5,10.0,884.55,15kHz,,0.0,184_0,0.0,-65.07,-10.34,24.54,0.0,-65.07,-10.34,Serving Beam,,103.33,,,,,,,,,,,,,,,,17.29,-5.06,,,,,,,,,,,11.63,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,16.0,16.21,23.0,21.88,28.0,25.57,,3.0,8.0,,19.785,0.335,1.0,1.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,12.5,87.5,0.0,0.0,64QAM,17.873,0.335,43.662,0.45,2728894.0,28119.0,DL NonCA,UL NonCA,,11.63,0.0,,,19.785,0.335,17.873,0.335,,,,
102,2022-08-14 11:37:30.400000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-74.31,-13.53,-40.96,,-31.46,-27.63,15.19,12.5,13.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,16.37,22.75,11.0,64QAM,64QAM,16QAM,50.55,3.67,,,,,0.0,,,,,,150.94,3.67,,,6.87,,,,,,,,,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-84.6,-14.88,-54.13,11.79,14.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,8.59,16QAM,21.41,,,,0.0,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-101.47,-13.81,-70.34,11.63,,,2.0,0.0,100.0,0.0,0.0,TM4,,,16.27,14.63,64QAM,64QAM,46.03,,,,20.0,,,,,,,,,,,,,15kHz,,,,,,,23.06,,,,,,103.0,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,14.36,-8.62,,,,,,,,,,,8.2,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,16.0,13.74,22.0,21.25,28.0,27.32,,3.0,7.75,,14.862,0.299,1.0,1.0,0.0,4.26,95.74,0.0,0.0,64QAM,0.0,0.0,12.5,87.5,0.0,0.0,64QAM,13.412,0.299,,,,,DL NonCA,UL NonCA,,8.2,0.0,,,14.862,0.299,13.412,0.299,,,,
103,2022-08-14 11:37:30.500000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-73.67,-12.56,-42.22,,,-22.64,13.13,13.0,12.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,21.15,24.08,,64QAM,64QAM,,60.77,,,,,,16.0,0.0,,,,,154.99,,,,5.15,0.0,,,,,,,,,4CA,,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-76.41,-12.89,-49.48,15.8,14.67,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,16.92,64QAM,15.67,,,,0.0,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-102.0,-15.42,-69.11,13.48,14.5,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,20.38,15.45,64QAM,64QAM,40.85,,,,4.17,,,5G-NR Qualcomm,184.0,1.0,0.0,4.0,4.0,176910.0,n5,10.0,884.55,15kHz,,0.0,184_0,0.0,-65.83,-10.34,23.48,0.0,-65.83,-10.34,Serving Beam,,103.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,12.5,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,13.0,11.73,22.0,22.29,28.0,23.84,,3.0,3.5,,15.199,0.247,1.0,1.0,0.0,30.61,69.39,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,14.923,0.218,,,,,DL NonCA,UL NonCA,,1.16,12.5,,,15.199,0.247,14.923,0.218,15.557,,44.19,
104,2022-08-14 11:37:30.600000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-76.1,-13.73,-42.35,,,-24.1,13.87,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,19.29,21.78,15.17,64QAM,64QAM,64QAM,56.95,3.83,,,,,23.08,0.0,,,,,144.0,3.9,,,15.0,0.0,,,,,,0.001,,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-77.68,-12.7,-50.83,13.3,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,19.89,64QAM,17.0,,,,11.43,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-101.33,-15.12,-68.76,8.76,13.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,22.18,19.82,64QAM,64QAM,39.0,,,,6.25,,,5G-NR Qualcomm,184.0,1.0,0.0,4.0,4.0,176910.0,n5,10.0,884.55,15kHz,,0.0,184_0,0.0,-67.67,-10.34,21.77,0.0,-67.67,-10.34,Serving Beam,,104.5,,,,,,,,,,,,,,,,18.14,0.47,,,,,,,,,,,15.12,16.67,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,15.17,22.0,20.4,20.0,21.81,,3.0,10.83,,18.057,0.454,1.0,1.0,0.0,1.89,98.11,0.0,0.0,64QAM,0.0,0.0,20.0,80.0,0.0,0.0,64QAM,15.168,0.426,,,,,DL NonCA,UL NonCA,,15.12,16.67,,,18.057,0.454,15.168,0.426,,,,
105,2022-08-14 11:37:30.700000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-77.09,-13.59,-44.52,,,-22.86,8.96,8.5,11.5,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,9.4,16.4,16.0,QPSK,16QAM,64QAM,18.7,3.67,,,,,0.0,0.0,,,,,117.78,3.67,,,24.39,0.0,,,,,,,,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-78.53,-10.68,-52.99,13.3,13.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,21.5,64QAM,25.0,,,,50.0,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-102.84,-13.01,-72.66,6.56,13.5,13.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,21.75,20.25,64QAM,64QAM,41.25,,,,37.5,,,,,,,,,,,,,15kHz,,,,,,,20.49,,,,,,107.0,2.0,0.0,100.0,0.0,0.0,11.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,20.14,1.16,,,,,,,,,,,6.76,11.11,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,15.0,14.28,24.0,20.88,20.0,21.41,,3.0,10.44,,16.464,0.518,1.0,1.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,25.0,75.0,0.0,0.0,64QAM,14.774,0.473,,,,,DL NonCA,UL NonCA,,6.76,11.11,,,16.464,0.518,14.774,0.473,,,,
106,2022-08-14 11:37:30.800000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-78.96,-12.21,-47.06,,,-20.22,8.38,10.0,11.5,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,6.79,14.0,14.0,QPSK,16QAM,64QAM,38.93,3.5,,,,,0.0,10.0,,,,,144.91,3.5,,,14.46,10.0,,,,,27.728,,0.0,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-87.34,-14.13,-58.3,6.8,12.33,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,17.0,64QAM,23.45,,,,0.0,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-104.88,-12.82,-74.76,6.5,12.0,11.67,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,23.0,21.67,64QAM,64QAM,44.67,,,,4.76,,,5G-NR Qualcomm,184.0,1.0,0.0,4.0,4.0,176910.0,n5,10.0,884.55,15kHz,,0.0,184_0,0.0,-70.86,-10.36,17.79,0.0,-70.86,-10.36,Serving Beam,,108.33,,,,,,,,,,,,,,,,20.88,1.44,,,,,,,,,,,10.0,18.18,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,18.0,16.69,22.0,19.78,28.0,26.64,,3.0,12.36,,20.193,0.664,1.0,1.0,0.0,0.0,88.64,11.36,0.0,64QAM,0.0,0.0,22.22,77.78,0.0,0.0,64QAM,17.688,0.554,43.892,0.381,2743256.0,23831.0,DL NonCA,UL NonCA,,10.0,18.18,,,20.193,0.664,17.688,0.554,,,,
107,2022-08-14 11:37:30.900000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-80.78,-14.88,-45.6,,-28.5,-21.73,8.0,9.67,9.67,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,9.36,11.73,13.0,16QAM,16QAM,16QAM,44.29,4.0,,,,,0.0,25.0,,,,,140.57,4.0,,,46.24,25.0,,,,,,,,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-88.16,-16.44,-56.83,5.16,12.5,11.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,15.0,16QAM,22.67,,,,37.5,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-105.04,-15.05,-72.8,3.36,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,18.91,15.09,64QAM,16QAM,46.09,,,,77.27,,,,,,,,,,,,,15kHz,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,16.0,14.92,23.0,22.67,28.0,27.89,,3.0,3.0,,20.47,0.142,1.0,1.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,20.47,0.106,,,,,DL NonCA,UL NonCA,,0.0,25.0,,,20.47,0.142,20.47,0.106,,,,
108,2022-08-14 11:37:31.000000,,,5G-NR_NSA,,,,,LTE Qualcomm,158.0,Band 2,675.0,18675.0,15.0,15.0,-81.66,-13.94,-46.38,,,-23.49,8.6,9.5,9.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,4x4,13.55,11.14,9.83,16QAM,16QAM,16QAM,31.23,13.33,11.23,10.95,11.16,1.04,0.0,0.0,6.966,0.383,6.324,0.355,134.99,13.33,52.91,1.04,7.19,0.0,23.759,0.383,21.575,0.355,,,,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,100.0,158.0,Band 66,66661.0,132197.0,5.0,-93.06,-15.34,-63.69,3.05,10.33,11.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,4x4,9.42,QPSK,23.29,9.63,9.45,8.66,2.17,4.041,3.567,158.0,Band 30,9820.0,27710.0,10.0,10.0,-105.66,-13.84,-74.84,8.0,13.67,3.67,2.0,50.0,50.0,0.0,0.0,TM4,0.0,4x4,17.77,12.25,64QAM,16QAM,47.57,18.24,17.98,14.97,9.38,5.446,4.993,,,,,,,,,,,15kHz,,,,,,,18.77,,,,,,110.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,7.1,,,,,,,,,,19.67,28.57,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,16.0,17.18,20.0,14.6,36.0,29.6,21.29,3.0,10.86,1.34,30.616,0.301,1.0,1.0,0.0,0.0,76.0,24.0,0.0,64QAM,0.0,20.0,40.0,40.0,0.0,0.0,64QAM,23.672,0.251,,,,,DL NonCA,UL NonCA,,19.67,28.57,21.29,1.34,30.616,0.301,23.672,0.251,19.632,,40.502,
109,2022-08-14 11:37:31.100000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-85.3,-15.41,-49.11,,,-17.1,11.08,9.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,13.0,10.33,8.0,16QAM,16QAM,16QAM,61.17,5.08,,,,,30.0,16.67,,,,,137.49,4.48,,,26.32,16.67,,,,,,,,0.128,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-88.47,-13.72,-60.75,6.98,11.5,10.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,8.67,QPSK,20.29,,,,20.0,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-108.55,-15.06,-76.36,4.17,11.5,6.0,2.0,50.0,50.0,0.0,0.0,TM4,6.0,,13.8,12.57,16QAM,16QAM,42.38,,,,41.67,,,5G-NR Qualcomm,184.0,1.0,0.0,4.0,4.0,176910.0,n5,10.0,884.55,15kHz,,0.0,184_0,0.0,-72.71,-10.3,20.27,0.0,-72.71,-10.3,Serving Beam,,110.0,,,,,,,,,,,,,,,,21.0,0.5,,,,,,,,,,,3.57,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,16.0,16.66,21.0,17.88,24.0,28.0,,3.0,9.5,,22.064,0.36,1.0,1.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,37.5,62.5,0.0,0.0,64QAM,21.318,0.36,,,,,DL NonCA,UL NonCA,,3.57,0.0,,,22.064,0.36,21.318,0.36,,,,
110,2022-08-14 11:37:31.200000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-84.73,-14.83,-49.67,,,-15.75,7.88,11.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,14.84,11.06,6.46,64QAM,16QAM,16QAM,30.0,10.46,,,,,0.0,22.22,,,,,132.99,8.88,,,2.96,22.22,,,,,,,,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-88.94,-15.41,-59.59,6.95,10.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,13.12,16QAM,24.41,,,,0.0,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-110.47,-16.78,-76.38,-0.25,7.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,10.44,13.77,QPSK,16QAM,48.78,,,,12.9,,,,,,,,,,,,,15kHz,,,,,,,20.55,,,,,,110.67,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,8.89,55.56,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,17.43,19.0,12.5,32.0,33.14,,3.0,10.0,,33.653,0.442,1.0,1.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,50.0,25.0,25.0,0.0,0.0,QPSK,30.18,0.294,,,,,DL NonCA,UL NonCA,,8.89,55.56,,,33.653,0.442,30.18,0.294,,,,
111,2022-08-14 11:37:31.300000,,,,,,,,,158.0,Band 2,675.0,18675.0,15.0,15.0,-82.53,-14.97,-48.83,,,-15.81,7.2,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,19.41,13.3,9.0,64QAM,16QAM,16QAM,37.74,4.0,,,,,0.0,,,,,,145.38,4.0,,,2.67,,,,,,,,,,4CA,NonCA,Band 2+Band 66+Band 30+Band 66,,158.0,Band 66,66661.0,132197.0,5.0,-90.58,-18.39,-56.86,7.1,10.5,4.5,2.0,50.0,50.0,0.0,0.0,TM4,15.0,,9.94,QPSK,23.97,,,,10.91,,,158.0,Band 30,9820.0,27710.0,10.0,10.0,-115.42,-20.94,-76.77,-0.22,6.5,7.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.5,5.33,QPSK,QPSK,49.2,,,,0.0,,,5G-NR Qualcomm,184.0,1.0,0.0,4.0,4.0,176910.0,n5,10.0,884.55,15kHz,,0.0,184_0,0.0,-72.51,-10.34,19.88,0.0,-72.51,-10.34,Serving Beam,,112.33,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.38,6.13,,,,,,,,,,,11.96,22.22,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,18.0,17.58,18.0,16.0,32.0,27.89,,3.0,5.44,,28.263,0.233,1.0,1.0,0.0,0.0,97.37,2.63,0.0,64QAM,0.0,14.29,28.57,57.14,0.0,0.0,64QAM,24.722,0.188,48.49,0.413,3030650.0,25782.0,DL NonCA,UL NonCA,,11.96,22.22,,,28.263,0.233,24.722,0.188,,,,
