,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-15 11:07:43.000000,-76.40036,43.08741,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.29,0.29,0.44,,,0.083,0.005,0.083,0.005,,,0.29,0.44,,,0.083,0.005,0.083,0.005,,,,,,,,,,,,,
1,2022-08-15 11:07:43.200000,-76.40036,43.08741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-109.88,-13.75,-79.19,,,18.5,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18433.0,NonCA,,Band 66,,,,,
2,2022-08-15 11:07:43.290066,-76.40036,43.08741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-15 11:07:43.300000,-76.40036,43.08741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-109.12,-12.52,-78.89,,,11.55,9.21,4.0,5.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,1.5,2.13,12.0,QPSK,QPSK,16QAM,7.5,5.33,,,,,0.0,,,,,,7.5,5.33,,,0.0,,,,,,,,,,18433.0,NonCA,NonCA,Band 66,0.029,0.018,1838.0,1117.0,
4,2022-08-15 11:07:43.400000,-76.40036,43.08741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-107.96,-12.52,-77.65,,,1.0,9.11,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18433.0,NonCA,,Band 66,,,,,
5,2022-08-15 11:07:43.500000,-76.40036,43.08741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-107.51,-11.89,-78.08,,,,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18433.0,NonCA,,Band 66,,,,,0.0
6,2022-08-15 11:07:43.600000,-76.40036,43.08741,-76.40036,43.08741,12:07:43,82.0,99.0,99.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-107.3,-11.96,-78.37,,,2.0,9.61,5.0,5.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,18433.0,NonCA,,Band 66,,,,,
7,2022-08-15 11:07:43.700000,-76.400322,43.087414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-107.85,-12.9,-77.47,,,2.0,9.7,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18433.0,NonCA,,Band 66,,,,,
8,2022-08-15 11:07:43.800000,-76.400291,43.087418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-107.4,-12.02,-78.07,,,,9.18,,,,,,,,,,,,,10.0,,,QPSK,,2.75,,,,,,,,,,,,2.75,,,,,,,,,0.0,,0.0,,18433.0,NonCA,NonCA,Band 66,0.0,0.0,0.0,0.0,
9,2022-08-15 11:07:43.900000,-76.400253,43.087418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,Band 66,67086.0,132622.0,10.0,10.0,-108.51,-11.98,-79.23,,,2.0,8.19,5.0,5.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,18433.0,NonCA,,Band 66,,,,,
