PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=48.2 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=44.3 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=45.4 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=50.5 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=42.7 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=42.3 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=41.1 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=40.1 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=37.5 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=38.1 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=43.7 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=43.3 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=35.8 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=35.0 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=55.4 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=53.2 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=52.3 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=51.2 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=50.6 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19880ms
rtt min/avg/max/mdev = 29.891/46.580/107.652/10.485 ms
