1660348639398
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=2 ttl=40 time=85.5 ms
46 bytes from 3.19.94.93: icmp_seq=1 ttl=40 time=300 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=40 time=83.3 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=40 time=122 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=40 time=82.8 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=40 time=122 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=40 time=81.3 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=40 time=121 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=40 time=79.5 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=40 time=119 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=40 time=78.3 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=40 time=117 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=40 time=77.0 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=40 time=116 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=40 time=79.4 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=40 time=114 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=40 time=77.8 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=40 time=113 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=40 time=152 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=40 time=112 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=40 time=152 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=40 time=111 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=40 time=74.7 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=40 time=110 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=40 time=73.2 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=40 time=108 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=40 time=89.0 ms
