idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660529371717,1660529371717,1660529371717,25,1660529373363
50,460800,1660529373383,1660529373383,1660529373386,25,1660529374221
76,460800,1660529374250,1660529374250,1660529374254,25,1660529375088
102,460800,1660529375117,1660529375117,1660529375121,25,1660529376004
129,460800,1660529376017,1660529376017,1660529376020,25,1660529376634
148,460800,1660529376650,1660529376650,1660529376653,25,1660529377184
165,460800,1660529377217,1660529377217,1660529377219,25,1660529377712
180,460800,1660529377717,1660529377717,1660529377719,25,1660529378083
191,460800,1660529378083,1660529378083,1660529378085,25,1660529380039
250,460800,1660529380050,1660529380050,1660529380053,25,1660529380906
276,460800,1660529380917,1660529380917,1660529380921,25,1660529381557
296,460800,1660529381583,1660529381583,1660529381586,25,1660529382369
320,460800,1660529382383,1660529382383,1660529382387,25,1660529383317
349,460800,1660529383350,1660529383350,1660529383354,25,1660529384026
370,460800,1660529384050,1660529384050,1660529384054,25,1660529384527
385,460800,1660529384550,1660529384550,1660529384552,25,1660529384978
398,460800,1660529384983,1660529384983,1660529384985,25,1660529385487
414,460800,1660529385517,1660529385517,1660529385519,25,1660529385927
427,460800,1660529385950,1660529385950,1660529385952,25,1660529386658
449,460800,1660529386683,1660529386683,1660529386686,25,1660529387481
473,460800,1660529387483,1660529387483,1660529387485,25,1660529388008
489,460800,1660529388016,1660529388016,1660529388019,25,1660529388749
511,460800,1660529388750,1660529388750,1660529388755,25,1660529389368
530,460800,1660529389383,1660529389383,1660529389387,25,1660529389907
546,460800,1660529389916,1660529389916,1660529389918,25,1660529390518
565,460800,1660529390550,1660529390550,1660529390554,25,1660529391287
