TIME_STAMP,Lon,Lat,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI
2022-08-15 18:13:49.000000,-75.462212,43.132038,,,,,,
2022-08-15 18:13:49.800000,-75.462212,43.132038,,,,2560.0,1.0,
2022-08-15 18:13:49.875178,-75.462212,43.132038,,,,,,
2022-08-15 18:13:49.900000,-75.462212,43.132038,,,,,,
2022-08-15 18:13:49.966844,-75.462212,43.132038,,RRC Setup Start,,,,
2022-08-15 18:13:49.984110,-75.462212,43.132038,,PRACH: Msg1(RA),,,,
2022-08-15 18:13:50.000000,-75.462212,43.132038,,,,2560.0,1.0,
2022-08-15 18:13:50.009027,-75.462212,43.132038,,PRACH: Msg2(RAR),,,,
2022-08-15 18:13:50.009065,-75.462212,43.132038,,PRACH: Msg3(UE ID),,,,
2022-08-15 18:13:50.010556,-75.462212,43.132038,,PRACH: Msg4[Pass],,,,
2022-08-15 18:13:50.010583,-75.462212,43.132038,,Received RAR[True],,,,
2022-08-15 18:13:50.011014,-75.462212,43.132038,,RRC Setup Success,,,,
2022-08-15 18:13:50.100000,-75.462212,43.132038,,,,2560.0,1.0,
2022-08-15 18:13:50.200000,-75.462212,43.132038,0.016,,,2560.0,1.0,
2022-08-15 18:13:50.229921,-75.462212,43.132038,,eventA2,,,,
2022-08-15 18:13:50.300000,-75.462212,43.132038,,,,2560.0,1.0,
2022-08-15 18:13:50.400000,-75.462173,43.13203,,,,2560.0,1.0,
2022-08-15 18:13:50.473841,-75.462143,43.132023,,eventA2,,,,
2022-08-15 18:13:50.500000,-75.462128,43.132019,,,,2560.0,1.0,
2022-08-15 18:13:50.600000,-75.46209,43.132011,,,,2560.0,1.0,
2022-08-15 18:13:50.700000,-75.462051,43.132004,0.016,,,2560.0,1.0,
2022-08-15 18:13:50.708734,-75.462044,43.132004,,eventA2,,,,
2022-08-15 18:13:50.800000,-75.462006,43.131996,,,,2560.0,1.0,
2022-08-15 18:13:50.900000,-75.461967,43.131985,,,,2560.0,1.0,
2022-08-15 18:13:50.950925,-75.461952,43.131981,,eventA2,,,,
2022-08-15 18:13:51.000000,-75.461929,43.131977,,,,2560.0,1.0,
2022-08-15 18:13:51.100000,-75.461891,43.131969,,,,2560.0,1.0,
2022-08-15 18:13:51.189209,-75.461853,43.131962,,eventA2,,,,
2022-08-15 18:13:51.200000,-75.461845,43.131958,0.0,,,2560.0,1.0,
2022-08-15 18:13:51.300000,-75.461807,43.13195,,,,2560.0,1.0,
2022-08-15 18:13:51.400000,-75.461769,43.131943,,,,2560.0,1.0,
2022-08-15 18:13:51.439423,-75.461754,43.131939,,eventA2,,,,
2022-08-15 18:13:51.500000,-75.461731,43.131931,,,,2560.0,1.0,
2022-08-15 18:13:51.600000,-75.461693,43.131924,,,,2560.0,1.0,
2022-08-15 18:13:51.669838,-75.461662,43.131916,,eventA2,,,,
2022-08-15 18:13:51.700000,-75.461655,43.131912,0.002,,,2560.0,1.0,
2022-08-15 18:13:51.800000,-75.461609,43.131905,,,,2560.0,1.0,
2022-08-15 18:13:51.900000,-75.461571,43.131897,,,,2560.0,1.0,
2022-08-15 18:13:51.909259,-75.461571,43.131893,,eventA2,,,,
2022-08-15 18:13:52.000000,-75.461533,43.131886,,,,2560.0,1.0,
2022-08-15 18:13:52.100000,-75.461494,43.131878,,,,2560.0,1.0,
