idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660185915920,1660185915920,1660185915921,25,1660185917043
34,460800,1660185917054,1660185917054,1660185917117,25,1660185918067
65,460800,1660185918087,1660185918087,1660185918089,25,1660185919082
95,460800,1660185919087,1660185919087,1660185919090,25,1660185920112
126,460800,1660185920120,1660185920120,1660185920123,25,1660185921161
158,460800,1660185921187,1660185921187,1660185921189,25,1660185922272
191,460800,1660185922287,1660185922287,1660185922293,25,1660185923393
225,460800,1660185923420,1660185923420,1660185923423,25,1660185924671
263,460800,1660185924687,1660185924687,1660185924690,25,1660185925859
299,460800,1660185925887,1660185925887,1660185925889,25,1660185926901
330,460800,1660185926920,1660185926920,1660185926923,25,1660185927754
356,460800,1660185927787,1660185927787,1660185927791,25,1660185928780
386,460800,1660185928787,1660185928787,1660185928789,25,1660185929794
417,460800,1660185929820,1660185929820,1660185929823,25,1660185930743
445,460800,1660185930753,1660185930753,1660185930756,25,1660185931540
469,460800,1660185931554,1660185931554,1660185931557,25,1660185932714
504,460800,1660185932720,1660185932720,1660185932723,25,1660185933683
533,460800,1660185933687,1660185933687,1660185933692,25,1660185934742
