idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660331341905,1660331341905,1660331341905,25,1660331342434
16,460800,1660331342440,1660331342440,1660331342442,25,1660331342742
26,460800,1660331342773,1660331342773,1660331342774,25,1660331343081
36,460800,1660331343105,1660331343105,1660331343108,25,1660331343432
46,460800,1660331343438,1660331343438,1660331343440,25,1660331343731
55,460800,1660331343738,1660331343738,1660331343740,25,1660331344031
64,460800,1660331344038,1660331344038,1660331344040,25,1660331344391
75,460800,1660331344405,1660331344405,1660331344406,25,1660331344711
85,460800,1660331344738,1660331344738,1660331344739,25,1660331345051
95,460800,1660331345071,1660331345071,1660331345073,25,1660331345402
105,460800,1660331345405,1660331345405,1660331345406,25,1660331345712
115,460800,1660331345738,1660331345738,1660331345740,25,1660331346051
125,460800,1660331346071,1660331346071,1660331346073,25,1660331346421
136,460800,1660331346438,1660331346438,1660331346440,25,1660331346751
146,460800,1660331346771,1660331346771,1660331346773,25,1660331347071
156,460800,1660331347105,1660331347105,1660331347106,25,1660331347451
167,460800,1660331347471,1660331347471,1660331347473,25,1660331347761
176,460800,1660331347771,1660331347771,1660331347773,25,1660331348070
185,460800,1660331348071,1660331348071,1660331348074,25,1660331348441
197,460800,1660331348471,1660331348471,1660331348473,25,1660331348771
207,460800,1660331348805,1660331348805,1660331348807,25,1660331349101
216,460800,1660331349105,1660331349105,1660331349106,25,1660331349502
228,460800,1660331349505,1660331349505,1660331349506,25,1660331349851
239,460800,1660331349871,1660331349871,1660331349873,25,1660331350212
250,460800,1660331350238,1660331350238,1660331350240,25,1660331350582
261,460800,1660331350605,1660331350605,1660331350606,25,1660331350912
271,460800,1660331350938,1660331350938,1660331350939,25,1660331351241
281,460800,1660331351271,1660331351271,1660331351273,25,1660331351642
293,460800,1660331351671,1660331351671,1660331351673,25,1660331352001
303,460800,1660331352005,1660331352005,1660331352007,25,1660331352388
315,460800,1660331352405,1660331352405,1660331352406,25,1660331352831
328,460800,1660331352838,1660331352838,1660331352839,25,1660331353199
339,460800,1660331353204,1660331353204,1660331353205,25,1660331353522
349,460800,1660331353538,1660331353538,1660331353540,25,1660331353911
361,460800,1660331353938,1660331353938,1660331353940,25,1660331354281
372,460800,1660331354305,1660331354305,1660331354306,25,1660331354622
382,460800,1660331354638,1660331354638,1660331354639,25,1660331355002
393,460800,1660331355005,1660331355005,1660331355006,25,1660331355312
403,460800,1660331355338,1660331355338,1660331355339,25,1660331355661
413,460800,1660331355671,1660331355671,1660331355673,25,1660331356021
424,460800,1660331356038,1660331356038,1660331356039,25,1660331356401
435,460800,1660331356405,1660331356405,1660331356406,25,1660331356782
447,460800,1660331356805,1660331356805,1660331356807,25,1660331357202
459,460800,1660331357204,1660331357204,1660331357206,25,1660331357521
469,460800,1660331357538,1660331357538,1660331357539,25,1660331357851
479,460800,1660331357871,1660331357871,1660331357873,25,1660331358243
491,460800,1660331358271,1660331358271,1660331358273,25,1660331358601
501,460800,1660331358604,1660331358604,1660331358606,25,1660331358921
511,460800,1660331358938,1660331358938,1660331358939,25,1660331359271
522,460800,1660331359305,1660331359305,1660331359306,25,1660331359591
531,460800,1660331359604,1660331359604,1660331359606,25,1660331359902
540,460800,1660331359904,1660331359904,1660331359906,25,1660331360251
551,460800,1660331360271,1660331360271,1660331360273,25,1660331360591
561,460800,1660331360604,1660331360604,1660331360607,25,1660331360940
572,460800,1660331360971,1660331360971,1660331360973,25,1660331361332
583,460800,1660331361338,1660331361338,1660331361339,25,1660331361661
