idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660251143397,1660251143397,1660251143399,25,1660251144106
22,460800,1660251144126,1660251144126,1660251144127,25,1660251144721
40,460800,1660251144724,1660251144724,1660251144726,25,1660251145234
56,460800,1660251145258,1660251145258,1660251145259,25,1660251145843
74,460800,1660251145858,1660251145858,1660251145859,25,1660251146340
89,460800,1660251146358,1660251146358,1660251146359,25,1660251146979
108,460800,1660251146991,1660251146991,1660251146993,25,1660251147501
124,460800,1660251147524,1660251147524,1660251147527,25,1660251148004
139,460800,1660251148024,1660251148024,1660251148026,25,1660251148484
153,460800,1660251148491,1660251148491,1660251148493,25,1660251149028
170,460800,1660251149058,1660251149058,1660251149059,25,1660251149539
185,460800,1660251149558,1660251149558,1660251149559,25,1660251149993
199,460800,1660251150024,1660251150024,1660251150025,25,1660251150538
215,460800,1660251150558,1660251150558,1660251150559,25,1660251151024
229,460800,1660251151024,1660251151024,1660251151026,25,1660251151525
245,460800,1660251151558,1660251151558,1660251151559,25,1660251152226
266,460800,1660251152257,1660251152257,1660251152260,25,1660251152567
276,460800,1660251152591,1660251152591,1660251152593,25,1660251152886
285,460800,1660251152891,1660251152891,1660251152893,25,1660251153237
296,460800,1660251153258,1660251153258,1660251153259,25,1660251153554
305,460800,1660251153557,1660251153557,1660251153560,25,1660251153856
314,460800,1660251153858,1660251153858,1660251153859,25,1660251154204
325,460800,1660251154224,1660251154224,1660251154226,25,1660251154537
335,460800,1660251154557,1660251154557,1660251154559,25,1660251154875
345,460800,1660251154891,1660251154891,1660251154893,25,1660251155356
359,460800,1660251155357,1660251155358,1660251155360,25,1660251155706
370,460800,1660251155724,1660251155724,1660251155726,25,1660251156026
380,460800,1660251156058,1660251156058,1660251156059,25,1660251156407
391,460800,1660251156424,1660251156424,1660251156427,25,1660251156736
401,460800,1660251156758,1660251156758,1660251156759,25,1660251157077
411,460800,1660251157091,1660251157091,1660251157092,25,1660251157486
423,460800,1660251157491,1660251157491,1660251157492,25,1660251157838
434,460800,1660251157858,1660251157858,1660251157859,25,1660251158216
445,460800,1660251158224,1660251158224,1660251158226,25,1660251158647
458,460800,1660251158657,1660251158657,1660251158659,25,1660251159026
470,460800,1660251159058,1660251159058,1660251159059,25,1660251159426
482,460800,1660251159457,1660251159457,1660251159459,25,1660251159806
493,460800,1660251159824,1660251159824,1660251159826,25,1660251160194
505,460800,1660251160224,1660251160224,1660251160226,25,1660251160565
516,460800,1660251160592,1660251160592,1660251160593,25,1660251160977
528,460800,1660251160991,1660251160991,1660251160993,25,1660251161356
539,460800,1660251161357,1660251161357,1660251161359,25,1660251161848
554,460800,1660251161857,1660251161857,1660251161859,25,1660251162409
571,460800,1660251162424,1660251162424,1660251162426,25,1660251162957
