,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
15,2022-08-13 13:56:54.200000,-87.26545,41.09465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-115.02,-16.3,-77.3,,,19.0,2.55,4.0,4.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,,NonCA,,Band 66,,,,
16,2022-08-13 13:56:54.300000,-87.26545,41.09462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-114.24,-15.49,-77.02,,,18.0,3.64,4.0,5.0,,,,,,TM4,8.0,,1.4,4.0,,QPSK,QPSK,,19.2,,,,,,0.0,,,,,,19.2,,,,0.0,,,,,,0.052,,0.052,,NonCA,,Band 66,,,,
17,2022-08-13 13:56:54.400000,-87.26545,41.094589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-113.66,-14.0,-77.5,,,17.0,2.45,5.0,4.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
18,2022-08-13 13:56:54.500000,-87.26545,41.094563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-118.19,-17.38,-79.38,,,18.0,-1.2,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
19,2022-08-13 13:56:54.600000,-87.26545,41.094532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
20,2022-08-13 13:56:54.700000,-87.26545,41.094501,-87.26545,41.0945,13:56:53,179.0,124.0,124.0,33.4,1.0,2.0,,10.0,11.0,262.0,33.0,18.0,65.0,319.0,34.0,23.0,38.0,273.0,36.0,24.0,10.0,152.0,26.0,,,,,,,,,,,,,22.68,,,,4.0,4.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.0,,0.0,0.009,,,,,,,
21,2022-08-13 13:56:55.000000,-87.26545,41.094406,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-122.13,-19.0,-77.94,,20.06,20.0,-1.2,2.0,5.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
22,2022-08-13 13:56:55.100000,-87.26545,41.094372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
23,2022-08-13 13:56:55.300000,-87.26545,41.094311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-121.06,-21.56,-77.69,,,23.0,-4.1,2.0,2.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
24,2022-08-13 13:56:55.600000,-87.26545,41.094212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0
25,2022-08-13 13:56:55.700000,-87.26545,41.094181,-87.26545,41.09418,13:56:54,179.0,124.0,124.0,35.62,1.0,2.0,,10.0,11.0,262.0,33.0,18.0,65.0,319.0,35.0,23.0,38.0,273.0,36.0,24.0,10.0,152.0,29.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-120.13,-19.44,-78.19,,,,-0.9,4.0,4.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,NonCA,,Band 66,,,,
26,2022-08-13 13:56:56.000000,-87.26545,41.094181,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-119.75,-20.88,-78.0,,,23.0,-2.8,3.0,3.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
27,2022-08-13 13:56:56.100000,-87.26545,41.094181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
28,2022-08-13 13:56:56.200000,-87.26545,41.094181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-08-13 13:56:56.300000,-87.26545,41.094181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-116.25,-17.94,-75.88,,22.75,,-2.7,4.0,4.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
30,2022-08-13 13:56:56.600000,-87.26545,41.094181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-118.13,-17.13,-78.5,,,20.0,0.1,5.0,4.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 66,0.0,0.0,0.0,0.0
31,2022-08-13 13:56:56.700000,-87.26545,41.094181,-87.26545,41.09418,13:56:54,179.0,124.0,124.0,0.0,1.0,2.0,,10.0,11.0,262.0,33.0,18.0,65.0,319.0,34.0,23.0,38.0,273.0,37.0,24.0,10.0,152.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2022-08-13 13:56:56.900000,-87.26545,41.094055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-114.31,-14.0,-76.63,,,,3.1,5.0,5.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
33,2022-08-13 13:56:57.000000,-87.26545,41.093994,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x4,,,,,,,,,0.48,0.48,0.1,,,,0.088,0.004,0.088,0.004,,,0.48,,,,0.088,0.004,0.088,0.004,,,,,,,,,,,
34,2022-08-13 13:56:57.100000,-87.26545,41.093933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-115.13,-16.06,-75.75,,,18.0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,NonCA,,Band 66,0.0,0.003,0.0,168.0
35,2022-08-13 13:56:57.200000,-87.26545,41.093872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-111.93,-14.16,-74.13,,,20.75,1.1,7.33,2.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
36,2022-08-13 13:56:57.300000,-87.26545,41.093807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-109.89,-13.66,-73.51,21.83,,15.5,4.06,4.0,6.0,1.0,100.0,0.0,0.0,0.0,TM4,8.0,,6.25,10.0,,16QAM,16QAM,,5.0,,,,,,0.0,,,,,,5.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
37,2022-08-13 13:56:57.400000,-87.26545,41.093746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-107.7,-10.16,-74.4,,18.23,,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,0.01,,NonCA,,Band 66,,,,
38,2022-08-13 13:56:57.500000,-87.26545,41.093685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-109.54,-11.29,-74.06,,,14.0,0.43,7.0,0.0,,,,,,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
39,2022-08-13 13:56:57.600000,-87.26545,41.09362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-109.63,-12.75,-74.38,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.005,0.002,324.0,120.0
40,2022-08-13 13:56:57.700000,-87.26545,41.093559,-87.26545,41.09356,13:56:56,179.0,124.0,124.0,69.02,1.0,2.0,,10.0,11.0,262.0,34.0,18.0,65.0,319.0,35.0,23.0,38.0,273.0,37.0,24.0,10.0,152.0,31.0,,,,,,,,,,,,,,,13.0,,9.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,
41,2022-08-13 13:56:57.900000,-87.26545,41.093559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
42,2022-08-13 13:56:58.000000,-87.26545,41.093559,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,
43,2022-08-13 13:56:58.100000,-87.26545,41.093559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-111.63,-16.38,-75.25,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.0,0.0,0.0,0.0
44,2022-08-13 13:56:58.200000,-87.26545,41.093559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-106.44,-8.0,-74.63,,,21.0,9.3,11.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
45,2022-08-13 13:56:58.400000,-87.26545,41.093559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022-08-13 13:56:58.500000,-87.26545,41.093559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-109.63,-13.19,-75.88,,,13.0,8.8,11.0,0.0,,,,,,TM4,13.0,,,,14.0,,,16QAM,,4.17,,,,,,,,,,,,4.17,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
47,2022-08-13 13:56:58.600000,-87.26545,41.093559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
48,2022-08-13 13:56:58.700000,-87.26545,41.093559,-87.26545,41.09356,13:56:56,179.0,124.0,124.0,0.0,1.0,2.0,,10.0,11.0,262.0,35.0,18.0,65.0,319.0,35.0,23.0,38.0,273.0,38.0,24.0,10.0,152.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,0.0,0.0,,,,,,,
49,2022-08-13 13:56:58.800000,-87.26545,41.093529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2022-08-13 13:56:58.900000,-87.26545,41.093498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-104.0,-5.63,-77.13,,,,9.9,12.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
51,2022-08-13 13:56:59.000000,-87.26545,41.093468,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2022-08-13 13:56:59.100000,-87.26545,41.093437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
53,2022-08-13 13:56:59.200000,-87.265442,41.093407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-105.69,-10.06,-75.44,,,8.0,10.3,12.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
54,2022-08-13 13:56:59.500000,-87.265442,41.093311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
55,2022-08-13 13:56:59.600000,-87.265442,41.093281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
56,2022-08-13 13:56:59.700000,-87.265442,41.09325,-87.26544,41.09325,13:56:57,179.0,124.0,124.0,34.52,1.0,2.0,,10.0,11.0,262.0,34.0,18.0,65.0,319.0,35.0,23.0,38.0,273.0,37.0,24.0,10.0,152.0,32.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-108.13,-11.38,-73.94,,,11.0,8.5,10.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 66,,,,
57,2022-08-13 13:56:59.800000,-87.265442,41.09322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-102.38,-13.19,-69.19,,,5.0,13.6,14.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
58,2022-08-13 13:57:00.000000,-87.265442,41.093159,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,
