TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-11 17:03:34.000000,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.89,0.00,,,,0.020,,0.020,,,,0.89,,,,0.020,,0.020,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:34.414533,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:34.500000,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-111.56,-12.90,-78.66,,,21.25,1.40,,,1,100.00,0.00,0.00,0.00,TM4,,,0.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:34.600000,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-109.61,-12.44,-77.09,,,22.00,1.70,7.00,0.00,,,,,,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:34.700000,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-108.78,-11.05,-77.75,,,21.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-11 17:03:34.800000,-103.532639,40.298149,,,,,,,,,,,8,21.000,288.000,23.000,10,70.000,14.000,24.000,18,21.000,147.000,42.000,23,50.000,75.000,30.000,,,,,,238,Band 66,66536,132072,20,20,-108.63,-12.03,-76.59,,,19.50,2.08,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:35.000000,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,4.00,0.00,,,,0.088,0.006,0.088,0.002,,,4.00,,,,0.088,0.006,0.088,0.002,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:35.100000,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,,,,1,100.00,0.00,0.00,0.00,TM4,,,,,12.00,,,16QAM,,2.00,,,,,,,,,,,,2.00,,,,,,,,,0.000,,0.000,,,,NonCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:35.200000,-103.532639,40.298149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-106.86,-12.05,-74.83,,,21.77,-0.32,7.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,58.33,,,,,,,,,,58.33,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-11 17:03:35.300000,-103.532639,40.298149,-103.532640,40.298150,16:03:34,52,129,129.00,,1,2,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-106.88,-12.09,-74.79,22.64,,17.00,1.56,8.00,0.00,,,,,,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:35.400000,-103.532608,40.298168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.16,-11.56,-75.34,,,17.00,2.68,7.00,0.00,,,,,,TM4,3,,0.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:35.500000,-103.532570,40.298191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.31,-10.19,-76.44,,19.14,16.00,4.35,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:35.700000,-103.532501,40.298229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.25,-10.13,-75.44,,,,6.70,8.00,0.00,,,,,,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.000,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-11 17:03:35.800000,-103.532471,40.298248,,,,,,,,,,,8,21.000,288.000,22.000,10,70.000,14.000,23.000,18,21.000,147.000,40.000,23,50.000,75.000,26.000,,,,,,,,,,,,,,,,,15.00,,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:36.000000,-103.532402,40.298290,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.001,,,,,,0.02,,,,0.001,,0.000,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:36.100000,-103.532372,40.298309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-110.50,-14.19,-76.19,,,15.00,-1.50,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:36.200000,-103.532333,40.298332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-11 17:03:36.300000,-103.532303,40.298351,-103.532300,40.298350,16:03:35,52,129,129.00,36.46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:36.400000,-103.532272,40.298370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-106.38,-11.06,-75.31,,,21.00,3.10,,,1,100.00,0.00,0.00,0.00,TM4,,,,,3.00,,,QPSK,,2.43,,,,,,,,,,,,2.43,,,,,,,,,0.000,0.000,0.000,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:36.700000,-103.532166,40.298431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.38,-14.00,-73.38,,18.00,23.00,0.20,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,100.00,,,,,,,,,,100.00,,,,,,,,0.000,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-11 17:03:36.800000,-103.532135,40.298450,,,,,,,,,,,8,21.000,288.000,24.000,10,70.000,14.000,26.000,18,21.000,147.000,41.000,23,50.000,75.000,27.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:37.000000,-103.532066,40.298489,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:37.200000,-103.531998,40.298531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-109.94,-12.06,-77.88,,,,2.00,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-11 17:03:37.300000,-103.531967,40.298550,-103.531970,40.298550,16:03:36,52,129,129.00,35.79,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:37.400000,-103.531937,40.298569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-108.94,-10.44,-77.50,,,21.00,6.70,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:37.700000,-103.531830,40.298626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-109.75,-11.38,-78.38,,,18.50,3.30,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-11 17:03:37.800000,-103.531799,40.298645,,,,,,,,,,,8,21.000,288.000,26.000,10,70.000,14.000,25.000,18,21.000,147.000,41.000,23,50.000,75.000,25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:37.900000,-103.531769,40.298664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-108.94,-10.84,-78.13,22.00,,21.20,3.40,7.00,0.00,,,,,,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.000000,-103.531731,40.298683,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,238,Band 66,66536,132072,20,20,-108.65,-11.58,-77.07,,20.00,21.56,2.90,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,2x4,,,,,,,,,0.42,0.42,0.00,0.61,,,0.086,0.032,0.086,0.027,,,0.42,0.61,,,0.086,0.032,0.086,0.027,,,,,,NonCA,,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.100000,-103.531700,40.298702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-108.16,-11.30,-76.86,,,20.61,4.46,8.00,0.00,,,,,,TM4,3,,2.60,,,QPSK,,,4.00,,,,,,0.00,12.50,,,,,4.00,,,,0.00,12.50,,,,,0.003,,0.003,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.200000,-103.531662,40.298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.57,-11.45,-76.10,,,22.19,2.92,7.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,4.00,,,QPSK,,7.92,,,,,,,,,,,,7.92,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.016,280,1003
2022-08-11 17:03:38.300000,-103.531631,40.298740,-103.531630,40.298740,16:03:37,51,129,129.00,35.79,1,2,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.00,-11.40,-75.59,,,22.06,2.51,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,2.17,,,QPSK,,10.27,,,,,,0.00,,,,,,10.27,,,,0.00,,,,,0.120,,0.120,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.400000,-103.531593,40.298759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.59,-11.16,-76.44,,,22.96,1.94,7.00,0.00,,,,,,TM4,3,,6.30,,1.18,QPSK,,QPSK,18.00,3.61,,,,,0.00,16.67,,,,,18.00,3.61,,,0.00,16.67,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.500000,-103.531563,40.298779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-107.86,-11.52,-76.33,,,23.00,4.38,8.00,0.00,,,,,,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.600000,-103.531525,40.298801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-105.80,-11.82,-73.98,,,23.00,1.24,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,0.034,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.700000,-103.531494,40.298820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-108.02,-10.48,-77.23,22.94,,22.50,5.48,8.00,0.00,,,,,,TM4,3,,0.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,0.013,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,0.016,4756,1023
2022-08-11 17:03:38.800000,-103.531464,40.298840,,,,,,,,,,,8,21.000,288.000,21.000,10,70.000,14.000,26.000,18,21.000,147.000,36.000,23,50.000,75.000,22.000,,,,,,238,Band 66,66536,132072,20,20,-111.30,-11.65,-78.33,,,21.11,3.21,8.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.011,,0.011,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:38.900000,-103.531425,40.298859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-113.21,-11.51,-81.18,,,17.00,3.64,6.00,0.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:39.000000,-103.531395,40.298878,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,238,Band 66,66536,132072,20,20,-113.01,-11.88,-80.70,,,16.00,4.75,,,1,100.00,0.00,0.00,0.00,TM4,,,4.75,,3.00,QPSK,,QPSK,6.00,8.50,0.14,0.14,0.00,0.12,0.00,,0.018,0.013,0.018,0.013,6.00,8.50,0.14,0.12,0.00,,0.018,0.013,0.018,0.013,,,,,,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:39.100000,-103.531357,40.298901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-112.90,-11.68,-81.08,,,18.58,4.48,7.50,0.00,,,,,,TM4,2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.000,0.012,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:39.200000,-103.531326,40.298920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-113.19,-10.99,-81.29,22.50,19.98,19.17,5.29,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.005,381,326
2022-08-11 17:03:39.300000,-103.531288,40.298939,-103.531290,40.298940,16:03:38,52,129,129.00,36.45,1,2,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-113.35,-12.04,-80.03,,16.67,16.00,3.39,,,1,100.00,0.00,0.00,0.00,TM4,,,5.00,,,QPSK,,,7.00,,,,,,0.00,,,,,,7.00,,,,0.00,,,,,,0.016,,0.016,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:03:39.400000,-103.531258,40.298958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Band 66,66536,132072,20,20,-113.56,-10.56,-80.41,,,15.00,5.52,7.00,0.00,,,,,,TM4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
