TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
2022-08-12 11:29:17.700000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,Band 66,66586,132122,10,10,-105.19,-14.44,-70.00,,,17.00,-0.30,8.00,0.00,,,,,,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,50435,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-90.28,-10.19,17.87,0,-90.28,-10.19,Serving Beam,117.00,2,0.00,80.00,20.00,0.00,12.00,0,1,100.00,0.00,0.00,0.00,0,21.15,,24.00,,,,,15.09,10.00,2,2.15,1,1.00,4x4_MIMO,SISO,20,17.84,20,21.42,16,52.94,,2,2.13,,41.478,0.681,0,0,0.00,15.38,19.23,65.38,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,27.621,0.609,,,,,DL NonCA,UL NonCA,,15.09,10.00,,,41.478,0.681,27.621,0.609,,,,
2022-08-12 11:29:17.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,16.51,,,,,117.25,2,0.00,100.00,0.00,0.00,13.00,0,1,100.00,0.00,0.00,0.00,0,21.15,,24.00,,,,,5.26,11.11,2,2.00,1,1.00,4x4_MIMO,SISO,20,19.14,20,21.56,16,55.38,,2,2.11,,29.061,0.683,0,0,0.00,0.00,24.32,75.68,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,25.508,0.601,20.241,0.186,1265073,11641,DL NonCA,UL NonCA,,5.26,11.11,,,29.061,0.683,25.508,0.601,,,,
2022-08-12 11:29:17.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-91.24,-10.20,14.96,0,-91.24,-10.20,Serving Beam,118.20,2,0.00,60.00,40.00,0.00,11.20,0,1,100.00,0.00,0.00,0.00,0,21.05,,24.00,,,,,2.22,5.00,2,2.40,1,1.00,4x4_MIMO,SISO,12,16.31,20,21.53,16,57.00,,2,2.08,,30.298,0.683,0,0,0.00,0.00,62.79,37.21,0.00,64QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,30.052,0.646,,,,,DL NonCA,UL NonCA,,2.22,5.00,,,30.298,0.683,30.052,0.646,,,,
2022-08-12 11:29:18.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,71,Band 66,66586,132122,10,10,-105.63,-13.75,-69.44,,,16.00,2.30,9.00,0.00,,,,,,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,50435,NonCA,,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-92.62,-10.23,15.26,0,-92.62,-10.23,Serving Beam,119.00,2,0.00,60.00,40.00,0.00,11.40,0,1,100.00,0.00,0.00,0.00,0,21.05,,24.00,22.30,,,,9.80,12.50,2,2.26,1,1.00,4x4_MIMO,SISO,21,18.51,20,20.60,16,48.66,14.58,2,2.08,0.40,30.416,0.628,0,0,0.00,2.00,30.00,68.00,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,27.149,0.545,,,,,DL NonCA,UL NonCA,,9.80,12.50,14.58,0.40,30.416,0.628,27.149,0.545,20.020,0.172,19.966,0.158
2022-08-12 11:29:18.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,18.02,,,,,119.00,2,0.00,100.00,0.00,0.00,13.00,0,1,100.00,0.00,0.00,0.00,0,21.00,,24.00,,,,,6.12,9.76,2,2.12,1,1.00,4x4_MIMO,SISO,21,19.41,20,20.78,16,45.23,,2,2.07,,28.038,0.630,0,0,0.00,0.00,21.15,78.85,0.00,256QAM,0.00,0.00,2.70,0.00,97.30,0.00,256QAM,27.477,0.565,,,,,DL NonCA,UL NonCA,,6.12,9.76,,,28.038,0.630,27.477,0.565,,,,
2022-08-12 11:29:18.200000,-95.804062,41.260700,,,,,,,,,,,11,37.000,68.000,25.000,18,15.000,274.000,29.000,25,36.000,238.000,28.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-92.16,-10.21,17.73,0,-92.16,-10.21,Serving Beam,118.50,2,0.00,60.00,40.00,0.00,11.40,0,1,100.00,0.00,0.00,0.00,0,21.30,8.00,24.00,,,,,13.04,8.33,2,2.47,1,1.00,4x4_MIMO,SISO,13,16.46,23,22.12,16,55.49,,2,2.08,,36.741,0.698,0,0,0.00,4.65,53.49,41.86,0.00,64QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,30.893,0.637,,,,,DL NonCA,UL NonCA,,13.04,8.33,,,36.741,0.698,30.893,0.637,,,,
2022-08-12 11:29:18.300000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,Band 66,66586,132122,10,10,-105.69,-12.88,-69.75,,,14.00,1.60,9.00,0.00,,,,,,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50435,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-91.75,-10.20,18.26,0,-91.75,-10.20,Serving Beam,118.00,2,0.00,100.00,0.00,0.00,13.00,0,1,100.00,0.00,0.00,0.00,0,21.10,,24.00,,,,,7.69,7.50,2,2.00,1,1.00,4x4_MIMO,SISO,20,19.96,20,21.70,16,44.92,,2,2.05,,31.536,0.682,0,0,0.00,0.00,5.77,94.23,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,27.875,0.628,20.283,0.157,1267669,9784,DL NonCA,UL NonCA,,7.69,7.50,,,31.536,0.682,27.875,0.628,,,,
2022-08-12 11:29:18.400000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,17.96,,,,,118.00,2,0.00,80.00,20.00,0.00,12.00,0,1,100.00,0.00,0.00,0.00,0,21.05,10.00,24.00,,,,,14.00,7.69,2,2.18,1,1.00,4x4_MIMO,SISO,21,17.84,20,21.42,16,49.94,,2,2.03,,30.960,0.652,0,0,0.00,1.96,23.53,74.51,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,27.118,0.601,,,,,DL NonCA,UL NonCA,,14.00,7.69,,,30.960,0.652,27.118,0.601,,,,
2022-08-12 11:29:18.500000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-91.28,-10.20,19.13,0,-91.28,-10.20,Serving Beam,117.83,2,0.00,75.00,25.00,0.00,12.00,0,1,100.00,0.00,0.00,0.00,0,21.10,7.00,24.00,,,,,4.00,13.51,2,2.23,1,1.00,4x4_MIMO,SISO,20,17.91,20,21.56,16,56.02,,2,2.14,,30.420,0.628,0,0,0.00,2.08,45.83,52.08,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,30.161,0.539,,,,,DL NonCA,UL NonCA,,4.00,13.51,,,30.420,0.628,30.161,0.539,24.232,0.185,24.168,0.171
2022-08-12 11:29:18.600000,-95.804062,41.260700,-95.804060,41.260700,11:29:19,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,71,Band 66,66586,132122,10,10,-105.94,-13.19,-70.56,,,,2.00,8.00,0.00,,,,,,TM4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,50435,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-90.27,-10.19,19.51,0,-90.27,-10.19,Serving Beam,117.00,2,0.00,83.33,16.67,0.00,12.17,0,1,100.00,0.00,0.00,0.00,0,21.19,6.50,24.00,,,,,8.70,4.76,2,2.10,1,1.00,4x4_MIMO,SISO,21,19.21,20,21.32,16,68.14,,2,2.05,,36.249,0.638,0,0,0.00,0.00,15.69,84.31,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,31.382,0.605,,,,,DL NonCA,UL NonCA,,8.70,4.76,,,36.249,0.638,31.382,0.605,,,,
2022-08-12 11:29:18.700000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,19.87,,,,,116.25,2,0.00,100.00,0.00,0.00,13.00,1,1,100.00,0.00,0.00,0.00,0,21.00,,24.00,,,,,5.00,2.78,2,2.16,1,1.00,4x4_MIMO,SISO,21,18.60,20,22.26,16,55.81,,2,2.08,,34.550,0.722,0,0,0.00,0.00,24.32,75.68,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,33.981,0.700,,,,,DL NonCA,UL NonCA,,5.00,2.78,,,34.550,0.722,33.981,0.700,,,,
2022-08-12 11:29:18.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-89.27,-10.20,19.65,0,-89.27,-10.20,Serving Beam,116.00,2,0.00,80.00,20.00,0.00,12.20,1,1,100.00,0.00,0.00,0.00,0,21.05,,24.00,,,,,7.02,10.00,2,2.19,1,1.00,4x4_MIMO,SISO,21,18.90,24,22.67,16,53.69,,2,2.13,,37.016,0.706,0,0,0.00,0.00,27.78,72.22,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,32.427,0.635,23.511,0.170,1469430,10651,DL NonCA,UL NonCA,,7.02,10.00,,,37.016,0.706,32.427,0.635,,,,
2022-08-12 11:29:18.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,Band 66,66586,132122,10,10,-105.50,-13.25,-70.63,,15.75,16.00,1.90,9.00,0.00,,,,,,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,50435,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,18.73,,,,,116.00,2,0.00,100.00,0.00,0.00,13.00,1,1,100.00,0.00,0.00,0.00,0,21.09,4.20,24.00,,,,,17.02,7.89,2,2.00,1,1.00,4x4_MIMO,SISO,21,20.62,20,21.83,16,60.40,,2,2.13,,39.835,0.638,0,0,0.00,0.00,3.77,96.23,0.00,256QAM,0.00,0.00,2.86,0.00,97.14,0.00,256QAM,30.800,0.583,,,,,DL NonCA,UL NonCA,,17.02,7.89,,,39.835,0.638,30.800,0.583,,,,
2022-08-12 11:29:19.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-89.53,-10.20,18.96,0,-89.53,-10.20,Serving Beam,116.00,2,0.00,100.00,0.00,0.00,13.00,0,1,100.00,0.00,0.00,0.00,0,21.23,0.33,24.00,22.25,,,,2.22,11.76,2,2.00,1,1.00,4x4_MIMO,SISO,21,19.98,20,22.23,16,51.00,16.83,2,2.12,0.41,33.200,0.631,0,0,0.00,0.00,16.28,83.72,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,32.944,0.553,,,,,DL NonCA,UL NonCA,,2.22,11.76,16.83,0.41,33.200,0.631,32.944,0.553,24.591,0.154,24.521,0.144
2022-08-12 11:29:19.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,71,2,3,11,11,648672,n77,100,3730.08,30kHz,0,71_0,0,-89.98,-10.20,19.05,0,-89.98,-10.20,Serving Beam,116.00,2,0.00,80.00,20.00,0.00,12.20,0,1,100.00,0.00,0.00,0.00,0,21.17,6.00,24.00,,,,,11.63,20.00,2,2.24,1,1.00,4x4_MIMO,SISO,21,18.97,20,21.82,16,64.07,,2,2.17,,40.562,0.637,0,0,0.00,0.00,28.57,71.43,0.00,256QAM,0.00,0.00,0.00,0.00,100.00,0.00,256QAM,33.387,0.505,,,,,DL NonCA,UL NonCA,,11.63,20.00,,,40.562,0.637,33.387,0.505,,,,
2022-08-12 11:29:19.200000,-95.804062,41.260700,,,,,,,,,,,11,37.000,68.000,25.000,18,15.000,274.000,31.000,25,36.000,238.000,27.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,19.08,,,,,117.00,2,0.00,60.00,40.00,0.00,11.20,0,1,100.00,0.00,0.00,0.00,0,21.10,6.00,24.00,,,,,16.36,2.33,2,2.42,1,1.00,4x4_MIMO,SISO,21,16.54,20,21.12,16,59.26,,2,2.02,,34.524,0.642,0,0,0.00,5.26,50.88,43.86,0.00,64QAM,0.00,0.00,0.00,2.38,97.62,0.00,256QAM,31.515,0.628,,,,,DL NonCA,UL NonCA,,16.36,2.33,,,34.524,0.642,31.515,0.628,,,,
