TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 19:38:35.800000,-89.952110,41.725796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-93.81,-9.79,-62.92,,-0.36,8.34,14.04,12.82,5.64,2,30.00,70.00,0.00,0.00,TM4,0,,22.00,11.39,24.97,64QAM,16QAM,64QAM,59.57,15.57,,,,,2.35,0.00,,,,,59.57,15.41,,,2.35,0.00,,,,,7.036,,7.052,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:38:35.900000,-89.952072,41.725807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-93.34,-8.79,-63.49,18.24,,11.15,14.77,13.45,8.18,2,0.00,100.00,0.00,0.00,TM4,0,,22.11,13.28,25.50,64QAM,16QAM,64QAM,48.84,13.96,,,,,2.70,4.35,,,,,48.84,13.83,,,2.70,4.35,,,,,,,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,11.959,1.939,747446,121164
2022-08-12 19:38:36.000000,-89.952026,41.725822,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,229,Band 66,66536,132072,20,20,-94.57,-9.81,-63.28,,0.92,9.69,12.76,12.92,4.83,2,33.33,66.67,0.00,0.00,TM4,0,2x4,22.84,12.19,24.46,64QAM,16QAM,64QAM,46.00,11.89,11.80,11.62,6.95,3.14,1.28,0.00,7.493,1.990,7.121,1.900,46.00,11.67,11.80,3.14,1.28,0.00,7.493,1.990,7.121,1.900,14.646,,14.603,,52801,2CA,NonCA,Band 66+Band 13,80.00,229,Band 13,5230,23230,10,10,-105.42,-13.26,-74.74,-2.00,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:36.100000,-89.951981,41.725834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-94.71,-9.65,-63.95,18.74,,13.59,11.71,12.90,5.50,2,33.33,66.67,0.00,0.00,TM4,0,,21.94,10.87,25.08,64QAM,16QAM,64QAM,42.78,14.88,,,,,15.38,4.17,,,,,42.78,14.61,,,15.38,4.17,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.51,-15.66,-73.05,-2.17,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:36.200000,-89.951935,41.725845,,,,,,,,,,,1,29.000,286.000,19.000,3,17.000,315.000,20.000,10,30.000,144.000,32.000,25,34.000,75.000,32.000,,,,,,229,Band 66,66536,132072,20,20,-92.57,-9.53,-62.23,,,10.10,11.45,13.00,2.83,1,63.64,36.36,0.00,0.00,TM4,0,,23.11,13.17,24.63,64QAM,16QAM,64QAM,57.60,11.67,,,,,6.25,0.00,,,,,57.60,11.73,,,6.25,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.90,-14.29,-74.84,-0.49,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:36.300000,-89.951889,41.725857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-93.18,-9.98,-61.99,17.66,-0.44,5.85,12.24,13.00,3.20,1,63.64,36.36,0.00,0.00,TM4,0,,23.70,10.50,25.17,64QAM,16QAM,64QAM,57.39,11.54,,,,,0.00,0.00,,,,,57.39,11.54,,,0.00,0.00,,,,,6.616,,6.598,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-107.85,-14.88,-75.24,-1.24,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:36.400000,-89.951843,41.725868,-89.951840,41.725870,19:38:36,71,148,148.00,39.70,1,2,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-94.04,-9.84,-63.05,,,12.74,12.99,13.36,7.27,2,0.00,100.00,0.00,0.00,TM4,0,,23.74,11.90,24.79,64QAM,16QAM,64QAM,40.52,12.29,,,,,0.00,0.00,,,,,40.52,12.29,,,0.00,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.44,-14.63,-74.34,-0.24,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,7.726,1.838,482876,114853
2022-08-12 19:38:36.500000,-89.951790,41.725880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-92.81,-9.57,-62.35,17.60,,11.94,12.61,13.09,7.45,2,10.00,90.00,0.00,0.00,TM4,0,,23.83,13.33,26.28,64QAM,16QAM,64QAM,19.33,10.08,,,,,0.00,0.00,,,,,19.33,9.98,,,0.00,0.00,,,,,6.067,,6.061,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:38:36.600000,-89.951744,41.725891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-93.46,-10.52,-62.89,,-1.02,13.69,12.85,12.82,9.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,25.77,,,64QAM,,11.52,,,,,,6.67,,,,,,11.53,,,,6.67,,,,,,1.938,,1.938,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:36.700000,-89.951691,41.725906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-94.10,-9.72,-61.90,17.66,,11.00,14.88,13.00,9.70,2,0.00,100.00,0.00,0.00,TM4,0,,22.98,14.72,25.60,64QAM,16QAM,64QAM,46.00,12.90,,,,,13.33,4.55,,,,,46.00,12.91,,,13.33,4.55,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.63,-14.96,-74.50,-1.90,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:36.800000,-89.951645,41.725918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-93.47,-7.76,-62.73,,1.37,13.25,13.43,13.08,9.50,2,0.00,100.00,0.00,0.00,TM4,0,,23.58,16.75,24.50,64QAM,64QAM,64QAM,34.29,9.19,,,,,3.85,3.23,,,,,34.29,9.19,,,3.85,3.23,,,,,5.438,,5.420,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-107.63,-15.05,-75.35,-2.18,3.70,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:36.900000,-89.951599,41.725929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-100.77,-8.24,-70.68,17.36,,13.82,14.85,13.30,5.40,2,45.45,54.55,0.00,0.00,TM4,0,,,,24.48,,,64QAM,,12.31,,,,,,0.00,,,,,,12.31,,,,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-107.10,-15.51,-73.82,-2.26,4.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,4.020,1.731,251247,108170
2022-08-12 19:38:37.000000,-89.951546,41.725941,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,229,Band 66,66536,132072,20,20,-102.87,-9.48,-71.77,,,7.39,14.59,12.82,0.55,1,100.00,0.00,0.00,0.00,TM4,0,2x2,24.06,15.88,24.68,64QAM,16QAM,64QAM,32.00,13.65,4.04,4.02,0.48,2.91,7.14,5.88,2.437,1.813,2.361,1.729,63.00,14.01,12.66,2.91,6.45,5.88,3.599,1.813,3.408,1.729,4.182,,4.173,,52801,2CA,NonCA,Band 66+Band 13,100.00,229,Band 13,5230,23230,10,10,-106.83,-15.45,-74.11,-2.59,3.80,,1,100.00,0.00,0.00,0.00,TM1,,1x2,6.00,QPSK,31.00,8.61,8.61,0.00,0.00,1.161,1.047,,,,
2022-08-12 19:38:37.100000,-89.951500,41.725952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-100.34,-9.51,-69.78,16.10,-2.78,6.35,15.65,13.55,7.45,2,20.00,80.00,0.00,0.00,TM4,0,,23.96,12.00,25.28,64QAM,16QAM,64QAM,59.54,11.36,,,,,0.00,0.00,,,,,51.04,11.11,,,0.00,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.43,-14.91,-74.30,-0.64,4.40,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:37.200000,-89.951447,41.725967,,,,,,,,,,,1,29.000,286.000,19.000,3,17.000,315.000,23.000,10,30.000,144.000,32.000,25,34.000,75.000,32.000,,,,,,229,Band 66,66536,132072,20,20,-88.96,-8.77,-60.00,,,5.00,17.99,14.09,11.27,2,0.00,100.00,0.00,0.00,TM4,0,,23.75,15.75,25.28,64QAM,16QAM,64QAM,12.00,10.07,,,,,20.00,0.00,,,,,44.28,10.17,,,21.43,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.90,-14.92,-74.71,-0.59,4.30,,1,100.00,0.00,0.00,0.00,TM1,,,6.14,QPSK,32.28,,,,22.22,,,,,,
2022-08-12 19:38:37.300000,-89.951401,41.725979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-97.50,-9.00,-67.81,,,8.24,18.49,13.64,10.27,2,0.00,100.00,0.00,0.00,TM4,0,,,,25.00,,,64QAM,,8.07,,,,,,0.00,,,,,14.78,8.07,,,39.13,0.00,,,,,1.470,,1.471,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.04,-13.99,-74.92,0.10,4.60,,1,100.00,0.00,0.00,0.00,TM1,,,8.07,QPSK,14.78,,,,39.13,,,,,,
2022-08-12 19:38:37.400000,-89.951347,41.725990,-89.951350,41.725990,19:38:37,72,148,148.00,42.85,1,2,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-100.97,-8.57,-72.19,15.12,-5.04,6.62,18.23,13.50,3.60,1,66.67,33.33,0.00,0.00,TM4,0,,25.00,17.67,25.09,64QAM,64QAM,64QAM,26.00,9.72,,,,,30.00,0.00,,,,,37.35,8.97,,,11.63,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.08,-13.74,-75.24,0.43,5.00,,1,100.00,0.00,0.00,0.00,TM1,,,7.06,QPSK,29.58,,,,6.06,,,2.731,1.617,170702,101033
2022-08-12 19:38:37.500000,-89.951302,41.726002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-103.28,-8.06,-73.33,,-3.04,2.69,14.84,13.30,0.70,1,100.00,0.00,0.00,0.00,TM4,0,,27.00,,25.16,64QAM,,64QAM,20.00,12.47,,,,,0.00,0.00,,,,,34.73,12.59,,,8.70,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-104.13,-13.44,-73.70,1.10,6.78,,1,100.00,0.00,0.00,0.00,TM1,,,9.48,QPSK,29.90,,,,8.89,,,,,,
2022-08-12 19:38:37.600000,-89.951256,41.726013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-103.51,-9.26,-72.29,16.32,-2.08,2.21,14.75,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,25.22,,25.29,64QAM,,64QAM,50.22,12.29,,,,,0.00,0.00,,,,,66.58,12.23,,,2.86,0.00,,,,,2.441,,2.442,1.670,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-104.34,-12.99,-74.32,0.61,5.25,,1,100.00,0.00,0.00,0.00,TM1,,,8.11,QPSK,29.69,,,,3.28,,,,,,
2022-08-12 19:38:37.700000,-89.951210,41.726025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-102.10,-8.51,-73.08,,-3.94,4.76,16.79,13.23,3.46,1,66.67,33.33,0.00,0.00,TM4,0,,26.44,14.67,24.82,64QAM,16QAM,64QAM,18.67,11.55,,,,,3.33,0.00,,,,,52.69,10.71,,,16.28,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-105.51,-14.77,-73.75,-0.52,5.08,,1,100.00,0.00,0.00,0.00,TM1,,,8.32,QPSK,31.73,,,,23.21,,,,,,
2022-08-12 19:38:37.800000,-89.951164,41.726036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-103.91,-8.10,-74.40,16.58,-3.56,5.76,16.26,13.18,0.73,1,100.00,0.00,0.00,0.00,TM4,0,,25.50,15.00,25.10,64QAM,64QAM,64QAM,27.33,12.22,,,,,28.57,9.09,,,,,31.50,12.56,,,14.89,9.09,,,,,4.541,,4.548,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-103.58,-13.40,-73.18,0.57,5.20,,1,100.00,0.00,0.00,0.00,TM1,,,8.13,QPSK,17.50,,,,12.50,,,,,,
2022-08-12 19:38:37.900000,-89.951118,41.726044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-105.01,-8.49,-75.30,,,11.74,16.42,12.80,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,25.36,,25.32,64QAM,,64QAM,51.43,10.71,,,,,0.00,0.00,,,,,69.43,10.71,,,0.00,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-104.66,-14.23,-73.43,-2.96,3.80,,1,100.00,0.00,0.00,0.00,TM1,,,7.40,QPSK,18.00,,,,0.00,,,4.013,1.715,250794,107167
2022-08-12 19:38:38.000000,-89.951073,41.726055,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,229,Band 66,66536,132072,20,20,-104.86,-9.00,-74.58,17.38,,10.20,16.53,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,2x4,24.75,,25.73,64QAM,,64QAM,63.56,10.23,13.58,13.58,11.94,2.93,11.11,0.00,10.250,1.858,10.118,1.761,109.06,9.75,14.35,2.93,9.09,0.00,10.373,1.858,10.191,1.761,3.372,1.681,3.334,,52801,2CA,NonCA,Band 66+Band 13,80.00,229,Band 13,5230,23230,10,10,-106.05,-14.82,-74.23,-3.67,4.00,,1,100.00,0.00,0.00,0.00,TM1,,1x2,8.50,QPSK,45.50,0.77,0.77,0.00,0.00,0.123,0.073,,,,
2022-08-12 19:38:38.100000,-89.951027,41.726067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-103.63,-8.67,-72.25,,-1.68,12.03,13.28,12.45,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,25.25,,24.56,64QAM,,64QAM,38.40,13.50,,,,,30.00,0.00,,,,,87.94,13.50,,,39.13,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-105.63,-15.99,-72.52,-4.74,2.60,,1,100.00,0.00,0.00,0.00,TM1,,,9.00,QPSK,49.54,,,,46.15,,,,,,
2022-08-12 19:38:38.200000,-89.950981,41.726078,,,,,,,,,,,1,29.000,286.000,19.000,3,17.000,315.000,23.000,10,30.000,144.000,29.000,25,34.000,75.000,31.000,,,,,,229,Band 66,66536,132072,20,20,-94.42,-10.66,-63.26,18.20,,13.52,11.96,9.00,2.36,2,41.67,58.33,0.00,0.00,TM4,0,,,,24.00,,,64QAM,,13.48,,,,,,7.41,,,,,,13.30,,,,7.41,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.15,-14.44,-74.40,-1.13,3.36,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:38.300000,-89.950935,41.726089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-96.04,-10.23,-65.25,,,14.59,11.42,8.00,3.90,2,0.00,100.00,0.00,0.00,TM4,0,,15.44,4.57,24.71,64QAM,16QAM,64QAM,44.00,14.93,,,,,3.70,0.00,,,,,44.00,14.93,,,3.70,0.00,,,,,2.157,,2.184,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.98,-15.33,-74.18,-4.36,2.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:38.400000,-89.950890,41.726101,-89.950890,41.726100,19:38:38,72,147,147.00,40.13,1,2,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-92.95,-9.41,-63.05,18.40,,12.28,14.25,9.18,5.82,2,0.00,100.00,0.00,0.00,TM4,0,,,,25.59,,,64QAM,,11.40,,,,,,3.33,,,,,,11.40,,,,3.33,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-105.07,-14.98,-72.66,-1.56,3.36,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,2.659,1.662,166845,104288
2022-08-12 19:38:38.500000,-89.950844,41.726112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-94.78,-9.82,-64.29,,,14.90,12.68,8.67,5.22,2,0.00,100.00,0.00,0.00,TM4,0,,,,25.59,,,64QAM,,12.41,,,,,,0.00,,,,,,12.41,,,,0.00,,,,,2.036,,2.010,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-104.08,-13.38,-73.46,-2.20,2.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:38.600000,-89.950798,41.726124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-95.17,-9.95,-64.10,,,14.77,11.89,8.45,4.91,2,0.00,100.00,0.00,0.00,TM4,0,,13.20,5.70,26.14,64QAM,16QAM,64QAM,53.80,10.06,,,,,0.00,0.00,,,,,53.80,10.04,,,0.00,0.00,,,,,,,,1.652,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:38:38.700000,-89.950745,41.726135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-95.98,-8.40,-65.06,17.34,-0.22,7.72,12.13,8.91,5.73,2,0.00,100.00,0.00,0.00,TM4,0,,14.22,7.00,25.77,64QAM,16QAM,64QAM,51.04,9.45,,,,,0.00,2.63,,,,,51.04,9.51,,,0.00,2.63,,,,,,,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,3.40,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:38.800000,-89.950699,41.726147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-92.60,-9.20,-62.93,,0.86,6.66,16.19,10.67,6.89,2,0.00,100.00,0.00,0.00,TM4,0,,16.67,8.15,25.19,64QAM,16QAM,64QAM,76.61,12.09,,,,,0.00,4.55,,,,,76.61,12.22,,,0.00,4.55,,,,,17.001,,16.992,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-106.04,-14.58,-74.43,-0.63,3.13,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:38.900000,-89.950653,41.726158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-91.54,-9.11,-62.08,17.24,-1.48,4.97,16.14,10.45,7.00,2,0.00,100.00,0.00,0.00,TM4,0,,18.58,10.66,24.68,64QAM,64QAM,64QAM,58.30,13.11,,,,,0.00,0.00,,,,,49.57,13.09,,,0.00,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-105.69,-14.94,-73.59,-2.30,2.70,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,18.848,1.646,1173269,102486
2022-08-12 19:38:39.000000,-89.950607,41.726166,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,229,Band 66,66536,132072,20,20,-91.39,-8.95,-62.14,,0.76,8.72,15.98,11.62,7.38,2,0.00,100.00,0.00,0.00,TM4,0,2x4,20.95,11.16,25.10,256QAM,64QAM,64QAM,60.00,13.90,16.14,16.11,9.14,2.73,3.37,4.76,13.103,1.729,12.097,1.688,60.00,13.70,16.16,2.73,3.37,4.76,13.116,1.729,12.097,1.688,27.081,,27.029,,52801,2CA,NonCA,Band 66+Band 13,80.00,229,Band 13,5230,23230,10,10,-105.75,-14.74,-73.93,-1.63,3.25,,1,100.00,0.00,0.00,0.00,TM1,,,,,,0.02,0.02,0.00,,0.013,,,,,
2022-08-12 19:38:39.100000,-89.950562,41.726177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-102.25,-9.13,-73.12,17.30,,11.50,16.02,11.00,5.09,2,30.00,70.00,0.00,0.00,TM4,0,,21.24,12.63,25.13,256QAM,64QAM,64QAM,22.78,8.71,,,,,17.50,0.00,,,,,22.78,8.72,,,17.50,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-105.60,-14.65,-73.85,-1.72,3.80,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:38:39.200000,-89.950508,41.726189,,,,,,,,,,,1,29.000,286.000,19.000,3,17.000,315.000,23.000,10,30.000,144.000,31.000,25,34.000,75.000,32.000,,,,,,229,Band 66,66536,132072,20,20,-102.05,-8.91,-73.00,,,9.98,15.67,11.18,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,20.50,,25.29,256QAM,,64QAM,58.00,10.68,,,,,0.00,0.00,,,,,58.00,10.68,,,0.00,0.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-105.81,-14.27,-74.19,-1.83,2.33,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
