TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-10 19:59:55.000000,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:55.370953,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:55.500000,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.81,-9.94,-75.69,,,21.95,8.50,7.00,5.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 19:59:55.594800,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Connection Release,RRC Connection Release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:55.600000,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-98.69,-6.00,-75.44,,,23.00,10.20,,,,,,,,,,,1.00,,,QPSK,,,3.00,,,,,,0.00,,,,,,3.00,,,,0.00,,,,,,0.001,,,0.000,4358,NonCA,,Band 13,,,,
2022-08-10 19:59:55.632243,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cell Searching Start,Cell Searching Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:55.634258,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cell Camp On,Cell Camp On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:55.700000,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:55.800000,-107.481308,41.769440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,,,,,,,
2022-08-10 19:59:55.900000,-107.481308,41.769440,,,,,,,,,,,1,43.000,269.000,27.000,3,34.000,310.000,25.000,4,13.000,266.000,25.000,10,14.000,129.000,34.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:56.000000,-107.481308,41.769440,-107.481310,41.769440,18:59:54,74,157,157.00,,1,2,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,0.004,,0.003,,,,0.37,,,,0.004,,0.003,,,,,,,,,,,,
2022-08-10 19:59:56.200000,-107.481209,41.769463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:56.300000,-107.481155,41.769474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.50,,,64QAM,,2.33,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,NonCA,,,,,
2022-08-10 19:59:56.500000,-107.481064,41.769493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,,,,,,,,
2022-08-10 19:59:56.600000,-107.481010,41.769505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.31,-10.44,-74.13,,21.67,,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 13,,,,
2022-08-10 19:59:56.700000,-107.480965,41.769516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:56.800000,-107.480911,41.769527,,,,,,,,,,,1,43.000,269.000,29.000,3,34.000,310.000,27.000,4,13.000,266.000,29.000,10,14.000,129.000,25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:57.000000,-107.480812,41.769550,-107.480810,41.769550,18:59:55,73,156,156.00,43.28,1,2,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:57.200000,-107.480713,41.769573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:57.700000,-107.480461,41.769627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:57.800000,-107.480408,41.769638,,,,,,,,,,,1,43.000,269.000,25.000,3,34.000,310.000,23.000,4,13.000,266.000,25.000,10,14.000,129.000,30.000,,,,,,7,Band 13,5230,23230,10,10,-103.50,-10.31,-76.19,,,,9.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 19:59:58.000000,-107.480309,41.769661,-107.480310,41.769660,18:59:56,74,155,155.00,43.28,1,2,,,,,,,,,,,,,,,,,,,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,,,,0.000,,0.000,,,,0.00,,,,0.000,,0.000,,,,,,,,,,,,,
2022-08-10 19:59:58.200000,-107.480209,41.769684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,QPSK,,,9.00,,,,,,0.00,,,,,,9.00,,,,0.00,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:58.700000,-107.479965,41.769737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:58.800000,-107.479919,41.769749,,,,,,,,,,,1,43.000,269.000,27.000,3,34.000,310.000,23.000,4,13.000,266.000,26.000,10,14.000,129.000,32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:59.000000,-107.479820,41.769772,-107.479820,41.769770,18:59:57,73,154,154.00,42.49,1,2,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:59:59.200000,-107.479721,41.769794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:59.500000,-107.479576,41.769825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.63,-10.75,-74.81,,,,8.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 19:59:59.700000,-107.479477,41.769848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 19:59:59.800000,-107.479431,41.769855,,,,,,,,,,,1,43.000,269.000,24.000,3,34.000,310.000,23.000,4,13.000,266.000,24.000,10,14.000,129.000,31.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.000000,-107.479332,41.769878,-107.479330,41.769880,18:59:58,73,152,152.00,42.49,1,2,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,,,,0.02,0.02,0.00,0.18,,,0.001,0.023,0.001,0.023,,,0.02,0.18,,,0.001,0.023,0.001,0.023,,,,,,,,,,,,
2022-08-10 20:00:00.200000,-107.479233,41.769901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-10 20:00:00.500000,-107.479095,41.769936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.69,-10.94,-73.75,,,,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:00.594661,-107.479050,41.769943,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Start,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.600000,-107.479042,41.769943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.42,-10.69,-73.72,,,17.12,9.07,7.50,2.50,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:00.622848,-107.479034,41.769947,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.629843,-107.479027,41.769947,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.629857,-107.479027,41.769947,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.632643,-107.479027,41.769947,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg4[Pass],PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.632663,-107.479027,41.769947,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.633230,-107.479027,41.769947,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Success,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 20:00:00.700000,-107.478996,41.769955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.79,-10.13,-74.66,,,14.00,10.15,8.00,0.00,,,,,,TM4,1,,1.44,,,QPSK,,,5.67,,,,,,0.00,0.00,,,,,5.67,,,,0.00,0.00,,,,,,,,,4358,NonCA,,Band 13,0.001,0.003,59,204
2022-08-10 20:00:00.800000,-107.478951,41.769966,,,,,,,,,,,1,43.000,269.000,26.000,3,34.000,310.000,24.000,4,13.000,266.000,24.000,10,14.000,129.000,33.000,,,,,,7,Band 13,5230,23230,10,10,-102.15,-9.94,-75.21,,,18.95,10.38,8.00,0.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:00.900000,-107.478897,41.769978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.11,-9.51,-75.62,,,17.18,9.89,6.00,5.00,,,,,,TM4,0,,,,5.92,,,QPSK,,3.75,,,,,,,,,,,,3.75,,,,,,,,,,,,,4358,NonCA,NonCA,Band 13,,,,
2022-08-10 20:00:01.000000,-107.478851,41.769989,-107.478850,41.769990,18:59:59,73,152,152.00,41.69,1,2,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,7,Band 13,5230,23230,10,10,-102.24,-10.05,-75.10,,,18.97,10.44,7.00,5.00,,,,,,TM4,0,2x2,4.50,,,QPSK,,,4.50,,0.51,0.51,0.40,0.16,0.00,,0.106,0.035,0.106,0.033,4.50,,0.51,0.16,0.00,,0.106,0.035,0.106,0.033,0.005,,0.005,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:01.100000,-107.478806,41.770000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.75,-9.44,-75.34,,,19.58,10.60,7.00,5.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:01.200000,-107.478752,41.770012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.61,-9.69,-74.76,,,19.75,10.31,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,14.91,,,64QAM,,3.17,,,,,,10.00,,,,,,3.17,,,,10.00,,,,,,,,,4358,NonCA,NonCA,Band 13,0.075,0.021,4641,1336
2022-08-10 20:00:01.300000,-107.478706,41.770023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.17,-9.66,-74.51,,,19.51,10.76,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,1,,4.50,4.83,11.00,QPSK,QPSK,64QAM,14.08,2.89,,,,,0.00,,,,,,14.08,2.89,,,0.00,,,,,,0.144,,0.143,,4358,NonCA,NonCA,Band 13,,,,
2022-08-10 20:00:01.400000,-107.478653,41.770035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.51,-9.99,-74.46,,,15.00,10.78,7.00,7.00,,,,,,TM4,1,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:01.500000,-107.478607,41.770042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.46,-9.13,-75.29,23.23,,15.00,11.03,,,2,0.00,100.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,0.009,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:01.600000,-107.478561,41.770054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.71,-8.98,-75.55,,15.68,17.67,10.83,7.00,7.00,,,,,,TM4,1,,3.33,10.00,,QPSK,16QAM,,5.00,,,,,,0.00,,,,,,5.00,,,,0.00,,,,,,,,,0.003,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:01.700000,-107.478508,41.770065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.85,-9.74,-75.11,,,21.23,11.29,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,0.010,0.007,608,418
2022-08-10 20:00:01.800000,-107.478462,41.770077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.79,-9.94,-74.74,,,19.00,11.18,,,2,0.00,100.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.011,,0.011,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:01.900000,-107.478409,41.770088,,,,,,,,,,,1,43.000,269.000,22.000,3,34.000,310.000,25.000,4,13.000,266.000,19.000,10,14.000,129.000,30.000,,,,,,7,Band 13,5230,23230,10,10,-101.45,-9.68,-74.32,,,19.00,11.59,7.00,7.00,,,,,,TM4,0,,3.60,8.00,,QPSK,16QAM,,5.40,,,,,,0.00,,,,,,5.40,,,,0.00,,,,,,,0.000,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:02.000000,-107.478363,41.770100,-107.478360,41.770100,19:00:00,73,153,153.00,42.49,1,2,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,7,Band 13,5230,23230,10,10,-101.06,-9.80,-74.24,,,22.07,9.94,7.00,7.00,,,,,,TM4,1,2x2,,,,,,,,,0.23,0.23,0.15,0.06,,,0.041,0.026,0.041,0.019,,,0.23,0.06,,,0.041,0.026,0.041,0.019,0.000,,0.000,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:02.100000,-107.478310,41.770111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.67,-9.72,-74.87,,,20.73,9.97,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,14.58,,,64QAM,,2.31,,,,,,,,,,,,2.31,,,,,,,,,,,,,4358,NonCA,NonCA,Band 13,,,,
2022-08-10 20:00:02.200000,-107.478264,41.770123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.76,-9.51,-74.99,,,18.00,10.11,7.00,7.00,,,,,,TM4,1,,3.40,8.00,,QPSK,16QAM,,4.60,,,,,,0.00,25.00,,,,,4.60,,,,0.00,25.00,,,,,,,,,4358,NonCA,,Band 13,0.009,0.007,543,442
2022-08-10 20:00:02.300000,-107.478210,41.770134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.47,-9.72,-74.54,,,18.00,9.88,7.00,7.00,,,,,,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,0.015,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:02.400000,-107.478165,41.770145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-100.78,-9.72,-74.01,,,21.69,9.54,7.00,7.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:02.500000,-107.478111,41.770157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-100.20,-9.83,-73.07,,,21.33,9.93,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,1,,3.00,6.00,,QPSK,QPSK,,3.00,,,,,,0.00,22.22,,,,,3.00,,,,0.00,22.22,,,,,0.011,,0.011,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:02.600000,-107.478058,41.770164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-99.35,-9.21,-72.93,,,20.00,9.92,7.00,7.00,,,,,,TM4,1,,,,10.11,,,16QAM,,3.55,,,,,,,,,,,,3.55,,,,,,,,,,,,0.007,4358,NonCA,NonCA,Band 13,,,,
2022-08-10 20:00:02.700000,-107.478012,41.770176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-99.44,-9.43,-73.01,,,20.00,9.34,7.00,7.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,0.005,0.006,329,366
2022-08-10 20:00:02.800000,-107.477959,41.770187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-101.19,-9.97,-74.15,23.57,,21.83,10.46,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,0,,4.00,7.00,,QPSK,QPSK,,6.00,,,,,,0.00,,,,,,6.00,,,,0.00,,,,,,0.000,,0.000,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:02.900000,-107.477913,41.770199,,,,,,,,,,,1,43.000,269.000,24.000,3,34.000,310.000,26.000,4,13.000,266.000,24.000,10,14.000,129.000,34.000,,,,,,7,Band 13,5230,23230,10,10,-102.15,-9.14,-75.48,,19.13,19.26,10.85,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:03.000000,-107.477859,41.770210,-107.477860,41.770210,19:00:01,73,153,153.00,43.28,1,2,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,7,Band 13,5230,23230,10,10,-102.93,-9.88,-75.98,,,15.00,11.15,6.00,7.00,,,,,,TM4,0,,,,,,,,,,0.17,0.17,0.11,0.07,,,0.028,0.042,0.028,0.036,,,0.17,0.07,,,0.028,0.042,0.028,0.036,0.016,,0.015,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:03.100000,-107.477806,41.770222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.71,-8.96,-76.20,,,15.00,11.17,,,2,0.00,100.00,0.00,0.00,TM4,,,3.50,6.50,,QPSK,QPSK,,6.00,,,,,,0.00,12.50,,,,,6.00,,,,0.00,12.50,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:03.200000,-107.477760,41.770233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.05,-9.41,-75.34,,,17.09,11.20,6.50,7.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,0.009,0.010,536,638
2022-08-10 20:00:03.300000,-107.477707,41.770245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.47,-9.72,-75.74,,,15.39,11.93,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,16.82,,,64QAM,,2.69,,,,,,,,,,,,2.69,,,,,,,,,0.002,0.008,0.002,,4358,NonCA,NonCA,Band 13,,,,
2022-08-10 20:00:03.400000,-107.477661,41.770256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.51,-9.56,-75.83,,,10.00,11.33,,,2,0.00,100.00,0.00,0.00,TM4,,,4.00,8.50,,QPSK,16QAM,,4.25,,,,,,0.00,,,,,,4.25,,,,0.00,,,,,,,,,,4358,NonCA,,Band 13,,,,
2022-08-10 20:00:03.500000,-107.477615,41.770264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Band 13,5230,23230,10,10,-102.27,-9.58,-75.49,,,10.00,11.45,6.00,7.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,NonCA,,Band 13,,,,
