,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-10 23:44:08.000000,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,
1,2022-08-10 23:44:08.300000,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,Band 66,66711.0,132247.0,15.0,15.0,-106.38,-12.06,-72.63,,,-11.63,5.1,7.67,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 66,,,,,
2,2022-08-10 23:44:08.332309,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-10 23:44:08.400000,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,Band 66,66711.0,132247.0,15.0,15.0,-106.06,-9.53,-76.16,22.55,11.69,-1.91,7.0,8.25,8.25,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 66,,,,,
4,2022-08-10 23:44:08.500000,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,Band 66,66711.0,132247.0,15.0,15.0,-106.72,-12.78,-73.97,,,-11.11,4.05,8.67,6.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 66,,,,,0.0
5,2022-08-10 23:44:08.600000,-105.029999,40.5811,,,,,,,,,,,3.0,24.0,194.0,37.0,4.0,80.0,102.0,26.0,8.0,10.0,155.0,31.0,9.0,58.0,311.0,34.0,,,,,,486.0,Band 66,66711.0,132247.0,15.0,15.0,-106.81,-12.75,-75.13,,,-5.0,-1.2,8.0,2.33,1.0,66.67,33.33,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38403.0,NonCA,,Band 66,0.0,0.0,0.0,0.0,
6,2022-08-10 23:44:08.700000,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,Band 66,66711.0,132247.0,15.0,15.0,-107.13,-14.84,-73.0,,,-11.0,3.3,8.0,8.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,38403.0,NonCA,,Band 66,,,,,
7,2022-08-10 23:44:08.800000,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,Band 66,66711.0,132247.0,15.0,15.0,-106.73,-13.48,-73.1,,,-9.67,2.13,6.67,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 66,,,,,
8,2022-08-10 23:44:08.900000,-105.029999,40.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,Band 66,66711.0,132247.0,15.0,15.0,-107.04,-12.94,-72.65,,,-5.0,-3.07,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 66,,,,,
9,2022-08-10 23:44:09.000000,-105.029999,40.5811,-105.03,40.5811,22:44:08,85.0,68.0,68.0,,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,486.0,Band 66,66711.0,132247.0,15.0,15.0,-107.06,-15.0,-73.03,,,-15.0,-3.65,6.25,1.25,1.0,75.0,25.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,0.01,,0.0,,0.0,,0.0,,,,0.01,,0.0,,0.0,,0.0,0.0,,0.0,,38403.0,NonCA,,Band 66,,,,,0.0
