PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=34 time=76.7 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=34 time=72.4 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=34 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=34 time=82.3 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=34 time=62.8 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=34 time=96.3 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=34 time=60.3 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=34 time=68.0 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=34 time=58.4 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=34 time=80.3 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=34 time=86.6 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=34 time=77.7 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=34 time=84.9 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=34 time=76.9 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=34 time=65.7 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=34 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=34 time=81.1 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=34 time=80.2 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=34 time=71.3 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=34 time=61.4 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=34 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=34 time=58.4 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=34 time=67.9 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=34 time=78.4 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=34 time=91.5 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=34 time=74.2 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=34 time=63.4 ms
