PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=60 ttl=44 time=46.5 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=44 time=48.3 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=44 time=43.6 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=44 time=57.6 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=44 time=59.7 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=44 time=69.1 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=44 time=59.4 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=44 time=69.4 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=44 time=54.3 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=44 time=51.3 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=44 time=49.4 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=44 time=47.5 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=44 time=54.6 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=44 time=50.1 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=44 time=44.4 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=44 time=65.4 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=44 time=57.3 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=44 time=51.3 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=44 time=50.2 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=44 time=48.4 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=44 time=56.5 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=44 time=49.2 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=45.3 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=43.2 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=42.3 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=64.5 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=52.1 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=57.3 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=50.4 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=56.4 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=46.4 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=44.4 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=43.3 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=46.2 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=54.3 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=66.3 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=60.5 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=57.9 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=53.3 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=56.4 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=65.4 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19895ms
rtt min/avg/max/mdev = 41.636/56.793/372.534/34.799 ms, pipe 2
