,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.04,,,,,,,,,,42.30048,-73.218246,,,1660597000.0
1,,,,,,,,,,,,,,,,975.0,317.0,-109.41,,,,,,,42.30048,-73.218246,288.0,0.005,1660597000.3
2,,,,,,,,,,,,,,,,,,,,,,,,,42.30048,-73.218246,,,1660597000.316714
3,,,,,,,,,,,,,,,,975.0,317.0,-110.03,,,,,,,42.30048,-73.218246,,,1660597000.4
4,,,,,,,,,,,,,,,,975.0,317.0,-110.29,15.77,0.0,,,,,42.30048,-73.218246,,,1660597000.5
5,,,,,,,,,,,,,,,,975.0,317.0,-108.33,19.2,21.43,,,,,42.30048,-73.218246,,,1660597000.6
6,,,,,,,,,,,,,,,,975.0,317.0,-107.03,,,,,,,42.300488,-73.218208,,,1660597000.7
7,,,,,,,,,,,,,,,,975.0,317.0,-107.97,17.25,,,,,,42.300491,-73.21817,1117.0,0.018,1660597000.8
8,,,,,,,,,,,,,,,,975.0,317.0,-108.63,,0.0,,,,,42.300499,-73.218132,,,1660597000.9
9,,,,,,,,,,,,,,,,975.0,317.0,-107.98,,,,,,,42.300503,-73.218094,,,1660597001.0
10,,,,,,,,,,,,,,,,975.0,317.0,-107.61,,,,,,,42.30051,-73.218048,,,1660597001.1
11,,,,,,,,,,,,,,,,975.0,317.0,-108.44,,,,,,,42.300518,-73.21801,,,1660597001.2
