,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.03371,-81.883957,,,1660499205.3
1,,,,,,,,,,,,,,,,,,,,,,,,,41.033714,-81.883957,,,1660499205.310943
2,,,,,,,,,,,,,,,,,,,,,,,,,41.033791,-81.883827,0.0,0.0,1660499205.7
3,,,,,,,,,,,,,,,,66786.0,35.0,-69.44,,,,,,,41.033848,-81.883728,,,1660499206.0
4,,,,,,,,,,,,,,,,,,,,,,,,,41.03389,-81.883659,0.0,0.0,1660499206.2
5,,,,,,,,,,,,,,,,,,,,,,,,,41.033909,-81.883629,,,1660499206.3
6,,,,,,,,,,,,,,,,,,,,,,,,,41.033989,-81.883499,0.0,0.0,1660499206.7
7,,,,,,,,,,,,,,,,66786.0,35.0,-82.38,,,,,,,41.03405,-81.8834,,,1660499207.0
8,,,,,,,,,,,,,,,,,,,,,,,,,41.034092,-81.883331,0.0,0.0,1660499207.2
9,,,,,,,,,,,,,,,,,,,,,,,,,41.034111,-81.883301,,,1660499207.3
10,,,,,,,,,,,,,,,,,,,,,,,,,41.034195,-81.883171,0.0,0.0,1660499207.7
11,,,,,,,,,,,,,,,,,,,,,,,,,41.034256,-81.88308,,,1660499208.0
12,,,,,,,,,,,,,,,,,,,,,,,,,41.034298,-81.883011,0.0,0.0,1660499208.2
