,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.844311,-87.972954,,,1660355900.82399
1,,,,,,,,,,,,,,,,,,,,,,,,,41.844311,-87.972954,0.0,0.0,1660355900.9
2,33.33,14.0,0.064,,,,,,,,,,,,,66536.0,379.0,-77.81,,,,,,,41.844311,-87.972954,,,1660355901.0
3,,,0.0,3730.08,212.0,-93.43,,,,,,,,,,,,,,,,,,,41.844311,-87.972954,,,1660355901.1
4,,,,,,,,,,,,,,,,,,,,,,,,,41.844311,-87.972954,,,1660355901.2
5,,,,,,,,,,,,,,,,66536.0,379.0,-76.81,,,,,,,41.844311,-87.972954,,,1660355901.3
6,,,,,,,,,,,,,,,,,,,,,,,,,41.844311,-87.972908,0.0,0.0,1660355901.4
7,,,,,,,,,,,,,,,,,,,,,,,,,41.844311,-87.97287,,,1660355901.5
8,,,,3730.08,212.0,-92.46,,,,,,,,,,66536.0,379.0,-77.94,,,,,,,41.844315,-87.972824,,,1660355901.6
9,0.0,5.0,0.006,3730.08,212.0,-92.52,,,,,,,,,,,,,,,,,,,41.844315,-87.972778,,,1660355901.7
10,,,0.0,,,,,,,,,,,,,,,,,,,,,,41.844315,-87.972733,,,1660355901.8
11,,,,,,,,,,,,,,,,,,,,,,,,,41.844315,-87.972694,0.0,0.0,1660355901.9
12,0.0,12.5,0.028,3730.08,212.0,-91.2,,,,,,,,,,66536.0,379.0,-85.44,,,,,,,41.844315,-87.972649,,,1660355902.0
13,,,0.0,,,,,,,,,,,,,,,,,,,,,,41.844318,-87.972603,,,1660355902.1
14,,,,,,,,,,,,,,,,66536.0,379.0,-83.84,,,,,,,41.844318,-87.972519,,,1660355902.3
15,,,,3730.08,212.0,-87.06,,,,,,,,,,66536.0,379.0,-87.16,,,,,,,41.844318,-87.972473,0.0,0.0,1660355902.4
16,,,,,,,,,,,,,,,,66536.0,379.0,-84.33,,,,,,,41.844318,-87.972435,,,1660355902.5
17,0.0,5.0,0.01,,,,,,,,,,,,,66536.0,379.0,-86.19,,,,,,,41.844318,-87.972389,,,1660355902.6
18,,,0.0,3730.08,212.0,-91.49,,,,,,,,,,,,,,,,,,,41.844318,-87.972351,,,1660355902.7
19,0.0,5.0,0.003,,,,,,,,,,,,,,,,,,,,,,41.844318,-87.972305,,,1660355902.8
20,,,0.0,3730.08,212.0,-89.13,,,,,,,,,,,,,,,,,,,41.844318,-87.97226,0.0,0.0,1660355902.9
21,0.0,18.27,0.346,3730.08,212.0,-88.64,,,,,,,,,0.001,,,,,,,,,,41.844318,-87.972221,,,1660355903.0
22,7.69,17.25,0.168,,,,,,,,,,,,,,,,14.0,,,,,,41.844318,-87.972176,,,1660355903.1
23,,,0.0,3730.08,212.0,-88.8,,,,,,,,,,66536.0,379.0,-84.88,,0.0,,,,,41.844318,-87.972137,,,1660355903.2
24,,,,,,,,,,,,,,,,,,,,,,,,,41.844318,-87.972092,,,1660355903.3
25,0.0,5.0,0.014,,,,,,,,,,,,,,,,,,,,,,41.844318,-87.972046,1189.0,0.019,1660355903.4
26,,,0.0,3730.08,212.0,-89.7,,,,,,,,,,,,,,,,,,,41.844322,-87.972008,,,1660355903.5
27,,,,,,,,,,,,,,eventA2,,,,,,,,,,,41.844322,-87.97197,,,1660355903.596632
28,,,,,,,,,,,,,,,,66536.0,379.0,-86.79,,,,,,,41.844322,-87.971962,,,1660355903.6
29,0.0,12.5,0.188,,,,,,,,,,,,,66536.0,379.0,-88.16,,,,,,,41.844322,-87.971924,,,1660355903.7
30,,,0.0,3730.08,212.0,-90.72,,,,,,,,,,66536.0,379.0,-91.4,,,,,,,41.844322,-87.971878,,,1660355903.8
31,,,,,,,,,,,,,,,,66536.0,379.0,-94.43,,,,,,,41.844326,-87.97184,0.0,0.0,1660355903.9
32,,,,,,,,,,,,,,,0.004,66536.0,379.0,-95.27,,,,,,,41.844326,-87.971802,,,1660355904.0
33,,,,,,,,,,,,,,,,66536.0,379.0,-93.35,,,,,,,41.844326,-87.971756,,,1660355904.1
34,,,,3730.08,212.0,-87.58,,,,,,,,,,66536.0,379.0,-93.25,,,,,,,41.84433,-87.971718,,,1660355904.2
35,,,,,,,,,,,,,,,,,,,,,,,,,41.84433,-87.971672,,,1660355904.3
36,0.0,13.67,0.043,3730.08,212.0,-88.27,,,,,,,,,,,,,16.0,,,,,,41.84433,-87.971626,0.0,0.0,1660355904.4
37,,,0.0,,,,,,,,,,,,,,,,,25.0,,,,,41.844334,-87.971588,,,1660355904.5
38,,,,,,,,,,,,,,,,,,,,,,,,,41.844334,-87.971542,,,1660355904.6
39,,,,3730.08,212.0,-88.7,,,,,,,,,,66536.0,379.0,-96.88,,,,,,,41.844337,-87.971451,,,1660355904.8
40,,,,,,,,,,,,,,,,,,,,,,,,,41.844337,-87.971413,0.0,0.0,1660355904.9
41,0.0,5.0,0.014,3730.08,212.0,-90.05,,,,,,,,,,,,,,,,,,,41.844337,-87.971367,,,1660355905.0
42,0.0,15.5,0.02,,,,,,,,,,,,,66536.0,379.0,-97.31,,,,,,,41.844337,-87.971321,,,1660355905.1
