,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.120411,-101.666908,,,1660262528.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.120411,-101.666908,,,1660262528.1
2,,,,,,,,,,,,,,,,,,,,,,,,,41.120411,-101.666908,,,1660262528.13583
3,,,,,,,,,,,,,,,,975.0,6.0,-109.56,,,,,,,41.120411,-101.666908,,,1660262528.2
4,,,,,,,,,,,,,,,,975.0,6.0,-108.81,,,,,,,41.120411,-101.666908,,,1660262528.5
5,,,,,,,,,,,,,,,,,,,,,,,,,41.120411,-101.666908,0.0,0.0,1660262528.6
6,,,,,,,,,,,,,,,,,,,,,,,,,41.120411,-101.666862,,,1660262528.7
7,,,,,,,,,,,,,,,,,,,,,,,,,41.120411,-101.666809,,,1660262528.8
8,,,,,,,,,,,,,,,0.001,,,,,,,,,,41.120411,-101.66671,,,1660262529.0
9,,,,,,,,,,,,,,,,975.0,6.0,-107.75,,,,,,,41.120411,-101.666664,0.0,0.0,1660262529.1
10,,,,,,,,,,,,,,,,,,,,,,,,,41.120411,-101.666618,,,1660262529.2
11,,,,,,,,,,,,,,,,975.0,6.0,-106.22,,,,,,,41.120411,-101.666466,,,1660262529.5
12,,,,,,,,,,,,,,,,975.0,6.0,-106.73,,,,,,,41.120411,-101.66642,0.0,0.0,1660262529.6
13,,,,,,,,,,,,,,,,975.0,6.0,-106.18,,,,,,,41.120411,-101.666367,,,1660262529.7
14,,,,,,,,,,,,,,,,975.0,6.0,-105.25,10.0,50.0,,,,,41.120407,-101.666321,,,1660262529.8
15,,,,,,,,,,,,,,,0.666,,,,,,,,,,41.120407,-101.666222,,,1660262530.0
16,,,,,,,,,,,,,,,,975.0,6.0,-103.38,,,,,,,41.120407,-101.666168,0.0,0.0,1660262530.1
17,,,,,,,,,,,,,,,,975.0,6.0,-103.18,,,,,,,41.120403,-101.666115,,,1660262530.2
