,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.015,,,,,,,,,,43.083912,-76.43055,,,1660579577.0
1,0.0,0.0,0.027,,,,,,,,,,,,,1025.0,102.0,-102.92,,,,,,,43.083912,-76.43055,982.0,0.016,1660579577.3
2,,,,,,,,,,,,,,,,,,,,,,,,,43.083912,-76.43055,,,1660579577.332145
3,,,0.0,,,,,,,,,,,,,1025.0,102.0,-100.07,,,,,,,43.083912,-76.43055,,,1660579577.4
4,0.0,0.0,0.002,3730.08,102.0,-105.9,,,,,,,,,,1025.0,102.0,-101.04,,,,,,,43.083912,-76.43055,,,1660579577.5
5,0.0,0.0,0.012,,,,,,,,,,,,,1025.0,102.0,-101.38,,0.0,,,,,43.083912,-76.43055,,,1660579577.6
6,,,0.0,3730.08,102.0,-105.04,,,,,,,,,,1025.0,102.0,-100.19,,,,,,,43.083916,-76.430511,,,1660579577.7
7,,,0.0,,,,,,,,,,,,,1025.0,102.0,-99.52,,,,,,,43.08392,-76.430481,0.0,0.0,1660579577.8
8,0.0,0.0,0.114,3730.08,102.0,-108.8,,,,,,,,,,1025.0,102.0,-99.09,,,,,,,43.083923,-76.430443,,,1660579577.9
9,0.0,3.2,0.043,,,,,,,,,,,,0.006,1025.0,102.0,-99.22,13.0,,,,,,43.083927,-76.430412,,,1660579578.0
