,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,40.70396,-111.948929,,,1660106091.0
1,,,0.0,,,,,,,,,,,,,,,,,,,,,,40.70396,-111.948929,,,1660106091.4
2,,,,,,,,,,,,,,,,,,,,,,,,,40.70396,-111.948929,,,1660106091.446961
3,,,0.0,,,,,,,,,,,,,66536.0,412.0,-95.69,,,,,,,40.70396,-111.948929,,,1660106091.5
4,,,,,,,,,,,,,,,,,,,,,,,,,40.70396,-111.948929,,,1660106091.6
5,0.0,5.0,0.007,3730.08,113.0,-99.14,,,,,,,,,,,,,,,,,,,40.70396,-111.948929,0.0,0.0,1660106091.7
6,,,0.0,,,,,,,,,,,,,,,,,,,,,,40.70396,-111.948929,,,1660106091.8
7,,,,,,,,,,,,,,,,,,,,,,,,,40.70396,-111.948929,,,1660106091.9
8,,,,,,,,,,,,,,,,66536.0,412.0,-96.0,,,,,,,40.70396,-111.948929,,,1660106092.0
9,,,,3730.08,113.0,-94.07,,,,,,,,,,,,,,,,,,,40.70396,-111.948944,,,1660106092.1
10,0.0,8.0,0.015,,,,,,,,,,,,,66536.0,412.0,-95.81,,,,,,,40.703964,-111.948952,0.0,0.0,1660106092.2
11,33.33,10.5,0.018,3730.08,113.0,-96.2,,,,,,,,,,,,,,,,,,,40.703964,-111.948967,,,1660106092.3
12,0.0,11.0,0.012,,,,,,,,,,,,,,,,,,,,,,40.703964,-111.948975,,,1660106092.4
13,,,0.0,3730.08,113.0,-97.06,,,,,,,,,,66536.0,412.0,-96.88,,,,,,,40.703964,-111.94899,,,1660106092.5
14,0.0,5.0,0.864,3730.08,113.0,-98.89,,,,,,,,,,,,,,,,,,,40.703968,-111.948997,,,1660106092.6
15,,,0.0,,,,,,,,,,,,,66536.0,412.0,-94.56,,,,,,,40.703968,-111.94902,,,1660106092.8
16,,,,3730.08,113.0,-99.79,,,,,,,,,,,,,,,,,,,40.703972,-111.949028,,,1660106092.9
17,,,,,,,,,,,,,,,0.004,,,,,,,,,,40.703972,-111.949043,,,1660106093.0
18,,,0.0,3730.08,113.0,-98.83,,,,,,,,,,66536.0,412.0,-89.99,,,,,,,40.703972,-111.949059,0.0,0.0,1660106093.2
19,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.703976,-111.949066,,,1660106093.266392
20,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.703976,-111.949066,,,1660106093.284181
21,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.703976,-111.949066,,,1660106093.288519
22,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.703976,-111.949066,,,1660106093.291549
23,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.703976,-111.949066,,,1660106093.291581
24,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.703976,-111.949066,,,1660106093.2934
