,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.044,,,,,,,,,,41.60141,-109.152412,,,1660175464.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.60141,-109.152412,,,1660175464.164328
2,,,,,,,,,,,,,,,,,,,,,,,,,41.60141,-109.152412,0.0,0.0,1660175464.2
3,,,,,,,,,,,,,,,,5230.0,414.0,-116.22,,,,,,,41.60141,-109.152412,,,1660175464.6
4,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,41.60141,-109.152412,,,1660175464.634266
5,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.60141,-109.152412,,,1660175464.664894
6,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.60141,-109.152412,,,1660175464.666003
7,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.60141,-109.152412,,,1660175464.666016
8,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,41.60141,-109.152412,,,1660175464.674913
9,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,41.60141,-109.152412,,,1660175464.674932
10,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,41.60141,-109.152412,,,1660175464.675665
11,,,,,,,,,,,,,,,,5230.0,414.0,-116.62,1.29,3.45,,,,,41.60141,-109.152412,343.0,0.005,1660175464.7
12,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,41.60144,-109.152374,,,1660175464.799318
13,,,,,,,,,,,,,,,,5230.0,414.0,-116.69,2.13,20.0,,,,,41.60144,-109.152374,,,1660175464.8
14,,,,,,,,,,,,,,,,5230.0,414.0,-117.31,,,,,,,41.601471,-109.152336,,,1660175464.9
15,,,,,,,,,,,,,,,,5230.0,414.0,-118.77,,,,,,,41.601501,-109.152306,,,1660175465.0
16,,,,,,,,,,,,,,,,5230.0,414.0,-120.66,,,,,,,41.601532,-109.152267,,,1660175465.1
17,,,,,,,,,,,,,,,,5230.0,414.0,-120.71,,,,,,,41.601563,-109.152229,327.0,0.005,1660175465.2
18,,,,,,,,,,,,,,,,5230.0,414.0,-120.44,,,,,,,41.601597,-109.152191,,,1660175465.3
19,,,,,,,,,,,,,,,,,,,,,,,,,41.601658,-109.152122,,,1660175465.5
20,,,,,,,,,,,,,,,,,,,,,,,,,41.601719,-109.152046,0.0,0.0,1660175465.7
21,,,,,,,,,,,,,,,,5230.0,414.0,-121.5,,,,,,,41.601734,-109.152031,,,1660175465.8
22,,,,,,,,,,,,,,,,,,,,,,,,,41.601749,-109.152016,,,1660175465.9
23,,,,,,,,,,,,,,,0.02,5230.0,414.0,-122.94,,,,,,,41.601765,-109.151993,,,1660175466.0
24,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,41.60178,-109.151978,,,1660175466.1
25,,,,,,,,,,,,,,,,5230.0,414.0,-121.76,1.0,18.92,,,,,41.601795,-109.151962,183.0,0.003,1660175466.2
26,,,,,,,,,,,,,,,,5230.0,414.0,-122.18,1.0,6.67,,,,,41.60181,-109.151947,,,1660175466.3
27,,,,,,,,,,,,,,,,5230.0,414.0,-121.97,0.99,17.24,,,,,41.601826,-109.151932,,,1660175466.4
28,,,,,,,,,,,,,,,,5230.0,414.0,-121.64,1.13,15.0,,,,,41.601841,-109.151909,,,1660175466.5
29,,,,,,,,,,,,,,,,5230.0,414.0,-120.87,,20.0,,,,,41.601856,-109.151894,,,1660175466.6
30,,,,,,,,,,,,,,,,5230.0,414.0,-120.35,1.35,25.0,,,,,41.601871,-109.151878,14948.0,0.239,1660175466.7
31,,,,,,,,,,,,,,,,5230.0,414.0,-120.56,1.08,8.86,,,,,41.601887,-109.151863,,,1660175466.8
32,,,,,,,,,,,,,,,,5230.0,414.0,-120.13,1.62,13.75,,,,,41.601898,-109.15184,,,1660175466.9
33,,,,,,,,,,,,,,,0.126,5230.0,414.0,-120.58,1.03,3.45,,,,,41.601913,-109.151825,,,1660175467.0
34,,,,,,,,,,,,,,,,5230.0,414.0,-120.04,1.24,7.22,,,,,41.601925,-109.15181,,,1660175467.1
35,,,,,,,,,,,,,,,,5230.0,414.0,-119.27,0.98,7.5,,,,,41.601955,-109.151772,,,1660175467.3
36,,,,,,,,,,,,,,,,5230.0,414.0,-119.29,1.51,14.14,,,,,41.601994,-109.151718,,,1660175467.6
37,,,,,,,,,,,,,,,,5230.0,414.0,-119.1,1.45,3.75,,,,,41.602009,-109.151703,11488.0,0.184,1660175467.7
38,,,,,,,,,,,,,,,,5230.0,414.0,-119.43,1.48,16.46,,,,,41.602009,-109.151703,,,1660175467.8
39,,,,,,,,,,,,,,,,5230.0,414.0,-120.0,1.2,8.86,,,,,41.602009,-109.151703,,,1660175467.9
40,,,,,,,,,,,,,,,0.272,5230.0,414.0,-119.63,1.3,5.0,,,,,41.602009,-109.151703,,,1660175468.0
41,,,,,,,,,,,,,,,,5230.0,414.0,-119.4,1.81,8.75,,,,,41.602009,-109.151703,,,1660175468.1
