,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,39.637901,-111.861504,,,1660101375.0
1,,,,,,,,,,,,,,,,,,,,,,,,,39.637901,-111.861504,,,1660101375.78633
2,,,,,,,,,,,,,,,,66586.0,346.0,-79.26,,,,,,,39.637901,-111.861504,,,1660101375.8
3,,,,,,,,,,,,,,,,66586.0,346.0,-79.44,,,,,,,39.637932,-111.861504,,,1660101375.9
4,,,,,,,,,,,,,,,0.002,66586.0,346.0,-77.53,25.0,,,,,,39.637966,-111.861504,,,1660101376.0
5,,,,884.55,346.0,-69.26,,,,,,,,,,,,,,,,,,,39.638031,-111.861496,0.0,0.0,1660101376.2
6,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,39.638062,-111.861496,,,1660101376.3
7,,,,884.55,346.0,-69.5,,,,,,,,,,,,,,,,,,,39.638092,-111.861496,,,1660101376.4
8,0.0,5.0,0.432,,,,,,,,,,,,,66586.0,346.0,-75.13,,,,,,,39.638157,-111.861488,,,1660101376.6
9,,,,,,,,,,,,,,,,66586.0,346.0,-74.0,,,,,,,39.638252,-111.861488,,,1660101376.9
10,,,,,,,,,,,,,,,,,,,,,,,,,39.638287,-111.861488,,,1660101377.0
