,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.231281,-95.915169,,,1660280117.0
1,42.86,16.75,0.079,874.85,102.0,-93.13,,,,,,,,,,,,,,,,,,,41.231281,-95.915169,,,1660280117.3
2,,,,,,,,,,,,,,,,,,,,,,,,,41.231281,-95.915169,,,1660280117.313847
3,,,,,,,,,,,,,,,,66586.0,376.0,-85.58,,,,,,,41.231281,-95.915169,,,1660280117.4
4,,,,,,,,,,,,,,,,66586.0,376.0,-85.49,,,,,,,41.231281,-95.915169,,,1660280117.5
5,,,,874.85,102.0,-94.63,,,,,,,,,,66586.0,376.0,-87.37,,,,,,,41.231281,-95.915169,,,1660280117.6
6,,,,,,,,,,,,,,,,66586.0,376.0,-91.53,,,,,,,41.231281,-95.915169,,,1660280117.7
7,0.0,11.0,0.09,874.85,102.0,-93.06,,,,,,,,,,,,,,,,,,,41.231285,-95.915131,243.0,0.004,1660280117.8
8,,,,,,,,,,,,,,,,,,,,,,,,,41.231285,-95.9151,,,1660280117.9
9,0.0,15.5,0.168,874.85,102.0,-92.24,,,,,,,,,0.611,66586.0,376.0,-98.44,,,,,,,41.231289,-95.915062,,,1660280118.0
10,20.0,18.0,0.088,,,,,,,,,,,,,66586.0,376.0,-101.46,18.5,0.0,,,,,41.231289,-95.915031,,,1660280118.1
11,0.0,20.5,0.073,874.85,102.0,-91.91,,,,,,,,,,66586.0,376.0,-103.1,,0.0,,,,,41.231293,-95.914993,,,1660280118.2
12,11.11,11.25,0.882,,,,,,,,,,,,,66586.0,376.0,-97.7,,,,,,,41.231293,-95.914955,687.0,0.011,1660280118.3
13,15.38,11.91,1.09,874.85,102.0,-91.91,,,,,,,,,,66586.0,376.0,-95.13,14.46,7.14,,,,,41.231293,-95.914925,,,1660280118.4
14,4.55,10.24,5.482,874.85,102.0,-92.08,,,,,,,,,,66586.0,376.0,-98.5,13.11,14.29,,,,,41.231297,-95.914886,,,1660280118.5
15,50.0,20.0,0.119,,,,,,,,,,,,,66586.0,376.0,-100.8,,,,,,,41.231297,-95.914856,,,1660280118.6
16,12.12,6.07,2.201,874.85,102.0,-93.15,,,,,,,,,,66586.0,376.0,-94.68,11.86,6.45,,,,,41.2313,-95.914818,,,1660280118.7
17,,,,,,,,,,,,,,eventA2,,,,,,,,,,,41.231304,-95.914795,,,1660280118.77499
18,3.39,5.89,6.464,874.85,102.0,-93.98,,,,,,,,,,66586.0,376.0,-94.7,10.76,10.0,,,,,41.231304,-95.91478,231596.0,3.706,1660280118.8
19,,,,,,,,,,,,,,eventA3,,,,,,,,,,,41.231304,-95.914757,,,1660280118.872354
20,14.29,7.17,3.153,,,,,,,,,,,,,66586.0,376.0,-96.44,,9.09,,,,,41.231308,-95.914749,,,1660280118.9
21,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,41.231308,-95.914742,,,1660280118.923603
22,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,41.231308,-95.914726,,,1660280118.971041
23,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.231308,-95.914719,,,1660280118.976045
24,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,41.231308,-95.914719,,,1660280118.985893
25,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.231308,-95.914719,,,1660280118.985924
26,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.231308,-95.914719,,,1660280118.986093
27,,,,,,,,,,,,,,,5.728,66586.0,121.0,-93.67,14.76,7.14,,,,,41.231308,-95.914711,,,1660280119.0
28,,,,,,,,,,,,,,,,66586.0,121.0,-93.13,12.47,15.25,,,,,41.231312,-95.91468,,,1660280119.1
29,,,,,,,,,,,,,,,,66586.0,121.0,-93.76,20.05,6.12,,,,,41.231316,-95.914642,,,1660280119.2
30,,,,,,,,,,,,,,,,66586.0,121.0,-92.59,21.55,3.13,,,,,41.231319,-95.914604,378524.0,6.056,1660280119.3
31,,,,,,,,,,,,,,,,66586.0,121.0,-91.74,21.03,11.84,,,,,41.231323,-95.914574,,,1660280119.4
32,,,,,,,,,,,,,,,,66586.0,121.0,-92.42,20.47,7.55,,,,,41.231323,-95.914536,,,1660280119.5
33,,,,,,,,,,,,,,,,66586.0,121.0,-91.99,22.19,12.77,,,,,41.231327,-95.914505,,,1660280119.6
34,,,,,,,,,,,,,,,,66586.0,121.0,-92.56,22.06,10.81,,,,,41.231331,-95.914467,,,1660280119.7
35,,,,,,,,,,,,,,,,66586.0,121.0,-94.54,20.45,9.43,,,,,41.231335,-95.914429,430088.0,6.881,1660280119.8
36,,,,,,,,,,,,,,,,66586.0,121.0,-94.05,21.72,5.66,,,,,41.231335,-95.914398,,,1660280119.9
37,,,,,,,,,,,,,,,5.023,66586.0,121.0,-93.2,21.49,11.69,,,,,41.231339,-95.91436,,,1660280120.0
38,,,,,,,,,,,,,,,,66586.0,121.0,-92.83,20.6,10.53,,,,,41.231339,-95.91433,,,1660280120.1
39,,,,,,,,,,,,,,,,66586.0,121.0,-93.83,20.93,11.54,,,,,41.231339,-95.914291,,,1660280120.2
40,,,,,,,,,,,,,,,,66586.0,121.0,-95.13,20.76,20.0,,,,,41.231342,-95.914261,407188.0,6.515,1660280120.3
41,,,,,,,,,,,,,,eventA2,,,,,,,,,,,41.231342,-95.91423,,,1660280120.391967
42,,,,,,,,,,,,,,,,66586.0,121.0,-96.03,20.38,11.11,,,,,41.231342,-95.91423,,,1660280120.4
43,,,,,,,,,,,,,,,,66586.0,121.0,-95.0,19.64,8.47,,,,,41.231346,-95.914192,,,1660280120.5
44,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,41.231346,-95.914185,,,1660280120.517277
45,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,41.231346,-95.914169,,,1660280120.565171
46,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,41.231346,-95.914162,,,1660280120.593284
47,33.33,10.0,0.068,874.85,121.0,-95.7,,,,,,,,,,66586.0,121.0,-93.84,18.55,0.0,,,,,41.231346,-95.914162,,,1660280120.6
48,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.23135,-95.914146,,,1660280120.630352
49,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,41.23135,-95.914146,,,1660280120.638626
50,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.23135,-95.914146,,,1660280120.638641
51,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.23135,-95.914146,,,1660280120.638685
52,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.23135,-95.914139,,,1660280120.654536
53,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.23135,-95.914131,,,1660280120.680123
54,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.23135,-95.914131,,,1660280120.680123
55,,,,,,,,,,,,,,PRACH: Msg4,,,,,,,,,,,41.23135,-95.914131,,,1660280120.680123
56,,,,,,,,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,41.23135,-95.914131,,,1660280120.680123
57,,,,,,,,,,,,,,PRACH: Msg5,,,,,,,,,,,41.23135,-95.914124,,,1660280120.690864
58,,,,,,,,,,,,,,,,,,,,,,,,,41.23135,-95.914124,,,1660280120.696674
59,28.4,4.02,4.198,,,,,,,,,,,,,66586.0,121.0,-94.12,,,,,,,41.23135,-95.914124,,,1660280120.7
60,2.5,2.15,3.636,874.85,121.0,-94.36,,,,,,,,,,66586.0,121.0,-97.32,19.11,0.0,,,,,41.231354,-95.914085,271628.0,4.346,1660280120.8
61,9.23,2.78,3.655,874.85,121.0,-94.74,,,,,,,,,,66586.0,121.0,-96.3,19.43,8.75,,,,,41.231358,-95.914047,,,1660280120.9
62,,,,,,,,,,,,,,eventA5,,,,,,,,,,,41.231358,-95.914017,,,1660280120.983845
63,8.7,3.43,3.83,,,,,,,,,,,,6.221,66586.0,121.0,-95.09,19.2,15.0,,,,,41.231358,-95.914017,,,1660280121.0
64,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,41.231361,-95.914001,,,1660280121.031905
65,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,41.231361,-95.913986,,,1660280121.071039
66,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.231361,-95.913986,,,1660280121.072446
67,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,41.231361,-95.913986,,,1660280121.079623
68,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.231361,-95.913986,,,1660280121.079653
69,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.231361,-95.913986,,,1660280121.079758
70,,,,,,,,,,,,,,,,5230.0,102.0,-93.18,10.13,3.33,,,,,41.231361,-95.913979,,,1660280121.1
71,,,,,,,,,,,,,,,,5230.0,102.0,-94.13,6.71,5.88,,,,,41.231365,-95.91394,,,1660280121.2
72,,,,,,,,,,,,,,,,5230.0,102.0,-92.89,10.18,12.82,,,,,41.231369,-95.913902,313008.0,4.998,1660280121.3
73,,,,,,,,,,,,,,,,5230.0,102.0,-93.64,11.12,10.0,,,,,41.231373,-95.913864,,,1660280121.4
74,,,,,,,,,,,,,,,,5230.0,102.0,-94.88,10.47,3.45,,,,,41.231373,-95.913834,,,1660280121.5
75,,,,,,,,,,,,,,,,5230.0,102.0,-94.74,9.99,10.39,,,,,41.231377,-95.913795,,,1660280121.6
76,,,,,,,,,,,,,,,,5230.0,102.0,-94.98,9.08,8.97,,,,,41.23138,-95.913757,,,1660280121.7
77,,,,,,,,,,,,,,,,5230.0,102.0,-94.7,11.1,10.39,,,,,41.231384,-95.913719,402800.0,6.458,1660280121.8
78,,,,,,,,,,,,,,,,5230.0,102.0,-95.59,7.23,6.67,,,,,41.231384,-95.913689,,,1660280121.9
79,,,,,,,,,,,,,,,5.83,5230.0,102.0,-96.53,8.13,8.86,,,,,41.231388,-95.913651,,,1660280122.0
80,,,,,,,,,,,,,,,,5230.0,102.0,-94.79,9.0,15.38,,,,,41.231388,-95.913612,,,1660280122.1
81,,,,,,,,,,,,,,,,5230.0,102.0,-93.34,7.42,1.25,,,,,41.231392,-95.913574,,,1660280122.2
82,,,,,,,,,,,,,,,,5230.0,102.0,-92.66,8.17,15.19,,,,,41.231392,-95.913544,382912.0,6.127,1660280122.3
83,,,,,,,,,,,,,,,,5230.0,102.0,-92.7,9.28,13.33,,,,,41.231392,-95.913506,,,1660280122.4
84,,,,,,,,,,,,,,,,5230.0,102.0,-92.42,7.54,5.0,,,,,41.231396,-95.913467,,,1660280122.5
85,,,,,,,,,,,,,,,,5230.0,102.0,-92.28,9.62,6.25,,,,,41.231396,-95.913437,,,1660280122.6
86,,,,,,,,,,,,,,,,5230.0,102.0,-91.61,10.81,8.33,,,,,41.2314,-95.913399,,,1660280122.7
87,,,,,,,,,,,,,,,,5230.0,102.0,-90.03,11.14,11.69,,,,,41.231403,-95.913361,328648.0,5.248,1660280122.8
88,,,,,,,,,,,,,,,,5230.0,102.0,-89.46,13.31,6.25,,,,,41.231407,-95.91333,,,1660280122.9
89,,,,,,,,,,,,,,,8.233,5230.0,102.0,-88.96,13.16,11.67,,,,,41.231407,-95.913292,,,1660280123.0
90,,,,,,,,,,,,,,,,5230.0,102.0,-89.65,13.84,6.25,,,,,41.231411,-95.913254,,,1660280123.1
91,,,,,,,,,,,,,,,,5230.0,102.0,-89.63,12.82,10.13,,,,,41.231415,-95.913223,,,1660280123.2
92,,,,,,,,,,,,,,,,5230.0,102.0,-90.96,13.33,15.0,,,,,41.231419,-95.913185,484248.0,7.763,1660280123.3
93,,,,,,,,,,,,,,,,5230.0,102.0,-91.29,14.07,6.02,,,,,41.231422,-95.913147,,,1660280123.4
94,,,,,,,,,,,,,,,,5230.0,102.0,-90.85,15.38,6.67,,,,,41.231422,-95.913109,,,1660280123.5
95,,,,,,,,,,,,,,,,5230.0,102.0,-90.99,12.81,12.66,,,,,41.231426,-95.913078,,,1660280123.6
96,,,,,,,,,,,,,,,,5230.0,102.0,-90.78,14.0,5.0,,,,,41.23143,-95.91304,,,1660280123.7
97,,,,,,,,,,,,,,,,5230.0,102.0,-89.69,14.78,8.75,,,,,41.231434,-95.913002,541420.0,8.663,1660280123.8
98,,,,,,,,,,,,,,,,5230.0,102.0,-88.22,14.68,8.62,,,,,41.231434,-95.912971,,,1660280123.9
99,,,,,,,,,,,,,,,9.041,5230.0,102.0,-89.02,12.46,14.1,,,,,41.231438,-95.912933,,,1660280124.0
100,,,,,,,,,,,,,,,,5230.0,102.0,-89.96,14.46,5.08,,,,,41.231438,-95.912903,,,1660280124.1
101,,,,,,,,,,,,,,,,5230.0,102.0,-90.99,13.88,8.86,,,,,41.231438,-95.912865,,,1660280124.2
102,,,,,,,,,,,,,,,,5230.0,102.0,-88.96,13.57,5.13,,,,,41.231441,-95.912827,462776.0,7.404,1660280124.3
103,,,,,,,,,,,,,,,,5230.0,102.0,-88.4,14.78,10.13,,,,,41.231441,-95.912796,,,1660280124.4
104,,,,,,,,,,,,,,,,5230.0,102.0,-88.47,14.23,15.25,,,,,41.231445,-95.912758,,,1660280124.5
105,,,,,,,,,,,,,,,,5230.0,102.0,-90.11,10.33,8.75,,,,,41.231445,-95.912727,,,1660280124.6
106,,,,,,,,,,,,,,,,5230.0,102.0,-89.73,10.57,6.15,,,,,41.231449,-95.912689,,,1660280124.7
107,,,,,,,,,,,,,,,,5230.0,102.0,-89.53,11.22,8.97,,,,,41.231453,-95.912651,602824.0,9.645,1660280124.8
108,,,,,,,,,,,,,,,,5230.0,102.0,-90.93,11.2,3.39,,,,,41.231457,-95.912621,,,1660280124.9
109,,,,,,,,,,,,,,,6.973,5230.0,102.0,-90.97,10.02,11.39,,,,,41.231461,-95.912582,,,1660280125.0
110,,,,,,,,,,,,,,,,5230.0,102.0,-91.11,10.83,10.39,,,,,41.231464,-95.912552,,,1660280125.1
111,,,,,,,,,,,,,,,,5230.0,102.0,-91.18,10.48,8.62,,,,,41.231468,-95.912514,,,1660280125.2
112,,,,,,,,,,,,,,,,5230.0,102.0,-91.18,8.56,6.33,,,,,41.231476,-95.912476,487104.0,7.794,1660280125.3
113,,,,,,,,,,,,,,,,5230.0,102.0,-91.54,9.86,15.0,,,,,41.23148,-95.912445,,,1660280125.4
114,,,,,,,,,,,,,,,,5230.0,102.0,-92.26,10.3,10.13,,,,,41.231483,-95.912407,,,1660280125.5
115,,,,,,,,,,,,,,,,5230.0,102.0,-93.31,10.36,4.0,,,,,41.231487,-95.912376,,,1660280125.6
116,,,,,,,,,,,,,,eventA3,,,,,,,,,,,41.231491,-95.912346,,,1660280125.675262
117,,,,,,,,,,,,,,,,5230.0,102.0,-92.13,10.07,20.0,,,,,41.231491,-95.912338,,,1660280125.7
118,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,41.231491,-95.912331,,,1660280125.712124
119,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,41.231491,-95.912323,,,1660280125.741512
120,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.231491,-95.912323,,,1660280125.742801
121,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,41.231491,-95.912323,,,1660280125.753299
122,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.231491,-95.912323,,,1660280125.753355
123,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.231491,-95.912323,,,1660280125.753368
124,,,,,,,,,,,,,,,,5230.0,376.0,-90.02,6.64,14.29,,,,,41.231495,-95.9123,414328.0,6.629,1660280125.8
125,,,,,,,,,,,,,,,,5230.0,376.0,-92.16,9.14,6.25,,,,,41.231495,-95.91227,,,1660280125.9
126,,,,,,,,,,,,,,,5.831,5230.0,376.0,-91.09,9.8,6.98,,,,,41.231499,-95.912231,,,1660280126.0
127,,,,,,,,,,,,,,,,5230.0,376.0,-90.53,9.11,8.0,,,,,41.231499,-95.912201,,,1660280126.1
