,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,40.246239,-86.639053,,,1660427129.0
1,,,,,,,,,,,,,,,,,,,,,,,,,40.246239,-86.639053,,,1660427129.094191
2,,,,,,,,,,,,,,,,,,,,,,,,,40.246239,-86.639053,0.0,0.0,1660427129.1
3,,,,,,,,,,,,,,,,66836.0,385.0,-89.06,,,,,,,40.246239,-86.639053,,,1660427129.3
4,,,,,,,,,,,,,,,,,,,,,,,,,40.246239,-86.639053,,,1660427129.4
5,,,,,,,,,,,,,,,,66836.0,385.0,-88.13,,,,,,,40.246239,-86.639053,0.0,0.0,1660427129.6
6,,,,,,,,,,,,,,,,,,,,,,,,,40.246212,-86.639023,,,1660427129.7
7,,,,,,,,,,,,,,,,66836.0,385.0,-88.06,,,,,,,40.246162,-86.638969,,,1660427129.9
8,,,,,,,,,,,,,,,,,,,,,,,,,40.246136,-86.638947,,,1660427130.0
9,,,,,,,,,,,,,,,,,,,,,,,,,40.246109,-86.638916,0.0,0.0,1660427130.1
10,,,,,,,,,,,,,,,,66836.0,385.0,-87.19,,,,,,,40.246082,-86.638885,,,1660427130.2
11,,,,,,,,,,,,,,,,,,,,,,,,,40.246056,-86.638863,,,1660427130.3
12,,,,,,,,,,,,,,,,,,,,,,,,,40.246033,-86.638832,,,1660427130.4
13,,,,,,,,,,,,,,,,66836.0,385.0,-86.5,,,,,,,40.245979,-86.638779,0.0,0.0,1660427130.6
14,,,,,,,,,,,,,,,,66836.0,385.0,-87.0,,,,,,,40.245926,-86.638725,,,1660427130.8
15,,,,,,,,,,,,,,,0.008,66836.0,385.0,-87.63,,,,,,,40.245876,-86.638672,,,1660427131.0
16,,,,,,,,,,,,,,,,,,,,,,,,,40.24585,-86.638641,0.0,0.0,1660427131.1
17,,,,,,,,,,,,,,,,,,,,,,,,,40.245823,-86.638618,,,1660427131.2
18,,,,,,,,,,,,,,,,66836.0,385.0,-86.5,,,,,,,40.245796,-86.638596,,,1660427131.3
19,,,,,,,,,,,,,,,,,,,,,,,,,40.24572,-86.638512,0.0,0.0,1660427131.6
20,,,,,,,,,,,,,,,,66836.0,385.0,-87.76,,,,,,,40.245693,-86.638481,,,1660427131.7
21,,,,,,,,,,,,,,,,66836.0,385.0,-88.79,,0.0,,,,,40.245667,-86.638458,,,1660427131.8
22,,,,,,,,,,,,,,,,66836.0,385.0,-89.32,27.67,,,,,,40.245644,-86.638428,,,1660427131.9
23,,,,,,,,,,,,,,,10.977,66836.0,385.0,-89.2,25.83,7.41,,,,,40.245617,-86.638397,,,1660427132.0
24,,,,,,,,,,,,,,,,66836.0,385.0,-88.63,23.03,4.08,,,,,40.24559,-86.638367,73679.0,1.177,1660427132.1
25,,,,,,,,,,,,,,,,66836.0,385.0,-89.19,21.48,7.87,,,,,40.245564,-86.638344,,,1660427132.2
26,,,,,,,,,,,,,,,,66836.0,385.0,-90.11,19.62,10.1,,,,,40.245537,-86.638313,,,1660427132.3
27,,,,,,,,,,,,,,,,66836.0,385.0,-90.16,19.01,9.09,,,,,40.245514,-86.638283,,,1660427132.4
28,,,,,,,,,,,,,,,,66836.0,385.0,-90.13,20.21,14.14,,,,,40.245487,-86.63826,,,1660427132.5
29,,,,,,,,,,,,,,,,66836.0,385.0,-89.53,19.84,2.06,,,,,40.245461,-86.638229,1281396.0,20.543,1660427132.6
30,,,,,,,,,,,,,,,,66836.0,385.0,-90.8,19.08,14.14,,,,,40.245434,-86.638199,,,1660427132.7
31,,,,,,,,,,,,,,,,66836.0,385.0,-91.56,20.04,6.12,,,,,40.245411,-86.638176,,,1660427132.8
32,,,,,,,,,,,,,,,,66836.0,385.0,-92.11,23.56,7.14,,,,,40.245384,-86.638145,,,1660427132.9
33,,,,,,,,,,,,,,,18.124,66836.0,385.0,-93.67,21.88,9.0,,,,,40.245361,-86.638123,,,1660427133.0
34,,,,,,,,,,,,,,,,66836.0,385.0,-93.23,22.67,12.66,,,,,40.245335,-86.638092,992148.0,15.874,1660427133.1
35,,,,,,,,,,,,,,eventA3,,,,,,,,,,,40.245319,-86.638077,,,1660427133.159093
36,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.245312,-86.638069,,,1660427133.194577
37,,,,,,,,,,,,,,,,66836.0,404.0,-89.42,23.4,0.0,,,,,40.245308,-86.638069,,,1660427133.2
38,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.245304,-86.638062,,,1660427133.216942
39,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.2453,-86.638062,,,1660427133.22956
40,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.2453,-86.638062,,,1660427133.230525
41,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.2453,-86.638062,,,1660427133.230556
42,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.2453,-86.638062,,,1660427133.23057
43,,,,,,,,,,,,,,,,66836.0,404.0,-88.38,18.32,3.08,,,,,40.245285,-86.638046,,,1660427133.3
44,,,,,,,,,,,,,,,,66836.0,404.0,-82.73,19.55,12.71,,,,,40.245258,-86.638016,,,1660427133.4
45,,,,,,,,,,,,,,,,66836.0,404.0,-82.21,21.09,8.08,,,,,40.245235,-86.637993,,,1660427133.5
46,,,,,,,,,,,,,,,,66836.0,404.0,-81.73,22.94,7.0,,,,,40.245209,-86.637962,960992.0,15.376,1660427133.6
47,,,,,,,,,,,,,,,,66836.0,404.0,-81.9,21.31,11.0,,,,,40.245182,-86.637932,,,1660427133.7
48,,,,,,,,,,,,,,,,66836.0,404.0,-81.51,20.93,6.06,,,,,40.245159,-86.637909,,,1660427133.8
49,,,,,,,,,,,,,,,,66836.0,404.0,-81.34,22.46,10.0,,,,,40.245132,-86.637878,,,1660427133.9
50,,,,,,,,,,,,,,,21.546,66836.0,404.0,-81.27,22.89,10.0,,,,,40.24511,-86.637848,,,1660427134.0
51,,,,,,,,,,,,,,,,66836.0,404.0,-81.11,22.57,10.0,,,,,40.245087,-86.637817,1374956.0,21.868,1660427134.1
52,,,,,,,,,,,,,,,,66836.0,404.0,-81.3,22.53,8.0,,,,,40.24506,-86.637794,,,1660427134.2
53,,,,,,,,,,,,,,,,66836.0,404.0,-81.47,22.64,11.0,,,,,40.245037,-86.637764,,,1660427134.3
54,,,,,,,,,,,,,,,,66836.0,404.0,-81.67,23.34,10.0,,,,,40.24501,-86.637733,,,1660427134.4
55,,,,,,,,,,,,,,,,66836.0,404.0,-80.32,23.21,10.0,,,,,40.244987,-86.637711,,,1660427134.5
56,,,,,,,,,,,,,,,,66836.0,404.0,-82.33,24.05,7.37,,,,,40.244961,-86.63768,1251432.0,20.144,1660427134.6
57,,,,,,,,,,,,,,,,66836.0,404.0,-82.63,22.91,10.0,,,,,40.244934,-86.63765,,,1660427134.7
58,,,,,,,,,,,,,,,,66836.0,404.0,-83.49,23.0,10.0,,,,,40.244911,-86.637619,,,1660427134.8
59,,,,,,,,,,,,,,,,66836.0,404.0,-83.44,22.48,8.0,,,,,40.244884,-86.637589,,,1660427134.9
60,,,,,,,,,,,,,,,19.416,66836.0,404.0,-82.4,22.08,10.0,,,,,40.244862,-86.637558,,,1660427135.0
61,,,,,,,,,,,,,,,,66836.0,404.0,-84.43,21.84,10.0,,,,,40.244835,-86.637527,1375568.0,22.009,1660427135.1
62,,,,,,,,,,,,,,,,66836.0,404.0,-84.44,22.01,10.0,,,,,40.244808,-86.637505,,,1660427135.2
63,,,,,,,,,,,,,,,,66836.0,404.0,-84.11,21.97,8.0,,,,,40.244785,-86.637474,,,1660427135.3
64,,,,,,,,,,,,,,,,66836.0,404.0,-83.63,21.45,8.75,,,,,40.244759,-86.637444,,,1660427135.4
65,,,,,,,,,,,,,,,,66836.0,404.0,-83.67,21.42,6.0,,,,,40.244736,-86.637413,,,1660427135.5
66,,,,,,,,,,,,,,,,66836.0,404.0,-84.3,21.77,9.17,,,,,40.244709,-86.637383,1162496.0,18.6,1660427135.6
67,,,,,,,,,,,,,,,,66836.0,404.0,-97.16,21.7,11.0,,,,,40.244682,-86.637352,,,1660427135.7
68,,,,,,,,,,,,,,,,66836.0,404.0,-99.83,20.64,5.0,,,,,40.244659,-86.637321,,,1660427135.8
69,,,,,,,,,,,,,,,,66836.0,404.0,-99.29,20.11,10.2,,,,,40.244633,-86.637299,,,1660427135.9
70,,,,,,,,,,,,,,,14.762,66836.0,404.0,-91.04,21.09,9.09,,,,,40.24461,-86.637268,,,1660427136.0
71,,,,,,,,,,,,,,,,66836.0,404.0,-85.17,21.01,8.33,,,,,40.244583,-86.637238,1236694.0,19.787,1660427136.1
72,,,,,,,,,,,,,,,,66836.0,404.0,-84.7,20.29,9.0,,,,,40.24456,-86.637207,,,1660427136.2
73,,,,,,,,,,,,,,,,66836.0,404.0,-85.32,19.67,9.0,,,,,40.244537,-86.637177,,,1660427136.3
74,,,,,,,,,,,,,,,,66836.0,404.0,-85.86,17.56,15.15,,,,,40.244511,-86.637154,,,1660427136.4
75,,,,,,,,,,,,,,,,66836.0,404.0,-86.22,16.84,3.03,,,,,40.244488,-86.637123,,,1660427136.5
76,,,,,,,,,,,,,,,,66836.0,404.0,-86.43,17.34,9.18,,,,,40.244461,-86.637093,884244.0,14.148,1660427136.6
77,,,,,,,,,,,,,,,,66836.0,404.0,-86.21,18.39,10.0,,,,,40.244411,-86.637032,,,1660427136.7
78,,,,,,,,,,,,,,,,66836.0,404.0,-86.38,17.11,10.0,,,,,40.244366,-86.636978,,,1660427136.8
79,,,,,,,,,,,,,,,,66836.0,404.0,-86.88,17.46,8.0,,,,,40.244316,-86.636917,,,1660427136.9
80,,,,,,,,,,,,,,,11.798,66836.0,404.0,-87.74,16.19,8.0,,,,,40.24427,-86.636864,,,1660427137.0
81,,,,,,,,,,,,,,,,66836.0,404.0,-88.65,17.48,12.0,,,,,40.244221,-86.636803,829928.0,13.279,1660427137.1
82,,,,,,,,,,,,,,,,66836.0,404.0,-88.95,15.1,7.29,,,,,40.244171,-86.636742,,,1660427137.2
83,,,,,,,,,,,,,,,,66836.0,404.0,-90.14,16.52,12.0,,,,,40.244125,-86.636688,,,1660427137.3
84,,,,,,,,,,,,,,,,66836.0,404.0,-90.92,14.91,8.0,,,,,40.244076,-86.636627,,,1660427137.4
85,,,,,,,,,,,,,,,,66836.0,404.0,-90.98,14.56,8.0,,,,,40.24403,-86.636574,,,1660427137.5
86,,,,,,,,,,,,,,,,66836.0,404.0,-93.09,15.66,12.0,,,,,40.24398,-86.636513,722776.0,11.564,1660427137.6
87,,,,,,,,,,,,,,,,66836.0,404.0,-92.42,14.25,5.0,,,,,40.24398,-86.636513,,,1660427137.7
88,,,,,,,,,,,,,,,,66836.0,404.0,-92.48,15.27,12.0,,,,,40.24398,-86.636513,,,1660427137.8
89,,,,,,,,,,,,,,,,66836.0,404.0,-91.91,13.65,10.0,,,,,40.24398,-86.636513,,,1660427137.9
90,,,,,,,,,,,,,,,14.734,66836.0,404.0,-92.11,16.48,8.0,,,,,40.24398,-86.636513,,,1660427138.0
91,,,,,,,,,,,,,,,,66836.0,404.0,-94.16,14.99,8.0,,,,,40.24398,-86.636513,775612.0,12.385,1660427138.1
92,,,,,,,,,,,,,,,,66836.0,404.0,-94.39,16.46,10.0,,,,,40.24398,-86.636513,,,1660427138.2
93,,,,,,,,,,,,,,,,66836.0,404.0,-95.03,17.66,8.0,,,,,40.24398,-86.636513,,,1660427138.3
94,,,,,,,,,,,,,,,,66836.0,404.0,-96.74,16.33,7.0,,,,,40.24398,-86.636513,,,1660427138.4
95,,,,,,,,,,,,,,,,66836.0,404.0,-96.93,15.83,8.42,,,,,40.24398,-86.636513,,,1660427138.5
96,,,,,,,,,,,,,,,,66836.0,404.0,-96.12,17.42,12.66,,,,,40.24398,-86.636513,872768.0,13.992,1660427138.6
97,,,,,,,,,,,,,,eventA3,,,,,,,,,,,40.243961,-86.63649,,,1660427138.673774
98,,,,,,,,,,,,,,,,66836.0,404.0,-95.63,19.0,6.67,,,,,40.243954,-86.636482,,,1660427138.7
99,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.243942,-86.636467,,,1660427138.744528
100,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.243942,-86.636467,,,1660427138.754375
101,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.243938,-86.636459,,,1660427138.768596
102,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.243938,-86.636459,,,1660427138.770024
103,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.243938,-86.636459,,,1660427138.77004
104,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.243938,-86.636459,,,1660427138.770046
105,,,,,,,,,,,,,,,,66836.0,385.0,-88.99,27.77,1.41,,,,,40.243931,-86.636452,,,1660427138.8
106,,,,,,,,,,,,,,,,66836.0,385.0,-90.54,27.99,1.0,,,,,40.243904,-86.636421,,,1660427138.9
107,,,,,,,,,,,,,,,28.017,66836.0,385.0,-91.11,28.0,0.0,,,,,40.243881,-86.636391,,,1660427139.0
108,,,,,,,,,,,,,,,,66836.0,385.0,-89.49,28.0,0.0,,,,,40.243855,-86.63636,1262040.0,20.193,1660427139.1
109,,,,,,,,,,,,,,,,66836.0,385.0,-87.72,28.0,0.0,,,,,40.243828,-86.63633,,,1660427139.2
110,,,,,,,,,,,,,,,,66836.0,385.0,-89.11,28.0,0.0,,,,,40.243805,-86.636299,,,1660427139.3
111,,,,,,,,,,,,,,,,66836.0,385.0,-92.38,28.0,0.0,,,,,40.243778,-86.636269,,,1660427139.4
112,,,,,,,,,,,,,,,,66836.0,385.0,-92.3,28.0,0.0,,,,,40.243755,-86.636238,,,1660427139.5
113,,,,,,,,,,,,,,,,66836.0,385.0,-91.08,28.0,0.0,,,,,40.243729,-86.636208,1666736.0,26.668,1660427139.6
114,,,,,,,,,,,,,,,,66836.0,385.0,-88.56,28.0,0.0,,,,,40.243706,-86.636177,,,1660427139.7
115,,,,,,,,,,,,,,,,66836.0,385.0,-88.28,28.0,0.0,,,,,40.243679,-86.636147,,,1660427139.8
116,,,,,,,,,,,,,,,,66836.0,385.0,-88.84,28.0,0.0,,,,,40.243656,-86.636124,,,1660427139.9
117,,,,,,,,,,,,,,,27.72,66836.0,385.0,-88.12,28.0,0.0,,,,,40.243633,-86.636093,,,1660427140.0
118,,,,,,,,,,,,,,,,66836.0,385.0,-85.79,28.0,0.0,,,,,40.243607,-86.636063,1740992.0,27.856,1660427140.1
119,,,,,,,,,,,,,,,,66836.0,385.0,-85.21,28.0,0.0,,,,,40.243584,-86.636032,,,1660427140.2
120,,,,,,,,,,,,,,,,66836.0,385.0,-85.38,28.0,0.0,,,,,40.243561,-86.636002,,,1660427140.3
121,,,,,,,,,,,,,,,,66836.0,385.0,-86.39,28.0,0.0,,,,,40.243538,-86.635979,,,1660427140.4
122,,,,,,,,,,,,,,,,66836.0,385.0,-87.65,28.0,0.0,,,,,40.243511,-86.635948,,,1660427140.5
123,,,,,,,,,,,,,,,,66836.0,385.0,-88.66,28.0,0.0,,,,,40.243488,-86.635918,1672396.0,26.758,1660427140.6
124,,,,,,,,,,,,,,,,66836.0,385.0,-89.92,28.0,0.0,,,,,40.243465,-86.635887,,,1660427140.7
125,,,,,,,,,,,,,,,,66836.0,385.0,-90.38,28.0,0.0,,,,,40.243443,-86.635857,,,1660427140.8
126,,,,,,,,,,,,,,,,66836.0,385.0,-90.79,28.0,0.0,,,,,40.243416,-86.635826,,,1660427140.9
127,,,,,,,,,,,,,,,28.145,66836.0,385.0,-91.13,28.0,0.0,,,,,40.243393,-86.635796,,,1660427141.0
128,,,,,,,,,,,,,,,,66836.0,385.0,-90.67,28.0,0.0,,,,,40.24337,-86.635765,1773836.0,28.381,1660427141.1
129,,,,,,,,,,,,,,,,66836.0,385.0,-90.25,28.0,0.0,,,,,40.243347,-86.635735,,,1660427141.2
130,,,,,,,,,,,,,,,,66836.0,385.0,-88.83,28.0,0.0,,,,,40.243324,-86.635704,,,1660427141.3
131,,,,,,,,,,,,,,,,66836.0,385.0,-89.34,28.0,0.0,,,,,40.243298,-86.635674,,,1660427141.4
132,,,,,,,,,,,,,,,,66836.0,385.0,-89.75,28.0,0.0,,,,,40.243275,-86.635643,,,1660427141.5
133,,,,,,,,,,,,,,,,66836.0,385.0,-89.6,28.0,0.0,,,,,40.243252,-86.635612,1776692.0,28.427,1660427141.6
134,,,,,,,,,,,,,,,,66836.0,385.0,-89.97,28.0,0.0,,,,,40.243229,-86.635582,,,1660427141.7
135,,,,,,,,,,,,,,,,66836.0,385.0,-89.66,28.0,0.0,,,,,40.243202,-86.635551,,,1660427141.8
136,,,,,,,,,,,,,,,,66836.0,385.0,-89.63,28.0,0.0,,,,,40.243179,-86.635521,,,1660427141.9
137,,,,,,,,,,,,,,,22.165,66836.0,385.0,-89.98,27.79,1.01,,,,,40.243156,-86.63549,,,1660427142.0
138,,,,,,,,,,,,,,,,66836.0,385.0,-89.64,27.67,3.23,,,,,40.243134,-86.63546,1702436.0,27.239,1660427142.1
139,,,,,,,,,,,,,,,,66836.0,385.0,-92.91,27.41,8.08,,,,,40.243107,-86.635429,,,1660427142.2
140,,,,,,,,,,,,,,,,66836.0,385.0,-93.2,26.99,4.0,,,,,40.243084,-86.635399,,,1660427142.3
141,,,,,,,,,,,,,,,,66836.0,385.0,-93.01,27.03,5.32,,,,,40.243061,-86.635368,,,1660427142.4
142,,,,,,,,,,,,,,,,66836.0,385.0,-93.09,26.64,12.0,,,,,40.243034,-86.635338,,,1660427142.5
143,,,,,,,,,,,,,,,,66836.0,385.0,-92.33,27.13,2.0,,,,,40.243011,-86.635307,1348292.0,21.573,1660427142.6
144,,,,,,,,,,,,,,,,66836.0,385.0,-92.3,26.18,14.0,,,,,40.242989,-86.635277,,,1660427142.7
145,,,,,,,,,,,,,,,,66836.0,385.0,-93.4,24.93,3.0,,,,,40.242962,-86.635246,,,1660427142.8
146,,,,,,,,,,,,,,,,66836.0,385.0,-94.35,26.45,8.0,,,,,40.242939,-86.635216,,,1660427142.9
147,,,,,,,,,,,,,,,18.287,66836.0,385.0,-94.53,27.01,7.07,,,,,40.242916,-86.635185,,,1660427143.0
148,,,,,,,,,,,,,,,,66836.0,385.0,-93.97,25.87,8.0,,,,,40.242889,-86.635162,1327995.0,21.248,1660427143.1
149,,,,,,,,,,,,,,,,66836.0,385.0,-93.29,25.89,10.0,,,,,40.242867,-86.635132,,,1660427143.2
150,,,,,,,,,,,,,,eventA3,,,,,,,,,,,40.242847,-86.635101,,,1660427143.280898
151,,,,,,,,,,,,,,,,66836.0,385.0,-93.13,27.58,5.0,,,,,40.242844,-86.635101,,,1660427143.3
152,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.24284,-86.635094,,,1660427143.31885
153,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.242828,-86.635078,,,1660427143.361617
154,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.242828,-86.635078,,,1660427143.363403
155,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.242828,-86.635078,,,1660427143.364294
156,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.242828,-86.635078,,,1660427143.364325
157,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.242828,-86.635078,,,1660427143.364339
158,,,,,,,,,,,,,,,,66836.0,404.0,-90.91,20.62,5.56,,,,,40.242821,-86.635071,,,1660427143.4
159,,,,,,,,,,,,,,,,66836.0,404.0,-89.92,21.53,12.0,,,,,40.242794,-86.63504,,,1660427143.5
160,,,,,,,,,,,,,,,,66836.0,404.0,-89.95,21.75,15.0,,,,,40.242771,-86.63501,805704.0,12.891,1660427143.6
161,,,,,,,,,,,,,,,,66836.0,404.0,-88.99,20.58,8.08,,,,,40.242744,-86.634979,,,1660427143.7
162,,,,,,,,,,,,,,,,66836.0,404.0,-87.66,21.61,7.07,,,,,40.242722,-86.634949,,,1660427143.8
163,,,,,,,,,,,,,,,,66836.0,404.0,-88.44,20.18,13.75,,,,,40.242695,-86.634918,,,1660427143.9
164,,,,,,,,,,,,,,,16.738,66836.0,404.0,-89.41,19.12,7.0,,,,,40.242672,-86.634888,,,1660427144.0
165,,,,,,,,,,,,,,,,66836.0,404.0,-89.5,20.47,12.0,,,,,40.242645,-86.634857,1433920.0,22.897,1660427144.1
