,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.004,,,,,,,,,,42.868481,-78.823891,,,1660529725.0
1,,,,,,,,,,,,,,,,66486.0,213.0,-88.91,,,,,,,42.868481,-78.823891,,,1660529725.5
2,,,,,,,,,,,,,,,,,,,,,,,,,42.868481,-78.823891,,,1660529725.546948
3,,,,,,,,,,,,,,,,66486.0,213.0,-89.24,26.0,,,,,,42.868481,-78.823891,,,1660529725.6
4,,,,,,,,,,,,,,eventA3,,,,,,,,,,,42.868481,-78.823891,,,1660529725.637631
5,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,42.868481,-78.823891,,,1660529725.686117
6,,,,,,,,,,,,,,,,66486.0,215.0,-77.4,,9.09,,,,,42.868481,-78.823891,,,1660529725.7
7,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,42.868481,-78.823891,,,1660529725.713832
8,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.868481,-78.823891,,,1660529725.714903
9,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,42.868481,-78.823891,,,1660529725.724189
10,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,42.868481,-78.823891,,,1660529725.724222
11,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,42.868481,-78.823891,,,1660529725.724276
12,,,,,,,,,,,,,,,,66486.0,215.0,-77.51,9.6,,,,,,42.868481,-78.823891,,,1660529725.8
13,,,,,,,,,,,,,,,,66486.0,215.0,-78.62,,,,,,,42.868481,-78.823891,0.0,0.0,1660529725.9
14,,,,,,,,,,,,,,,0.002,66486.0,215.0,-80.08,,,,,,,42.868481,-78.823891,,,1660529726.0
15,,,,,,,,,,,,,,,,66486.0,215.0,-80.37,,,,,,,42.868481,-78.823891,,,1660529726.1
16,,,,,,,,,,,,,,,,66486.0,215.0,-78.21,,,,,,,42.868477,-78.823921,,,1660529726.2
17,,,,,,,,,,,,,,,,66486.0,215.0,-77.51,,,,,,,42.868469,-78.823959,,,1660529726.3
18,,,,,,,,,,,,,,,,66486.0,215.0,-75.5,,,,,,,42.868465,-78.82399,0.0,0.0,1660529726.4
19,,,,,,,,,,,,,,,,66486.0,215.0,-73.66,,,,,,,42.868462,-78.824028,,,1660529726.5
20,,,,,,,,,,,,,,,,66486.0,215.0,-76.89,,0.0,,,,,42.868454,-78.824059,,,1660529726.6
21,,,,,,,,,,,,,,,,66486.0,215.0,-75.41,,,,,,,42.86845,-78.824089,,,1660529726.7
22,,,,,,,,,,,,,,,,66486.0,215.0,-68.64,,,,,,,42.868446,-78.824127,,,1660529726.8
23,,,,,,,,,,,,,,,,66486.0,215.0,-68.3,2.0,,,,,,42.868443,-78.824158,0.0,0.0,1660529726.9
24,,,,,,,,,,,,,,,0.001,66486.0,215.0,-70.41,,0.0,,,,,42.868435,-78.824196,,,1660529727.0
25,,,,,,,,,,,,,,,,66486.0,215.0,-69.56,,,,,,,42.868431,-78.824226,,,1660529727.1
26,,,,,,,,,,,,,,,,66486.0,215.0,-66.64,,,,,,,42.868427,-78.824265,,,1660529727.2
27,,,,,,,,,,,,,,,,66486.0,215.0,-67.55,,,,,,,42.868423,-78.824295,,,1660529727.3
28,,,,,,,,,,,,,,,,66486.0,215.0,-69.61,,,,,,,42.86842,-78.824333,0.0,0.0,1660529727.4
29,,,,,,,,,,,,,,,,66486.0,215.0,-70.05,,,,,,,42.868416,-78.824364,,,1660529727.5
30,,,,,,,,,,,,,,,,66486.0,215.0,-72.84,,,,,,,42.868408,-78.824402,,,1660529727.6
31,,,,,,,,,,,,,,,,66486.0,215.0,-72.88,,,,,,,42.868404,-78.82444,,,1660529727.7
32,,,,,,,,,,,,,,,,66486.0,215.0,-69.14,,,,,,,42.868401,-78.824471,,,1660529727.8
33,,,,,,,,,,,,,,,,66486.0,215.0,-70.58,,,,,,,42.868397,-78.824509,0.0,0.0,1660529727.9
34,,,,,,,,,,,,,,,0.66,66486.0,215.0,-70.88,,,,,,,42.868393,-78.824539,,,1660529728.0
35,,,,,,,,,,,,,,,,66486.0,215.0,-72.35,,,,,,,42.868389,-78.824577,,,1660529728.1
36,,,,,,,,,,,,,,,,66486.0,215.0,-72.05,19.0,,,,,,42.868385,-78.824615,,,1660529728.2
37,,,,,,,,,,,,,,,,66486.0,215.0,-72.95,,0.0,,,,,42.868382,-78.824646,,,1660529728.3
38,,,,,,,,,,,,,,,,66486.0,215.0,-72.38,,,,,,,42.868378,-78.824684,0.0,0.0,1660529728.4
39,,,,,,,,,,,,,,,,66486.0,215.0,-71.85,,,,,,,42.868374,-78.824715,,,1660529728.5
40,,,,,,,,,,,,,,,,66486.0,215.0,-71.17,,0.0,,,,,42.86837,-78.824753,,,1660529728.6
41,,,,,,,,,,,,,,,,66486.0,215.0,-72.3,21.0,0.0,,,,,42.868366,-78.824783,,,1660529728.7
42,,,,,,,,,,,,,,,,66486.0,215.0,-73.24,23.64,0.0,,,,,42.868362,-78.824814,,,1660529728.8
43,,,,,,,,,,,,,,,,66486.0,215.0,-73.73,20.88,1.92,,,,,42.868359,-78.824852,120855.0,1.93,1660529728.9
44,,,,,,,,,,,,,,,17.795,66486.0,215.0,-72.18,21.5,3.3,,,,,42.868355,-78.824883,,,1660529729.0
45,,,,,,,,,,,,,,,,66486.0,215.0,-73.26,24.62,6.25,,,,,42.868351,-78.824921,,,1660529729.1
46,,,,,,,,,,,,,,,,66486.0,215.0,-75.26,25.64,12.0,,,,,42.868347,-78.824959,,,1660529729.2
47,,,,,,,,,,,,,,,,66486.0,215.0,-74.58,26.63,11.11,,,,,42.868343,-78.824989,,,1660529729.3
48,,,,,,,,,,,,,,,,66486.0,215.0,-74.71,27.42,7.5,,,,,42.86834,-78.825027,1361144.0,21.822,1660529729.4
49,,,,,,,,,,,,,,,,66486.0,215.0,-75.51,27.8,6.19,,,,,42.868336,-78.825058,,,1660529729.5
50,,,,,,,,,,,,,,,,66486.0,215.0,-75.65,27.83,5.45,,,,,42.868332,-78.825096,,,1660529729.6
51,,,,,,,,,,,,,,,,66486.0,215.0,-74.67,27.85,3.8,,,,,42.868324,-78.825134,,,1660529729.7
52,,,,,,,,,,,,,,,,66486.0,215.0,-75.31,27.82,0.0,,,,,42.86832,-78.825165,,,1660529729.8
53,,,,,,,,,,,,,,,,66486.0,215.0,-74.89,27.8,3.19,,,,,42.868317,-78.825203,1288316.0,20.613,1660529729.9
54,,,,,,,,,,,,,,,20.588,66486.0,215.0,-74.38,27.86,3.06,,,,,42.868313,-78.825233,,,1660529730.0
55,,,,,,,,,,,,,,,,66486.0,215.0,-75.15,27.83,2.06,,,,,42.868309,-78.825272,,,1660529730.1
56,,,,,,,,,,,,,,,,66486.0,215.0,-75.29,27.64,11.22,,,,,42.868305,-78.825302,,,1660529730.2
57,,,,,,,,,,,,,,,,66486.0,215.0,-75.44,27.79,4.21,,,,,42.868301,-78.82534,,,1660529730.3
58,,,,,,,,,,,,,,,,66486.0,215.0,-76.23,27.85,5.06,,,,,42.868298,-78.825371,1212580.0,19.401,1660529730.4
59,,,,,,,,,,,,,,,,66486.0,215.0,-74.76,27.82,7.0,,,,,42.868294,-78.825409,,,1660529730.5
60,,,,,,,,,,,,,,,,66486.0,215.0,-72.46,27.84,3.03,,,,,42.86829,-78.825439,,,1660529730.6
61,,,,,,,,,,,,,,,,66486.0,215.0,-72.25,27.84,4.0,,,,,42.868286,-78.82547,,,1660529730.7
62,,,,,,,,,,,,,,,,66486.0,215.0,-72.52,27.82,2.04,,,,,42.868282,-78.825508,,,1660529730.8
63,,,,,,,,,,,,,,,,66486.0,215.0,-72.98,27.82,0.0,,,,,42.868279,-78.825539,1319732.0,21.116,1660529730.9
64,,,,,,,,,,,,,,,17.371,66486.0,215.0,-73.61,27.83,1.37,,,,,42.868275,-78.825577,,,1660529731.0
65,,,,,,,,,,,,,,,,66486.0,215.0,-71.44,27.88,1.0,,,,,42.868271,-78.825607,,,1660529731.1
66,,,,,,,,,,,,,,,,66486.0,215.0,-71.84,27.82,1.3,,,,,42.868267,-78.825645,,,1660529731.2
67,,,,,,,,,,,,,,,,66486.0,215.0,-72.84,27.83,4.12,,,,,42.868263,-78.825676,,,1660529731.3
68,,,,,,,,,,,,,,,,66486.0,215.0,-72.79,27.81,1.04,,,,,42.868259,-78.825714,1111244.0,17.78,1660529731.4
69,,,,,,,,,,,,,,,,66486.0,215.0,-73.82,27.83,2.6,,,,,42.868256,-78.825745,,,1660529731.5
70,,,,,,,,,,,,,,,,66486.0,215.0,-72.66,27.86,0.0,,,,,42.868248,-78.825783,,,1660529731.6
71,,,,,,,,,,,,,,,,66486.0,215.0,-73.4,27.78,2.13,,,,,42.868244,-78.825821,,,1660529731.7
72,,,,,,,,,,,,,,,,66486.0,215.0,-75.34,27.84,1.41,,,,,42.86824,-78.825851,,,1660529731.8
73,,,,,,,,,,,,,,,,66486.0,215.0,-76.89,27.8,0.0,,,,,42.868237,-78.82589,1084112.0,17.346,1660529731.9
74,,,,,,,,,,,,,,,18.174,66486.0,215.0,-76.13,27.84,0.0,,,,,42.868233,-78.82592,,,1660529732.0
75,,,,,,,,,,,,,,,,66486.0,215.0,-74.33,27.8,2.67,,,,,42.868229,-78.825958,,,1660529732.1
