,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.008,,,,,,,,,,41.484241,-106.024788,,,1660183313.0
1,,,,,,,,,,,,,,,,,,,,0.0,,,,,41.484241,-106.024788,,,1660183313.1
2,,,,,,,,,,,,,,,,,,,,,,,,,41.484241,-106.024788,,,1660183313.108996
3,,,,,,,,,,,,,,,,,,,,,,,,,41.484241,-106.024788,,,1660183313.3
4,,,,,,,,,,,,,,,,,,,,,,,,,41.484241,-106.024788,0.0,0.0,1660183313.5
5,,,,,,,,,,,,,,,,66586.0,16.0,-79.31,,,,,,,41.484241,-106.024788,,,1660183313.6
6,,,,,,,,,,,,,,,,66586.0,16.0,-82.0,24.4,,,,,,41.484219,-106.024742,,,1660183313.7
7,,,,,,,,,,,,,,,,,,,,,,,,,41.484154,-106.02462,0.0,0.0,1660183314.0
8,,,,,,,,,,,,,,,,66586.0,16.0,-81.81,,,,,,,41.484131,-106.024582,,,1660183314.1
9,,,,,,,,,,,,,,,,,,,,,,,,,41.484085,-106.024498,,,1660183314.3
10,,,,,,,,,,,,,,,,,,,,,,,,,41.484066,-106.024452,,,1660183314.4
11,,,,,,,,,,,,,,,,66586.0,16.0,-77.94,,,,,,,41.484043,-106.024414,0.0,0.0,1660183314.5
12,,,,,,,,,,,,,,,,,,,,,,,,,41.48402,-106.024368,,,1660183314.6
13,,,,,,,,,,,,,,,,,,,,,,,,,41.483997,-106.02433,,,1660183314.7
