,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.004,,,,,,,,,,41.8941,-87.624138,,,1660412406.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.8941,-87.624138,,,1660412406.290643
2,,,,,,,,,,,,,,,,66536.0,170.0,-66.17,,,,,,,41.8941,-87.624138,,,1660412406.3
3,,,,,,,,,,,,,,,,66536.0,170.0,-67.87,,,,,,,41.8941,-87.624138,0.0,0.0,1660412406.4
4,,,,,,,,,,,,,,,,66536.0,170.0,-64.79,,50.0,,,,,41.8941,-87.624138,,,1660412406.5
5,,,,,,,,,,,,,,,,66536.0,170.0,-65.27,19.5,,,,,,41.894108,-87.624138,,,1660412406.6
6,,,,,,,,,,,,,,,,66536.0,170.0,-64.6,,0.0,,,,,41.894115,-87.624138,,,1660412406.7
7,,,,,,,,,,,,,,,,66536.0,170.0,-64.27,,,,,,,41.894119,-87.624138,0.0,0.0,1660412406.8
8,,,,,,,,,,,,,,,,66536.0,170.0,-65.56,,,,,,,41.894127,-87.624138,,,1660412406.9
9,,,,,,,,,,,,,,,0.001,66536.0,170.0,-65.11,,,,,,,41.894135,-87.624138,,,1660412407.0
10,,,,,,,,,,,,,,,,66536.0,170.0,-65.13,,,,,,,41.894142,-87.624138,,,1660412407.1
