,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,43.158459,-77.539307,,,1660576119.0
1,,,,,,,,,,,,,,,,66811.0,236.0,-89.77,,,,,,,43.158459,-77.539307,,,1660576119.6
2,,,,,,,,,,,,,,,,,,,,,,,,,43.158459,-77.539307,,,1660576119.661525
3,,,,,,,,,,,,,,,,66811.0,236.0,-89.05,,,,,,,43.158459,-77.539307,,,1660576119.7
4,,,,,,,,,,,,,,,,66811.0,236.0,-90.04,,,,,,,43.158459,-77.539307,0.0,0.0,1660576119.8
5,,,,,,,,,,,,,,,,66811.0,236.0,-90.04,,,,,,,43.158459,-77.539307,,,1660576119.9
6,,,,,,,,,,,,,,,0.011,66811.0,236.0,-89.45,17.0,,,,,,43.158459,-77.539307,,,1660576120.0
7,,,,,,,,,,,,,,,,66811.0,236.0,-89.36,,0.0,,,,,43.158459,-77.539307,,,1660576120.1
8,,,,,,,,,,,,,,,,66811.0,236.0,-90.08,,,,,,,43.158459,-77.539307,,,1660576120.2
9,,,,,,,,,,,,,,,,66811.0,236.0,-88.61,,,,,,,43.158459,-77.539307,1055.0,0.017,1660576120.3
10,,,,,,,,,,,,,,,,66811.0,236.0,-89.86,,0.0,,,,,43.158436,-77.539299,,,1660576120.4
11,,,,,,,,,,,,,,,,66811.0,236.0,-89.59,,,,,,,43.158417,-77.539299,,,1660576120.5
12,,,,,,,,,,,,,,,,66811.0,236.0,-88.63,,,,,,,43.158394,-77.539291,,,1660576120.6
13,,,,,,,,,,,,,,,,66811.0,236.0,-89.74,,,,,,,43.158371,-77.539284,,,1660576120.7
14,,,,,,,,,,,,,,,,66811.0,236.0,-89.82,,,,,,,43.158348,-77.539276,144.0,0.002,1660576120.8
15,,,,,,,,,,,,,,,,66811.0,236.0,-89.51,,,,,,,43.158329,-77.539276,,,1660576120.9
16,,,,,,,,,,,,,,,0.001,66811.0,236.0,-89.9,,,,,,,43.158306,-77.539268,,,1660576121.0
17,,,,,,,,,,,,,,,,66811.0,236.0,-88.87,,,,,,,43.158283,-77.539261,,,1660576121.1
18,,,,,,,,,,,,,,,,66811.0,236.0,-88.98,,,,,,,43.158264,-77.539261,,,1660576121.2
19,,,,,,,,,,,,,,,,66811.0,236.0,-89.48,13.78,,,,,,43.158241,-77.539253,0.0,0.0,1660576121.3
20,,,,,,,,,,,,,,,,66811.0,236.0,-88.27,,0.0,,,,,43.158218,-77.539246,,,1660576121.4
21,,,,,,,,,,,,,,,,66811.0,236.0,-86.01,,,,,,,43.158195,-77.539238,,,1660576121.5
22,,,,,,,,,,,,,,,,66811.0,236.0,-87.48,,,,,,,43.158173,-77.53923,,,1660576121.6
23,,,,,,,,,,,,,,,,66811.0,236.0,-90.34,,,,,,,43.15815,-77.539223,,,1660576121.7
24,,,,,,,,,,,,,,,,66811.0,236.0,-90.95,,,,,,,43.158127,-77.539215,0.0,0.0,1660576121.8
25,,,,,,,,,,,,,,,,66811.0,236.0,-90.16,,,,,,,43.1581,-77.539207,,,1660576121.9
26,,,,,,,,,,,,,,,0.028,66811.0,236.0,-88.78,,,,,,,43.158077,-77.5392,,,1660576122.0
27,,,,,,,,,,,,,,,,66811.0,236.0,-88.66,,,,,,,43.158054,-77.539192,,,1660576122.1
28,,,,,,,,,,,,,,,,66811.0,236.0,-86.25,,,,,,,43.158031,-77.539185,,,1660576122.2
29,,,,,,,,,,,,,,,,66811.0,236.0,-85.88,,,,,,,43.158009,-77.539177,0.0,0.0,1660576122.3
30,,,,,,,,,,,,,,,,66811.0,236.0,-86.49,,,,,,,43.157986,-77.539169,,,1660576122.4
31,,,,,,,,,,,,,,,,66811.0,236.0,-84.35,16.89,0.0,,,,,43.157967,-77.539162,,,1660576122.5
32,,,,,,,,,,,,,,,,66811.0,236.0,-84.92,17.5,0.0,,,,,43.157944,-77.539154,,,1660576122.6
33,,,,,,,,,,,,,,,,66811.0,236.0,-86.35,,0.0,,,,,43.157925,-77.539146,,,1660576122.7
34,,,,,,,,,,,,,,,,66811.0,236.0,-86.04,,,,,,,43.157906,-77.539139,2435.0,0.039,1660576122.8
35,,,,,,,,,,,,,,,,66811.0,236.0,-86.68,,,,,,,43.157883,-77.539139,,,1660576122.9
36,,,,,,,,,,,,,,,,66811.0,236.0,-87.69,,,,,,,43.157864,-77.539131,,,1660576123.0
37,,,,,,,,,,,,,,,,66811.0,236.0,-87.75,,,,,,,43.157841,-77.539124,,,1660576123.1
38,,,,,,,,,,,,,,,,66811.0,236.0,-89.34,,,,,,,43.157822,-77.539116,,,1660576123.2
39,,,,,,,,,,,,,,,,66811.0,236.0,-91.83,,,,,,,43.157799,-77.539108,0.0,0.0,1660576123.3
40,,,,,,,,,,,,,,,,66811.0,236.0,-90.82,,,,,,,43.157776,-77.539101,,,1660576123.4
41,,,,,,,,,,,,,,,,66811.0,236.0,-85.84,,,,,,,43.157757,-77.539093,,,1660576123.5
42,,,,,,,,,,,,,,,,66811.0,236.0,-85.27,,,,,,,43.157734,-77.539085,,,1660576123.6
43,,,,,,,,,,,,,,,,66811.0,236.0,-84.4,,,,,,,43.157711,-77.539078,,,1660576123.7
44,,,,,,,,,,,,,,,,66811.0,236.0,-88.4,,,,,,,43.157692,-77.539078,0.0,0.0,1660576123.8
45,,,,,,,,,,,,,,,,66811.0,236.0,-87.28,18.0,,,,,,43.157669,-77.53907,,,1660576123.9
46,,,,,,,,,,,,,,,0.0,66811.0,236.0,-86.73,,0.0,,,,,43.157646,-77.539063,,,1660576124.0
47,,,,,,,,,,,,,,,,66811.0,236.0,-87.41,,,,,,,43.157623,-77.539055,,,1660576124.1
48,,,,,,,,,,,,,,,,66811.0,236.0,-88.73,,,,,,,43.157604,-77.539047,,,1660576124.2
49,,,,,,,,,,,,,,,,66811.0,236.0,-87.15,,,,,,,43.157581,-77.53904,0.0,0.0,1660576124.3
50,,,,,,,,,,,,,,,,66811.0,236.0,-85.81,,,,,,,43.157558,-77.539032,,,1660576124.4
51,,,,,,,,,,,,,,,,66811.0,236.0,-86.45,,,,,,,43.157539,-77.539024,,,1660576124.5
52,,,,,,,,,,,,,,,,66811.0,236.0,-87.31,,,,,,,43.157516,-77.539017,,,1660576124.6
53,,,,,,,,,,,,,,,,66811.0,236.0,-86.01,,,,,,,43.157497,-77.539009,,,1660576124.7
54,,,,,,,,,,,,,,,,66811.0,236.0,-82.01,,,,,,,43.157478,-77.539001,0.0,0.0,1660576124.8
55,,,,,,,,,,,,,,,,66811.0,236.0,-79.3,,,,,,,43.157455,-77.539001,,,1660576124.9
56,,,,,,,,,,,,,,,0.001,66811.0,236.0,-81.58,,,,,,,43.157436,-77.538994,,,1660576125.0
57,,,,,,,,,,,,,,,,66811.0,236.0,-86.87,,,,,,,43.157413,-77.538986,,,1660576125.1
58,,,,,,,,,,,,,,,,66811.0,236.0,-83.91,19.0,,,,,,43.157394,-77.538979,,,1660576125.2
59,,,,,,,,,,,,,,,,66811.0,236.0,-80.93,,0.0,,,,,43.157372,-77.538971,0.0,0.0,1660576125.3
60,,,,,,,,,,,,,,,,66811.0,236.0,-81.93,,,,,,,43.157349,-77.538963,,,1660576125.4
61,,,,,,,,,,,,,,,,66811.0,236.0,-79.97,,,,,,,43.157326,-77.538956,,,1660576125.5
62,,,,,,,,,,,,,,,,66811.0,236.0,-78.01,,,,,,,43.157307,-77.538948,,,1660576125.6
63,,,,,,,,,,,,,,,,66811.0,236.0,-76.18,,,,,,,43.157284,-77.53894,,,1660576125.7
64,,,,,,,,,,,,,,,,66811.0,236.0,-74.38,,,,,,,43.157261,-77.538925,0.0,0.0,1660576125.8
65,,,,,,,,,,,,,,,,66811.0,236.0,-74.9,,,,,,,43.157238,-77.538918,,,1660576125.9
66,,,,,,,,,,,,,,,0.003,66811.0,236.0,-77.33,,,,,,,43.157215,-77.53891,,,1660576126.0
67,,,,,,,,,,,,,,,,66811.0,236.0,-78.39,,,,,,,43.157196,-77.538902,,,1660576126.1
68,,,,,,,,,,,,,,,,66811.0,236.0,-78.47,,,,,,,43.157173,-77.538895,,,1660576126.2
69,,,,,,,,,,,,,,,,66811.0,236.0,-77.91,,,,,,,43.15715,-77.538887,0.0,0.0,1660576126.3
70,,,,,,,,,,,,,,,,66811.0,236.0,-74.59,,,,,,,43.157127,-77.538879,,,1660576126.4
71,,,,,,,,,,,,,,,,66811.0,236.0,-78.61,19.0,,,,,,43.157104,-77.538872,,,1660576126.5
72,,,,,,,,,,,,,,,,66811.0,236.0,-81.14,,0.0,,,,,43.157085,-77.538864,,,1660576126.6
73,,,,,,,,,,,,,,,,66811.0,236.0,-81.52,,,,,,,43.157063,-77.538857,,,1660576126.7
74,,,,,,,,,,,,,,,,66811.0,236.0,-82.15,,,,,,,43.15704,-77.538849,0.0,0.0,1660576126.8
75,,,,,,,,,,,,,,,,66811.0,236.0,-73.8,,,,,,,43.157017,-77.538849,,,1660576126.9
76,,,,,,,,,,,,,,,0.001,66811.0,236.0,-70.93,,,,,,,43.156994,-77.538841,,,1660576127.0
77,,,,,,,,,,,,,,,,66811.0,236.0,-72.13,,,,,,,43.156975,-77.538834,,,1660576127.1
78,,,,,,,,,,,,,,,,66811.0,236.0,-74.48,,,,,,,43.156952,-77.538826,,,1660576127.2
79,,,,,,,,,,,,,,,,66811.0,236.0,-78.14,,,,,,,43.156929,-77.538818,0.0,0.0,1660576127.3
80,,,,,,,,,,,,,,,,66811.0,236.0,-79.2,,,,,,,43.156906,-77.538811,,,1660576127.4
81,,,,,,,,,,,,,,,,66811.0,236.0,-77.97,,,,,,,43.156887,-77.538803,,,1660576127.5
82,,,,,,,,,,,,,,,,66811.0,236.0,-82.23,,,,,,,43.156864,-77.538795,,,1660576127.6
83,,,,,,,,,,,,,,,,66811.0,236.0,-87.45,,,,,,,43.156845,-77.538788,,,1660576127.7
84,,,,,,,,,,,,,,,,66811.0,236.0,-86.52,18.0,,,,,,43.156822,-77.53878,0.0,0.0,1660576127.8
85,,,,,,,,,,,,,,,,66811.0,236.0,-85.01,,33.33,,,,,43.156803,-77.538773,,,1660576127.9
86,,,,,,,,,,,,,,,,66811.0,236.0,-86.8,,,,,,,43.156784,-77.538765,,,1660576128.0
87,,,,,,,,,,,,,,,,66811.0,236.0,-91.61,,,,,,,43.156761,-77.538757,,,1660576128.1
88,,,,,,,,,,,,,,,,66811.0,236.0,-90.26,,,,,,,43.156742,-77.53875,,,1660576128.2
89,,,,,,,,,,,,,,,,66811.0,236.0,-88.77,,,,,,,43.156719,-77.538742,0.0,0.0,1660576128.3
90,,,,,,,,,,,,,,,,66811.0,236.0,-88.6,,,,,,,43.156696,-77.538734,,,1660576128.4
91,,,,,,,,,,,,,,,,66811.0,236.0,-89.09,,,,,,,43.156677,-77.538727,,,1660576128.5
92,,,,,,,,,,,,,,,,66811.0,236.0,-92.24,,,,,,,43.156654,-77.538719,,,1660576128.6
93,,,,,,,,,,,,,,,,66811.0,236.0,-91.6,,,,,,,43.156631,-77.538712,,,1660576128.7
94,,,,,,,,,,,,,,,,66811.0,236.0,-90.69,,,,,,,43.156609,-77.538696,0.0,0.0,1660576128.8
95,,,,,,,,,,,,,,,,66811.0,236.0,-93.08,,,,,,,43.15659,-77.538689,,,1660576128.9
96,,,,,,,,,,,,,,,0.001,66811.0,236.0,-92.88,,,,,,,43.156567,-77.538681,,,1660576129.0
97,,,,,,,,,,,,,,,,66811.0,236.0,-90.17,16.0,,,,,,43.156544,-77.538673,,,1660576129.1
98,,,,,,,,,,,,,,,,66811.0,236.0,-90.07,,0.0,,,,,43.156525,-77.538666,,,1660576129.2
99,,,,,,,,,,,,,,,,66811.0,236.0,-88.53,,,,,,,43.156502,-77.538658,0.0,0.0,1660576129.3
100,,,,,,,,,,,,,,,,66811.0,236.0,-92.34,,,,,,,43.156479,-77.538651,,,1660576129.4
101,,,,,,,,,,,,,,,,66811.0,236.0,-94.0,,,,,,,43.15646,-77.538643,,,1660576129.5
102,,,,,,,,,,,,,,,,66811.0,236.0,-92.26,,,,,,,43.156437,-77.538635,,,1660576129.6
103,,,,,,,,,,,,,,,,66811.0,236.0,-92.6,,,,,,,43.156418,-77.538628,,,1660576129.7
104,,,,,,,,,,,,,,,,66811.0,236.0,-92.38,,,,,,,43.156395,-77.53862,0.0,0.0,1660576129.8
105,,,,,,,,,,,,,,,,66811.0,236.0,-91.31,,,,,,,43.156372,-77.53862,,,1660576129.9
106,,,,,,,,,,,,,,,0.002,66811.0,236.0,-92.22,,,,,,,43.156353,-77.538612,,,1660576130.0
107,,,,,,,,,,,,,,,,66811.0,236.0,-92.48,,,,,,,43.15633,-77.538605,,,1660576130.1
108,,,,,,,,,,,,,,,,66811.0,236.0,-92.63,,,,,,,43.156311,-77.538597,,,1660576130.2
109,,,,,,,,,,,,,,,,66811.0,236.0,-92.27,,,,,,,43.156288,-77.538589,0.0,0.0,1660576130.3
110,,,,,,,,,,,,,,,,66811.0,236.0,-91.11,16.5,,,,,,43.156265,-77.538582,,,1660576130.4
111,,,,,,,,,,,,,,,,66811.0,236.0,-90.05,,16.67,,,,,43.156246,-77.538574,,,1660576130.5
