,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,40.715839,-111.871101,,,1660165704.0
1,,,,,,,,,,,,,,,,,,,,,,,,,40.715839,-111.871101,,,1660165704.1
2,,,,,,,,,,,,,,,,,,,,,,,,,40.715839,-111.871101,,,1660165704.156123
3,,,,,,,,,,,,,,,,66536.0,316.0,-67.69,,,,,,,40.715839,-111.871101,,,1660165704.2
4,,,,,,,,,,,,,,,,,,,,,,,,,40.715839,-111.871101,,,1660165704.3
5,,,,,,,,,,,,,,,,,,,,,,,,,40.715858,-111.871101,0.0,0.0,1660165704.4
6,,,,,,,,,,,,,,,,,,,,,,,,,40.715874,-111.871101,,,1660165704.5
7,,,,,,,,,,,,,,,,66536.0,316.0,-69.5,,,,,,,40.715908,-111.871101,,,1660165704.7
8,,,,,,,,,,,,,,,,,,,,,,,,,40.715927,-111.871101,,,1660165704.8
9,,,,,,,,,,,,,,,,66536.0,316.0,-69.44,,,,,,,40.715942,-111.871101,0.0,0.0,1660165704.9
10,,,,,,,,,,,,,,,,,,,,,,,,,40.715958,-111.871101,,,1660165705.0
11,,,,,,,,,,,,,,,,,,,,,,,,,40.715992,-111.871101,,,1660165705.2
12,,,,,,,,,,,,,,,,,,,,,,,,,40.716011,-111.871101,,,1660165705.3
13,,,,,,,,,,,,,,,,,,,,,,,,,40.716026,-111.871101,0.0,0.0,1660165705.4
14,,,,,,,,,,,,,,,,66536.0,316.0,-65.69,,,,,,,40.716045,-111.871101,,,1660165705.5
15,,,,,,,,,,,,,,,,,,,,,,,,,40.71608,-111.871101,,,1660165705.7
16,,,,,,,,,,,,,,,,66536.0,316.0,-64.75,,,,,,,40.716095,-111.871101,,,1660165705.8
17,,,,,,,,,,,,,,,,,,,,,,,,,40.71611,-111.871101,0.0,0.0,1660165705.9
18,,,,,,,,,,,,,,,12.867,,,,,,,,,,40.716129,-111.871101,,,1660165706.0
19,,,,,,,,,,,,,,,,66536.0,316.0,-68.75,,,,,,,40.716145,-111.871101,,,1660165706.1
20,,,,,,,,,,,,,,,,66536.0,316.0,-68.95,,,,,,,40.716164,-111.871101,,,1660165706.2
