,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.727364,,,1660535259.101301
1,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.727364,,,1660535259.2
2,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.727364,0.0,0.0,1660535259.4
3,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.727364,,,1660535259.7
4,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.727287,0.0,0.0,1660535259.9
5,,,,,,,,,,,,,,,,66486.0,243.0,-93.06,,,,,,,42.950642,-78.727249,,,1660535260.0
6,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.727173,,,1660535260.2
7,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.727104,0.0,0.0,1660535260.4
8,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.72699,,,1660535260.7
9,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726921,0.0,0.0,1660535260.9
10,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726883,,,1660535261.0
11,,,,,,,,,,,,,,,,66486.0,243.0,-97.69,,,,,,,42.950642,-78.726807,,,1660535261.2
12,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726738,0.0,0.0,1660535261.4
13,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726631,,,1660535261.7
14,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726563,0.0,0.0,1660535261.9
15,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726524,,,1660535262.0
16,,,,,,,,,,,,,,,,66486.0,243.0,-104.31,,,,,,,42.950642,-78.726456,,,1660535262.2
17,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726379,0.0,0.0,1660535262.4
18,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726273,,,1660535262.7
19,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726196,0.0,0.0,1660535262.9
20,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726166,,,1660535263.0
21,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726089,,,1660535263.2
22,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.726013,0.0,0.0,1660535263.4
23,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.725906,,,1660535263.7
24,,,,,,,,,,,,,,,,66486.0,243.0,-112.69,,,,,,,42.950642,-78.725868,,,1660535263.8
25,,,,,,,,,,,,,,,,,,,,,,,,,42.950642,-78.725838,0.0,0.0,1660535263.9
26,,,,,,,,,,,,,,,,,,,,,,,,,42.950645,-78.7258,,,1660535264.0
27,,,,,,,,,,,,,,,,,,,,,,,,,42.950645,-78.725723,,,1660535264.2
28,,,,,,,,,,,,,,,,,,,,,,,,,42.950645,-78.725655,0.0,0.0,1660535264.4
29,,,,,,,,,,,,,,,,66486.0,243.0,-113.94,,,,,,,42.950649,-78.725548,,,1660535264.7
30,,,,,,,,,,,,,,,,,,,,,,,,,42.950649,-78.725471,0.0,0.0,1660535264.9
31,,,,,,,,,,,,,,,,,,,,,,,,,42.950649,-78.725441,,,1660535265.0
