,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.122139,-87.265717,,,1660416927.0
1,,,,,,,,,,,,,,,,66536.0,62.0,-95.88,,,,,,,41.122139,-87.265717,0.0,0.0,1660416927.6
2,,,,,,,,,,,,,,,,,,,,,,,,,41.122139,-87.265717,,,1660416927.639088
3,,,,,,,,,,,,,,,,66536.0,62.0,-97.64,,,,,,,41.122139,-87.265717,,,1660416927.7
4,,,,,,,,,,,,,,,,66536.0,62.0,-102.71,,,,,,,41.122105,-87.265717,,,1660416927.8
5,,,,,,,,,,,,,,,,66536.0,62.0,-99.73,,,,,,,41.12207,-87.265717,,,1660416927.9
6,,,,,,,,,,,,,,,0.001,,,,,,,,,,41.122036,-87.265717,,,1660416928.0
7,,,,,,,,,,,,,,,,,,,,,,,,,41.122002,-87.265717,0.0,0.0,1660416928.1
8,,,,,,,,,,,,,,,,,,,,,,,,,41.121964,-87.265717,,,1660416928.2
9,,,,,,,,,,,,,,,,,,,,,,,,,41.121826,-87.265709,0.0,0.0,1660416928.6
10,,,,,,,,,,,,,,,,66536.0,62.0,-99.31,,,,,,,41.121792,-87.265709,,,1660416928.7
11,,,,,,,,,,,,,,,,66536.0,62.0,-96.69,23.0,0.0,,,,,41.121792,-87.265709,,,1660416928.8
12,,,,,,,,,,,,,,,0.007,,,,,,,,,,41.121792,-87.265709,,,1660416929.0
13,,,,,,,,,,,,,,,,,,,,,,,,,41.121792,-87.265709,0.0,0.0,1660416929.1
14,,,,,,,,,,,,,,,,66536.0,62.0,-97.56,,,,,,,41.121792,-87.265709,,,1660416929.3
15,,,,,,,,,,,,,,,,,,,,,,,,,41.121792,-87.265709,,,1660416929.5
16,,,,,,,,,,,,,,,,66536.0,62.0,-97.06,,,,,,,41.121792,-87.265709,0.0,0.0,1660416929.6
17,,,,,,,,,,,,,,,,,,,,,,,,,41.121792,-87.265709,,,1660416929.7
18,,,,,,,,,,,,,,,,66536.0,62.0,-99.51,,,,,,,41.121758,-87.265709,,,1660416929.8
19,,,,,,,,,,,,,,,,66536.0,62.0,-101.14,,20.0,,,,,41.121723,-87.265709,,,1660416929.9
20,,,,,,,,,,,,,,,4.989,66536.0,62.0,-100.56,27.14,0.0,,,,,41.121689,-87.265709,,,1660416930.0
21,,,,,,,,,,,,,,,,66536.0,62.0,-101.03,24.73,16.67,,,,,41.121655,-87.265709,80871.0,1.297,1660416930.1
22,,,,,,,,,,,,,,,,66536.0,62.0,-103.01,19.1,9.0,,,,,41.12162,-87.265709,,,1660416930.2
23,,,,,,,,,,,,,,,,66536.0,62.0,-102.62,19.94,10.67,,,,,41.121586,-87.265709,,,1660416930.3
24,,,,,,,,,,,,,,,,66536.0,62.0,-102.05,24.6,7.69,,,,,41.121552,-87.265709,,,1660416930.4
25,,,,,,,,,,,,,,,,66536.0,62.0,-99.12,25.81,5.26,,,,,41.121517,-87.265709,,,1660416930.5
26,,,,,,,,,,,,,,,,66536.0,62.0,-97.83,26.27,7.79,,,,,41.121483,-87.265709,689984.0,11.04,1660416930.6
27,,,,,,,,,,,,,,,,66536.0,62.0,-99.94,20.11,9.0,,,,,41.121449,-87.265709,,,1660416930.7
28,,,,,,,,,,,,,,,,66536.0,62.0,-100.22,24.99,5.45,,,,,41.121414,-87.265709,,,1660416930.8
29,,,,,,,,,,,,,,,,66536.0,62.0,-97.74,27.36,4.0,,,,,41.12138,-87.265709,,,1660416930.9
30,,,,,,,,,,,,,,,10.129,66536.0,62.0,-96.66,25.84,7.84,,,,,41.121346,-87.265709,,,1660416931.0
31,,,,,,,,,,,,,,,,66536.0,62.0,-95.28,27.28,4.0,,,,,41.121311,-87.265709,522908.0,8.367,1660416931.1
32,,,,,,,,,,,,,,,,66536.0,62.0,-97.74,24.58,10.1,,,,,41.121277,-87.265709,,,1660416931.2
33,,,,,,,,,,,,,,,,66536.0,62.0,-97.67,25.55,5.0,,,,,41.121239,-87.265709,,,1660416931.3
34,,,,,,,,,,,,,,,,66536.0,62.0,-96.41,26.5,6.45,,,,,41.121204,-87.265709,,,1660416931.4
35,,,,,,,,,,,,,,,,66536.0,62.0,-99.8,22.52,9.38,,,,,41.12117,-87.265709,,,1660416931.5
36,,,,,,,,,,,,,,,,66536.0,62.0,-98.28,27.42,1.49,,,,,41.121136,-87.265709,649948.0,10.399,1660416931.6
37,,,,,,,,,,,,,,,,66536.0,62.0,-98.31,27.36,1.43,,,,,41.121101,-87.265709,,,1660416931.7
38,,,,,,,,,,,,,,,,66536.0,62.0,-99.56,25.98,8.16,,,,,41.121067,-87.265709,,,1660416931.8
39,,,,,,,,,,,,,,,,66536.0,62.0,-101.48,24.28,11.54,,,,,41.121033,-87.265709,,,1660416931.9
40,,,,,,,,,,,,,,,10.337,66536.0,62.0,-99.37,26.34,3.03,,,,,41.120998,-87.265709,,,1660416932.0
41,,,,,,,,,,,,,,,,66536.0,62.0,-100.34,24.54,9.09,,,,,41.120964,-87.265709,724204.0,11.564,1660416932.1
42,,,,,,,,,,,,,,,,66536.0,62.0,-102.59,23.38,7.89,,,,,41.120934,-87.265709,,,1660416932.2
43,,,,,,,,,,,,,,,,66536.0,62.0,-99.53,27.13,5.19,,,,,41.120899,-87.265709,,,1660416932.3
44,,,,,,,,,,,,,,,,66536.0,62.0,-97.57,27.49,5.05,,,,,41.120865,-87.265709,,,1660416932.4
45,,,,,,,,,,,,,,,,66536.0,62.0,-99.8,23.0,5.26,,,,,41.120831,-87.265709,,,1660416932.5
46,,,,,,,,,,,,,,,,66536.0,62.0,-99.63,27.44,5.41,,,,,41.120796,-87.265709,622868.0,9.986,1660416932.6
47,,,,,,,,,,,,,,,,66536.0,62.0,-99.71,26.48,3.45,,,,,41.120762,-87.265709,,,1660416932.7
48,,,,,,,,,,,,,,,,66536.0,62.0,-98.16,26.7,8.86,,,,,41.120693,-87.265709,,,1660416932.8
49,,,,,,,,,,,,,,,,66536.0,62.0,-98.28,27.01,3.0,,,,,41.120625,-87.265709,,,1660416932.9
50,,,,,,,,,,,,,,,7.225,66536.0,62.0,-98.21,22.08,13.27,,,,,41.120556,-87.265709,,,1660416933.0
51,,,,,,,,,,,,,,,,66536.0,62.0,-100.41,21.48,2.53,,,,,41.120487,-87.265709,555700.0,8.891,1660416933.1
52,,,,,,,,,,,,,,,,66536.0,62.0,-99.51,26.03,7.07,,,,,41.120415,-87.265701,,,1660416933.2
53,,,,,,,,,,,,,,,,66536.0,62.0,-98.38,27.24,1.82,,,,,41.120346,-87.265701,,,1660416933.3
54,,,,,,,,,,,,,,,,66536.0,62.0,-97.38,25.65,6.76,,,,,41.120277,-87.265701,,,1660416933.4
55,,,,,,,,,,,,,,,,66536.0,62.0,-97.77,25.13,8.75,,,,,41.120209,-87.265701,,,1660416933.5
56,,,,,,,,,,,,,,,,66536.0,62.0,-96.77,27.64,2.04,,,,,41.12014,-87.265701,490012.0,7.825,1660416933.6
57,,,,,,,,,,,,,,,,66536.0,62.0,-96.78,27.63,2.86,,,,,41.120071,-87.265701,,,1660416933.7
58,,,,,,,,,,,,,,,,66536.0,62.0,-94.38,27.76,0.0,,,,,41.120037,-87.265701,,,1660416933.8
59,,,,,,,,,,,,,,,,66536.0,62.0,-98.3,27.45,1.75,,,,,41.120003,-87.265701,,,1660416933.9
60,,,,,,,,,,,,,,,7.844,66536.0,62.0,-98.84,26.34,6.41,,,,,41.119968,-87.265701,,,1660416934.0
61,,,,,,,,,,,,,,,,66536.0,62.0,-100.69,27.56,4.0,,,,,41.119934,-87.265701,358636.0,5.75,1660416934.1
62,,,,,,,,,,,,,,,,66536.0,62.0,-100.08,27.1,6.33,,,,,41.119904,-87.265701,,,1660416934.2
63,,,,,,,,,,,,,,,,66536.0,62.0,-100.42,24.32,9.09,,,,,41.119869,-87.265701,,,1660416934.3
64,,,,,,,,,,,,,,,,66536.0,62.0,-98.4,24.02,7.0,,,,,41.119835,-87.265701,,,1660416934.4
65,,,,,,,,,,,,,,,,66536.0,62.0,-98.45,26.16,5.06,,,,,41.119801,-87.265701,,,1660416934.5
66,,,,,,,,,,,,,,,,66536.0,62.0,-98.4,23.63,7.0,,,,,41.119766,-87.265701,528568.0,8.457,1660416934.6
67,,,,,,,,,,,,,,,,66536.0,62.0,-98.27,21.21,14.1,,,,,41.119732,-87.265701,,,1660416934.7
68,,,,,,,,,,,,,,,,66536.0,62.0,-98.21,19.06,9.0,,,,,41.119698,-87.265701,,,1660416934.8
69,,,,,,,,,,,,,,,,66536.0,62.0,-97.99,26.29,2.56,,,,,41.119663,-87.265701,,,1660416934.9
70,,,,,,,,,,,,,,,5.024,66536.0,62.0,-98.81,20.91,3.8,,,,,41.119625,-87.265701,,,1660416935.0
71,,,,,,,,,,,,,,,,66536.0,62.0,-100.39,21.53,5.19,,,,,41.119591,-87.265701,395764.0,6.332,1660416935.1
72,,,,,,,,,,,,,,,,66536.0,62.0,-96.65,22.46,20.69,,,,,41.119556,-87.265701,,,1660416935.2
73,,,,,,,,,,,,,,,,66536.0,62.0,-96.59,19.57,10.67,,,,,41.119522,-87.265701,,,1660416935.3
74,,,,,,,,,,,,,,,,66536.0,62.0,-97.39,20.47,9.09,,,,,41.119488,-87.265701,,,1660416935.4
75,,,,,,,,,,,,,,,,66536.0,62.0,-99.26,23.25,8.08,,,,,41.11945,-87.265701,,,1660416935.5
76,,,,,,,,,,,,,,,,66536.0,62.0,-98.72,22.48,10.53,,,,,41.119415,-87.265701,335788.0,5.373,1660416935.6
77,,,,,,,,,,,,,,,,66536.0,62.0,-101.17,19.76,8.62,,,,,41.119381,-87.265701,,,1660416935.7
78,,,,,,,,,,,,,,,,66536.0,62.0,-104.3,19.33,15.52,,,,,41.119347,-87.265701,,,1660416935.8
