,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595123,,,1660188652.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595123,,,1660188652.234227
2,,,,,,,,,,,,,,,,66586.0,198.0,-89.31,,,,,,,41.29953,-105.595123,,,1660188652.3
3,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595123,0.0,0.0,1660188652.5
4,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595123,,,1660188652.6
5,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595123,,,1660188652.7
6,,,,,,,,,,,,,,,,,,,,,,,,,41.299534,-105.595123,0.0,0.0,1660188653.0
7,,,,,,,,,,,,,,,,,,,,,,,,,41.299538,-105.595123,,,1660188653.3
8,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,0.0,0.0,1660188653.5
9,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,,,1660188653.6
10,,,,,,,,,,,,,,,,66586.0,198.0,-89.75,,,,,,,41.299541,-105.595123,0.0,0.0,1660188654.0
11,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,,,1660188654.3
12,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,0.0,0.0,1660188654.5
13,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,,,1660188654.6
14,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,0.0,0.0,1660188655.0
15,,,,,,,,,,,,,,,,66586.0,198.0,-88.56,,,,,,,41.299541,-105.595123,,,1660188655.3
16,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,0.0,0.0,1660188655.5
17,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,,,1660188655.6
18,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,0.0,0.0,1660188656.0
19,,,,,,,,,,,,,,,,66586.0,198.0,-87.63,,,,,,,41.299541,-105.595123,,,1660188656.3
20,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,0.0,0.0,1660188656.5
21,,,,,,,,,,,,,,,,,,,,,,,,,41.299541,-105.595123,,,1660188656.6
22,,,,,,,,,,,,,,,,,,,,,,,,,41.299538,-105.595116,0.0,0.0,1660188657.0
23,,,,,,,,,,,,,,,,,,,,,,,,,41.299534,-105.595116,,,1660188657.3
24,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595108,0.0,0.0,1660188657.5
25,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595108,,,1660188657.6
26,,,,,,,,,,,,,,,,66586.0,198.0,-88.19,,,,,,,41.29953,-105.595108,,,1660188657.8
27,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.595108,0.0,0.0,1660188658.0
28,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.5951,0.0,0.0,1660188658.5
29,,,,,,,,,,,,,,,,,,,,,,,,,41.29953,-105.5951,,,1660188658.6
30,,,,,,,,,,,,,,,,,,,,,,,,,41.299526,-105.5951,0.0,0.0,1660188659.0
31,,,,,,,,,,,,,,,,66586.0,198.0,-87.25,,,,,,,41.299522,-105.595093,,,1660188659.1
32,,,,,,,,,,,,,,,,,,,,,,,,,41.299519,-105.595093,0.0,0.0,1660188659.5
33,,,,,,,,,,,,,,,,,,,,,,,,,41.299519,-105.595093,,,1660188659.6
34,,,,,,,,,,,,,,,,,,,,,,,,,41.299519,-105.595093,0.0,0.0,1660188660.0
35,,,,,,,,,,,,,,,,66586.0,198.0,-90.63,,,,,,,41.299519,-105.595093,,,1660188660.3
36,,,,,,,,,,,,,,,,,,,,,,,,,41.299519,-105.595093,0.0,0.0,1660188660.5
37,,,,,,,,,,,,,,,,,,,,,,,,,41.299519,-105.595093,,,1660188660.6
38,,,,,,,,,,,,,,,,,,,,,,,,,41.299515,-105.595078,0.0,0.0,1660188661.0
39,,,,,,,,,,,,,,,,,,,,,,,,,41.299515,-105.59507,,,1660188661.3
40,,,,,,,,,,,,,,,,66586.0,198.0,-88.81,,,,,,,41.299511,-105.595062,0.0,0.0,1660188661.5
41,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595055,0.0,0.0,1660188662.0
42,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595047,,,1660188662.3
43,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595039,0.0,0.0,1660188662.5
44,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595039,0.0,0.0,1660188663.0
45,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595039,,,1660188663.3
46,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595039,0.0,0.0,1660188663.5
47,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595039,,,1660188663.6
48,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595039,0.0,0.0,1660188664.0
49,,,,,,,,,,,,,,,,66586.0,198.0,-88.5,,,,,,,41.299511,-105.595032,,,1660188664.2
50,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595032,0.0,0.0,1660188664.5
51,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595032,,,1660188664.6
52,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595024,0.0,0.0,1660188665.0
53,,,,,,,,,,,,,,,,66586.0,198.0,-91.44,,,,,,,41.299511,-105.595024,,,1660188665.3
54,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595016,0.0,0.0,1660188665.5
55,,,,,,,,,,,,,,,,,,,,,,,,,41.299511,-105.595016,,,1660188665.6
56,,,,,,,,,,,,,,,0.032,,,,,,,,,,41.299507,-105.595016,0.0,0.0,1660188666.0
57,,,,,,,,,,,,,,,,,,,,,,,,,41.299503,-105.595009,,,1660188666.3
58,,,,,,,,,,,,,,,,66586.0,198.0,-87.19,,,,,,,41.2995,-105.595009,0.0,0.0,1660188666.5
59,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,41.2995,-105.595009,,,1660188666.568245
60,,,,,,,,,,,,,,,,66586.0,198.0,-87.11,1.6,0.0,,,,,41.2995,-105.595009,,,1660188666.6
61,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.2995,-105.595009,,,1660188666.610668
62,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.2995,-105.595009,,,1660188666.611801
63,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.2995,-105.595009,,,1660188666.611815
64,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,41.2995,-105.595009,,,1660188666.620226
65,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,41.2995,-105.595009,,,1660188666.620245
66,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,41.2995,-105.595009,,,1660188666.620664
67,,,,,,,,,,,,,,,,66586.0,198.0,-88.75,,,,,,,41.2995,-105.595009,,,1660188666.7
68,,,,,,,,,,,,,,,,66586.0,198.0,-88.94,,0.0,,,,,41.2995,-105.595009,,,1660188666.8
69,,,,,,,,,,,,,,,,66586.0,198.0,-90.75,23.13,,,,,,41.2995,-105.595009,,,1660188666.9
70,,,,,,,,,,,,,,,6.7,66586.0,198.0,-89.86,24.08,8.0,,,,,41.2995,-105.595009,15131.0,0.242,1660188667.0
71,,,,,,,,,,,,,,,,66586.0,198.0,-88.98,22.54,4.65,,,,,41.2995,-105.595001,,,1660188667.1
72,,,,,,,,,,,,,,,,66586.0,198.0,-88.4,22.44,10.39,,,,,41.2995,-105.595001,,,1660188667.2
73,,,,,,,,,,,,,,,,66586.0,198.0,-90.03,21.74,8.45,,,,,41.2995,-105.595001,,,1660188667.3
74,,,,,,,,,,,,,,,,66586.0,198.0,-87.39,22.08,11.11,,,,,41.2995,-105.595001,,,1660188667.4
75,,,,,,,,,,,,,,,,66586.0,198.0,-85.59,22.8,6.12,,,,,41.2995,-105.595001,795656.0,12.756,1660188667.5
76,,,,,,,,,,,,,,,,66586.0,198.0,-84.69,22.23,11.11,,,,,41.2995,-105.595001,,,1660188667.6
77,,,,,,,,,,,,,,,,66586.0,198.0,-85.84,21.3,9.46,,,,,41.2995,-105.595001,,,1660188667.7
78,,,,,,,,,,,,,,,,66586.0,198.0,-89.35,20.77,8.7,,,,,41.2995,-105.594994,,,1660188667.8
79,,,,,,,,,,,,,,,,66586.0,198.0,-90.51,22.08,11.7,,,,,41.299496,-105.594994,,,1660188667.9
80,,,,,,,,,,,,,,,7.677,66586.0,198.0,-89.0,21.14,10.26,,,,,41.299496,-105.594994,514340.0,8.229,1660188668.0
81,,,,,,,,,,,,,,,,66586.0,198.0,-89.88,20.96,6.58,,,,,41.299496,-105.594986,,,1660188668.1
82,,,,,,,,,,,,,,,,66586.0,198.0,-89.36,22.08,6.59,,,,,41.299496,-105.594986,,,1660188668.2
83,,,,,,,,,,,,,,,,66586.0,198.0,-90.32,23.06,8.0,,,,,41.299496,-105.594986,,,1660188668.3
84,,,,,,,,,,,,,,,,66586.0,198.0,-89.54,20.71,12.63,,,,,41.299492,-105.594986,,,1660188668.4
85,,,,,,,,,,,,,,,,66586.0,198.0,-89.82,19.29,11.69,,,,,41.299492,-105.594978,567124.0,9.074,1660188668.5
86,,,,,,,,,,,,,,,,66586.0,198.0,-89.14,21.74,4.55,,,,,41.299492,-105.594978,,,1660188668.6
87,,,,,,,,,,,,,,,,66586.0,198.0,-87.39,21.35,5.97,,,,,41.299488,-105.594978,,,1660188668.7
88,,,,,,,,,,,,,,,,66586.0,198.0,-87.61,21.54,7.35,,,,,41.299488,-105.594978,,,1660188668.8
89,,,,,,,,,,,,,,,,66586.0,198.0,-87.77,21.82,10.99,,,,,41.299484,-105.594971,,,1660188668.9
90,,,,,,,,,,,,,,,5.891,66586.0,198.0,-89.48,21.03,11.59,,,,,41.299484,-105.594971,471396.0,7.542,1660188669.0
91,,,,,,,,,,,,,,,,66586.0,198.0,-88.89,20.35,8.0,,,,,41.29948,-105.594971,,,1660188669.1
92,,,,,,,,,,,,,,,,66586.0,198.0,-89.89,22.12,10.14,,,,,41.299477,-105.594971,,,1660188669.2
93,,,,,,,,,,,,,,,,66586.0,198.0,-90.75,21.02,8.7,,,,,41.299477,-105.594971,,,1660188669.3
94,,,,,,,,,,,,,,,,66586.0,198.0,-90.21,20.63,8.7,,,,,41.299473,-105.594963,,,1660188669.4
95,,,,,,,,,,,,,,,,66586.0,198.0,-90.34,20.67,7.84,,,,,41.299473,-105.594963,415652.0,6.65,1660188669.5
96,,,,,,,,,,,,,,,,66586.0,198.0,-90.88,20.63,9.09,,,,,41.299469,-105.594963,,,1660188669.6
97,,,,,,,,,,,,,,,,66586.0,198.0,-92.33,19.55,11.76,,,,,41.299465,-105.594963,,,1660188669.7
98,,,,,,,,,,,,,,,,66586.0,198.0,-91.84,20.6,8.97,,,,,41.299461,-105.594963,,,1660188669.8
99,,,,,,,,,,,,,,,,66586.0,198.0,-91.41,20.34,7.55,,,,,41.299461,-105.594955,,,1660188669.9
100,,,,,,,,,,,,,,,5.87,66586.0,198.0,-91.09,18.33,10.59,,,,,41.299458,-105.594955,305696.0,4.881,1660188670.0
101,,,,,,,,,,,,,,,,66586.0,198.0,-90.13,19.71,6.94,,,,,41.299454,-105.594955,,,1660188670.1
102,,,,,,,,,,,,,,,,66586.0,198.0,-90.58,19.88,11.27,,,,,41.29945,-105.594955,,,1660188670.2
103,,,,,,,,,,,,,,,,66586.0,198.0,-92.88,19.19,8.96,,,,,41.299446,-105.594955,,,1660188670.3
104,,,,,,,,,,,,,,,,66586.0,198.0,-92.63,19.59,8.47,,,,,41.299446,-105.594948,,,1660188670.4
105,,,,,,,,,,,,,,,,66586.0,198.0,-92.38,20.97,10.59,,,,,41.299442,-105.594948,375720.0,6.012,1660188670.5
106,,,,,,,,,,,,,,,,66586.0,198.0,-92.39,18.93,7.14,,,,,41.299438,-105.594948,,,1660188670.6
107,,,,,,,,,,,,,,,,66586.0,198.0,-93.17,16.33,14.0,,,,,41.299435,-105.594948,,,1660188670.7
108,,,,,,,,,,,,,,,,66586.0,198.0,-91.05,18.97,5.41,,,,,41.299431,-105.594948,,,1660188670.8
109,,,,,,,,,,,,,,,,66586.0,198.0,-91.26,19.15,9.78,,,,,41.299427,-105.594948,,,1660188670.9
110,,,,,,,,,,,,,,,8.49,66586.0,198.0,-91.48,18.83,6.94,,,,,41.299423,-105.594948,364296.0,5.829,1660188671.0
111,,,,,,,,,,,,,,,,66586.0,198.0,-90.26,18.98,9.62,,,,,41.299419,-105.59494,,,1660188671.1
112,,,,,,,,,,,,,,,,66586.0,198.0,-91.22,20.44,9.57,,,,,41.299416,-105.59494,,,1660188671.2
113,,,,,,,,,,,,,,,,66586.0,198.0,-91.47,18.74,6.49,,,,,41.299412,-105.59494,,,1660188671.3
114,,,,,,,,,,,,,,,,66586.0,198.0,-90.02,20.06,11.46,,,,,41.299408,-105.59494,,,1660188671.4
115,,,,,,,,,,,,,,,,66586.0,198.0,-89.08,19.6,8.97,,,,,41.299404,-105.59494,445692.0,7.145,1660188671.5
