,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.012,,,,,,,,,,40.72702,-111.507271,,,1660166883.0
1,,,,,,,,,,,,,,,,2560.0,207.0,-104.31,,,,,,,40.72702,-111.507271,,,1660166883.6
2,,,,,,,,,,,,,,,,,,,,,,,,,40.72702,-111.507271,,,1660166883.616591
3,,,,,,,,,,,,,,,,,,,,,,,,,40.72702,-111.507271,,,1660166883.8
4,,,,,,,,,,,,,,,,2560.0,207.0,-112.31,,20.0,,,,,40.72702,-111.507271,1002.0,0.016,1660166883.9
5,,,,,,,,,,,,,,,0.02,2560.0,207.0,-114.11,6.36,,,,,,40.72702,-111.507271,,,1660166884.0
6,,,,,,,,,,,,,,,,2560.0,207.0,-111.34,4.0,,,,,,40.72702,-111.507271,,,1660166884.1
7,,,,,,,,,,,,,,,,2560.0,207.0,-111.67,,28.57,,,,,40.727036,-111.507233,,,1660166884.2
8,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.727047,-111.507217,,,1660166884.265167
9,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.727051,-111.507202,,,1660166884.29254
10,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.727051,-111.507202,,,1660166884.295042
11,,,,,,,,,,,,,,,,2560.0,157.0,-100.99,,,,,,,40.727051,-111.507202,,,1660166884.3
12,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.727055,-111.507202,,,1660166884.307194
13,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.727055,-111.507202,,,1660166884.307239
14,,,,,,,,,,,,,,,,2560.0,157.0,-100.45,,0.0,,,,,40.72707,-111.507164,216.0,0.003,1660166884.4
15,,,,,,,,,,,,,,,,2560.0,157.0,-100.55,,,,,,,40.727085,-111.507133,,,1660166884.5
16,,,,,,,,,,,,,,,,2560.0,157.0,-100.75,,,,,,,40.7271,-111.507095,,,1660166884.6
17,,,,,,,,,,,,,,,,2560.0,157.0,-101.16,,,,,,,40.727116,-111.507065,,,1660166884.7
18,,,,,,,,,,,,,,,,2560.0,157.0,-100.53,,,,,,,40.727131,-111.507034,,,1660166884.8
19,,,,,,,,,,,,,,,,2560.0,157.0,-100.29,,,,,,,40.72715,-111.506996,0.0,0.0,1660166884.9
20,,,,,,,,,,,,,,,,2560.0,157.0,-100.53,,,,,,,40.727165,-111.506966,,,1660166885.0
21,,,,,,,,,,,,,,,,2560.0,157.0,-100.7,,,,,,,40.72718,-111.506927,,,1660166885.1
22,,,,,,,,,,,,,,,,,,,11.0,,,,,,40.727226,-111.506828,0.0,0.0,1660166885.4
23,,,,,,,,,,,,,,,,,,,,,,,,,40.727257,-111.50676,,,1660166885.6
24,,,,,,,,,,,,,,,,,,,,,,,,,40.727268,-111.506729,,,1660166885.7
25,,,,,,,,,,,,,,,,2560.0,157.0,-100.75,,,,,,,40.727283,-111.506699,,,1660166885.8
26,,,,,,,,,,,,,,,,,,,,,,,,,40.727299,-111.506668,0.0,0.0,1660166885.9
27,,,,,,,,,,,,,,,,2560.0,157.0,-101.38,,,,,,,40.727375,-111.5065,0.0,0.0,1660166886.4
28,,,,,,,,,,,,,,,,2560.0,157.0,-103.53,,,,,,,40.727421,-111.506401,,,1660166886.7
