TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
2022-08-12 19:20:04.000000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.70,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,
2022-08-12 19:20:04.400000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1,1.00,,SISO,,,13,13.00,,,,3,3.00,,,0.000,,1,,,,,,,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,,0.000,,,,,,UL NonCA,,,0.00,,,,0.000,,0.000,,,,
2022-08-12 19:20:04.491350,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:20:04.500000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,Band 2,676,18676,15,-84.13,-9.81,-55.00,,,0.00,25.20,15.00,15.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,20.08,,,,,,106.00,3,0.00,0.00,100.00,0.00,10.00,1,3,0.00,0.00,100.00,0.00,0,17.26,,,,,,,,,,0.00,,,1,1.00,,SISO,,,13,12.53,,,,3,3.29,,0.000,0.170,,1,,,,,,,0.00,5.88,94.12,0.00,0.00,0.00,16QAM,0.000,0.170,0.000,0.000,0,0,,UL NonCA,,,0.00,,,0.000,0.170,0.000,0.170,0.000,,0.000,
2022-08-12 19:20:04.600000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPSK,,2.00,,,,,,,,,,,,2.00,,,,,,,,,,,,,,NonCA,,5G-NR Qualcomm,875,2,3,11,5,527790,,,2638.95,30kHz,5,875_5,5,-87.73,-10.39,18.98,5,-87.73,-10.39,Serving Beam,-86.00,106.40,,,,,,,,,,,,,,17.50,,,393,-105.62,-14.85,406,-108.02,-15.42,,0.00,,,1,1.00,,SISO,,,13,12.60,,,,3,3.25,,0.000,0.170,,1,,,,,,,0.00,5.00,95.00,0.00,0.00,0.00,16QAM,0.000,0.170,,,,,,UL NonCA,,,0.00,,,0.000,0.170,0.000,0.170,,,,
2022-08-12 19:20:04.700000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,,,5G-NR Qualcomm,875,2,3,11,5,527790,,,2638.95,30kHz,5,875_5,5,-88.11,-10.38,18.41,0,-87.52,-10.38,Non-Serving Beam,-85.00,107.00,3,0.00,0.00,100.00,0.00,10.00,1,3,0.00,0.00,100.00,0.00,0,18.03,6.00,,393,-105.91,-14.88,406,-108.79,-16.52,,0.00,,,1,1.00,,SISO,,,13,12.65,,,,3,3.22,,0.000,0.170,,1,,,,,,,0.00,4.35,95.65,0.00,0.00,0.00,16QAM,0.000,0.170,,,,,,UL NonCA,,,0.00,,,0.000,0.170,0.000,0.170,,,,
2022-08-12 19:20:04.800000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,Band 2,676,18676,15,-84.81,-10.81,-55.25,5.00,,-26.10,18.70,12.00,13.50,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,20.40,,,,,,107.00,3,0.00,0.00,100.00,0.00,9.00,1,3,0.00,0.00,100.00,0.00,0,18.20,,,,,,,,,,0.00,,,1,1.00,,SISO,,,13,12.60,,,,3,3.25,,0.000,0.170,,1,,,,,,,0.00,5.00,95.00,0.00,0.00,0.00,16QAM,0.000,0.170,,,,,,UL NonCA,,,0.00,,,0.000,0.170,0.000,0.170,,,,
2022-08-12 19:20:04.900000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,5G-NR Qualcomm,875,2,3,11,5,527790,,,2638.95,30kHz,5,875_5,5,-88.31,-10.38,18.42,0,-88.03,-10.40,Non-Serving Beam,-87.00,107.00,,,,,,,,,,,,,,18.00,,,393,-106.48,-15.46,406,-113.59,-15.40,,0.00,,,1,1.00,,SISO,,,13,12.53,,,,3,3.29,,0.000,0.170,,1,,,,,,,0.00,5.88,94.12,0.00,0.00,0.00,16QAM,0.000,0.170,,,,,,UL NonCA,,,0.00,,,0.000,0.170,0.000,0.170,,,,
2022-08-12 19:20:05.000000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,20.60,,,,,,107.00,2,0.00,100.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,18.28,,18.09,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,0,0.00,13,12.62,16,16.00,0.11,3,3.24,0.33,0.009,0.170,1,1,100.00,0.00,0.00,0.00,0.00,QPSK,0.00,4.76,95.24,0.00,0.00,0.00,16QAM,0.009,0.170,0.000,0.000,0,0,DL NonCA,UL NonCA,,0.00,0.00,0.11,0.33,0.009,0.170,0.009,0.170,0.031,0.000,0.031,
2022-08-12 19:20:05.100000,-90.330238,41.536339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,Band 2,676,18676,15,-84.88,-8.19,-57.63,,,-18.29,24.30,14.00,14.50,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,875,2,3,11,5,527790,,,2638.95,30kHz,5,875_5,5,-88.56,-10.38,21.72,0,-88.02,-10.37,Non-Serving Beam,-86.00,107.00,,,,,,,,,,,,,,18.40,,,393,-106.98,-16.61,406,-113.98,-15.98,,0.00,,,1,1.00,,SISO,,,13,12.56,,,,3,3.28,,0.000,0.170,,1,,,,,,,0.00,5.56,94.44,0.00,0.00,0.00,16QAM,0.000,0.170,,,,,,UL NonCA,,,0.00,,,0.000,0.170,0.000,0.170,,,,
2022-08-12 19:20:05.200000,-90.330238,41.536339,,,,,,,,,,,1,29.000,296.000,21.000,3,10.000,314.000,26.000,10,38.000,139.000,40.000,23,8.000,138.000,32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,5G-NR Qualcomm,875,2,3,11,5,527790,,,2638.95,30kHz,5,875_5,5,-88.57,-10.37,21.29,0,-87.96,-10.34,Non-Serving Beam,-86.00,107.00,3,0.00,0.00,100.00,0.00,11.00,0,3,0.00,0.00,100.00,0.00,0,18.14,6.00,,393,-107.58,-16.90,406,-113.36,-14.60,,0.00,,,1,1.00,,SISO,,,13,12.65,,,,3,3.22,,0.000,0.170,,1,,,,,,,0.00,4.35,95.65,0.00,0.00,0.00,16QAM,0.000,0.170,,,,,,UL NonCA,,,0.00,,,0.000,0.170,0.000,0.170,,,,
