,TIME_STAMP,Lon,Lat,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
58,2022-08-11 15:50:15.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
59,2022-08-11 15:50:15.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-90.69,-15.19,-56.75,,,,1.6,,,,,,,,,,,3.0,,4.6,QPSK,,QPSK,8.0,3.73,,,,,0.0,,,,,,8.0,3.73,,,0.0,,,,,,,,,,38405.0,NonCA,NonCA,Band 66,,,,,
60,2022-08-11 15:50:15.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
61,2022-08-11 15:50:15.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
62,2022-08-11 15:50:16.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.03,0.03,0.0,0.61,,,0.002,0.112,0.002,0.107,,,0.03,0.61,,,0.002,0.112,0.002,0.107,,,,,,,,,,,,,
63,2022-08-11 15:50:16.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
64,2022-08-11 15:50:16.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-88.63,-10.44,-59.5,,-11.5,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
65,2022-08-11 15:50:16.284431,,,,,,,,,,,,,,,,,,,,RRC Setup Start,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2022-08-11 15:50:16.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-83.35,-12.46,-52.15,,,4.32,17.14,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,38405.0,NonCA,,Band 66,,,,,
67,2022-08-11 15:50:16.317779,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022-08-11 15:50:16.336609,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2022-08-11 15:50:16.336641,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2022-08-11 15:50:16.339766,,,,,,,,,,,,,,,,,,,,PRACH: Msg4[Pass],PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2022-08-11 15:50:16.339784,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2022-08-11 15:50:16.341185,,,,,,,,,,,,,,,,,,,,RRC Setup Success,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022-08-11 15:50:16.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.27,-9.83,-51.34,,,0.8,17.64,13.86,1.86,1.0,85.71,14.29,0.0,0.0,TM4,7.0,,,,12.06,,,16QAM,,3.94,,,,,,6.45,,,,,,3.94,,,,6.45,,,,,0.037,,,0.357,38405.0,NonCA,NonCA,Band 66,,,,,
74,2022-08-11 15:50:16.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-81.0,-11.23,-50.85,,,-5.65,14.8,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,1.67,,23.47,QPSK,,64QAM,9.0,2.18,,,,,0.0,0.0,,,,,9.0,2.18,,,0.0,0.0,,,,,,,,,38405.0,NonCA,NonCA,Band 66,,,,,0.003
75,2022-08-11 15:50:16.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.67,-10.79,-51.13,,,-6.96,17.77,13.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,0.017,,38405.0,NonCA,,Band 66,0.002,0.002,132.0,132.0,
76,2022-08-11 15:50:16.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.88,-8.7,-51.38,,,-12.25,17.3,9.75,12.75,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
77,2022-08-11 15:50:16.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-82.53,-8.0,-55.78,,,-12.9,13.05,9.43,12.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,3.13,,,QPSK,,,4.5,,,,,,0.0,,,,,,4.5,,,,0.0,,,,,,0.002,0.0,0.0,,38405.0,NonCA,,Band 66,,,,,
78,2022-08-11 15:50:16.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.3,-10.22,-50.55,,,-17.48,21.3,11.0,12.4,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
79,2022-08-11 15:50:16.901799,,,,,,,,,,,,,,,,,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2022-08-11 15:50:17.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.73,-8.52,-51.46,11.96,0.82,-13.85,17.87,10.17,13.67,2.0,0.0,100.0,0.0,0.0,TM4,4.0,4x2,,,23.25,,,64QAM,,2.27,0.07,0.07,0.01,0.06,,0.0,0.008,0.036,0.006,0.031,,2.27,0.07,0.06,,0.0,0.008,0.036,0.006,0.031,,,,,38405.0,NonCA,NonCA,Band 66,,,,,0.003
81,2022-08-11 15:50:17.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-82.58,-10.13,-53.63,,,-19.25,12.85,11.4,9.8,2.0,20.0,80.0,0.0,0.0,TM4,4.0,,6.0,11.0,,QPSK,16QAM,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,0.002,0.003,132.0,198.0,
82,2022-08-11 15:50:17.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-86.9,-11.31,-55.94,8.0,,-21.57,11.7,12.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
83,2022-08-11 15:50:17.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-83.73,-13.46,-51.06,,-7.35,-16.4,17.37,11.2,7.2,2.0,40.0,60.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,0.0,38405.0,NonCA,,Band 66,,,,,
84,2022-08-11 15:50:17.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.53,-10.41,-50.38,,,-15.4,19.08,11.33,13.5,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,5.0,,,QPSK,,,4.0,,,,,,25.0,0.0,,,,,4.0,,,,25.0,0.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
85,2022-08-11 15:50:17.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.23,-9.13,-52.34,,,-22.0,15.6,10.8,13.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,0.002
86,2022-08-11 15:50:17.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-85.77,-10.46,-55.44,,,-17.3,12.73,9.44,11.56,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,38405.0,NonCA,,Band 66,0.002,0.002,132.0,132.0,
87,2022-08-11 15:50:17.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-87.42,-11.25,-57.42,,,-18.4,13.17,10.0,10.67,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,6.0,,,QPSK,,,4.0,,,,,,20.0,,,,,,4.0,,,,20.0,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
88,2022-08-11 15:50:17.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-84.94,-11.41,-54.31,,,-18.96,14.3,10.2,12.2,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
89,2022-08-11 15:50:17.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.86,-10.78,-50.97,,,-20.83,16.75,9.83,13.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,27.22,,,64QAM,,3.33,,,,,,,,,,,,3.33,,,,,,,,,0.002,,0.0,,38405.0,NonCA,NonCA,Band 66,,,,,
90,2022-08-11 15:50:18.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.13,-11.83,-48.52,,-11.3,-18.69,16.57,8.8,13.8,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,11.75,24.0,,64QAM,64QAM,,4.0,,0.08,0.08,0.02,0.24,33.33,33.33,0.018,0.033,0.014,0.027,4.0,,0.08,0.24,33.33,33.33,0.018,0.033,0.014,0.027,,,,,38405.0,NonCA,,Band 66,,,,,0.003
91,2022-08-11 15:50:18.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.27,-11.71,-48.83,,,-26.47,15.27,9.0,9.75,2.0,25.0,75.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,38405.0,NonCA,,Band 66,0.003,0.003,198.0,198.0,
92,2022-08-11 15:50:18.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.56,-13.13,-48.69,,,-16.58,13.95,13.6,2.4,2.0,50.0,50.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,,,38405.0,NonCA,,Band 66,,,,,
93,2022-08-11 15:50:18.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-75.95,-12.93,-44.26,,,-16.62,22.44,11.6,13.7,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,6.67,,25.25,QPSK,,64QAM,4.0,3.6,,,,,0.0,0.0,,,,,4.0,3.6,,,0.0,0.0,,,,,,,,0.003,38405.0,NonCA,NonCA,Band 66,,,,,
94,2022-08-11 15:50:18.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-73.23,-8.19,-46.29,,,-19.48,23.67,14.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.005,,0.002,,38405.0,NonCA,,Band 66,,,,,
95,2022-08-11 15:50:18.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-74.03,-10.34,-44.94,7.28,,-22.09,20.0,14.5,13.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,0.002
96,2022-08-11 15:50:18.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.95,-10.44,-48.56,,-17.72,-22.87,17.9,9.63,14.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,3.0,0.0,,QPSK,QPSK,,4.8,,,,,,0.0,0.0,,,,,4.8,,,,0.0,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,0.003,0.002,198.0,132.0,
97,2022-08-11 15:50:18.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.52,-7.79,-53.98,,,-20.96,14.4,9.5,13.75,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
98,2022-08-11 15:50:18.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.46,-12.06,-48.65,,,-20.15,18.27,10.17,14.17,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
99,2022-08-11 15:50:18.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.29,-8.65,-52.77,,,-25.39,17.4,11.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,10.0,25.0,8.0,QPSK,64QAM,QPSK,4.0,11.13,,,,,0.0,25.0,,,,,4.0,11.13,,,0.0,25.0,,,,,0.002,,0.0,,38405.0,NonCA,NonCA,Band 66,,,,,
100,2022-08-11 15:50:19.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-84.5,-10.92,-54.83,,,-18.75,12.7,14.0,1.86,1.0,85.71,14.29,0.0,0.0,TM4,7.0,4x2,,,,,,,,,0.06,0.06,0.0,0.06,,,0.006,0.053,0.006,0.039,,,0.06,0.06,,,0.006,0.053,0.006,0.039,,,,,38405.0,NonCA,,Band 66,,,,,0.003
101,2022-08-11 15:50:19.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.77,-12.88,-47.13,,,-22.96,21.6,13.33,4.67,1.0,66.67,33.33,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,0.002,0.003,132.0,198.0,
102,2022-08-11 15:50:19.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-76.03,-8.25,-49.03,,,-19.27,18.3,10.83,14.33,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,5.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
103,2022-08-11 15:50:19.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.05,-9.8,-48.48,,-15.9,-19.0,18.4,10.6,14.2,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,38405.0,NonCA,,Band 66,,,,,
104,2022-08-11 15:50:19.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.55,-12.36,-48.42,,,-19.15,16.18,9.25,13.5,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,38405.0,NonCA,,Band 66,,,,,
105,2022-08-11 15:50:19.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.63,-12.88,-47.06,,,-23.79,17.1,10.33,14.67,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,5.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,0.002
106,2022-08-11 15:50:19.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.75,-9.41,-50.48,,,-19.81,15.36,11.14,9.71,2.0,28.57,71.43,0.0,0.0,TM4,4.0,,,,22.75,,,256QAM,,3.08,,,,,,20.0,,,,,,3.08,,,,20.0,,,,,0.002,,0.0,,38405.0,NonCA,NonCA,Band 66,0.003,0.002,198.0,132.0,
107,2022-08-11 15:50:19.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.78,-10.63,-51.41,,,-23.43,14.35,13.25,3.0,1.0,75.0,25.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,0.003,,,38405.0,NonCA,,Band 66,,,,,
108,2022-08-11 15:50:19.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.55,-11.44,-50.33,4.84,,-17.46,13.27,14.86,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,4.33,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
109,2022-08-11 15:50:19.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.56,-12.5,-49.38,,-16.39,-21.4,15.3,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
110,2022-08-11 15:50:20.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.0,-9.06,-52.19,,,-21.22,14.25,10.86,7.71,2.0,37.5,62.5,0.0,0.0,TM4,4.0,4x2,,,,,,,,,0.07,0.07,0.02,0.06,,,0.017,0.044,0.013,0.033,,,0.07,0.06,,,0.017,0.044,0.013,0.033,,,,,38405.0,NonCA,,Band 66,,,,,0.003
111,2022-08-11 15:50:20.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.25,-11.31,-50.25,,,-23.0,13.9,6.75,14.75,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,11.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,38405.0,NonCA,,Band 66,0.002,0.003,132.0,198.0,
112,2022-08-11 15:50:20.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.55,-13.19,-47.42,,,-17.26,12.67,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
113,2022-08-11 15:50:20.262794,,,,,,,,,,,,,,,,,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2022-08-11 15:50:20.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.83,-9.35,-49.73,,,-25.4,14.53,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,38405.0,NonCA,,Band 66,,,,,
115,2022-08-11 15:50:20.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.53,-13.5,-45.28,,,-16.45,16.5,9.83,9.0,2.0,33.33,66.67,0.0,0.0,TM4,4.0,,2.75,,,QPSK,,,4.0,,,,,,0.0,40.0,,,,,4.0,,,,0.0,40.0,,,,,0.004,,0.0,,38405.0,NonCA,,Band 66,,,,,
116,2022-08-11 15:50:20.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.09,-11.22,-47.16,,,-20.93,16.7,6.5,14.67,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,23.6,,,256QAM,,3.27,,,,,,,,,,,,3.27,,,,,,,,,,,,,38405.0,NonCA,NonCA,Band 66,,,,,0.002
117,2022-08-11 15:50:20.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-75.83,-11.11,-45.95,,-15.02,-23.86,16.35,11.33,6.83,2.0,42.86,57.14,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,38405.0,NonCA,,Band 66,0.003,0.002,198.0,132.0,
118,2022-08-11 15:50:20.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-76.16,-12.75,-44.69,,,-21.7,16.4,8.17,14.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,5.4,21.0,,QPSK,64QAM,,4.0,,,,,,25.0,,,,,,4.0,,,,25.0,,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
119,2022-08-11 15:50:20.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-75.56,-10.44,-46.38,,,-19.0,16.25,7.44,13.67,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
120,2022-08-11 15:50:20.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-75.88,-10.69,-45.88,,,-22.63,15.0,9.2,13.8,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,23.75,,,QPSK,,2.89,,,,,,,,,,,,2.89,,,,,,,,,0.002,,0.0,,38405.0,NonCA,NonCA,Band 66,,,,,
121,2022-08-11 15:50:21.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-76.52,-9.08,-48.71,,,-21.0,16.07,9.0,10.5,2.0,25.0,75.0,0.0,0.0,TM4,4.0,,4.33,,,QPSK,,,4.0,,0.06,0.06,0.0,0.06,0.0,20.0,0.009,0.044,0.009,0.037,4.0,,0.06,0.06,0.0,20.0,0.009,0.044,0.009,0.037,,,,,38405.0,NonCA,,Band 66,,,,,0.003
