1660599688760
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=39 time=60.5 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=39 time=42.6 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=39 time=41.4 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=39 time=40.6 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=39 time=39.6 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=39 time=53.6 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=39 time=43.2 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=39 time=60.6 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=39 time=42.2 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=39 time=50.3 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=39 time=41.5 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=39 time=48.3 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=39 time=52.7 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=39 time=48.0 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=39 time=51.2 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=39 time=46.4 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=39 time=49.0 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=39 time=45.1 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=39 time=51.9 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=39 time=43.9 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=39 time=47.3 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=39 time=42.5 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=39 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=39 time=42.4 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=39 time=44.8 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=39 time=40.1 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=39 time=43.1 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=39 time=39.4 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=39 time=42.4 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=39 time=40.4 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=39 time=44.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=39 time=44.1 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=39 time=44.1 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=39 time=44.2 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=39 time=43.2 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=39 time=41.8 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=39 time=41.3 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=39 time=41.3 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=39 time=39.4 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=39 time=43.4 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=39 time=50.7 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=39 time=43.0 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=39 time=42.0 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=39 time=49.4 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=39 time=42.0 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=39 time=40.1 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=39 time=45.1 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=39 time=43.4 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=39 time=42.4 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=39 time=42.3 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=39 time=48.2 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=39 time=42.0 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=39 time=42.9 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=39 time=42.4 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=39 time=41.3 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=39 time=40.3 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=39 time=39.4 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=39 time=43.3 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=39 time=59.9 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=39 time=57.7 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=39 time=41.1 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=39 time=40.3 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=39 time=39.5 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=39 time=54.4 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=39 time=57.2 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=39 time=41.5 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=39 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=39 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=39 time=45.2 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=39 time=48.5 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=39 time=43.9 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=39 time=47.2 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=39 time=42.5 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=39 time=45.5 ms
