TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 12:26:08.000000,-87.624252,41.894089,5G-NR_NSA(2CA),,,,,,,,
2022-08-13 12:26:08.100000,-87.624252,41.894089,,,,0.000,,,,,
2022-08-13 12:26:08.200000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,
2022-08-13 12:26:08.300000,-87.624252,41.894089,,,NonCA,0.000,,2638.95,0,0,
2022-08-13 12:26:08.400000,-87.624252,41.894089,,,,0.000,,,,,
2022-08-13 12:26:08.500000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,0.000
2022-08-13 12:26:08.600000,-87.624252,41.894089,,,NonCA,0.000,,,,,
2022-08-13 12:26:08.700000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,
2022-08-13 12:26:08.800000,-87.624252,41.894089,,,,0.000,,,,,
2022-08-13 12:26:08.900000,-87.624252,41.894089,,,NonCA,0.000,,2638.95,0,0,
2022-08-13 12:26:09.000000,-87.624252,41.894089,5G-NR_NSA(2CA),,,0.000,,2638.95,0,0,0.000
2022-08-13 12:26:09.100000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,
2022-08-13 12:26:09.200000,-87.624252,41.894089,,,,0.000,,,,,
2022-08-13 12:26:09.300000,-87.624252,41.894089,,,NonCA,0.000,,2638.95,0,0,
2022-08-13 12:26:09.400000,-87.624252,41.894089,,,,0.000,,,,,
2022-08-13 12:26:09.500000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,0.000
2022-08-13 12:26:09.600000,-87.624252,41.894089,,,NonCA,0.000,,,,,
2022-08-13 12:26:09.700000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,
2022-08-13 12:26:09.800000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,
2022-08-13 12:26:09.900000,-87.624252,41.894089,,,NonCA,0.000,,,,,
2022-08-13 12:26:10.000000,-87.624252,41.894089,5G-NR_NSA(2CA),,,0.000,,2638.95,0,0,0.000
2022-08-13 12:26:10.100000,-87.624252,41.894089,,,,0.000,,2638.95,0,0,
2022-08-13 12:26:10.200000,-87.624252,41.894089,,,NonCA,0.019,DL NonCA,,,,
2022-08-13 12:26:10.300000,-87.624252,41.894089,,,,0.042,DL NonCA,2638.95,0,0,
2022-08-13 12:26:10.400000,-87.624252,41.894089,,,,0.012,DL NonCA,,,,
2022-08-13 12:26:10.500000,-87.624252,41.894089,,,NonCA,0.017,DL NonCA,2638.95,0,0,0.003
2022-08-13 12:26:10.600000,-87.624252,41.894089,,,,0.014,DL NonCA,2638.95,0,0,
2022-08-13 12:26:10.700000,-87.624252,41.894089,,,,0.048,DL NonCA,,,,
2022-08-13 12:26:10.800000,-87.624252,41.894089,,,NonCA,1.304,DL NonCA,2638.95,0,0,
2022-08-13 12:26:10.900000,-87.624252,41.894089,,,NonCA,7.204,DL NonCA,,,,
2022-08-13 12:26:11.000000,-87.624252,41.894089,5G-NR_NSA(2CA),,NonCA,14.911,DL NonCA,2638.95,0,0,4.069
2022-08-13 12:26:11.100000,-87.624252,41.894089,,,,19.727,DL NonCA,2638.95,0,0,
2022-08-13 12:26:11.200000,-87.624252,41.894089,,,,22.957,DL NonCA,,,,
2022-08-13 12:26:11.300000,-87.624252,41.894089,,,,26.473,DL NonCA,2638.95,0,0,
2022-08-13 12:26:11.400000,-87.624252,41.894089,,,,24.950,DL NonCA,2638.95,0,0,
2022-08-13 12:26:11.500000,-87.624252,41.894089,,,NonCA,32.933,DL NonCA,,,,22.339
2022-08-13 12:26:11.600000,-87.624252,41.894089,,,,22.893,DL NonCA,2638.95,0,0,
2022-08-13 12:26:11.700000,-87.624252,41.894089,,,,34.833,DL NonCA,,,,
2022-08-13 12:26:11.800000,-87.624252,41.894089,,,NonCA,27.536,DL NonCA,2638.95,0,0,
2022-08-13 12:26:11.900000,-87.624252,41.894089,,,,24.221,DL NonCA,2638.95,0,0,
2022-08-13 12:26:12.000000,-87.624252,41.894089,5G-NR_NSA(2CA),12.936,,22.798,DL NonCA,,,,22.679
2022-08-13 12:26:12.100000,-87.624252,41.894089,,,NonCA,0.000,,2638.95,0,0,
2022-08-13 12:26:12.200000,-87.624252,41.894089,,,NonCA,7.357,DL NonCA,,,,
2022-08-13 12:26:12.300000,-87.624252,41.894089,,,NonCA,29.391,DL NonCA,2638.95,0,0,
2022-08-13 12:26:12.400000,-87.624252,41.894089,,,NonCA,23.541,DL NonCA,2638.95,0,0,
2022-08-13 12:26:12.500000,-87.624252,41.894089,,,NonCA,19.733,DL NonCA,,,,19.507
