TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 20:47:40.000000,-86.150726,39.768269,LTE,0.066,,,,,,,
2022-08-13 20:47:40.700000,-86.150726,39.768269,,,NonCA,,,,,,
2022-08-13 20:47:40.800000,-86.150726,39.768269,,,NonCA,,,,,,
2022-08-13 20:47:40.900000,-86.150726,39.768269,,,NonCA,,,,,,0.018
2022-08-13 20:47:41.000000,-86.150726,39.768269,5G-NR_NSA,0.041,NonCA,,,,,,
2022-08-13 20:47:41.100000,-86.150726,39.768269,,,NonCA,,,,,,
2022-08-13 20:47:41.200000,-86.150726,39.768269,,,NonCA,,,,,,
2022-08-13 20:47:41.300000,-86.150726,39.768269,,,NonCA,,,,,,
2022-08-13 20:47:41.400000,-86.150726,39.768269,,,NonCA,0.091,DL NonCA,2638.95,5,,0.000
2022-08-13 20:47:41.500000,-86.150726,39.768269,,,NonCA,0.010,DL NonCA,,,,
2022-08-13 20:47:41.600000,-86.150726,39.768269,,,NonCA,0.000,,2638.95,5,5,
2022-08-13 20:47:41.700000,-86.150726,39.768269,,,NonCA,0.000,,2638.95,5,5,
2022-08-13 20:47:41.800000,-86.150726,39.768269,,,NonCA,0.000,,,,,
2022-08-13 20:47:41.900000,-86.150726,39.768269,,,NonCA,0.000,,2638.95,5,5,0.000
2022-08-13 20:47:42.000000,-86.150726,39.768269,5G-NR_NSA,0.023,NonCA,0.000,,,,,
2022-08-13 20:47:42.100000,-86.150726,39.768269,,,NonCA,0.000,DL NonCA,2638.95,5,5,
2022-08-13 20:47:42.200000,-86.150726,39.768272,,,NonCA,0.022,,2638.95,5,5,
2022-08-13 20:47:42.300000,-86.150726,39.768272,,,,0.000,,,,,
2022-08-13 20:47:42.400000,-86.150726,39.768272,,,,0.000,,,,,0.000
2022-08-13 20:47:42.500000,-86.150726,39.768272,,,NonCA,0.000,,2638.95,5,5,
2022-08-13 20:47:42.600000,-86.150726,39.768276,,,,0.000,,,,,
2022-08-13 20:47:42.700000,-86.150726,39.768276,,,,0.000,,2638.95,5,5,
2022-08-13 20:47:42.800000,-86.150726,39.768276,,,NonCA,0.000,,,,,
2022-08-13 20:47:42.900000,-86.150726,39.768280,,,,0.000,,2638.95,5,5,0.000
2022-08-13 20:47:43.000000,-86.150726,39.768280,5G-NR_NSA,,,0.000,,2638.95,5,5,
2022-08-13 20:47:43.100000,-86.150726,39.768280,,,,0.000,,,,,
2022-08-13 20:47:43.200000,-86.150726,39.768280,,,NonCA,0.000,,,,,
2022-08-13 20:47:43.300000,-86.150726,39.768280,,,,0.000,,2638.95,5,5,
2022-08-13 20:47:43.400000,-86.150726,39.768280,,,,0.000,,2638.95,5,5,0.000
2022-08-13 20:47:43.500000,-86.150726,39.768280,,,NonCA,0.000,,,,,
2022-08-13 20:47:43.600000,-86.150719,39.768280,,,,0.000,,2638.95,5,5,
2022-08-13 20:47:43.700000,-86.150719,39.768280,,,,0.000,,,,,
2022-08-13 20:47:43.800000,-86.150719,39.768280,,,NonCA,0.000,,2638.95,5,5,
2022-08-13 20:47:43.900000,-86.150719,39.768280,,,,0.000,,,,,0.000
2022-08-13 20:47:44.000000,-86.150719,39.768280,5G-NR_NSA,,,0.000,,2638.95,5,5,
2022-08-13 20:47:44.100000,-86.150719,39.768280,,,NonCA,0.000,,,,,
2022-08-13 20:47:44.200000,-86.150719,39.768280,,,,0.000,,2638.95,5,5,
2022-08-13 20:47:44.300000,-86.150719,39.768280,,,,0.000,,,,,
2022-08-13 20:47:44.400000,-86.150719,39.768280,,,NonCA,0.000,,2638.95,5,5,0.000
2022-08-13 20:47:44.500000,-86.150719,39.768280,,,,0.000,,,,,
2022-08-13 20:47:44.600000,-86.150719,39.768280,,,,0.018,DL NonCA,2638.95,5,5,
2022-08-13 20:47:44.700000,-86.150719,39.768280,,,,0.000,,,,,
