TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-12 13:03:10.000000,-95.804047,41.260712,5G-NR_NSA,0.000,,0.000,,,,,
2022-08-12 13:03:10.100000,-95.804047,41.260712,,,,,,2635.35,4,4,0.000
2022-08-12 13:03:10.200000,-95.804047,41.260712,,,,0.000,,2635.35,4,4,
2022-08-12 13:03:10.300000,-95.804047,41.260712,,,,0.006,UL NonCA,,,,
2022-08-12 13:03:10.400000,-95.804047,41.260712,,,,0.000,,,,,
2022-08-12 13:03:10.500000,-95.804047,41.260712,,,,0.000,,2635.35,4,4,
2022-08-12 13:03:10.600000,-95.804047,41.260712,,,NonCA,0.003,UL NonCA,2635.35,4,4,0.000
2022-08-12 13:03:10.700000,-95.804047,41.260712,,,,0.000,,2635.35,4,4,
2022-08-12 13:03:10.800000,-95.804047,41.260712,,,,0.000,,,,,
2022-08-12 13:03:11.000000,-95.804047,41.260712,5G-NR_NSA,,,0.007,UL NonCA,2635.35,4,4,
2022-08-12 13:03:11.100000,-95.804047,41.260712,,,,0.000,,,,,0.000
2022-08-12 13:03:11.200000,-95.804047,41.260712,,,,0.000,,,,,
2022-08-12 13:03:11.300000,-95.804047,41.260712,,,,0.006,UL NonCA,2635.35,4,4,
2022-08-12 13:03:11.500000,-95.804047,41.260712,,,,0.000,,2635.35,4,4,
2022-08-12 13:03:11.600000,-95.804047,41.260715,,,,0.000,,2635.35,4,4,0.000
2022-08-12 13:03:11.700000,-95.804047,41.260715,,,,0.006,UL NonCA,2635.35,4,4,
2022-08-12 13:03:11.800000,-95.804047,41.260715,,,,0.000,,,,,
2022-08-12 13:03:11.900000,-95.804047,41.260715,,,,,,2635.35,4,4,
2022-08-12 13:03:12.000000,-95.804047,41.260715,5G-NR_NSA,0.000,NonCA,0.000,,,,,
2022-08-12 13:03:12.100000,-95.804047,41.260719,,,,0.002,UL NonCA,2635.35,4,4,0.000
2022-08-12 13:03:12.300000,-95.804047,41.260719,,,,0.000,,2635.35,4,4,
2022-08-12 13:03:12.400000,-95.804047,41.260719,,,,0.007,UL NonCA,,,,
2022-08-12 13:03:12.500000,-95.804047,41.260719,,,,,,2635.35,4,4,
2022-08-12 13:03:12.600000,-95.804047,41.260719,,,,0.000,,,,,0.000
2022-08-12 13:03:12.700000,-95.804047,41.260719,,,,0.000,,2635.35,4,4,
2022-08-12 13:03:12.800000,-95.804047,41.260719,,,,0.000,,,,,
2022-08-12 13:03:13.000000,-95.804047,41.260719,LTE,0.004,,,,,,,
2022-08-12 13:03:13.100000,-95.804047,41.260719,,,,,,,,,0.000
2022-08-12 13:03:13.500000,-95.804047,41.260719,,,NonCA,,,,,,
2022-08-12 13:03:13.700000,-95.804054,41.260719,,,,,,,,,0.000
2022-08-12 13:03:14.000000,-95.804054,41.260719,5G-NR_NSA,0.061,,,,,,,
2022-08-12 13:03:14.100000,-95.804062,41.260719,,,,,,,,,0.000
2022-08-12 13:03:14.500000,-95.804062,41.260719,,,NonCA,,,,,,
2022-08-12 13:03:14.600000,-95.804062,41.260719,,,,,,,,,0.001
2022-08-12 13:03:14.800000,-95.804062,41.260719,,,NonCA,,,,,,
2022-08-12 13:03:14.900000,-95.804062,41.260719,,,,,,2635.35,4,,
2022-08-12 13:03:15.000000,-95.804062,41.260719,5G-NR_NSA,4.424,,0.113,UL NonCA,,,,
2022-08-12 13:03:15.100000,-95.804062,41.260719,,,,0.154,UL NonCA,2635.35,4,4,0.011
2022-08-12 13:03:15.200000,-95.804062,41.260719,,,,1.097,UL NonCA,2635.35,4,4,
2022-08-12 13:03:15.300000,-95.804062,41.260719,,,,1.073,UL NonCA,,,,
2022-08-12 13:03:15.400000,-95.804062,41.260719,,,NonCA,1.317,UL NonCA,2635.35,4,4,
2022-08-12 13:03:15.500000,-95.804062,41.260719,,,NonCA,2.291,UL NonCA,2635.35,4,4,
2022-08-12 13:03:15.600000,-95.804062,41.260715,,,NonCA,2.221,UL NonCA,,,,2.491
2022-08-12 13:03:15.700000,-95.804062,41.260715,,,NonCA,1.897,UL NonCA,2635.35,4,4,
2022-08-12 13:03:15.800000,-95.804062,41.260715,,,NonCA,1.499,UL NonCA,2635.35,4,4,
2022-08-12 13:03:15.900000,-95.804062,41.260715,,,NonCA,1.463,UL NonCA,,,,
2022-08-12 13:03:16.000000,-95.804062,41.260715,5G-NR_NSA,14.980,NonCA,1.344,UL NonCA,2635.35,4,4,
2022-08-12 13:03:16.100000,-95.804062,41.260712,,,NonCA,1.782,UL NonCA,,,,18.705
2022-08-12 13:03:16.200000,-95.804062,41.260712,,,NonCA,2.247,UL NonCA,2635.35,4,4,
2022-08-12 13:03:16.300000,-95.804062,41.260712,,,NonCA,2.453,UL NonCA,2635.35,4,4,
2022-08-12 13:03:16.400000,-95.804062,41.260712,,,NonCA,2.541,UL NonCA,,,,
2022-08-12 13:03:16.500000,-95.804062,41.260712,,,NonCA,1.982,UL NonCA,2635.35,4,4,
