1660438264278
nuttcp-t: v8.1.4: socket
nuttcp-t: buflen=65536, nstream=1, port=5005 tcp -> 3.19.94.93
nuttcp-t: time limit = 30.00 seconds
nuttcp-t: connect to 3.19.94.93 with mss=1384, RTT=51.557 ms af=inet
nuttcp-t: send window size = 33554432, receive window size = 6291456
nuttcp-t: available send window = 25165824, available receive window = 4718592
nuttcp-t: initial congestion window = 13 KB (10 packets)
nuttcp-r: Warning: receive window size 25000000 < requested window size 26214400
nuttcp-r: v6.1.2: socket
nuttcp-r: buflen=65536, nstream=1, port=5005 tcp
nuttcp-r: interval reporting every 0.10 seconds
nuttcp-r: accept from 172.58.141.206
nuttcp-r: send window size = 25000000, receive window size = 50000000
nuttcp-r: available send window = 12500000, available receive window = 25000000
    0.0000 MB /   0.10 sec =    0.0000 Mbps     0 retrans   2027 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6746 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4162 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4382 Mbps     0 retrans   2035 KB-cwnd
    0.7500 MB /   0.10 sec =   62.9152 Mbps     0 retrans   2035 KB-cwnd
    0.7500 MB /   0.10 sec =   62.9158 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6717 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1873 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4283 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6694 Mbps     0 retrans   2035 KB-cwnd
    0.7500 MB /   0.10 sec =   62.9177 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4278 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6711 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9426 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1878 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4278 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9435 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1836 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4319 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4288 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9422 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6740 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1845 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6717 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1897 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6694 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9418 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7013 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9451 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4230 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9472 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1765 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1963 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9351 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4351 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6711 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1869 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6961 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1883 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9456 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9401 Mbps     0 retrans   2035 KB-cwnd
    0.7500 MB /   0.10 sec =   62.9164 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4293 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9435 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4283 Mbps     0 retrans   2035 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4589 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7002 Mbps     0 retrans   2035 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4548 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7031 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1854 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6717 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1817 Mbps     0 retrans   2035 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6786 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1845 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9439 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4272 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7009 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4241 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4351 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9414 Mbps     0 retrans   2035 KB-cwnd
    0.3125 MB /   0.10 sec =   26.2152 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1831 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9443 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9418 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9439 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6983 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9447 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9414 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4304 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9426 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1873 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9435 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6983 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4293 Mbps     0 retrans   2035 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4579 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6987 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1869 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9405 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1784 Mbps     0 retrans   2035 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4393 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7013 Mbps     0 retrans   2035 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6987 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9439 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7009 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6998 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7013 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6994 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9439 Mbps     0 retrans   2035 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9422 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7002 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7009 Mbps     0 retrans   2035 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6991 Mbps     0 retrans   2035 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4589 Mbps     0 retrans   2035 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4557 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7013 Mbps     0 retrans   2127 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4567 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7013 Mbps     0 retrans   2127 KB-cwnd
    0.3125 MB /   0.10 sec =   26.2141 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9393 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9472 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6994 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9418 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6980 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1897 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9435 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9330 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7079 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7009 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9447 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9405 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9460 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7005 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6972 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4314 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9447 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9435 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9309 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9548 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7013 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6987 Mbps     0 retrans   2127 KB-cwnd
    0.3125 MB /   0.10 sec =   26.2128 Mbps     0 retrans   2127 KB-cwnd
    0.1250 MB /   0.10 sec =   10.4820 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.2053 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9422 Mbps     0 retrans   2127 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4573 Mbps     0 retrans   2127 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4585 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7024 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1817 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1897 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1840 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9447 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1836 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9430 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1869 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1831 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.0532 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   42.0583 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9460 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9460 Mbps     0 retrans   2127 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4573 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6980 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1888 Mbps     0 retrans   2127 KB-cwnd
    0.3750 MB /   0.10 sec =   31.4576 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6998 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9414 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9405 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7038 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4267 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9435 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1883 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9409 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.8794 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.2573 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1826 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7024 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9443 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6711 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1873 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1845 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9422 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4230 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1916 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1845 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6682 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.7042 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1850 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1704 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.2043 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4298 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9384 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6642 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4367 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4283 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6751 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6991 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4325 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9426 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4283 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1859 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1873 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6980 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1878 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9351 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4372 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1845 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9409 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4340 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1854 Mbps     0 retrans   2127 KB-cwnd
    0.4375 MB /   0.10 sec =   36.6976 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6757 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9409 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4304 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4283 Mbps     0 retrans   2127 KB-cwnd
    0.7500 MB /   0.10 sec =   62.9164 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4236 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9451 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1840 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6728 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1892 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4283 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6659 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6769 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4288 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6699 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4298 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6694 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1883 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4288 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1779 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4367 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1869 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1854 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4293 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9372 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1916 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9430 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6734 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6728 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6625 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1888 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1807 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4403 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9422 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9439 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4267 Mbps     0 retrans   2127 KB-cwnd
    0.3125 MB /   0.10 sec =   26.2118 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4367 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4267 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4293 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1845 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9208 Mbps     0 retrans   2127 KB-cwnd
    0.5000 MB /   0.10 sec =   41.9653 Mbps     0 retrans   2127 KB-cwnd
    0.7500 MB /   0.10 sec =   62.9146 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1869 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1854 Mbps     0 retrans   2127 KB-cwnd
    0.6250 MB /   0.10 sec =   52.4298 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1793 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1930 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1793 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6792 Mbps     0 retrans   2127 KB-cwnd
    0.6875 MB /   0.10 sec =   57.6705 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1878 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1807 Mbps     0 retrans   2127 KB-cwnd
    0.5625 MB /   0.10 sec =   47.1888 Mbps     0 retrans   2127 KB-cwnd
