TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-13 12:28:51.000000,-87.624268,41.894112,5G-NR_NSA(2CA),0.000,,0.031,UL NonCA,,,,0.000
2022-08-13 12:28:51.100000,-87.624268,41.894112,,,,0.848,UL NonCA,,,,
2022-08-13 12:28:51.200000,-87.624268,41.894112,,,,0.027,UL NonCA,2638.95,0,0,
2022-08-13 12:28:51.300000,-87.624268,41.894112,,,,0.021,UL NonCA,,,,
2022-08-13 12:28:51.400000,-87.624268,41.894112,,,,0.021,UL NonCA,2638.95,0,0,
2022-08-13 12:28:51.500000,-87.624268,41.894112,,,,0.041,UL NonCA,,,,0.000
2022-08-13 12:28:51.600000,-87.624268,41.894112,,,,0.048,UL NonCA,2638.95,0,0,
2022-08-13 12:28:51.700000,-87.624268,41.894112,,,,0.040,UL NonCA,,,,
2022-08-13 12:28:51.800000,-87.624268,41.894112,,,,0.031,UL NonCA,2638.95,0,0,
2022-08-13 12:28:51.900000,-87.624268,41.894112,,,,0.050,UL NonCA,,,,
2022-08-13 12:28:52.000000,-87.624268,41.894112,5G-NR_NSA(2CA),,,0.021,UL NonCA,2638.95,0,0,0.000
2022-08-13 12:28:52.100000,-87.624268,41.894112,,,,0.111,UL NonCA,,,,
2022-08-13 12:28:52.200000,-87.624268,41.894112,,,,0.041,UL NonCA,2638.95,0,0,
2022-08-13 12:28:52.300000,-87.624268,41.894112,,,,0.035,UL NonCA,,,,
2022-08-13 12:28:52.400000,-87.624268,41.894112,,,,0.000,,,,,
2022-08-13 12:28:52.500000,-87.624268,41.894112,,,,0.054,UL NonCA,,,,0.000
2022-08-13 12:28:52.600000,-87.624268,41.894112,,,,0.022,UL NonCA,2638.95,0,0,
2022-08-13 12:28:52.700000,-87.624268,41.894112,,,,0.061,UL NonCA,2638.95,0,0,
2022-08-13 12:28:52.800000,-87.624268,41.894112,,,,0.034,UL NonCA,,,,
