TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-12 13:02:25.600000,-95.804047,41.260712,,,,,,,,,0.000
2022-08-12 13:02:26.000000,-95.804047,41.260712,LTE,,,,,,,,
2022-08-12 13:02:26.100000,-95.804047,41.260712,,,,,,,,,0.000
2022-08-12 13:02:26.500000,-95.804047,41.260712,,,NonCA,,,,,,
2022-08-12 13:02:26.600000,-95.804047,41.260712,,,,,,,,,0.000
2022-08-12 13:02:27.000000,-95.804047,41.260712,LTE,,,,,,,,
2022-08-12 13:02:27.100000,-95.804047,41.260712,,,,,,,,,0.000
2022-08-12 13:02:27.600000,-95.804047,41.260712,,,NonCA,,,,,,0.000
2022-08-12 13:02:27.700000,-95.804047,41.260712,,,NonCA,,,,,,
2022-08-12 13:02:27.800000,-95.804047,41.260712,,,NonCA,,,,,,
2022-08-12 13:02:27.900000,-95.804047,41.260712,,,NonCA,,,,,,
2022-08-12 13:02:28.000000,-95.804047,41.260712,5G-NR_NSA,0.042,NonCA,,,,,,
2022-08-12 13:02:28.100000,-95.804047,41.260712,,,NonCA,,,2635.35,4,,0.003
2022-08-12 13:02:28.200000,-95.804047,41.260712,,,NonCA,0.053,DL NonCA,,,,
2022-08-12 13:02:28.300000,-95.804047,41.260712,,,NonCA,0.019,DL NonCA,2635.35,4,4,
2022-08-12 13:02:28.400000,-95.804047,41.260712,,,NonCA,1.199,DL NonCA,2635.35,4,4,
2022-08-12 13:02:28.500000,-95.804047,41.260712,,,NonCA,1.056,DL NonCA,,,,
2022-08-12 13:02:28.600000,-95.804047,41.260712,,,NonCA,2.447,DL NonCA,2635.35,4,4,0.685
2022-08-12 13:02:28.700000,-95.804047,41.260712,,,NonCA,4.729,DL NonCA,,,,
2022-08-12 13:02:28.800000,-95.804047,41.260712,,,NonCA,7.923,DL NonCA,2635.35,4,4,
2022-08-12 13:02:28.900000,-95.804047,41.260712,,,NonCA,9.151,DL NonCA,2635.35,4,4,
2022-08-12 13:02:29.000000,-95.804047,41.260712,5G-NR_NSA,,,9.329,DL NonCA,,,,
2022-08-12 13:02:29.100000,-95.804047,41.260712,,,,6.926,DL NonCA,2635.35,4,4,6.220
2022-08-12 13:02:29.200000,-95.804047,41.260712,,,NonCA,8.864,DL NonCA,2635.35,4,4,
2022-08-12 13:02:29.300000,-95.804047,41.260712,,,,7.497,DL NonCA,,,,
2022-08-12 13:02:29.400000,-95.804047,41.260712,,,,9.134,DL NonCA,2635.35,4,4,
2022-08-12 13:02:29.500000,-95.804047,41.260712,,,,11.776,DL NonCA,,,,
2022-08-12 13:02:29.600000,-95.804047,41.260712,,,NonCA,11.867,DL NonCA,2635.35,4,4,8.773
2022-08-12 13:02:29.700000,-95.804047,41.260712,,,,9.743,DL NonCA,2635.35,4,4,
2022-08-12 13:02:29.800000,-95.804047,41.260712,,,,9.630,DL NonCA,,,,
2022-08-12 13:02:29.900000,-95.804047,41.260712,,,NonCA,10.734,DL NonCA,2635.35,4,4,
2022-08-12 13:02:30.000000,-95.804047,41.260712,5G-NR_NSA,,,14.353,DL NonCA,,,,
2022-08-12 13:02:30.100000,-95.804047,41.260712,,,,13.242,DL NonCA,2635.35,4,4,11.033
2022-08-12 13:02:30.200000,-95.804047,41.260712,,,NonCA,14.729,DL NonCA,2635.35,4,4,
2022-08-12 13:02:30.300000,-95.804047,41.260712,,,,13.339,DL NonCA,,,,
2022-08-12 13:02:30.400000,-95.804047,41.260712,,,,11.305,DL NonCA,2635.35,4,4,
2022-08-12 13:02:30.500000,-95.804047,41.260712,,,NonCA,13.939,DL NonCA,2635.35,4,4,
2022-08-12 13:02:30.600000,-95.804047,41.260712,,,,18.515,DL NonCA,,,,13.295
2022-08-12 13:02:30.700000,-95.804047,41.260712,,,,16.177,DL NonCA,2635.35,4,4,
2022-08-12 13:02:30.800000,-95.804047,41.260712,,,NonCA,16.637,DL NonCA,2635.35,4,4,
2022-08-12 13:02:30.900000,-95.804047,41.260712,,,,16.509,DL NonCA,,,,
2022-08-12 13:02:31.000000,-95.804047,41.260712,5G-NR_NSA,,,16.086,DL NonCA,2635.35,4,4,
2022-08-12 13:02:31.100000,-95.804047,41.260712,,,,19.968,DL NonCA,,,,15.225
2022-08-12 13:02:31.200000,-95.804047,41.260712,,,NonCA,23.751,DL NonCA,2635.35,4,4,
2022-08-12 13:02:31.300000,-95.804047,41.260712,,,,20.385,DL NonCA,2635.35,4,4,
2022-08-12 13:02:31.400000,-95.804047,41.260712,,,,19.025,DL NonCA,,,,
2022-08-12 13:02:31.500000,-95.804047,41.260712,,,NonCA,20.486,DL NonCA,2635.35,4,4,
2022-08-12 13:02:31.600000,-95.804047,41.260712,,,,17.961,DL NonCA,2635.35,4,4,19.160
2022-08-12 13:02:31.700000,-95.804047,41.260712,,,,29.110,DL NonCA,,,,
2022-08-12 13:02:31.800000,-95.804047,41.260712,,,NonCA,22.198,DL NonCA,2635.35,4,4,
2022-08-12 13:02:31.900000,-95.804047,41.260712,,,,26.183,DL NonCA,,,,
2022-08-12 13:02:32.000000,-95.804047,41.260712,5G-NR_NSA,,,28.517,DL NonCA,2635.35,4,4,
2022-08-12 13:02:32.100000,-95.804047,41.260712,,,NonCA,21.186,DL NonCA,2635.35,4,4,24.197
2022-08-12 13:02:32.200000,-95.804047,41.260712,,,,31.336,DL NonCA,,,,
2022-08-12 13:02:32.300000,-95.804047,41.260712,,,,32.202,DL NonCA,2635.35,4,4,
2022-08-12 13:02:32.400000,-95.804047,41.260712,,,NonCA,26.908,DL NonCA,2635.35,4,4,
2022-08-12 13:02:32.500000,-95.804047,41.260712,,,,31.175,DL NonCA,,,,
2022-08-12 13:02:32.600000,-95.804047,41.260712,,,,33.585,DL NonCA,2635.35,4,4,28.411
2022-08-12 13:02:32.700000,-95.804047,41.260712,,,,34.357,DL NonCA,,,,
2022-08-12 13:02:32.800000,-95.804047,41.260712,,,NonCA,36.118,DL NonCA,2635.35,4,4,
2022-08-12 13:02:32.900000,-95.804047,41.260712,,,,40.147,DL NonCA,2635.35,4,4,
2022-08-12 13:02:33.000000,-95.804047,41.260712,5G-NR_NSA,,,32.544,DL NonCA,,,,
2022-08-12 13:02:33.100000,-95.804047,41.260712,,,NonCA,42.246,DL NonCA,2635.35,4,4,34.052
2022-08-12 13:02:33.200000,-95.804047,41.260712,,,,39.828,DL NonCA,2635.35,4,4,
2022-08-12 13:02:33.300000,-95.804047,41.260712,,,,47.195,DL NonCA,,,,
2022-08-12 13:02:33.400000,-95.804047,41.260712,,,NonCA,41.837,DL NonCA,2635.35,4,4,
2022-08-12 13:02:33.500000,-95.804047,41.260712,,,,49.451,DL NonCA,,,,
2022-08-12 13:02:33.600000,-95.804047,41.260712,,,,49.496,DL NonCA,2635.35,4,4,42.124
2022-08-12 13:02:33.700000,-95.804047,41.260712,,,NonCA,50.664,DL NonCA,2635.35,4,4,
2022-08-12 13:02:33.800000,-95.804047,41.260712,,,,53.489,DL NonCA,,,,
2022-08-12 13:02:33.900000,-95.804047,41.260712,,,,43.586,DL NonCA,2635.35,4,4,
2022-08-12 13:02:34.000000,-95.804047,41.260712,5G-NR_NSA,0.000,NonCA,63.326,DL NonCA,2635.35,4,4,
2022-08-12 13:02:34.100000,-95.804047,41.260712,,,,61.527,DL NonCA,,,,51.600
2022-08-12 13:02:34.200000,-95.804047,41.260712,,,,59.894,DL NonCA,2635.35,4,4,
2022-08-12 13:02:34.300000,-95.804047,41.260712,,,,63.592,DL NonCA,,,,
2022-08-12 13:02:34.400000,-95.804047,41.260712,,,NonCA,68.564,DL NonCA,2635.35,4,4,
2022-08-12 13:02:34.500000,-95.804047,41.260712,,,,68.351,DL NonCA,2635.35,4,4,
2022-08-12 13:02:34.600000,-95.804047,41.260712,,,,70.646,DL NonCA,,,,62.032
