TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-11 11:49:03.000000,-105.024147,39.726700,LTE,,,,,,,,
2022-08-11 11:49:03.300000,-105.024147,39.726700,,,,,,,,,0.000
2022-08-11 11:49:03.800000,-105.024147,39.726700,,,,,,,,,0.000
2022-08-11 11:49:04.000000,-105.024147,39.726700,LTE,,,,,,,,
2022-08-11 11:49:04.300000,-105.024147,39.726700,,,,,,,,,0.000
2022-08-11 11:49:04.800000,-105.024147,39.726700,,,,,,,,,0.000
2022-08-11 11:49:05.000000,-105.024147,39.726700,5G-NR_NSA,4.553,,,,,,,
2022-08-11 11:49:05.200000,-105.024147,39.726700,,,NonCA,,,,,,
2022-08-11 11:49:05.300000,-105.024147,39.726700,,,,,,,,,0.001
2022-08-11 11:49:05.400000,-105.024147,39.726700,,,NonCA,,,,,,
2022-08-11 11:49:05.500000,-105.024147,39.726700,,,NonCA,,,2638.95,4,,
2022-08-11 11:49:05.600000,-105.024147,39.726700,,,,0.073,UL NonCA,,,,
2022-08-11 11:49:05.700000,-105.024147,39.726700,,,NonCA,4.221,UL NonCA,2638.95,4,4,
2022-08-11 11:49:05.800000,-105.024147,39.726700,,,NonCA,8.646,UL NonCA,,,,1.829
2022-08-11 11:49:05.900000,-105.024147,39.726700,,,NonCA,11.547,UL NonCA,2638.95,4,4,
2022-08-11 11:49:06.000000,-105.024147,39.726700,5G-NR_NSA,37.755,NonCA,20.077,UL NonCA,,,,
2022-08-11 11:49:06.100000,-105.024147,39.726700,,,NonCA,10.134,UL NonCA,2638.95,4,4,
2022-08-11 11:49:06.200000,-105.024147,39.726700,,,NonCA,22.190,UL NonCA,2638.95,4,4,
2022-08-11 11:49:06.300000,-105.024147,39.726700,,,NonCA,18.786,UL NonCA,,,,51.631
2022-08-11 11:49:06.400000,-105.024147,39.726700,,,NonCA,17.487,UL NonCA,2638.95,4,4,
2022-08-11 11:49:06.500000,-105.024147,39.726700,,,NonCA,16.825,UL NonCA,2638.95,4,4,
2022-08-11 11:49:06.600000,-105.024147,39.726700,,,NonCA,15.947,UL NonCA,,,,
2022-08-11 11:49:06.700000,-105.024147,39.726700,,,NonCA,18.652,UL NonCA,2638.95,4,4,
2022-08-11 11:49:06.800000,-105.024147,39.726700,,,NonCA,21.627,UL NonCA,,,,53.400
2022-08-11 11:49:06.900000,-105.024147,39.726700,,,NonCA,18.811,UL NonCA,2638.95,4,4,
2022-08-11 11:49:07.000000,-105.024147,39.726700,5G-NR_NSA,36.789,NonCA,16.231,UL NonCA,2638.95,4,4,
2022-08-11 11:49:07.100000,-105.024147,39.726700,,,NonCA,15.859,UL NonCA,,,,
2022-08-11 11:49:07.200000,-105.024147,39.726700,,,NonCA,13.861,UL NonCA,2638.95,4,4,
2022-08-11 11:49:07.300000,-105.024147,39.726700,,,NonCA,15.603,UL NonCA,2638.95,4,4,50.127
2022-08-11 11:49:07.400000,-105.024147,39.726700,,,NonCA,12.595,UL NonCA,,,,
2022-08-11 11:49:07.500000,-105.024147,39.726700,,,NonCA,17.609,UL NonCA,2638.95,4,4,
2022-08-11 11:49:07.600000,-105.024147,39.726700,,,NonCA,17.019,UL NonCA,,,,
2022-08-11 11:49:07.700000,-105.024147,39.726700,,,NonCA,17.898,UL NonCA,2638.95,4,4,
2022-08-11 11:49:07.800000,-105.024147,39.726700,,,NonCA,14.561,UL NonCA,2638.95,4,4,51.708
2022-08-11 11:49:07.900000,-105.024147,39.726700,,,NonCA,22.148,UL NonCA,,,,
2022-08-11 11:49:08.000000,-105.024147,39.726700,5G-NR_NSA,39.161,NonCA,26.247,UL NonCA,2638.95,4,4,
2022-08-11 11:49:08.100000,-105.024147,39.726700,,,NonCA,21.781,UL NonCA,2638.95,4,4,
2022-08-11 11:49:08.200000,-105.024147,39.726700,,,NonCA,23.569,UL NonCA,,,,
2022-08-11 11:49:08.300000,-105.024147,39.726700,,,NonCA,20.313,UL NonCA,2638.95,4,4,59.095
2022-08-11 11:49:08.400000,-105.024147,39.726700,,,NonCA,24.678,UL NonCA,,,,
2022-08-11 11:49:08.500000,-105.024147,39.726700,,,NonCA,24.370,UL NonCA,2638.95,4,4,
2022-08-11 11:49:08.600000,-105.024147,39.726700,,,NonCA,18.794,UL NonCA,2638.95,4,4,
2022-08-11 11:49:08.700000,-105.024147,39.726700,,,NonCA,21.512,UL NonCA,,,,
2022-08-11 11:49:08.800000,-105.024147,39.726700,,,NonCA,18.602,UL NonCA,2638.95,4,4,61.734
2022-08-11 11:49:08.900000,-105.024147,39.726700,,,NonCA,19.472,UL NonCA,2638.95,4,4,
2022-08-11 11:49:09.000000,-105.024147,39.726700,5G-NR_NSA(2CA),37.481,NonCA,14.979,UL NonCA,,,,
2022-08-11 11:49:09.100000,-105.024147,39.726700,,,NonCA,17.950,UL NonCA,2638.95,4,4,
2022-08-11 11:49:09.200000,-105.024147,39.726700,,,NonCA,23.373,UL NonCA,,,,
2022-08-11 11:49:09.300000,-105.024147,39.726700,,,NonCA,20.466,UL NonCA,2638.95,4,4,54.346
2022-08-11 11:49:09.400000,-105.024147,39.726700,,,NonCA,19.636,UL NonCA,2638.95,4,4,
2022-08-11 11:49:09.500000,-105.024147,39.726700,,,NonCA,25.673,UL NonCA,,,,
2022-08-11 11:49:09.600000,-105.024147,39.726700,,,NonCA,29.817,UL NonCA,2638.95,4,4,
2022-08-11 11:49:09.700000,-105.024147,39.726700,,,NonCA,23.019,UL NonCA,2638.95,4,4,
2022-08-11 11:49:09.800000,-105.024147,39.726700,,,NonCA,18.469,UL NonCA,,,,60.030
2022-08-11 11:49:09.900000,-105.024147,39.726700,,,NonCA,22.303,UL NonCA,2638.95,4,4,
2022-08-11 11:49:10.000000,-105.024147,39.726700,5G-NR_NSA(2CA),37.887,NonCA,18.418,UL NonCA,,,,
2022-08-11 11:49:10.100000,-105.024147,39.726700,,,NonCA,18.031,UL NonCA,2638.95,4,4,
2022-08-11 11:49:10.200000,-105.024147,39.726700,,,NonCA,21.565,UL NonCA,2638.95,4,4,
2022-08-11 11:49:10.300000,-105.024147,39.726700,,,NonCA,17.936,UL NonCA,,,,56.042
2022-08-11 11:49:10.400000,-105.024147,39.726700,,,NonCA,19.562,UL NonCA,2638.95,4,4,
2022-08-11 11:49:10.500000,-105.024147,39.726700,,,NonCA,18.980,UL NonCA,2638.95,4,4,
2022-08-11 11:49:10.600000,-105.024147,39.726700,,,NonCA,19.064,UL NonCA,,,,
2022-08-11 11:49:10.700000,-105.024147,39.726700,,,NonCA,17.067,UL NonCA,2638.95,4,4,
2022-08-11 11:49:10.800000,-105.024147,39.726700,,,NonCA,18.500,UL NonCA,,,,55.863
2022-08-11 11:49:10.900000,-105.024147,39.726700,,,NonCA,23.358,UL NonCA,2638.95,4,4,
2022-08-11 11:49:11.000000,-105.024147,39.726700,5G-NR_NSA(2CA),36.160,NonCA,20.306,UL NonCA,2638.95,4,4,
2022-08-11 11:49:11.100000,-105.024147,39.726700,,,NonCA,14.219,UL NonCA,,,,
2022-08-11 11:49:11.200000,-105.024147,39.726700,,,NonCA,17.842,UL NonCA,2638.95,4,4,
2022-08-11 11:49:11.300000,-105.024147,39.726700,,,NonCA,20.162,UL NonCA,2638.95,4,4,54.990
2022-08-11 11:49:11.400000,-105.024147,39.726700,,,NonCA,23.940,UL NonCA,,,,
2022-08-11 11:49:11.500000,-105.024147,39.726700,,,NonCA,19.424,UL NonCA,2638.95,4,4,
2022-08-11 11:49:11.600000,-105.024147,39.726700,,,NonCA,21.971,UL NonCA,,,,
2022-08-11 11:49:11.700000,-105.024147,39.726700,,,NonCA,25.572,UL NonCA,2638.95,4,4,
2022-08-11 11:49:11.800000,-105.024147,39.726700,,,NonCA,24.126,UL NonCA,2638.95,4,4,55.957
2022-08-11 11:49:11.900000,-105.024147,39.726700,,,NonCA,27.408,UL NonCA,,,,
2022-08-11 11:49:12.000000,-105.024147,39.726700,5G-NR_NSA(2CA),39.092,NonCA,24.445,UL NonCA,2638.95,4,4,
2022-08-11 11:49:12.100000,-105.024147,39.726700,,,NonCA,25.385,UL NonCA,,,,
2022-08-11 11:49:12.200000,-105.024147,39.726700,,,NonCA,26.945,UL NonCA,2638.95,4,4,
2022-08-11 11:49:12.300000,-105.024147,39.726700,,,NonCA,27.003,UL NonCA,2638.95,4,4,61.584
2022-08-11 11:49:12.400000,-105.024147,39.726700,,,NonCA,22.198,UL NonCA,,,,
2022-08-11 11:49:12.500000,-105.024147,39.726700,,,NonCA,17.905,UL NonCA,2638.95,4,4,
2022-08-11 11:49:12.600000,-105.024147,39.726700,,,NonCA,24.506,UL NonCA,2638.95,4,4,
2022-08-11 11:49:12.700000,-105.024147,39.726700,,,NonCA,26.346,UL NonCA,,,,
2022-08-11 11:49:12.800000,-105.024147,39.726700,,,NonCA,22.423,UL NonCA,2638.95,4,4,63.616
2022-08-11 11:49:12.900000,-105.024147,39.726700,,,NonCA,18.225,UL NonCA,2638.95,4,4,
2022-08-11 11:49:13.000000,-105.024147,39.726700,5G-NR_NSA(2CA),39.473,NonCA,22.843,UL NonCA,,,,
2022-08-11 11:49:13.100000,-105.024147,39.726700,,,NonCA,24.361,UL NonCA,2638.95,4,4,
2022-08-11 11:49:13.200000,-105.024147,39.726700,,,NonCA,18.957,UL NonCA,,,,
2022-08-11 11:49:13.300000,-105.024147,39.726700,,,NonCA,19.271,UL NonCA,2638.95,4,4,58.225
2022-08-11 11:49:13.400000,-105.024147,39.726700,,,NonCA,18.378,UL NonCA,2638.95,4,4,
2022-08-11 11:49:13.500000,-105.024147,39.726700,,,NonCA,23.162,UL NonCA,,,,
2022-08-11 11:49:13.600000,-105.024147,39.726700,,,NonCA,21.801,UL NonCA,2638.95,4,4,
2022-08-11 11:49:13.700000,-105.024147,39.726700,,,NonCA,14.073,UL NonCA,2638.95,4,4,
2022-08-11 11:49:13.800000,-105.024147,39.726700,,,NonCA,16.916,UL NonCA,,,,58.227
2022-08-11 11:49:13.900000,-105.024147,39.726700,,,NonCA,13.730,UL NonCA,2638.95,4,4,
2022-08-11 11:49:14.000000,-105.024147,39.726700,5G-NR_NSA(2CA),39.885,NonCA,10.966,UL NonCA,,,,
2022-08-11 11:49:14.100000,-105.024147,39.726700,,,NonCA,13.363,UL NonCA,2638.95,4,4,
2022-08-11 11:49:14.200000,-105.024147,39.726700,,,NonCA,11.129,UL NonCA,2638.95,4,4,
2022-08-11 11:49:14.300000,-105.024147,39.726700,,,NonCA,12.466,UL NonCA,,,,50.678
2022-08-11 11:49:14.400000,-105.024147,39.726700,,,NonCA,11.956,UL NonCA,2638.95,4,4,
2022-08-11 11:49:14.500000,-105.024147,39.726700,,,NonCA,6.640,UL NonCA,2638.95,4,4,
2022-08-11 11:49:14.600000,-105.024147,39.726700,,,NonCA,11.841,UL NonCA,,,,
2022-08-11 11:49:14.700000,-105.024147,39.726700,,,NonCA,11.240,UL NonCA,2638.95,4,4,
2022-08-11 11:49:14.800000,-105.024147,39.726700,,,NonCA,10.317,UL NonCA,,,,48.521
2022-08-11 11:49:14.900000,-105.024147,39.726700,,,NonCA,12.365,UL NonCA,2638.95,4,4,
2022-08-11 11:49:15.000000,-105.024147,39.726700,5G-NR_NSA(2CA),38.531,NonCA,8.077,UL NonCA,2638.95,4,4,
2022-08-11 11:49:15.100000,-105.024147,39.726700,,,NonCA,13.113,UL NonCA,,,,
2022-08-11 11:49:15.200000,-105.024147,39.726700,,,NonCA,11.438,UL NonCA,2638.95,4,4,
2022-08-11 11:49:15.300000,-105.024147,39.726700,,,NonCA,7.009,UL NonCA,2638.95,4,4,52.730
2022-08-11 11:49:15.400000,-105.024147,39.726700,,,NonCA,7.950,UL NonCA,,,,
2022-08-11 11:49:15.500000,-105.024147,39.726700,,,NonCA,6.078,UL NonCA,,,,
