1659984509718
nuttcp-r: v8.1.4: socket
nuttcp-r: buflen=65536, nstream=1, port=5005 tcp
nuttcp-r: interval reporting every 0.10 seconds
nuttcp-r: connect to 54.176.53.206 with RTT=29.450 ms af=inet
nuttcp-r: send window size = 2097152, receive window size = 52428800
nuttcp-r: available send window = 1572864, available receive window = 39321600
    0.0000 MB /   0.10 sec =    0.0000 Mbps    -1 retrans
    1.0625 MB /   0.10 sec =   89.1682 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6432 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1165 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4011 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1022 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9188 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3813 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3329 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.2202 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.5992 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3983 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1643 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1165 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4047 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1527 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1548 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6479 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8626 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1254 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9104 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6463 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.0898 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8894 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1290 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8810 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8920 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.6227 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1390 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9180 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6463 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8777 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8802 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8769 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8735 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8936 Mbps     0 retrans
    0.6875 MB /   0.10 sec =   57.6717 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3917 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6542 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1272 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.0390 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9608 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6401 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1557 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3709 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1513 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1254 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8794 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9012 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4011 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8576 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1441 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.8919 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3822 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9003 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6550 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8836 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8819 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1147 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3973 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8743 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9020 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3908 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8785 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9155 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3856 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.0960 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1718 Mbps     0 retrans
    0.6875 MB /   0.10 sec =   57.6653 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8634 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1682 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8710 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1236 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.5858 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.2018 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1067 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6290 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1527 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8836 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4143 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9104 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3341 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9164 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3926 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1452 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1129 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6676 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3492 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1637 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1418 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.5978 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6408 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6770 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4143 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1499 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3190 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4047 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1165 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1922 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1200 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3341 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9121 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3996 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.6327 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1683 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.0817 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9127 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8936 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6267 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9353 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.0915 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4121 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6637 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4084 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1452 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3973 Mbps     0 retrans
    0.5625 MB /   0.10 sec =   47.1864 Mbps     0 retrans
    0.6875 MB /   0.10 sec =   57.6734 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8668 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8903 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3702 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8861 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.4087 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8861 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1307 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8861 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9221 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6495 Mbps     0 retrans
    1.2500 MB /   0.10 sec =  104.8513 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3996 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3360 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1765 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.0755 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1753 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9114 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3577 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6589 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.6207 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3754 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.6778 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1450 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1424 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8802 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9045 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3989 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8567 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1547 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1174 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.6217 Mbps     0 retrans
    0.6875 MB /   0.10 sec =   57.6728 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1316 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.4077 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1663 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1254 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.0826 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1520 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1352 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9083 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3907 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9316 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1379 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.2509 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   84.0171 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   82.9627 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   84.8671 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3049 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.5993 Mbps     0 retrans
    0.9375 MB /   0.10 sec =   78.9622 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1299 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1307 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8618 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1530 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1622 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.1307 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.4904 Mbps     0 retrans
    1.0625 MB /   0.10 sec =   89.2209 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1465 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.9255 Mbps     0 retrans
    1.1875 MB /   0.10 sec =   99.5898 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.4121 Mbps     0 retrans
    1.1250 MB /   0.10 sec =   94.3567 Mbps     0 retrans
    0.8125 MB /   0.10 sec =   68.1608 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8961 Mbps     0 retrans
    0.7500 MB /   0.10 sec =   62.9215 Mbps     0 retrans
    1.0000 MB /   0.10 sec =   83.8718 Mbps     0 retrans
    0.8750 MB /   0.10 sec =   73.3739 Mbps     0 retrans

*** transfer interrupted ***
nuttcp-r: 202.8125 MB in 21.47 real seconds = 9672.69 KB/sec = 79.2387 Mbps
nuttcp-r: 16762 I/O calls, msec/call = 1.31, calls/sec = 780.69
nuttcp-r: 0.0user 0.4sys 0:21real 2% 0i+0d 1250maxrss 0+1pf 10462+55csw

nuttcp-t: Warning: send window size 212992 < requested window size 26214400
nuttcp-t: v6.1.2: socket
nuttcp-t: buflen=65536, nstream=1, port=5005 tcp -> 172.56.17.104
nuttcp-t: time limit = 30.00 seconds
nuttcp-t: accept from 172.56.17.104 with mss=1364
nuttcp-t: send window size = 425984, receive window size = 131072
nuttcp-t: available send window = 212992, available receive window = 65536
nuttcp-t: 203.1250 MB in 21.47 real seconds = 9687.74 KB/sec = 79.3620 Mbps
nuttcp-t: retrans = 0
nuttcp-t: 3251 I/O calls, msec/call = 6.76, calls/sec = 151.42
nuttcp-t: 0.0user 0.2sys 0:21real 0% 0i+0d 98maxrss 0+0pf 995+2csw
