TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-10 12:09:40.000000,-111.977318,40.705181,5G-NR_NSA(2CA),,,,,,,,
2022-08-10 12:09:40.200000,-111.977318,40.705181,,,,0.000,UL NonCA,2506.95,0,0,
2022-08-10 12:09:40.300000,-111.977318,40.705181,,,,,,,,,0.000
2022-08-10 12:09:40.500000,-111.977318,40.705181,,,,0.416,UL NonCA,2506.95,0,0,
2022-08-10 12:09:40.800000,-111.977318,40.705181,,,,0.416,UL NonCA,2506.95,0,0,0.000
2022-08-10 12:09:41.000000,-111.977318,40.705181,5G-NR_NSA(2CA),,,,,,,,
2022-08-10 12:09:41.100000,-111.977318,40.705181,,,,,,2506.95,0,0,
2022-08-10 12:09:41.200000,-111.977318,40.705181,,,,0.416,UL NonCA,,,,
2022-08-10 12:09:41.300000,-111.977318,40.705181,,,,,,,,,0.000
2022-08-10 12:09:41.400000,-111.977318,40.705181,,,,0.416,UL NonCA,2506.95,0,0,
2022-08-10 12:09:41.700000,-111.977318,40.705181,,,,0.590,UL NonCA,2506.95,0,0,
2022-08-10 12:09:41.800000,-111.977318,40.705181,,,,0.621,UL NonCA,,,,0.010
2022-08-10 12:09:41.900000,-111.977318,40.705181,,,,1.760,UL NonCA,2506.95,0,0,
2022-08-10 12:09:42.000000,-111.977318,40.705181,5G-NR_NSA(2CA),3.172,,1.937,UL NonCA,2506.95,0,0,
2022-08-10 12:09:42.100000,-111.977318,40.705181,,,,3.316,UL NonCA,,,,
2022-08-10 12:09:42.200000,-111.977318,40.705181,,,,2.513,UL NonCA,2506.95,0,0,
2022-08-10 12:09:42.300000,-111.977318,40.705181,,,,4.927,UL NonCA,2506.95,0,0,1.775
2022-08-10 12:09:42.400000,-111.977318,40.705181,,,,10.781,UL NonCA,,,,
2022-08-10 12:09:42.500000,-111.977318,40.705181,,,,25.005,UL NonCA,2506.95,0,0,
2022-08-10 12:09:42.600000,-111.977318,40.705181,,,NonCA,27.808,UL NonCA,2506.95,0,0,
2022-08-10 12:09:42.700000,-111.977318,40.705181,,,NonCA,41.299,UL NonCA,,,,
2022-08-10 12:09:42.800000,-111.977318,40.705181,,,NonCA,41.366,UL NonCA,2506.95,0,0,23.530
2022-08-10 12:09:42.900000,-111.977318,40.705181,,,NonCA,49.979,UL NonCA,,,,
2022-08-10 12:09:43.000000,-111.977318,40.705181,5G-NR_NSA(2CA),38.279,NonCA,45.159,UL NonCA,2506.95,0,0,
2022-08-10 12:09:43.100000,-111.977318,40.705181,,,NonCA,45.855,UL NonCA,2506.95,0,0,
2022-08-10 12:09:43.200000,-111.977318,40.705181,,,NonCA,48.755,UL NonCA,,,,
2022-08-10 12:09:43.300000,-111.977318,40.705181,,,NonCA,58.628,UL NonCA,2506.95,0,0,62.566
2022-08-10 12:09:43.400000,-111.977318,40.705181,,,NonCA,56.613,UL NonCA,2506.95,0,0,
2022-08-10 12:09:43.500000,-111.977318,40.705181,,,NonCA,69.705,UL NonCA,,,,
2022-08-10 12:09:43.600000,-111.977318,40.705181,,,NonCA,67.707,UL NonCA,2506.95,0,0,
2022-08-10 12:09:43.700000,-111.977318,40.705181,,,NonCA,79.189,UL NonCA,,,,
2022-08-10 12:09:43.800000,-111.977318,40.705181,,,NonCA,81.444,UL NonCA,2506.95,0,0,103.675
2022-08-10 12:09:43.900000,-111.977318,40.705181,,,NonCA,75.455,UL NonCA,2506.95,0,0,
2022-08-10 12:09:44.000000,-111.977318,40.705181,5G-NR_NSA(2CA),58.506,NonCA,68.576,UL NonCA,,,,
2022-08-10 12:09:44.100000,-111.977318,40.705181,,,NonCA,76.023,UL NonCA,2506.95,0,0,
2022-08-10 12:09:44.200000,-111.977318,40.705181,,,NonCA,69.840,UL NonCA,2506.95,0,0,
2022-08-10 12:09:44.300000,-111.977318,40.705181,,,NonCA,74.119,UL NonCA,,,,133.516
2022-08-10 12:09:44.400000,-111.977318,40.705181,,,NonCA,79.579,UL NonCA,2506.95,0,0,
2022-08-10 12:09:44.500000,-111.977318,40.705181,,,NonCA,74.667,UL NonCA,,,,
2022-08-10 12:09:44.600000,-111.977318,40.705181,,,NonCA,74.447,UL NonCA,2506.95,0,0,
2022-08-10 12:09:44.700000,-111.977318,40.705181,,,NonCA,80.416,UL NonCA,2506.95,0,0,
2022-08-10 12:09:44.800000,-111.977318,40.705181,,,NonCA,78.300,UL NonCA,,,,133.490
2022-08-10 12:09:44.900000,-111.977318,40.705181,,,NonCA,77.204,UL NonCA,2506.95,0,0,
2022-08-10 12:09:45.000000,-111.977318,40.705181,5G-NR_NSA(2CA),60.453,NonCA,81.154,UL NonCA,2506.95,0,0,
2022-08-10 12:09:45.100000,-111.977318,40.705181,,,NonCA,82.546,UL NonCA,,,,
2022-08-10 12:09:45.200000,-111.977318,40.705181,,,NonCA,83.051,UL NonCA,2506.95,0,0,
2022-08-10 12:09:45.300000,-111.977318,40.705181,,,NonCA,81.519,UL NonCA,,,,138.240
2022-08-10 12:09:45.400000,-111.977318,40.705181,,,NonCA,81.153,UL NonCA,2506.95,0,0,
2022-08-10 12:09:45.500000,-111.977318,40.705181,,,NonCA,83.070,UL NonCA,2506.95,0,0,
2022-08-10 12:09:45.600000,-111.977318,40.705181,,,NonCA,82.507,UL NonCA,,,,
2022-08-10 12:09:45.700000,-111.977318,40.705181,,,NonCA,82.876,UL NonCA,2506.95,0,0,
2022-08-10 12:09:45.800000,-111.977318,40.705181,,,NonCA,82.951,UL NonCA,2506.95,0,0,139.371
2022-08-10 12:09:45.900000,-111.977318,40.705181,,,NonCA,81.323,UL NonCA,,,,
2022-08-10 12:09:46.000000,-111.977318,40.705181,5G-NR_NSA(2CA),59.885,NonCA,81.192,UL NonCA,2506.95,0,0,
2022-08-10 12:09:46.100000,-111.977318,40.705181,,,NonCA,82.104,UL NonCA,,,,
2022-08-10 12:09:46.200000,-111.977318,40.705181,,,NonCA,71.843,UL NonCA,2506.95,0,0,
2022-08-10 12:09:46.300000,-111.977318,40.705181,,,NonCA,62.304,UL NonCA,2506.95,0,0,135.858
2022-08-10 12:09:46.400000,-111.977318,40.705181,,,NonCA,73.253,UL NonCA,,,,
2022-08-10 12:09:46.500000,-111.977318,40.705181,,,NonCA,51.559,UL NonCA,2506.95,0,0,
2022-08-10 12:09:46.600000,-111.977318,40.705181,,,NonCA,73.182,UL NonCA,2506.95,0,0,
2022-08-10 12:09:46.700000,-111.977318,40.705181,,,NonCA,71.371,UL NonCA,,,,
2022-08-10 12:09:46.800000,-111.977318,40.705181,,,NonCA,81.494,UL NonCA,2506.95,0,0,122.920
2022-08-10 12:09:46.900000,-111.977318,40.705181,,,NonCA,82.086,UL NonCA,,,,
2022-08-10 12:09:47.000000,-111.977318,40.705181,5G-NR_NSA(2CA),62.417,NonCA,83.445,UL NonCA,2506.95,0,0,
2022-08-10 12:09:47.100000,-111.977318,40.705181,,,NonCA,82.358,UL NonCA,2506.95,0,0,
2022-08-10 12:09:47.200000,-111.977318,40.705181,,,NonCA,83.026,UL NonCA,,,,
2022-08-10 12:09:47.300000,-111.977318,40.705181,,,NonCA,78.437,UL NonCA,2506.95,0,0,143.405
2022-08-10 12:09:47.400000,-111.977318,40.705181,,,NonCA,79.045,UL NonCA,2506.95,0,0,
2022-08-10 12:09:47.500000,-111.977318,40.705181,,,NonCA,80.380,UL NonCA,,,,
2022-08-10 12:09:47.600000,-111.977318,40.705181,,,NonCA,82.019,UL NonCA,2506.95,0,0,
2022-08-10 12:09:47.700000,-111.977318,40.705181,,,NonCA,81.603,UL NonCA,,,,
2022-08-10 12:09:47.800000,-111.977318,40.705181,,,NonCA,80.177,UL NonCA,2506.95,0,0,140.170
2022-08-10 12:09:47.900000,-111.977318,40.705181,,,NonCA,77.422,UL NonCA,2506.95,0,0,
2022-08-10 12:09:48.000000,-111.977318,40.705181,5G-NR_NSA(2CA),61.325,NonCA,79.346,UL NonCA,,,,
2022-08-10 12:09:48.100000,-111.977318,40.705181,,,NonCA,79.944,UL NonCA,2506.95,0,0,
2022-08-10 12:09:48.200000,-111.977318,40.705181,,,NonCA,78.497,UL NonCA,2506.95,0,0,
2022-08-10 12:09:48.300000,-111.977318,40.705181,,,NonCA,79.050,UL NonCA,,,,138.015
2022-08-10 12:09:48.400000,-111.977318,40.705181,,,NonCA,80.148,UL NonCA,2506.95,0,0,
2022-08-10 12:09:48.500000,-111.977318,40.705181,,,NonCA,81.727,UL NonCA,,,,
2022-08-10 12:09:48.600000,-111.977318,40.705181,,,NonCA,82.219,UL NonCA,2506.95,0,0,
2022-08-10 12:09:48.700000,-111.977318,40.705181,,,NonCA,80.097,UL NonCA,2506.95,0,0,
2022-08-10 12:09:48.800000,-111.977318,40.705181,,,NonCA,81.091,UL NonCA,,,,139.093
2022-08-10 12:09:48.900000,-111.977318,40.705181,,,NonCA,80.471,UL NonCA,2506.95,0,0,
2022-08-10 12:09:49.000000,-111.977318,40.705181,5G-NR_NSA(2CA),60.952,NonCA,80.488,UL NonCA,2506.95,0,0,
2022-08-10 12:09:49.100000,-111.977318,40.705181,,,NonCA,79.407,UL NonCA,,,,
2022-08-10 12:09:49.200000,-111.977318,40.705181,,,NonCA,83.364,UL NonCA,2506.95,0,0,
2022-08-10 12:09:49.300000,-111.977318,40.705181,,,NonCA,76.525,UL NonCA,,,,139.092
2022-08-10 12:09:49.400000,-111.977318,40.705181,,,NonCA,79.880,UL NonCA,2506.95,0,0,
2022-08-10 12:09:49.500000,-111.977318,40.705181,,,NonCA,82.948,UL NonCA,2506.95,0,0,
2022-08-10 12:09:49.600000,-111.977318,40.705181,,,NonCA,82.709,UL NonCA,,,,
2022-08-10 12:09:49.700000,-111.977318,40.705181,,,NonCA,82.343,UL NonCA,2506.95,0,0,
2022-08-10 12:09:49.800000,-111.977318,40.705181,,,NonCA,79.298,UL NonCA,2506.95,0,0,136.959
2022-08-10 12:09:49.900000,-111.977318,40.705181,,,NonCA,82.319,UL NonCA,,,,
2022-08-10 12:09:50.000000,-111.977318,40.705181,5G-NR_NSA(2CA),61.150,NonCA,80.701,UL NonCA,2506.95,0,0,
2022-08-10 12:09:50.100000,-111.977318,40.705181,,,NonCA,80.503,UL NonCA,,,,
2022-08-10 12:09:50.200000,-111.977318,40.705181,,,NonCA,80.989,UL NonCA,2506.95,0,0,
2022-08-10 12:09:50.300000,-111.977318,40.705181,,,NonCA,81.482,UL NonCA,2506.95,0,0,140.171
2022-08-10 12:09:50.400000,-111.977318,40.705181,,,NonCA,80.720,UL NonCA,,,,
2022-08-10 12:09:50.500000,-111.977318,40.705181,,,NonCA,80.333,UL NonCA,2506.95,0,0,
2022-08-10 12:09:50.600000,-111.977318,40.705181,,,NonCA,74.094,UL NonCA,2506.95,0,0,
2022-08-10 12:09:50.700000,-111.977318,40.705181,,,NonCA,82.836,UL NonCA,,,,
2022-08-10 12:09:50.800000,-111.977318,40.705181,,,NonCA,80.538,UL NonCA,2506.95,0,0,138.015
2022-08-10 12:09:50.900000,-111.977318,40.705181,,,NonCA,81.544,UL NonCA,2506.95,0,0,
2022-08-10 12:09:51.000000,-111.977318,40.705181,5G-NR_NSA(2CA),59.734,NonCA,82.568,UL NonCA,,,,
2022-08-10 12:09:51.100000,-111.977318,40.705181,,,NonCA,83.143,UL NonCA,2506.95,0,0,
2022-08-10 12:09:51.200000,-111.977318,40.705181,,,NonCA,83.222,UL NonCA,,,,
2022-08-10 12:09:51.300000,-111.977318,40.705181,,,NonCA,76.670,UL NonCA,2506.95,0,0,138.014
2022-08-10 12:09:51.400000,-111.977318,40.705181,,,NonCA,82.587,UL NonCA,2506.95,0,0,
2022-08-10 12:09:51.500000,-111.977318,40.705181,,,NonCA,80.599,UL NonCA,,,,
2022-08-10 12:09:51.600000,-111.977318,40.705181,,,NonCA,80.700,UL NonCA,2506.95,0,0,
2022-08-10 12:09:51.700000,-111.977318,40.705181,,,NonCA,79.329,UL NonCA,,,,
2022-08-10 12:09:51.800000,-111.977318,40.705181,,,NonCA,79.764,UL NonCA,2506.95,0,0,138.014
2022-08-10 12:09:51.900000,-111.977318,40.705181,,,NonCA,81.893,UL NonCA,2506.95,0,0,
2022-08-10 12:09:52.000000,-111.977318,40.705181,5G-NR_NSA(2CA),60.740,NonCA,71.769,UL NonCA,,,,
2022-08-10 12:09:52.100000,-111.977318,40.705181,,,NonCA,75.281,UL NonCA,2506.95,0,0,
2022-08-10 12:09:52.200000,-111.977318,40.705181,,,NonCA,72.995,UL NonCA,2506.95,0,0,
2022-08-10 12:09:52.300000,-111.977318,40.705181,,,NonCA,75.141,UL NonCA,,,,130.466
2022-08-10 12:09:52.400000,-111.977318,40.705181,,,NonCA,81.645,UL NonCA,2506.95,0,0,
