TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-13 12:27:01.000000,-87.624252,41.894089,,,,,,,,,0.000
2022-08-13 12:27:01.500000,-87.624252,41.894089,,,,,,,,,0.000
2022-08-13 12:27:02.000000,-87.624260,41.894089,LTE,0.040,,,,,,,0.000
2022-08-13 12:27:02.500000,-87.624260,41.894089,,,,,,,,,0.001
2022-08-13 12:27:02.900000,-87.624260,41.894089,,,NonCA,,,,,,
2022-08-13 12:27:03.000000,-87.624260,41.894089,5G-NR_NSA(2CA),6.923,,,,2638.95,0,,0.011
2022-08-13 12:27:03.100000,-87.624260,41.894089,,,,0.064,UL NonCA,,,,
2022-08-13 12:27:03.200000,-87.624260,41.894089,,,NonCA,0.706,UL NonCA,2638.95,0,0,
2022-08-13 12:27:03.300000,-87.624260,41.894089,,,NonCA,2.990,UL NonCA,,,,
2022-08-13 12:27:03.400000,-87.624260,41.894089,,,NonCA,7.813,UL NonCA,2638.95,0,0,
2022-08-13 12:27:03.500000,-87.624260,41.894089,,,NonCA,6.272,UL NonCA,,,,5.288
2022-08-13 12:27:03.600000,-87.624260,41.894089,,,NonCA,7.488,UL NonCA,2638.95,0,0,
2022-08-13 12:27:03.700000,-87.624260,41.894089,,,NonCA,5.669,UL NonCA,2638.95,0,0,
2022-08-13 12:27:03.800000,-87.624260,41.894089,,,NonCA,9.255,UL NonCA,,,,
2022-08-13 12:27:03.900000,-87.624260,41.894089,,,NonCA,7.465,UL NonCA,2638.95,0,0,
2022-08-13 12:27:04.000000,-87.624260,41.894089,5G-NR_NSA(2CA),12.989,NonCA,11.195,UL NonCA,,,,31.908
2022-08-13 12:27:04.100000,-87.624260,41.894089,,,NonCA,5.726,UL NonCA,2638.95,0,0,
2022-08-13 12:27:04.200000,-87.624260,41.894089,,,NonCA,9.152,UL NonCA,2638.95,0,0,
2022-08-13 12:27:04.300000,-87.624260,41.894089,,,NonCA,9.450,UL NonCA,,,,
2022-08-13 12:27:04.400000,-87.624260,41.894089,,,NonCA,6.645,UL NonCA,2638.95,0,0,
2022-08-13 12:27:04.500000,-87.624260,41.894089,,,NonCA,9.007,UL NonCA,2638.95,0,0,22.164
2022-08-13 12:27:04.600000,-87.624260,41.894089,,,NonCA,5.852,UL NonCA,,,,
2022-08-13 12:27:04.700000,-87.624260,41.894089,,,NonCA,3.579,UL NonCA,2638.95,0,0,
2022-08-13 12:27:04.800000,-87.624260,41.894089,,,NonCA,7.307,UL NonCA,,,,
2022-08-13 12:27:04.900000,-87.624260,41.894089,,,NonCA,3.340,UL NonCA,2638.95,0,0,
2022-08-13 12:27:05.000000,-87.624260,41.894089,5G-NR_NSA(2CA),9.084,NonCA,7.083,UL NonCA,2638.95,0,0,14.746
2022-08-13 12:27:05.100000,-87.624260,41.894089,,,NonCA,6.882,UL NonCA,,,,
2022-08-13 12:27:05.200000,-87.624260,41.894089,,,NonCA,6.188,UL NonCA,2638.95,0,0,
