,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Band,5G KPI SCell[1] RF BandWidth,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top3 PCI,5G KPI SCell[1] RF Neighbor Top3 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top3 SS-RSRQ [dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
79,2022-08-13 16:51:32.600000,-86.538948,40.154587,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-93.06,-9.35,-66.21,,,-24.04,22.73,14.5,14.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-80.94,-10.34,26.62,1.0,-80.94,-10.34,Serving Beam,-79.0,99.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,-3.0,,124.0,-112.04,-20.65,65.0,-116.68,-23.25,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,450.0,513870.0,,,2569.35,450_1,1.0,-89.84,-10.29,1.0,-89.84,-10.29,Serving Beam,124.0,-113.53,-18.73,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
80,2022-08-13 16:51:32.700000,-86.538933,40.154556,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-95.65,-11.81,-65.28,,,-28.83,22.55,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-80.88,-10.34,,1.0,-80.88,-10.34,Serving Beam,,99.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,12.0,2.0,,124.0,-106.26,-17.96,65.0,-117.28,-22.43,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,9.0,9.0,16.0,16.0,,4.0,4.0,,0.009,0.007,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.009,0.007,450.0,513870.0,,,2569.35,450_1,1.0,-89.84,-10.29,1.0,-89.84,-10.29,Serving Beam,124.0,-113.53,-18.73,,,,,,,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,,0.0,0.0,,,0.009,0.007,0.009,0.007,,,,
81,2022-08-13 16:51:32.800000,-86.53891,40.15453,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-95.06,-11.24,-65.53,,,-28.32,21.85,15.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.0,,24.79,QPSK,,64QAM,3.0,2.07,,,,,0.0,,,,,,3.0,2.07,,,0.0,,,,,,,,,,42114.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
82,2022-08-13 16:51:32.900000,-86.538887,40.154503,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-93.09,-11.16,-64.65,,,-32.76,22.76,15.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,0.004,42114.0,NonCA,,Band 66,,,,,,,,,,,30kHz,,,,,,,29.75,,,,,,99.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,2.0,2.0,,,4x4_MIMO,,0.0,0.0,,,16.0,16.0,,,,,0.009,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,QPSK,,,,,,,,0.009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,,,0.0,,,,0.009,0.0,0.009,0.0,,,,
83,2022-08-13 16:51:33.000000,-86.538872,40.154472,,,,,,,,,,,5G-NR_NSA(2CA),,,,,LTE Qualcomm,453.0,Band 66,66736.0,132272.0,10.0,10.0,-91.92,-10.69,-64.19,,,-24.75,23.18,15.0,13.8,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,0.03,0.03,0.0,0.1,,,0.006,0.013,0.006,0.013,,,0.03,0.1,,,0.006,0.013,0.006,0.013,,,,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-81.57,-10.37,,1.0,-81.57,-10.37,Serving Beam,-79.0,100.0,,,,,,,,,,,,,,,,12.0,-1.33,2.98,124.0,-105.69,-16.37,,,,,,,,0.0,,,1.0,1.0,,SISO,,,9.0,9.0,,,0.05,4.0,4.0,0.01,0.0,0.017,,1.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.017,450.0,513870.0,,,2569.35,450_1,1.0,-89.84,-10.29,1.0,-89.84,-10.29,Serving Beam,124.0,-113.53,-18.73,,,,,,,,,,,,UL NonCA,,,0.0,0.05,0.01,0.0,0.017,0.0,0.017,0.003,0.0,0.003,0.003
84,2022-08-13 16:51:33.100000,-86.538849,40.154446,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-92.11,-9.53,-65.49,,-7.36,-29.65,22.33,15.0,13.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,14.5,27.0,25.0,64QAM,64QAM,64QAM,3.0,2.5,,,,,0.0,,,,,,3.0,2.5,,,0.0,,,,,,0.0,,0.0,,42114.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,27.42,,,,,-82.0,,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,13.0,-0.33,,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,9.0,9.0,16.0,16.0,,4.0,4.0,,0.008,0.01,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.008,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.008,0.01,0.008,0.01,,,,
85,2022-08-13 16:51:33.200000,-86.538834,40.154415,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-92.01,-10.24,-63.66,,,-28.66,21.0,15.0,14.4,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-84.47,-10.34,,1.0,-84.47,-10.34,Serving Beam,,105.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,3.0,,124.0,-107.68,-13.9,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,450.0,513870.0,,,2569.35,450_1,1.0,-89.84,-10.29,1.0,-89.84,-10.29,Serving Beam,124.0,-113.53,-18.73,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
86,2022-08-13 16:51:33.300000,-86.538811,40.154388,-86.53881,40.15439,17:51:34,148.0,129.0,129.0,35.51,1.0,2.0,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-91.46,-10.57,-63.41,9.13,,-29.93,20.68,15.0,14.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42114.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,16.0,5.0,,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.008,0.006,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.008,0.006,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,,0.0,0.0,,,0.008,0.006,0.008,0.006,,,,
87,2022-08-13 16:51:33.400000,-86.538788,40.154362,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-90.22,-9.67,-63.05,,-7.18,-29.98,21.84,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.0,,0.0,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-84.83,-10.35,26.62,1.0,-84.83,-10.35,Serving Beam,-84.0,104.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.5,,124.0,-107.68,-13.9,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,450.0,513870.0,,,2569.35,450_1,1.0,-89.84,-10.29,1.0,-89.84,-10.29,Serving Beam,124.0,-113.53,-18.73,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
88,2022-08-13 16:51:33.500000,-86.538765,40.154335,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-90.89,-10.13,-63.29,,,-29.64,20.13,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,42114.0,NonCA,,Band 66,,,,,,,,,,,30kHz,,,,,,,,,,,,,103.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,14.0,4.67,,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.008,0.006,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.008,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.008,0.006,0.008,0.006,0.004,0.0,0.004,0.004
89,2022-08-13 16:51:33.600000,-86.538742,40.154308,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-91.27,-10.89,-62.52,,,-19.55,19.65,15.0,13.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,42114.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
90,2022-08-13 16:51:33.700000,-86.538719,40.154282,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-89.88,-11.27,-61.36,,,-29.09,18.78,15.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,0.004,,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-84.18,-10.34,28.15,1.0,-84.18,-10.34,Serving Beam,-83.0,103.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.0,,124.0,-108.34,-16.06,65.0,-113.77,-16.21,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.016,0.016,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.016,0.016,450.0,513870.0,,,2569.35,450_1,1.0,-89.84,-10.29,1.0,-89.84,-10.29,Serving Beam,124.0,-113.53,-18.73,,,,,,,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,,0.0,0.0,,,0.016,0.016,0.016,0.016,,,,
91,2022-08-13 16:51:33.800000,-86.538696,40.154255,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-90.64,-12.34,-61.3,,,-23.08,19.3,14.75,14.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-82.87,-10.34,,1.0,-82.87,-10.34,Serving Beam,,102.0,,,,,,,,,,,,,,,,14.0,4.0,,124.0,-107.84,-17.59,65.0,-116.58,-18.24,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,450.0,513870.0,,,2569.35,450_1,1.0,-89.84,-10.29,1.0,-89.84,-10.29,Serving Beam,124.0,-113.53,-18.73,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,
92,2022-08-13 16:51:33.900000,-86.538673,40.154228,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-90.22,-13.14,-59.1,,,-29.8,22.69,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.004,42114.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,29.51,,,,,-80.0,,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.67,,,,,,,,,,,0.0,,2.0,2.0,,,4x4_MIMO,,0.0,0.0,,,16.0,16.0,,,,,0.009,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,QPSK,,,,,,,,0.009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,,,0.0,,,,0.009,0.0,0.009,0.0,,,,
93,2022-08-13 16:51:34.000000,-86.538651,40.154202,,,,,,,,,,,5G-NR_NSA(2CA),,,,,LTE Qualcomm,453.0,Band 66,66736.0,132272.0,10.0,10.0,-91.1,-10.1,-63.71,,,-16.47,24.4,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,4x2,2.0,,,QPSK,,,3.0,,0.03,0.03,0.0,0.06,0.0,,0.005,0.028,0.005,0.025,3.0,,0.03,0.06,0.0,,0.005,0.028,0.005,0.025,,,,,42114.0,NonCA,,Band 66,,,,,,,,,,,30kHz,,,,,,,,,,,,,102.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,13.0,0.0,5.08,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,12.0,12.0,,,0.05,3.0,3.0,0.01,0.0,0.006,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,,0.0,0.05,0.01,0.0,0.006,0.0,0.006,0.004,0.0,0.004,0.003
94,2022-08-13 16:51:34.100000,-86.538628,40.154175,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-93.12,-10.99,-64.4,,,-23.46,21.6,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,42114.0,NonCA,,Band 66,5G-NR Qualcomm,450.0,0.0,2.0,6.0,0.0,527790.0,,,2638.95,30kHz,,1.0,450_1,1.0,-82.85,-10.33,,1.0,-82.85,-10.33,Serving Beam,-81.0,102.0,,,,,,,,,,,,,,,,,0.0,,124.0,-107.84,-17.59,65.0,-116.58,-18.24,,,,0.0,,2.0,2.0,,,4x4_MIMO,,0.0,0.0,,,16.0,16.0,,,,,0.009,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,QPSK,,,,,,,,0.009,0.0,450.0,513870.0,,,2569.35,450_1,1.0,-83.48,-10.28,1.0,-83.48,-10.28,Serving Beam,124.0,-109.46,-19.09,,,,,,,,,,,DL NonCA,,,0.0,,,,0.009,0.0,0.009,0.0,,,,
95,2022-08-13 16:51:34.200000,-86.538605,40.154148,,,,,,,,,,,,,,,,,453.0,Band 66,66736.0,132272.0,10.0,10.0,-94.66,-7.93,-68.85,,,-31.92,20.02,14.75,14.75,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42114.0,NonCA,,Band 66,,,,,,,,,,,30kHz,,,,,,,25.76,,,,,-88.0,104.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,13.0,2.0,,,,,,,,,,,,66.67,,,1.0,1.0,,SISO,,,12.0,12.0,,,,3.0,3.0,,0.0,0.018,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.006,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,UL NonCA,,,66.67,,,0.0,0.018,0.0,0.006,,,,
