,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,1861708,1660538275,2.002,2.002,0.854,1280x720-5,1124688,1191650,66962,4.5425,1660538275.453,0.0,0.0,5.0,0.0,5.0
35,1862693,1660538276,3.436,3.436,1.306,1280x720-10,2351466,2380435,28969,9.0729,1660538276.378,4.5304,0.45200000000000007,10.0,5.0,-40.20000000000001
268,1865418,1660538279,2.718,2.718,1.306,1280x720-100,23718169,23777998,59829,90.6168,1660538279.093,81.5439,0.0,100.0,90.0,10.0
385,1866068,1660538279,4.07,4.070,1.306,1280x720-50,11859257,11890426,31169,45.3149,1660538279.743,45.301899999999996,0.0,100.0,0.0,100.0
618,1868919,1660538282,3.219,3.219,1.306,1280x720-100,23718169,23777999,59830,90.6169,1660538283.067,45.302,0.0,100.0,0.0,100.0
735,1870593,1660538284,3.55,3.550,1.306,1280x720-50,11859257,11890463,31206,45.3147,1660538285.027,45.3022,0.0,100.0,0.0,100.0
968,1873531,1660538287,2.612,2.612,1.306,1280x720-100,23717937,23777999,60062,90.6169,1660538288.034,45.3022,0.0,100.0,0.0,100.0
1085,1874553,1660538288,3.588,3.588,1.306,1280x720-50,11859141,11890432,31291,45.3149,1660538288.226,45.302,0.0,100.0,0.0,100.0
1318,1877638,1660538291,2.506,2.506,1.306,1280x720-100,23717937,23777985,60048,90.6169,1660538292.027,45.302,0.0,100.0,0.0,100.0
1435,1878243,1660538291,3.902,3.902,1.306,1280x720-50,11859141,11890429,31288,45.3147,1660538292.632,45.3022,0.0,100.0,0.0,100.0
1668,1880912,1660538294,3.24,3.240,1.306,1280x720-100,23717937,23777996,60059,90.6169,1660538295.064,45.3022,0.0,100.0,0.0,100.0
1798,1882409,1660538296,3.739,3.739,1.306,1280x720-50,13188299,13201705,13406,50.312,1660538297.054,40.3049,0.0,100.0,0.0,100.0
2031,1884972,1660538298,3.181,3.181,1.306,1280x720-100,23717937,23777998,60061,90.6169,1660538299.066,40.3049,0.0,100.0,0.0,100.0
2148,1886517,1660538300,3.635,3.635,1.306,1280x720-50,11859141,11890471,31330,45.3148,1660538301.028,45.3021,0.0,100.0,0.0,100.0
