,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,944042,1660186799,2.002,2.002,0.955,1280x720-5,1124688,1191650,66962,4.5425,1660186799.493,0.0,0.0,5.0,0.0,5.0
35,944922,1660186800,3.366,3.366,1.206,1280x720-10,2351466,2380435,28969,9.0729,1660186800.368,4.5304,0.251,10.0,5.0,-20.1
268,952403,1660186807,1.145,1.145,4.431,1280x720-100,23718169,23777998,59829,90.6168,1660186807.851,81.5439,3.225,100.0,90.0,-312.5
280,952999,1660186808,2.884,2.884,4.732,1280x720-5,1124633,1191657,67024,4.5424,1660186808.475,86.0744,0.30100000000000016,5.0,95.0,-120.10000000000002
397,956282,1660186811,1.606,1.606,4.732,1280x720-50,11859257,11890466,31209,45.3147,1660186811.73,40.7723,0.0,50.0,45.0,5.0
421,956914,1660186812,2.977,2.977,4.732,1280x720-10,2351466,2380422,28956,9.0729,1660186812.39,36.2418,0.0,10.0,40.0,-30.0
538,959678,1660186815,2.216,2.216,4.732,1280x720-50,11859141,11910369,51228,45.3908,1660186815.128,36.317899999999995,0.0,50.0,40.0,10.0
562,960358,1660186815,3.538,3.538,4.732,1280x720-10,2351443,2380418,28975,9.0728,1660186815.808,36.318,0.0,10.0,40.0,-30.0
795,963336,1660186818,2.566,2.566,4.732,1280x720-100,23717937,23777985,60048,90.6169,1660186818.776,81.5441,0.0,100.0,90.0,10.0
912,964494,1660186819,3.407,3.407,4.732,1280x720-50,11859141,11890429,31288,45.3147,1660186820.019,45.3022,0.0,100.0,0.0,100.0
1145,967158,1660186822,2.741,2.741,4.732,1280x720-100,23717937,23777996,60059,90.6169,1660186823.052,45.3022,0.0,100.0,0.0,100.0
1275,968063,1660186823,3.843,3.843,4.732,1280x720-50,13188299,13201705,13406,50.312,1660186823.501,40.3049,0.0,100.0,0.0,100.0
1508,970709,1660186826,3.194,3.194,4.732,1280x720-100,23717937,23777998,60061,90.6169,1660186827.063,40.3049,0.0,100.0,0.0,100.0
1625,971601,1660186827,4.306,4.306,4.732,1280x720-50,11859141,11890471,31330,45.3148,1660186827.038,45.3021,0.0,100.0,0.0,100.0
1858,975050,1660186830,2.86,2.860,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186831.049,45.3021,0.0,100.0,0.0,100.0
1975,975767,1660186831,4.147,4.147,4.732,1280x720-50,11859141,11890440,31299,45.3149,1660186831.207,45.302,0.0,100.0,0.0,100.0
2208,979317,1660186834,2.599,2.599,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186835.033,45.302,0.0,100.0,0.0,100.0
2325,980258,1660186835,3.655,3.655,4.732,1280x720-50,11859141,11890433,31292,45.3148,1660186835.703,45.3021,0.0,100.0,0.0,100.0
2558,982812,1660186838,3.103,3.103,4.732,1280x720-100,23717937,23777997,60060,90.6168,1660186839.062,45.302,0.0,100.0,0.0,100.0
2675,983649,1660186839,4.269,4.269,4.732,1280x720-50,11859141,11890435,31294,45.3149,1660186839.089,45.301899999999996,0.0,100.0,0.0,100.0
2908,987005,1660186842,2.91,2.910,4.732,1280x720-100,23717937,23777997,60060,90.6169,1660186843.048,45.302,0.0,100.0,0.0,100.0
3025,987744,1660186843,4.177,4.177,4.732,1280x720-50,11859141,11890467,31326,45.3147,1660186843.188,45.3022,0.0,100.0,0.0,100.0
3258,991253,1660186846,2.674,2.674,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186847.037,45.3022,0.0,100.0,0.0,100.0
3375,991953,1660186847,3.973,3.973,4.732,1280x720-50,11859141,11890444,31303,45.3149,1660186847.4,45.302,0.0,100.0,0.0,100.0
3608,995448,1660186850,2.483,2.483,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186851.018,45.302,0.0,100.0,0.0,100.0
3725,996190,1660186851,3.742,3.742,4.732,1280x720-50,11859141,11890467,31326,45.3147,1660186851.742,45.3022,0.0,100.0,0.0,100.0
3958,998735,1660186854,3.194,3.194,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186855.061,45.3022,0.0,100.0,0.0,100.0
4075,1000481,1660186855,3.451,3.451,4.732,1280x720-50,11859141,11890443,31302,45.3149,1660186856.014,45.302,0.0,100.0,0.0,100.0
4308,1003541,1660186858,2.398,2.398,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186859.014,45.302,0.0,100.0,0.0,100.0
4425,1004274,1660186859,3.662,3.662,4.732,1280x720-50,11859141,11890467,31326,45.3147,1660186859.733,45.3022,0.0,100.0,0.0,100.0
4658,1006884,1660186862,3.056,3.056,4.732,1280x720-100,23717937,23777998,60061,90.6169,1660186863.056,45.3022,0.0,100.0,0.0,100.0
4775,1007683,1660186863,4.259,4.259,4.732,1280x720-50,11859141,11890491,31350,45.3148,1660186863.119,45.3021,0.0,100.0,0.0,100.0
5008,1011122,1660186866,2.817,2.817,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186867.043,45.3021,0.0,100.0,0.0,100.0
5125,1011821,1660186867,4.122,4.122,4.732,1280x720-50,11859141,11890479,31338,45.3149,1660186867.306,45.302,0.0,100.0,0.0,100.0
5358,1015330,1660186870,2.619,2.619,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186871.037,45.302,0.0,100.0,0.0,100.0
5475,1016014,1660186871,3.931,3.931,4.732,1280x720-50,11859141,11890493,31352,45.3149,1660186871.451,45.302,0.0,100.0,0.0,100.0
5708,1019540,1660186874,2.411,2.411,4.732,1280x720-100,23717937,23778000,60063,90.6169,1660186875.011,45.302,0.0,100.0,0.0,100.0
5825,1020478,1660186875,3.471,3.471,4.732,1280x720-50,11859141,11890494,31353,45.3148,1660186875.938,45.3021,0.0,100.0,0.0,100.0
6058,1022906,1660186878,3.047,3.047,4.732,1280x720-100,23717937,23778000,60063,90.6169,1660186879.052,45.3021,0.0,100.0,0.0,100.0
6175,1024430,1660186879,3.533,3.533,4.732,1280x720-50,11859141,11890494,31353,45.3148,1660186880.019,45.3021,0.0,100.0,0.0,100.0
6408,1027107,1660186882,2.856,2.856,4.732,1280x720-100,23717937,23777999,60062,90.6169,1660186883.045,45.3021,0.0,100.0,0.0,100.0
