,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,807101,1660276661,2.002,2.002,0.955,1280x720-5,1124688,1191650,66962,4.5425,1660276661.724,0.0,0.0,5.0,0.0,5.0
35,808166,1660276662,3.257,3.257,1.256,1280x720-10,2351466,2380435,28969,9.0729,1660276662.9,4.5304,0.30100000000000005,10.0,5.0,-25.100000000000005
152,810320,1660276664,3.096,3.096,1.256,1280x720-50,11859257,11890482,31225,45.3148,1660276664.982,36.2419,0.0,50.0,40.0,10.0
269,811300,1660276665,4.122,4.122,1.256,1280x720-50,11859257,11889572,30315,45.3149,1660276665.98,0.00010000000000331966,0.0,50.0,0.0,50.0
502,814963,1660276669,2.467,2.467,1.256,1280x720-100,23718169,23777999,59830,90.6169,1660276670.022,45.302,0.0,100.0,50.0,50.0
619,815940,1660276670,3.487,3.487,1.256,1280x720-50,11859257,11890463,31206,45.3147,1660276670.6,45.3022,0.0,100.0,0.0,100.0
852,818961,1660276673,2.462,2.462,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276674.024,45.3022,0.0,100.0,0.0,100.0
969,819850,1660276674,3.577,3.577,1.256,1280x720-50,11859141,11890432,31291,45.3149,1660276674.512,45.302,0.0,100.0,0.0,100.0
1202,822399,1660276677,3.028,3.028,1.256,1280x720-100,23717937,23777985,60048,90.6169,1660276677.058,45.302,0.0,100.0,0.0,100.0
1319,823127,1660276677,4.303,4.303,1.256,1280x720-50,11859141,11890429,31288,45.3147,1660276677.786,45.3022,0.0,100.0,0.0,100.0
1552,826527,1660276681,2.907,2.907,1.256,1280x720-100,23717937,23777996,60059,90.6169,1660276682.051,45.3022,0.0,100.0,0.0,100.0
1682,827399,1660276682,4.039,4.039,1.256,1280x720-50,13188299,13201705,13406,50.312,1660276682.062,40.3049,0.0,100.0,0.0,100.0
1915,830848,1660276685,2.592,2.592,1.256,1280x720-100,23717937,23777998,60061,90.6169,1660276686.028,40.3049,0.0,100.0,0.0,100.0
2032,831695,1660276686,3.744,3.744,1.256,1280x720-50,11859141,11890471,31330,45.3148,1660276686.354,45.3021,0.0,100.0,0.0,100.0
2265,834181,1660276688,3.265,3.265,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276689.063,45.3021,0.0,100.0,0.0,100.0
2382,835830,1660276690,3.616,3.616,1.256,1280x720-50,11859141,11890440,31299,45.3149,1660276691.028,45.302,0.0,100.0,0.0,100.0
2615,838540,1660276693,2.904,2.904,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276694.045,45.302,0.0,100.0,0.0,100.0
2732,839341,1660276693,4.109,4.109,1.256,1280x720-50,11859141,11890433,31292,45.3148,1660276694.846,45.3021,0.0,100.0,0.0,100.0
2965,842779,1660276697,2.676,2.676,1.256,1280x720-100,23717937,23777997,60060,90.6168,1660276698.037,45.302,0.0,100.0,0.0,100.0
3082,843590,1660276698,3.869,3.869,1.256,1280x720-50,11859141,11890435,31294,45.3149,1660276698.252,45.301899999999996,0.0,100.0,0.0,100.0
3315,847072,1660276701,2.381,2.381,1.256,1280x720-100,23717937,23777997,60060,90.6169,1660276702.012,45.302,0.0,100.0,0.0,100.0
3432,847914,1660276702,3.545,3.545,1.256,1280x720-50,11859141,11890467,31326,45.3147,1660276702.577,45.3022,0.0,100.0,0.0,100.0
3665,850426,1660276705,3.036,3.036,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276706.057,45.3022,0.0,100.0,0.0,100.0
3782,851156,1660276705,4.303,4.303,1.256,1280x720-50,11859141,11890444,31303,45.3149,1660276706.787,45.302,0.0,100.0,0.0,100.0
4015,854566,1660276709,2.899,2.899,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276710.045,45.302,0.0,100.0,0.0,100.0
4132,855376,1660276710,4.094,4.094,1.256,1280x720-50,11859141,11890467,31326,45.3147,1660276710.053,45.3022,0.0,100.0,0.0,100.0
4365,858799,1660276713,2.669,2.669,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276714.038,45.3022,0.0,100.0,0.0,100.0
4482,859556,1660276714,3.914,3.914,1.256,1280x720-50,11859141,11890443,31302,45.3149,1660276714.233,45.302,0.0,100.0,0.0,100.0
4715,863040,1660276717,2.436,2.436,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276718.011,45.302,0.0,100.0,0.0,100.0
4832,863974,1660276718,3.503,3.503,1.256,1280x720-50,11859141,11890467,31326,45.3147,1660276718.934,45.3022,0.0,100.0,0.0,100.0
5065,866353,1660276721,3.123,3.123,1.256,1280x720-100,23717937,23777998,60061,90.6169,1660276721.013,45.3022,0.0,100.0,0.0,100.0
5182,867903,1660276722,3.572,3.572,1.256,1280x720-50,11859141,11890491,31350,45.3148,1660276723.027,45.3021,0.0,100.0,0.0,100.0
5415,870518,1660276725,2.958,2.958,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276726.049,45.3021,0.0,100.0,0.0,100.0
5532,871254,1660276725,4.224,4.224,1.256,1280x720-50,11859141,11890479,31338,45.3149,1660276726.785,45.302,0.0,100.0,0.0,100.0
5765,874786,1660276729,2.702,2.702,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276730.037,45.302,0.0,100.0,0.0,100.0
5882,876203,1660276730,3.279,3.279,1.256,1280x720-50,11859141,11890493,31352,45.3149,1660276731.417,45.302,0.0,50.0,50.0,0.0
5999,877738,1660276732,3.751,3.751,1.256,1280x720-50,11859141,11889641,30500,45.3148,1660276733.004,0.00010000000000331966,0.0,50.0,0.0,50.0
6232,880562,1660276735,2.925,2.925,1.256,1280x720-100,23717937,23778000,60063,90.6169,1660276736.045,45.3021,0.0,100.0,50.0,50.0
6349,881314,1660276735,4.18,4.180,1.256,1280x720-50,11859141,11890495,31354,45.3148,1660276736.797,45.3021,0.0,100.0,0.0,100.0
6582,884729,1660276739,2.761,2.761,1.256,1280x720-100,23717937,23778000,60063,90.6169,1660276740.043,45.3021,0.0,100.0,0.0,100.0
6699,885569,1660276740,3.929,3.929,1.256,1280x720-50,11859141,11890493,31352,45.3148,1660276740.229,45.3021,0.0,100.0,0.0,100.0
6932,889083,1660276743,2.411,2.411,1.256,1280x720-100,23717937,23778000,60063,90.6169,1660276744.016,45.3021,0.0,100.0,0.0,100.0
7049,890007,1660276744,3.494,3.494,1.256,1280x720-50,11859141,11890495,31354,45.3148,1660276744.924,45.3021,0.0,100.0,0.0,100.0
7282,892403,1660276747,3.095,3.095,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276748.061,45.3021,0.0,100.0,0.0,100.0
7399,893990,1660276748,3.516,3.516,1.256,1280x720-50,11859141,11890495,31354,45.3148,1660276749.019,45.3021,0.0,100.0,0.0,100.0
7632,896662,1660276751,2.845,2.845,1.256,1280x720-100,23717937,23778000,60063,90.6168,1660276752.048,45.302,0.0,100.0,0.0,100.0
7749,897387,1660276752,4.117,4.117,1.256,1280x720-50,11859141,11890495,31354,45.3148,1660276752.05,45.302,0.0,100.0,0.0,100.0
7982,900766,1660276755,2.743,2.743,1.256,1280x720-100,23717937,23778000,60063,90.6169,1660276756.038,45.3021,0.0,100.0,0.0,100.0
8099,901617,1660276756,3.894,3.894,1.256,1280x720-50,11859141,11890494,31353,45.3148,1660276756.294,45.3021,0.0,100.0,0.0,100.0
8332,905080,1660276759,2.436,2.436,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276760.012,45.3021,0.0,100.0,0.0,100.0
8449,905943,1660276760,3.57,3.570,1.256,1280x720-50,11859141,11890491,31350,45.3148,1660276760.625,45.3021,0.0,100.0,0.0,100.0
8682,908409,1660276763,3.111,3.111,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276764.05,45.3021,0.0,100.0,0.0,100.0
8799,910008,1660276764,3.515,3.515,1.256,1280x720-50,11859141,11890476,31335,45.3148,1660276765.017,45.3021,0.0,100.0,0.0,100.0
9032,912759,1660276767,2.76,2.760,1.256,1280x720-100,23717937,23777999,60062,90.6169,1660276768.04,45.3021,0.0,100.0,0.0,100.0
9149,913629,1660276768,3.897,3.897,1.256,1280x720-50,11859141,11890478,31337,45.3148,1660276768.309,45.3021,0.0,100.0,0.0,100.0
9382,916258,1660276770,3.266,3.266,1.256,1280x720-100,23717937,23777998,60061,90.6169,1660276771.057,45.3021,0.0,100.0,0.0,100.0
9499,917639,1660276772,3.887,3.887,1.256,1280x720-50,11859025,11890462,31437,45.3149,1660276773.041,45.302,0.0,100.0,0.0,100.0
9732,921198,1660276775,2.334,2.334,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276776.008,45.302,0.0,100.0,0.0,100.0
9849,922148,1660276776,3.386,3.386,1.256,1280x720-50,11859025,11890454,31429,45.3148,1660276776.95,45.3021,0.0,100.0,0.0,100.0
10082,924561,1660276779,2.976,2.976,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276780.048,45.3021,0.0,100.0,0.0,100.0
10199,925182,1660276779,4.35,4.350,1.256,1280x720-50,11859025,11890453,31428,45.3149,1660276780.669,45.302,0.0,100.0,0.0,100.0
10432,928582,1660276783,2.952,2.952,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276784.054,45.302,0.0,100.0,0.0,100.0
10549,929342,1660276784,4.198,4.198,1.256,1280x720-50,11859025,11890451,31426,45.3149,1660276784.002,45.302,0.0,100.0,0.0,100.0
10782,932809,1660276787,2.729,2.729,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276788.04,45.302,0.0,100.0,0.0,100.0
10899,933599,1660276788,3.941,3.941,1.256,1280x720-50,11859025,11890488,31463,45.3148,1660276788.263,45.3021,0.0,100.0,0.0,100.0
11132,937148,1660276791,2.398,2.398,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276792.018,45.3021,0.0,100.0,0.0,100.0
11249,938031,1660276792,3.521,3.521,1.256,1280x720-50,11859025,11890485,31460,45.3148,1660276792.883,45.3021,0.0,100.0,0.0,100.0
11482,940489,1660276795,3.064,3.064,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276796.051,45.3021,0.0,100.0,0.0,100.0
11599,942053,1660276796,3.495,3.495,1.256,1280x720-50,11859025,11890492,31467,45.3148,1660276797.011,45.3021,0.0,100.0,0.0,100.0
11832,944765,1660276799,2.795,2.795,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276800.043,45.3021,0.0,100.0,0.0,100.0
11949,945484,1660276800,4.075,4.075,1.256,1280x720-50,11859025,11890494,31469,45.3148,1660276800.144,45.3021,0.0,100.0,0.0,100.0
12182,948928,1660276803,2.63,2.630,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276804.033,45.3021,0.0,100.0,0.0,100.0
12299,949792,1660276804,3.766,3.766,1.256,1280x720-50,11859025,11890488,31463,45.3148,1660276804.48,45.3021,0.0,100.0,0.0,100.0
12532,952327,1660276806,3.235,3.235,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276807.057,45.3021,0.0,100.0,0.0,100.0
12649,953908,1660276808,3.653,3.653,1.256,1280x720-50,11859025,11890495,31470,45.3148,1660276809.027,45.3021,0.0,100.0,0.0,100.0
12882,956473,1660276811,3.088,3.088,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276812.054,45.3021,0.0,100.0,0.0,100.0
12999,958114,1660276812,3.459,3.459,1.256,1280x720-50,11859025,11890495,31470,45.3148,1660276813.01,45.3021,0.0,100.0,0.0,100.0
13232,960653,1660276815,2.917,2.917,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276816.041,45.3021,0.0,100.0,0.0,100.0
13349,961310,1660276815,4.262,4.262,1.256,1280x720-50,11859025,11890494,31469,45.3148,1660276816.698,45.3021,0.0,100.0,0.0,100.0
13582,964758,1660276819,2.813,2.813,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276820.047,45.3021,0.0,100.0,0.0,100.0
13699,965477,1660276820,4.101,4.101,1.256,1280x720-50,11859025,11890496,31471,45.3148,1660276820.138,45.3021,0.0,100.0,0.0,100.0
13932,968893,1660276823,2.686,2.686,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276824.029,45.3021,0.0,100.0,0.0,100.0
14049,969679,1660276824,3.899,3.899,1.256,1280x720-50,11859025,11890496,31471,45.3148,1660276824.342,45.3021,0.0,100.0,0.0,100.0
14282,973071,1660276827,2.51,2.510,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276828.02,45.3021,0.0,100.0,0.0,100.0
14399,973766,1660276828,3.816,3.816,1.256,1280x720-50,11859025,11890495,31470,45.3148,1660276828.479,45.3021,0.0,100.0,0.0,100.0
14632,977206,1660276831,2.383,2.383,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276832.008,45.3021,0.0,100.0,0.0,100.0
14749,978048,1660276832,3.54,3.540,1.256,1280x720-50,11859025,11890495,31470,45.3148,1660276832.842,45.3021,0.0,100.0,0.0,100.0
14982,980414,1660276835,3.173,3.173,1.256,1280x720-100,23717705,23778000,60295,90.6168,1660276836.054,45.302,0.0,100.0,0.0,100.0
15099,981898,1660276836,3.69,3.690,1.256,1280x720-50,11859025,11890456,31431,45.3147,1660276837.04,45.302099999999996,0.0,100.0,0.0,100.0
15332,984467,1660276839,3.131,3.131,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276840.05,45.3022,0.0,100.0,0.0,100.0
15449,986077,1660276840,3.522,3.522,1.256,1280x720-50,11859025,11890449,31424,45.3149,1660276841.017,45.302,0.0,100.0,0.0,100.0
15682,988681,1660276843,2.913,2.913,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276844.042,45.302,0.0,100.0,0.0,100.0
15799,989679,1660276844,3.918,3.918,1.256,1280x720-50,11859025,11890474,31449,45.3148,1660276844.35,45.3021,0.0,100.0,0.0,100.0
16032,992781,1660276847,2.825,2.825,1.256,1280x720-100,23717705,23777987,60282,90.6169,1660276848.037,45.3021,0.0,100.0,0.0,100.0
16149,993764,1660276848,3.836,3.836,1.256,1280x720-50,11859025,11890449,31424,45.3149,1660276848.438,45.302,0.0,100.0,0.0,100.0
16382,996443,1660276851,3.159,3.159,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276852.054,45.302,0.0,100.0,0.0,100.0
16499,997970,1660276852,3.641,3.641,1.256,1280x720-50,11859025,11890467,31442,45.3147,1660276853.03,45.3022,0.0,100.0,0.0,100.0
16732,1000659,1660276855,2.949,2.949,1.256,1280x720-100,23717705,23777998,60293,90.6169,1660276856.05,45.3022,0.0,100.0,0.0,100.0
16849,1001516,1660276856,4.093,4.093,1.256,1280x720-50,11859025,11890440,31415,45.3149,1660276856.178,45.302,0.0,100.0,0.0,100.0
17082,1005296,1660276859,2.319,2.319,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276860.01,45.302,0.0,100.0,0.0,100.0
17199,1006969,1660276861,2.647,2.647,1.256,1280x720-50,11859025,11890467,31442,45.3147,1660276861.629,45.3022,0.0,50.0,50.0,0.0
17316,1008996,1660276863,2.621,2.621,1.256,1280x720-50,11859025,11889588,30563,45.3149,1660276865.027,0.00019999999999953388,0.0,50.0,0.0,50.0
17433,1010763,1660276865,2.854,2.854,1.256,1280x720-50,11859025,11889581,30556,45.3149,1660276865.423,0.0,0.0,50.0,0.0,50.0
17558,1011750,1660276866,3.876,3.876,1.256,1280x720-50,12676881,12775477,98596,48.6911,1660276866.987,3.376199999999997,0.0,50.0,0.0,50.0
17791,1014554,1660276869,3.073,3.073,1.256,1280x720-100,23717705,23777998,60293,90.6169,1660276870.053,41.9258,0.0,100.0,50.0,50.0
17908,1015409,1660276870,4.216,4.216,1.256,1280x720-50,11859025,11890468,31443,45.3147,1660276870.08,45.3022,0.0,100.0,0.0,100.0
18141,1019123,1660276873,2.503,2.503,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276874.012,45.3022,0.0,100.0,0.0,100.0
18258,1020066,1660276874,3.564,3.564,1.256,1280x720-50,11859141,11890451,31310,45.315,1660276874.943,45.3019,0.0,100.0,0.0,100.0
18491,1022898,1660276877,2.731,2.731,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276878.029,45.3019,0.0,100.0,0.0,100.0
18608,1023597,1660276878,4.039,4.039,1.256,1280x720-50,11859025,11890469,31444,45.3148,1660276878.274,45.3021,0.0,100.0,0.0,100.0
18841,1027273,1660276881,2.363,2.363,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276882.011,45.3021,0.0,100.0,0.0,100.0
18958,1028209,1660276882,3.427,3.427,1.256,1280x720-50,11859025,11890491,31466,45.3148,1660276882.936,45.3021,0.0,100.0,0.0,100.0
19191,1030602,1660276885,3.038,3.038,1.256,1280x720-100,23717705,23777999,60294,90.6169,1660276886.043,45.3021,0.0,100.0,0.0,100.0
19308,1031902,1660276886,3.743,3.743,1.256,1280x720-50,11859025,11890494,31469,45.3148,1660276887.3,45.3021,0.0,100.0,0.0,100.0
19541,1034714,1660276889,2.93,2.930,1.256,1280x720-100,23717705,23777999,60294,90.6167,1660276890.042,45.301899999999996,0.0,100.0,0.0,100.0
19658,1037493,1660276892,2.156,2.156,1.256,1280x720-50,11859025,11890496,31471,45.3148,1660276892.153,45.301899999999996,0.0,50.0,50.0,0.0
19682,1038180,1660276892,3.473,3.473,1.256,1280x720-10,2351420,2380430,29010,9.0729,1660276892.84,36.2419,0.0,10.0,40.0,-30.0
19915,1040332,1660276894,3.32,3.320,1.256,1280x720-100,23717705,23778000,60295,90.6169,1660276895.054,81.544,0.0,100.0,90.0,10.0
