,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
828,263401,1660578254,3.003,3.003,4.336,1280x720-50,13188299,13200851,12552,50.312,1660578254.007,4.997099999999996,0.0,50.0,0.0,50.0
945,265182,1660578255,3.223,3.223,4.336,1280x720-50,11859141,11889608,30467,45.3149,1660578255.794,4.997099999999996,0.0,50.0,0.0,50.0
1062,266871,1660578257,3.537,3.537,4.336,1280x720-50,11859141,11889617,30476,45.3148,1660578257.483,0.00010000000000331966,0.0,50.0,0.0,50.0
1295,270198,1660578260,2.218,2.218,4.336,1280x720-100,23717937,23777999,60062,90.6169,1660578260.814,45.3021,0.0,100.0,50.0,50.0
1319,270743,1660578261,3.674,3.674,4.336,1280x720-10,2351443,2380419,28976,9.0728,1660578261.349,81.5441,0.0,10.0,90.0,-80.0
1552,276160,1660578266,0.522,0.522,4.539,1280x720-100,23717937,23777999,60062,90.6169,1660578266.771,81.5441,0.2029999999999994,100.0,90.0,-10.29999999999994
1564,276582,1660578267,2.524,2.524,4.993,1280x720-5,1124622,1191649,67027,4.5425,1660578267.193,86.0744,0.4540000000000006,5.0,95.0,-135.40000000000006
1681,279497,1660578270,2.287,2.287,5.649,1280x720-50,11859141,11890443,31302,45.3148,1660578270.118,40.7723,0.6559999999999997,50.0,45.0,-60.599999999999966
1705,280179,1660578270,3.6,3.600,5.649,1280x720-10,2351443,2380413,28970,9.0728,1660578270.8,36.242,0.0,10.0,40.0,-30.0
1938,285055,1660578275,0.727,0.727,5.649,1280x720-100,23717937,23777997,60060,90.6169,1660578275.653,81.5441,0.0,100.0,90.0,10.0
1950,285435,1660578276,2.354,2.354,5.649,1280x720-5,1124622,1191661,67039,4.5426,1660578276.046,86.0743,0.0,5.0,95.0,-90.0
2067,287879,1660578278,2.14,2.140,5.851,1280x720-50,11859141,11890465,31324,45.3149,1660578278.482,40.7723,0.20199999999999996,50.0,45.0,-15.199999999999996
2091,288425,1660578279,3.602,3.602,5.851,1280x720-10,2351443,2380424,28981,9.0729,1660578279.041,36.242000000000004,0.0,10.0,40.0,-30.0
2324,292679,1660578283,1.348,1.348,5.851,1280x720-100,23717937,23777999,60062,90.6169,1660578283.286,81.544,0.0,100.0,90.0,10.0
2336,293009,1660578283,3.022,3.022,5.851,1280x720-5,1124622,1191656,67034,4.5425,1660578283.616,86.0744,0.0,5.0,95.0,-90.0
2453,295274,1660578285,2.754,2.754,5.851,1280x720-50,11859141,11890442,31301,45.3149,1660578285.891,40.772400000000005,0.0,50.0,45.0,5.0
2570,297265,1660578287,2.769,2.769,5.851,1280x720-50,11859141,11889589,30448,45.3149,1660578287.876,0.0,0.0,50.0,0.0,50.0
2687,299943,1660578290,2.094,2.094,5.851,1280x720-50,11859141,11889604,30463,45.3148,1660578290.546,0.00010000000000331966,0.0,50.0,0.0,50.0
2711,300605,1660578291,3.436,3.436,5.851,1280x720-10,2351443,2380430,28987,9.0729,1660578291.232,36.2419,0.0,10.0,40.0,-30.0
2944,306325,1660578296,0.668,0.668,6.76,1280x720-100,23717937,23777998,60061,90.6169,1660578296.938,81.544,0.9089999999999998,100.0,90.0,-80.89999999999998
2956,306851,1660578297,2.559,2.559,7.163,1280x720-5,1124622,1191663,67041,4.5426,1660578297.526,86.0743,0.40300000000000047,5.0,95.0,-130.30000000000004
3073,309647,1660578300,1.761,1.761,7.163,1280x720-50,11859141,11890488,31347,45.3148,1660578300.256,40.7722,0.0,50.0,45.0,5.0
3097,310288,1660578300,3.127,3.127,7.163,1280x720-10,2351443,2388801,37358,9.1048,1660578300.897,36.21,0.0,10.0,40.0,-30.0
3214,313273,1660578303,2.144,2.144,7.163,1280x720-50,11859141,11890493,31352,45.3148,1660578303.884,36.21,0.0,50.0,40.0,10.0
3238,313948,1660578304,3.475,3.475,7.163,1280x720-10,2351443,2380418,28975,9.0729,1660578304.675,36.2419,0.0,10.0,40.0,-30.0
3471,319941,1660578310,0.82,0.820,8.474,1280x720-100,23717937,23778000,60063,90.6169,1660578310.544,81.544,1.311,100.0,90.0,-121.1
3483,320374,1660578310,2.822,2.822,8.878,1280x720-5,1124622,1191661,67039,4.5426,1660578310.977,86.0743,0.4039999999999999,5.0,95.0,-130.39999999999998
3600,323529,1660578314,2.259,2.259,9.482,1280x720-50,11859141,11890495,31354,45.3148,1660578314.131,40.7722,0.6039999999999992,50.0,45.0,-55.39999999999992
3624,324161,1660578314,3.623,3.623,9.482,1280x720-10,2351443,2380420,28977,9.0729,1660578314.763,36.2419,0.0,10.0,40.0,-30.0
3857,330359,1660578320,0.867,0.867,10.843,1280x720-100,23717937,23777999,60062,90.6169,1660578320.971,81.544,1.3610000000000007,100.0,90.0,-126.10000000000008
3869,330825,1660578321,2.869,2.869,11.344,1280x720-5,1124622,1191653,67031,4.5426,1660578321.466,86.0743,0.5009999999999994,5.0,95.0,-140.09999999999994
