,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,413101,1660349298,2.002,2.002,0.705,1280x720-5,1124688,1191650,66962,4.5425,1660349298.285,0.0,0.0,5.0,0.0,5.0
35,413804,1660349299,4.004,4.004,1.408,1280x720-10,2351466,2380435,28969,9.0729,1660349299.703,4.5304,0.703,10.0,5.0,-65.3
268,416757,1660349302,3.1,3.100,1.458,1280x720-100,23718169,23777998,59829,90.6168,1660349303.049,81.5439,0.050000000000000044,100.0,90.0,4.999999999999996
385,419157,1660349304,2.702,2.702,1.458,1280x720-50,11859257,11890426,31169,45.3149,1660349305.13,45.301899999999996,0.0,50.0,50.0,0.0
502,425193,1660349310,1.266,1.266,4.03,1280x720-50,11859257,11889612,30355,45.3147,1660349310.85,0.00019999999999953388,2.572,50.0,0.0,-207.2
514,425748,1660349311,2.718,2.718,4.03,1280x720-5,1124633,1191662,67029,4.5426,1660349311.407,40.7721,0.0,5.0,45.0,-40.0
631,427557,1660349313,2.907,2.907,4.03,1280x720-50,11859141,11910369,51228,45.3908,1660349313.216,40.8482,0.0,50.0,45.0,5.0
748,429532,1660349315,2.938,2.938,4.03,1280x720-50,11859141,11889578,30437,45.3149,1660349315.171,0.07589999999999719,0.0,50.0,0.0,50.0
870,432144,1660349317,2.329,2.329,4.03,1280x720-50,12370306,12466795,96489,47.5145,1660349317.786,2.1995999999999967,0.0,50.0,0.0,50.0
987,433791,1660349319,2.683,2.683,4.03,1280x720-50,11859141,11889575,30434,45.3147,1660349319.441,2.199799999999996,0.0,50.0,0.0,50.0
1104,435323,1660349320,3.154,3.154,4.03,1280x720-50,11859141,11889584,30443,45.3149,1660349320.974,0.00019999999999953388,0.0,50.0,0.0,50.0
1234,438016,1660349323,2.465,2.465,4.03,1280x720-50,13188299,13200851,12552,50.312,1660349323.721,4.997099999999996,0.0,50.0,0.0,50.0
1351,439530,1660349325,2.946,2.946,4.03,1280x720-50,11859141,11889608,30467,45.3149,1660349325.188,4.997099999999996,0.0,50.0,0.0,50.0
1468,440440,1660349326,4.043,4.043,4.03,1280x720-50,11859141,11889617,30476,45.3148,1660349326.078,0.00010000000000331966,0.0,50.0,0.0,50.0
1701,444186,1660349329,2.298,2.298,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349330.003,45.3021,0.0,100.0,50.0,50.0
1725,444654,1660349330,3.834,3.834,4.03,1280x720-10,2351443,2380419,28976,9.0728,1660349330.468,81.5441,0.0,10.0,90.0,-80.0
1958,447647,1660349333,2.837,2.837,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349334.035,81.5441,0.0,100.0,90.0,10.0
2075,448422,1660349334,4.067,4.067,4.03,1280x720-50,11859141,11890433,31292,45.3148,1660349334.08,45.3021,0.0,100.0,0.0,100.0
2308,451950,1660349337,2.544,2.544,4.03,1280x720-100,23717937,23777997,60060,90.6168,1660349338.021,45.302,0.0,100.0,0.0,100.0
2425,453024,1660349338,3.467,3.467,4.03,1280x720-50,11859141,11890435,31294,45.3149,1660349338.694,45.301899999999996,0.0,100.0,0.0,100.0
2658,455944,1660349341,2.554,2.554,4.03,1280x720-100,23717937,23777997,60060,90.6169,1660349342.02,45.302,0.0,100.0,0.0,100.0
2775,456537,1660349342,3.96,3.960,4.03,1280x720-50,11859141,11890467,31326,45.3147,1660349342.174,45.3022,0.0,100.0,0.0,100.0
3008,460169,1660349345,2.326,2.326,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349346.003,45.3022,0.0,100.0,0.0,100.0
3125,460885,1660349346,3.613,3.613,4.03,1280x720-50,11859141,11890444,31303,45.3149,1660349346.526,45.302,0.0,100.0,0.0,100.0
3358,463277,1660349348,3.229,3.229,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349349.054,45.302,0.0,100.0,0.0,100.0
3475,464593,1660349350,3.911,3.911,4.03,1280x720-50,11859141,11890467,31326,45.3147,1660349351.051,45.3022,0.0,100.0,0.0,100.0
3708,467399,1660349353,3.107,3.107,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349353.035,45.3022,0.0,100.0,0.0,100.0
3825,468225,1660349353,4.282,4.282,4.03,1280x720-50,11859141,11890443,31302,45.3149,1660349353.861,45.302,0.0,100.0,0.0,100.0
4058,471877,1660349357,2.629,2.629,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349358.033,45.302,0.0,100.0,0.0,100.0
4175,472946,1660349358,3.562,3.562,4.03,1280x720-50,11859141,11890467,31326,45.3147,1660349358.652,45.3022,0.0,100.0,0.0,100.0
4408,476162,1660349361,2.349,2.349,4.03,1280x720-100,23717937,23777998,60061,90.6169,1660349362.001,45.3022,0.0,100.0,0.0,100.0
4525,476917,1660349362,3.596,3.596,4.03,1280x720-50,11859141,11890491,31350,45.3148,1660349362.587,45.3021,0.0,100.0,0.0,100.0
4758,479637,1660349365,2.887,2.887,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349366.057,45.3021,0.0,100.0,0.0,100.0
4875,480458,1660349366,4.065,4.065,4.03,1280x720-50,11859141,11890479,31338,45.3149,1660349366.142,45.302,0.0,100.0,0.0,100.0
5108,483984,1660349369,2.534,2.534,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349370.023,45.302,0.0,100.0,0.0,100.0
5225,484973,1660349370,3.549,3.549,4.03,1280x720-50,11859141,11890493,31352,45.3149,1660349370.628,45.302,0.0,100.0,0.0,100.0
5458,487568,1660349373,2.957,2.957,4.03,1280x720-100,23717937,23778000,60063,90.6169,1660349374.044,45.302,0.0,100.0,0.0,100.0
5575,488517,1660349374,4.012,4.012,4.03,1280x720-50,11859141,11890494,31353,45.3148,1660349374.274,45.3021,0.0,100.0,0.0,100.0
5808,491888,1660349377,2.647,2.647,4.03,1280x720-100,23717937,23778000,60063,90.6169,1660349378.024,45.3021,0.0,100.0,0.0,100.0
5925,492711,1660349378,3.819,3.819,4.03,1280x720-50,11859141,11890494,31353,45.3148,1660349378.357,45.3021,0.0,100.0,0.0,100.0
6158,495926,1660349381,2.604,2.604,4.03,1280x720-100,23717937,23777999,60062,90.6169,1660349382.029,45.3021,0.0,100.0,0.0,100.0
