,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,283113,1660416070,2.002,2.002,1.157,1280x720-5,1124688,1191650,66962,4.5425,1660416070.803,0.0,0.0,5.0,0.0,5.0
35,284410,1660416072,2.86,2.860,1.308,1280x720-10,2351466,2380435,28969,9.0729,1660416072.074,4.5304,0.15100000000000002,10.0,5.0,-10.100000000000001
152,286718,1660416074,2.547,2.547,1.308,1280x720-50,11859257,11890482,31225,45.3148,1660416074.427,36.2419,0.0,50.0,40.0,10.0
269,287788,1660416075,3.48,3.480,1.308,1280x720-50,11859257,11889572,30315,45.3149,1660416075.452,0.00010000000000331966,0.0,50.0,0.0,50.0
502,290675,1660416078,2.602,2.602,1.308,1280x720-100,23718169,23777999,59830,90.6169,1660416079.029,45.302,0.0,100.0,50.0,50.0
619,295726,1660416083,1.069,1.069,2.771,1280x720-50,11859257,11890463,31206,45.3147,1660416083.387,45.3022,1.4629999999999999,50.0,50.0,-146.29999999999998
631,297166,1660416084,2.104,2.104,3.226,1280x720-5,1124622,1191644,67022,4.5425,1660416085.44,40.7722,0.45500000000000007,5.0,45.0,-85.5
655,297735,1660416085,3.677,3.677,3.326,1280x720-10,2351443,2380418,28975,9.0728,1660416085.569,4.5303,0.10000000000000009,10.0,5.0,-5.000000000000009
888,302180,1660416089,1.233,1.233,3.326,1280x720-100,23717937,23777985,60048,90.6169,1660416089.868,81.5441,0.0,100.0,90.0,10.0
900,302430,1660416090,2.99,2.990,3.326,1280x720-5,1124622,1191655,67033,4.5425,1660416090.118,86.0744,0.0,5.0,95.0,-90.0
1017,305396,1660416093,2.024,2.024,3.326,1280x720-50,11859141,11890438,31297,45.3149,1660416093.059,40.772400000000005,0.0,50.0,45.0,5.0
1043,305970,1660416093,3.451,3.451,3.326,1280x720-10,2555915,2565102,9187,9.7767,1660416093.633,35.5382,0.0,10.0,40.0,-30.0
1276,309625,1660416097,1.792,1.792,3.326,1280x720-100,23717937,23777998,60061,90.6169,1660416097.29,80.8402,0.0,100.0,90.0,10.0
1300,310171,1660416097,3.256,3.256,3.326,1280x720-10,2351443,2380424,28981,9.0729,1660416097.836,81.544,0.0,10.0,90.0,-80.0
1417,320113,1660416107,0.325,0.325,8.308,1280x720-50,11859141,11890451,31310,45.3149,1660416107.782,36.242000000000004,4.981999999999999,50.0,40.0,-488.19999999999993
1429,321653,1660416109,2.183,2.183,9.671,1280x720-5,1124622,1191655,67033,4.5425,1660416109.331,40.772400000000005,1.3629999999999995,5.0,45.0,-176.29999999999995
1453,324216,1660416111,1.902,1.902,9.973,1280x720-10,2351443,2380426,28983,9.0729,1660416111.914,4.5304,0.3020000000000014,10.0,5.0,-25.200000000000138
1477,325505,1660416113,2.617,2.617,9.973,1280x720-10,2351443,2379567,28124,9.0729,1660416113.19,0.0,0.0,10.0,0.0,10.0
1594,331288,1660416118,1.089,1.089,12.191,1280x720-50,11859141,11890443,31302,45.3148,1660416119.008,36.2419,2.218,50.0,40.0,-211.8
1606,332014,1660416119,2.412,2.412,12.241,1280x720-5,1124622,1198679,74057,4.5693,1660416119.726,40.7455,0.049999999999998934,5.0,45.0,-44.99999999999989
1723,338301,1660416125,0.362,0.362,14.357,1280x720-50,11859141,11890428,31287,45.3147,1660416125.978,40.745400000000004,2.1159999999999997,50.0,45.0,-206.59999999999997
1735,338978,1660416126,2.108,2.108,14.761,1280x720-5,1124622,1191661,67039,4.5426,1660416126.677,40.7721,0.4039999999999999,5.0,45.0,-80.39999999999999
1759,340164,1660416127,3.311,3.311,15.114,1280x720-10,2351443,2380427,28984,9.0729,1660416127.826,4.5303,0.35300000000000153,10.0,5.0,-30.300000000000153
1992,349102,1660416136,0.467,0.467,19.091,1280x720-100,23717937,23777999,60062,90.6169,1660416136.775,81.544,3.9770000000000003,100.0,90.0,-387.70000000000005
2004,349532,1660416137,2.469,2.469,19.493,1280x720-5,1124622,1191654,67032,4.5425,1660416137.206,86.0744,0.40199999999999747,5.0,95.0,-130.19999999999976
2121,353716,1660416141,0.537,0.537,19.746,1280x720-50,11859141,11890467,31326,45.3147,1660416141.631,40.7722,0.2530000000000001,50.0,45.0,-20.30000000000001
2133,354153,1660416141,2.25,2.250,19.796,1280x720-5,1124622,1191653,67031,4.5425,1660416142.068,40.7722,0.05000000000000071,5.0,45.0,-45.00000000000007
2157,354776,1660416142,3.627,3.627,19.796,1280x720-10,2351443,2380426,28983,9.0729,1660416142.623,4.5304,0.0,10.0,5.0,5.0
2390,368390,1660416156,1.002,1.002,28.697,1280x720-100,23717937,23777999,60062,90.6169,1660416156.066,81.544,8.901,100.0,90.0,-880.1
2402,369415,1660416157,2.78,2.780,29.502,1280x720-5,1124622,1191665,67043,4.5426,1660416157.141,86.0743,0.8049999999999997,5.0,95.0,-170.49999999999997
2519,375801,1660416163,0.808,0.808,31.869,1280x720-50,11859141,11890479,31338,45.3148,1660416163.474,40.7722,2.367000000000001,50.0,45.0,-231.7000000000001
2531,376359,1660416164,2.255,2.255,31.869,1280x720-5,1124622,1191663,67041,4.5426,1660416164.032,40.7722,0.0,5.0,45.0,-40.0
2555,377341,1660416164,3.273,3.273,31.869,1280x720-10,2351443,2380426,28983,9.0729,1660416165.014,4.5303,0.0,10.0,5.0,5.0
