,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,5163430,1660255000,2.002,2.002,0.607,1280x720-5,1124688,1191650,66962,4.5425,1660255000.054,0.0,0.0,5.0,0.0,5.0
35,5164281,1660255000,3.674,3.674,1.16,1280x720-10,2351466,2380435,28969,9.0729,1660255000.905,4.5304,0.5529999999999999,10.0,5.0,-50.3
268,5167143,1660255003,2.82,2.820,1.16,1280x720-100,23718169,23777998,59829,90.6168,1660255003.774,81.5439,0.0,100.0,90.0,10.0
385,5167864,1660255004,4.097,4.097,1.16,1280x720-50,11859257,11890426,31169,45.3149,1660255004.485,45.301899999999996,0.0,100.0,0.0,100.0
618,5171351,1660255007,2.61,2.610,1.16,1280x720-100,23718169,23777999,59830,90.6169,1660255008.023,45.302,0.0,100.0,0.0,100.0
735,5172411,1660255009,3.558,3.558,1.16,1280x720-50,11859257,11890463,31206,45.3147,1660255009.031,45.3022,0.0,100.0,0.0,100.0
968,5175179,1660255011,2.789,2.789,1.16,1280x720-100,23717937,23777999,60062,90.6169,1660255012.046,45.3022,0.0,100.0,0.0,100.0
1085,5176200,1660255012,3.776,3.776,1.16,1280x720-50,11859141,11890432,31291,45.3149,1660255012.869,45.302,0.0,100.0,0.0,100.0
1318,5178972,1660255015,2.998,2.998,1.16,1280x720-100,23717937,23777985,60048,90.6169,1660255016.037,45.302,0.0,100.0,0.0,100.0
1435,5180580,1660255017,3.391,3.391,1.16,1280x720-50,11859141,11890429,31288,45.3147,1660255017.199,45.3022,0.0,100.0,0.0,100.0
1668,5183446,1660255020,2.528,2.528,1.16,1280x720-100,23717937,23777996,60059,90.6169,1660255021.018,45.3022,0.0,100.0,0.0,100.0
1798,5184641,1660255021,3.342,3.342,1.16,1280x720-50,13188299,13201705,13406,50.312,1660255021.263,40.3049,0.0,100.0,0.0,100.0
2031,5187617,1660255024,2.363,2.363,1.16,1280x720-100,23717937,23777998,60061,90.6169,1660255025.006,40.3049,0.0,100.0,0.0,100.0
2148,5188609,1660255025,3.375,3.375,1.16,1280x720-50,11859141,11890471,31330,45.3148,1660255025.242,45.3021,0.0,100.0,0.0,100.0
2381,5191544,1660255028,2.442,2.442,1.16,1280x720-100,23717937,23777999,60062,90.6169,1660255029.019,45.3021,0.0,100.0,0.0,100.0
2498,5192597,1660255029,3.388,3.388,1.16,1280x720-50,11859141,11890440,31299,45.3149,1660255029.218,45.302,0.0,100.0,0.0,100.0
2731,5194728,1660255031,3.259,3.259,1.16,1280x720-100,23717937,23777999,60062,90.6169,1660255032.058,45.302,0.0,100.0,0.0,100.0
2848,5196475,1660255033,3.517,3.517,1.16,1280x720-50,11859141,11890433,31292,45.3148,1660255034.028,45.3021,0.0,100.0,0.0,100.0
3081,5198927,1660255035,3.063,3.063,1.16,1280x720-100,23717937,23777997,60060,90.6168,1660255036.058,45.302,0.0,100.0,0.0,100.0
3198,5200351,1660255036,3.648,3.648,1.16,1280x720-50,11859141,11890435,31294,45.3149,1660255037.424,45.301899999999996,0.0,100.0,0.0,100.0
3431,5202980,1660255039,3.022,3.022,1.16,1280x720-100,23717937,23777997,60060,90.6169,1660255040.049,45.302,0.0,100.0,0.0,100.0
3548,5204275,1660255040,3.723,3.723,1.16,1280x720-50,11859141,11890467,31326,45.3147,1660255041.295,45.3022,0.0,100.0,0.0,100.0
3781,5207248,1660255043,2.749,2.749,1.16,1280x720-100,23717937,23777999,60062,90.6169,1660255044.051,45.3022,0.0,100.0,0.0,100.0
3898,5208261,1660255044,3.74,3.740,1.16,1280x720-50,11859141,11890444,31303,45.3149,1660255045.013,45.302,0.0,100.0,0.0,100.0
4131,5211021,1660255047,2.987,2.987,1.16,1280x720-100,23717937,23777999,60062,90.6169,1660255048.047,45.302,0.0,100.0,0.0,100.0
4248,5211915,1660255048,4.09,4.090,1.16,1280x720-50,11859141,11890467,31326,45.3147,1660255048.537,45.3022,0.0,100.0,0.0,100.0
4481,5215508,1660255052,2.498,2.498,1.16,1280x720-100,23717937,23777999,60062,90.6169,1660255053.03,45.3022,0.0,100.0,0.0,100.0
4598,5216638,1660255053,3.373,3.373,1.16,1280x720-50,11859141,11890443,31302,45.3149,1660255053.26,45.302,0.0,100.0,0.0,100.0
4831,5219687,1660255056,2.327,2.327,1.16,1280x720-100,23717937,23777999,60062,90.6169,1660255057.006,45.302,0.0,100.0,0.0,100.0
