,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,1017520,1660496493,2.002,2.002,0.855,1280x720-5,1124688,1191650,66962,4.5425,1660496493.209,0.0,0.0,5.0,0.0,5.0
35,1018906,1660496494,2.987,2.987,1.206,1280x720-10,2351466,2380435,28969,9.0729,1660496494.624,4.5304,0.351,10.0,5.0,-30.099999999999994
152,1026920,1660496502,0.409,0.409,4.536,1280x720-50,11859257,11890482,31225,45.3148,1660496503.12,36.2419,3.3299999999999996,50.0,40.0,-322.99999999999994
164,1027402,1660496503,2.411,2.411,5.04,1280x720-5,1124633,1191657,67024,4.5424,1660496503.081,40.7724,0.5040000000000004,5.0,45.0,-90.40000000000005
281,1033325,1660496508,0.988,0.988,7.461,1280x720-50,11859257,11890466,31209,45.3147,1660496509.001,40.7723,2.4210000000000003,50.0,45.0,-237.10000000000002
293,1034068,1660496509,2.637,2.637,7.864,1280x720-5,1124633,1191662,67029,4.5426,1660496509.743,40.7721,0.4029999999999996,5.0,45.0,-80.29999999999995
410,1038243,1660496513,1.119,1.119,8.469,1280x720-50,11859141,11910369,51228,45.3908,1660496513.907,40.8482,0.6049999999999995,50.0,45.0,-55.49999999999996
422,1038769,1660496514,3.081,3.081,8.925,1280x720-5,1124622,1191647,67025,4.5425,1660496514.526,40.848299999999995,0.4560000000000013,5.0,45.0,-85.60000000000014
544,1041538,1660496517,2.314,2.314,8.925,1280x720-50,12370306,12467649,97343,47.5145,1660496517.194,42.971999999999994,0.0,50.0,45.0,5.0
661,1043403,1660496519,2.451,2.451,8.925,1280x720-50,11859141,11889575,30434,45.3147,1660496519.065,2.199799999999996,0.0,50.0,0.0,50.0
778,1045640,1660496521,2.221,2.221,8.925,1280x720-50,11859141,11889584,30443,45.3149,1660496521.294,0.00019999999999953388,0.0,50.0,0.0,50.0
804,1046077,1660496521,3.785,3.785,8.925,1280x720-10,2555915,2565102,9187,9.7767,1660496521.731,35.5382,0.0,10.0,40.0,-30.0
1037,1049308,1660496524,2.552,2.552,8.925,1280x720-100,23717937,23777998,60061,90.6169,1660496524.964,80.8402,0.0,100.0,90.0,10.0
1154,1053086,1660496528,0.779,0.779,8.925,1280x720-50,11859141,11890471,31330,45.3148,1660496530.422,45.3021,0.0,50.0,50.0,0.0
1166,1056108,1660496531,2.506,2.506,11.648,1280x720-5,1124622,1191651,67029,4.5425,1660496534.022,40.7723,2.722999999999999,5.0,45.0,-312.2999999999999
1283,1058095,1660496533,2.913,2.913,12.0,1280x720-50,11859141,11890440,31299,45.3149,1660496533.749,40.772400000000005,0.3520000000000003,50.0,45.0,-30.20000000000003
1400,1060528,1660496536,2.477,2.477,12.0,1280x720-50,11859141,11889602,30461,45.3149,1660496536.191,0.0,0.0,50.0,0.0,50.0
1517,1063706,1660496539,1.303,1.303,12.0,1280x720-50,11859141,11889579,30438,45.3148,1660496539.372,0.00010000000000331966,0.0,50.0,0.0,50.0
1529,1064122,1660496539,2.889,2.889,12.0,1280x720-5,1124622,1191657,67035,4.5425,1660496539.788,40.7723,0.0,5.0,45.0,-40.0
1646,1065513,1660496541,3.529,3.529,12.0,1280x720-50,11859141,11890435,31294,45.3149,1660496541.167,40.772400000000005,0.0,50.0,45.0,5.0
1879,1073614,1660496549,0.544,0.544,15.075,1280x720-100,23717937,23777997,60060,90.6169,1660496549.278,45.302,3.0749999999999993,100.0,50.0,-257.49999999999994
1891,1083256,1660496558,2.413,2.413,24.551,1280x720-5,1124622,1191661,67039,4.5426,1660496567.642,86.0743,9.475999999999999,5.0,95.0,-1037.6
2008,1085033,1660496560,3.469,3.469,25.356,1280x720-50,11859141,11890465,31324,45.3149,1660496560.693,40.7723,0.8050000000000033,50.0,45.0,-75.50000000000033
2241,1088982,1660496564,1.519,1.519,25.356,1280x720-100,23717937,23777999,60062,90.6169,1660496564.642,45.302,0.0,100.0,50.0,50.0
2265,1089596,1660496565,2.913,2.913,25.356,1280x720-10,2351443,2380428,28985,9.0729,1660496565.256,81.544,0.0,10.0,90.0,-80.0
2382,1091868,1660496567,2.638,2.638,25.356,1280x720-50,11859141,11890467,31326,45.3147,1660496567.563,36.2418,0.0,50.0,40.0,10.0
2499,1093510,1660496569,2.995,2.995,25.356,1280x720-50,11859141,11889588,30447,45.3149,1660496569.179,0.00019999999999953388,0.0,50.0,0.0,50.0
2616,1095555,1660496571,2.955,2.955,25.356,1280x720-50,11859141,11889589,30448,45.3149,1660496571.215,0.0,0.0,50.0,0.0,50.0
2733,1097171,1660496572,3.338,3.338,25.356,1280x720-50,11859141,11889604,30463,45.3148,1660496572.831,0.00010000000000331966,0.0,50.0,0.0,50.0
2966,1101002,1660496576,1.515,1.515,25.356,1280x720-100,23717937,23777999,60062,90.6169,1660496576.661,45.3021,0.0,100.0,50.0,50.0
2990,1101600,1660496577,2.919,2.919,25.356,1280x720-10,2351443,2380429,28986,9.0729,1660496577.262,81.544,0.0,10.0,90.0,-80.0
3107,1103934,1660496579,2.586,2.586,25.356,1280x720-50,11859141,11890491,31350,45.3148,1660496579.604,36.2419,0.0,50.0,40.0,10.0
3224,1106098,1660496581,2.428,2.428,25.356,1280x720-50,11859141,11889634,30493,45.3148,1660496581.758,0.0,0.0,50.0,0.0,50.0
3341,1107946,1660496583,2.578,2.578,25.356,1280x720-50,11859141,11889625,30484,45.3149,1660496583.606,0.00010000000000331966,0.0,50.0,0.0,50.0
3458,1109249,1660496584,3.278,3.278,25.356,1280x720-50,11859141,11889639,30498,45.3148,1660496584.905,0.00010000000000331966,0.0,50.0,0.0,50.0
3575,1110594,1660496586,3.933,3.933,25.356,1280x720-50,11859141,11889639,30498,45.3149,1660496586.252,0.00010000000000331966,0.0,50.0,0.0,50.0
3808,1113730,1660496589,2.802,2.802,25.356,1280x720-100,23717937,23778000,60063,90.6169,1660496590.043,45.302,0.0,100.0,50.0,50.0
3925,1114800,1660496590,3.735,3.735,25.356,1280x720-50,11859141,11890494,31353,45.3148,1660496590.454,45.3021,0.0,100.0,0.0,100.0
