,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
5569,64855309,1660413740,2.642,2.642,6.797,1280x720-50,11859141,11889639,30498,45.3147,1660413740.951,9.999999999621423e-05,0.0,50.0,0.0,50.0
5686,64857864,1660413743,2.089,2.089,6.797,1280x720-50,11859141,11889641,30500,45.3148,1660413743.535,9.999999999621423e-05,0.0,50.0,0.0,50.0
5710,64858272,1660413743,3.685,3.685,6.797,1280x720-10,2351443,2380424,28981,9.0729,1660413743.943,36.2419,0.0,10.0,40.0,-30.0
5943,64861151,1660413746,2.801,2.801,6.797,1280x720-100,23717937,23778000,60063,90.6169,1660413746.794,81.544,0.0,100.0,90.0,10.0
6060,64862385,1660413748,3.568,3.568,6.797,1280x720-50,11859141,11890494,31353,45.3148,1660413748.055,45.3021,0.0,100.0,0.0,100.0
6293,64864756,1660413750,3.206,3.206,6.797,1280x720-100,23717937,23777999,60062,90.6169,1660413750.396,45.3021,0.0,100.0,0.0,100.0
6410,64865727,1660413751,4.232,4.232,6.797,1280x720-50,11859141,11890473,31332,45.3148,1660413751.373,45.3021,0.0,100.0,0.0,100.0
6643,64869445,1660413755,2.519,2.519,6.797,1280x720-100,23717937,23777999,60062,90.6169,1660413756.022,45.3021,0.0,100.0,0.0,100.0
6760,64870446,1660413756,3.522,3.522,6.797,1280x720-50,11859141,11890460,31319,45.3147,1660413756.083,45.3022,0.0,100.0,0.0,100.0
6993,64873427,1660413759,2.542,2.542,6.797,1280x720-100,23717937,23777999,60062,90.6169,1660413760.017,45.3022,0.0,100.0,0.0,100.0
7110,64874456,1660413760,3.51,3.510,6.797,1280x720-50,11859141,11890474,31333,45.3148,1660413760.11,45.3021,0.0,100.0,0.0,100.0
7343,64877506,1660413763,2.462,2.462,6.797,1280x720-100,23717705,23777999,60294,90.6169,1660413764.017,45.3021,0.0,100.0,0.0,100.0
7460,64878557,1660413764,3.414,3.414,6.797,1280x720-50,11859025,11890455,31430,45.3148,1660413764.197,45.3021,0.0,100.0,0.0,100.0
7693,64881039,1660413766,2.938,2.938,6.797,1280x720-100,23717705,23777999,60294,90.6169,1660413766.676,45.3021,0.0,100.0,0.0,100.0
7810,64881843,1660413767,4.138,4.138,6.797,1280x720-50,11859025,11890457,31432,45.3149,1660413767.48,45.302,0.0,100.0,0.0,100.0
8043,64884679,1660413770,3.304,3.304,6.797,1280x720-100,23717705,23777998,60293,90.6169,1660413771.048,45.302,0.0,100.0,0.0,100.0
8276,64887272,1660413772,2.712,2.712,6.797,1280x720-100,23717705,23777145,59440,90.6169,1660413773.03,0.0,0.0,100.0,0.0,100.0
8393,64887879,1660413773,4.106,4.106,6.797,1280x720-50,11859025,11890451,31426,45.3149,1660413773.52,45.302,0.0,100.0,0.0,100.0
8626,64891593,1660413777,2.393,2.393,6.797,1280x720-100,23717705,23777999,60294,90.6169,1660413778.01,45.302,0.0,100.0,0.0,100.0
8743,64892318,1660413777,3.669,3.669,6.797,1280x720-50,11859025,11890488,31463,45.3148,1660413778.735,45.3021,0.0,100.0,0.0,100.0
8976,64894946,1660413780,3.037,3.037,6.797,1280x720-100,23717705,23777999,60294,90.6169,1660413781.043,45.3021,0.0,100.0,0.0,100.0
9093,64895653,1660413781,4.338,4.338,6.797,1280x720-50,11859025,11890485,31460,45.3148,1660413781.289,45.3021,0.0,100.0,0.0,100.0
9326,64899359,1660413784,2.629,2.629,6.797,1280x720-100,23717705,23777999,60294,90.6169,1660413785.022,45.3021,0.0,100.0,0.0,100.0
9443,64900154,1660413785,3.844,3.844,6.797,1280x720-50,11859025,11890492,31467,45.3148,1660413785.795,45.3021,0.0,100.0,0.0,100.0
9676,64902725,1660413788,3.268,3.268,6.797,1280x720-100,23717705,23778000,60295,90.6169,1660413789.056,45.3021,0.0,100.0,0.0,100.0
9793,64904397,1660413790,3.597,3.597,6.797,1280x720-50,11859025,11890494,31469,45.3148,1660413791.03,45.3021,0.0,100.0,0.0,100.0
10026,64907197,1660413792,2.806,2.806,6.797,1280x720-100,23717705,23778000,60295,90.6169,1660413793.035,45.3021,0.0,100.0,0.0,100.0
10143,64908845,1660413794,3.159,3.159,6.797,1280x720-50,11859025,11890488,31463,45.3148,1660413794.517,45.3021,0.0,50.0,50.0,0.0
10260,64910020,1660413795,3.986,3.986,6.797,1280x720-50,11859025,11889639,30614,45.3148,1660413795.697,0.0,0.0,50.0,0.0,50.0
10493,64913541,1660413799,2.464,2.464,6.797,1280x720-100,23717705,23778000,60295,90.6169,1660413800.017,45.3021,0.0,100.0,50.0,50.0
10610,64914619,1660413800,3.393,3.393,6.797,1280x720-50,11859025,11890496,31471,45.3148,1660413800.319,45.3021,0.0,100.0,0.0,100.0
10843,64918197,1660413803,1.811,1.811,6.797,1280x720-100,23717705,23778000,60295,90.6169,1660413804.0,45.3021,0.0,100.0,0.0,100.0
10867,64919345,1660413804,2.664,2.664,6.797,1280x720-10,2351420,2380444,29024,9.0729,1660413805.148,81.544,0.0,10.0,90.0,-80.0
10984,64921312,1660413806,2.698,2.698,6.797,1280x720-50,11859025,11890494,31469,45.3148,1660413807.0,36.2419,0.0,50.0,40.0,10.0
11101,64923313,1660413808,2.704,2.704,6.797,1280x720-50,11859025,11889642,30617,45.3148,1660413808.952,0.0,0.0,50.0,0.0,50.0
11218,64924998,1660413810,3.016,3.016,6.797,1280x720-50,11859025,11889642,30617,45.3148,1660413810.647,0.0,0.0,50.0,0.0,50.0
11335,64926756,1660413812,3.264,3.264,6.797,1280x720-50,11859025,11889639,30614,45.3148,1660413812.463,0.0,0.0,50.0,0.0,50.0
11452,64928055,1660413813,3.97,3.970,6.797,1280x720-50,11859025,11889642,30617,45.3148,1660413813.7,0.0,0.0,50.0,0.0,50.0
11685,64930962,1660413816,3.057,3.057,6.797,1280x720-100,23717705,23777999,60294,90.6169,1660413817.303,45.3021,0.0,100.0,50.0,50.0
11802,64932292,1660413817,3.732,3.732,6.797,1280x720-50,11859025,11890495,31470,45.3148,1660413817.935,45.3021,0.0,50.0,50.0,0.0
