,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,599675,1660537013,2.002,2.002,1.709,1280x720-5,1124688,1191650,66962,4.5425,1660537013.347,0.0,0.0,5.0,0.0,5.0
35,601145,1660537014,3.104,3.104,2.264,1280x720-10,2351466,2380435,28969,9.0729,1660537014.841,4.5304,0.5549999999999997,10.0,5.0,-50.49999999999997
152,603707,1660537017,2.542,2.542,2.264,1280x720-50,11859257,11890482,31225,45.3148,1660537017.38,36.2419,0.0,50.0,40.0,10.0
269,604957,1660537018,3.289,3.289,2.264,1280x720-50,11859257,11889572,30315,45.3149,1660537018.634,0.00010000000000331966,0.0,50.0,0.0,50.0
386,605979,1660537019,4.276,4.276,2.264,1280x720-50,11859257,11889612,30355,45.3147,1660537019.673,0.00019999999999953388,0.0,50.0,0.0,50.0
619,609020,1660537022,3.231,3.231,2.264,1280x720-100,23718169,23777998,59829,90.6169,1660537023.076,45.3022,0.0,100.0,50.0,50.0
736,610095,1660537023,4.161,4.161,2.264,1280x720-50,11859141,11910369,51228,45.3908,1660537023.776,45.2261,0.0,100.0,0.0,100.0
969,613815,1660537027,2.443,2.443,2.264,1280x720-100,23717937,23777996,60059,90.6169,1660537028.02,45.2261,0.0,100.0,0.0,100.0
1091,628960,1660537042,0.567,0.567,13.436,1280x720-50,12370306,12467649,97343,47.5145,1660537042.676,43.1024,11.172,50.0,50.0,-1117.2
1103,629346,1660537043,2.47,2.470,13.739,1280x720-5,1124622,1191655,67033,4.5425,1660537043.047,42.971999999999994,0.3030000000000008,5.0,45.0,-70.30000000000008
1220,631214,1660537044,2.599,2.599,13.739,1280x720-50,11859141,11890438,31297,45.3149,1660537044.894,40.772400000000005,0.0,50.0,45.0,5.0
1350,632676,1660537046,3.142,3.142,13.739,1280x720-50,13188299,13200851,12552,50.312,1660537046.35,4.997099999999996,0.0,50.0,0.0,50.0
1467,634801,1660537048,3.018,3.018,13.739,1280x720-50,11859141,11889608,30467,45.3149,1660537048.481,4.997099999999996,0.0,50.0,0.0,50.0
1584,636771,1660537050,3.054,3.054,13.739,1280x720-50,11859141,11889617,30476,45.3148,1660537050.453,0.00010000000000331966,0.0,50.0,0.0,50.0
1701,637869,1660537051,3.956,3.956,13.739,1280x720-50,11859141,11889597,30456,45.3149,1660537051.542,0.00010000000000331966,0.0,50.0,0.0,50.0
1934,641085,1660537054,2.744,2.744,13.739,1280x720-100,23717937,23777999,60062,90.6169,1660537055.043,45.302,0.0,100.0,50.0,50.0
2051,641907,1660537055,3.921,3.921,13.739,1280x720-50,11859141,11890456,31315,45.3149,1660537055.822,45.302,0.0,100.0,0.0,100.0
