,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,56331328,1660073083,2.002,2.002,0.809,1280x720-5,1124688,1191650,66962,4.5425,1660073083.605,0.0,0.0,5.0,0.0,5.0
35,56332214,1660073084,3.56,3.560,1.261,1280x720-10,2351466,2380435,28969,9.0729,1660073084.886,4.5304,0.45199999999999985,10.0,5.0,-40.19999999999998
268,56335958,1660073088,1.825,1.825,1.261,1280x720-100,23718169,23777998,59829,90.6168,1660073088.517,81.5439,0.0,100.0,90.0,10.0
292,56336665,1660073089,3.111,3.111,1.261,1280x720-10,2351466,2380400,28934,9.0728,1660073089.221,81.544,0.0,10.0,90.0,-80.0
409,56338342,1660073090,3.437,3.437,1.261,1280x720-50,11859257,11890466,31209,45.3147,1660073090.901,36.2419,0.0,50.0,40.0,10.0
642,56341174,1660073093,2.615,2.615,1.261,1280x720-100,23718169,23777998,59829,90.6169,1660073093.75,45.3022,0.0,100.0,50.0,50.0
759,56343740,1660073096,2.044,2.044,1.261,1280x720-50,11859141,11910369,51228,45.3908,1660073096.321,45.2261,0.0,50.0,50.0,0.0
783,56344378,1660073096,3.41,3.410,1.261,1280x720-10,2351443,2380418,28975,9.0728,1660073096.959,36.318,0.0,10.0,40.0,-30.0
1016,56348176,1660073100,1.619,1.619,1.261,1280x720-100,23717937,23777985,60048,90.6169,1660073100.748,81.5441,0.0,100.0,90.0,10.0
1040,56348587,1660073101,3.208,3.208,1.261,1280x720-10,2351443,2380424,28981,9.0729,1660073101.143,81.544,0.0,10.0,90.0,-80.0
1157,56351952,1660073104,1.841,1.841,1.261,1280x720-50,11859141,11890438,31297,45.3149,1660073104.777,36.242000000000004,0.0,50.0,40.0,10.0
1183,56352837,1660073105,2.96,2.960,1.261,1280x720-10,2555915,2565102,9187,9.7767,1660073105.408,35.5382,0.0,10.0,40.0,-30.0
1300,56355154,1660073107,2.648,2.648,1.261,1280x720-50,11859141,11890462,31321,45.3149,1660073107.711,35.5382,0.0,50.0,40.0,10.0
1417,56358145,1660073110,1.656,1.656,1.261,1280x720-50,11859141,11889617,30476,45.3148,1660073110.716,0.00010000000000331966,0.0,50.0,0.0,50.0
1441,56358648,1660073111,3.151,3.151,1.261,1280x720-10,2351443,2380421,28978,9.0729,1660073111.21,36.2419,0.0,10.0,40.0,-30.0
1558,56361004,1660073113,2.799,2.799,1.261,1280x720-50,11859141,11890440,31299,45.3149,1660073113.562,36.242000000000004,0.0,50.0,40.0,10.0
1675,56363440,1660073115,2.363,2.363,1.261,1280x720-50,11859141,11889602,30461,45.3149,1660073116.0,0.0,0.0,50.0,0.0,50.0
1792,56365944,1660073118,1.863,1.863,1.261,1280x720-50,11859141,11889579,30438,45.3148,1660073118.51,0.00010000000000331966,0.0,50.0,0.0,50.0
1816,56366567,1660073119,3.244,3.244,1.261,1280x720-10,2351443,2380425,28982,9.0728,1660073119.157,36.242,0.0,10.0,40.0,-30.0
1933,56368698,1660073121,3.115,3.115,1.261,1280x720-50,11859141,11890435,31294,45.3149,1660073121.273,36.2421,0.0,50.0,40.0,10.0
2050,56370705,1660073123,3.112,3.112,1.261,1280x720-50,11859141,11889574,30433,45.3147,1660073123.381,0.00019999999999953388,0.0,50.0,0.0,50.0
2167,56373196,1660073125,2.62,2.620,1.261,1280x720-50,11859141,11889613,30472,45.3147,1660073125.755,0.0,0.0,50.0,0.0,50.0
2284,56376192,1660073128,1.628,1.628,1.261,1280x720-50,11859141,11889611,30470,45.3149,1660073128.758,0.00019999999999953388,0.0,50.0,0.0,50.0
2308,56376926,1660073129,2.896,2.896,1.261,1280x720-10,2351443,2380424,28981,9.0729,1660073129.487,36.242000000000004,0.0,10.0,40.0,-30.0
2425,56379444,1660073132,2.379,2.379,1.261,1280x720-50,11859141,11890467,31326,45.3147,1660073132.011,36.2418,0.0,50.0,40.0,10.0
2542,56381648,1660073134,2.18,2.180,1.261,1280x720-50,11859141,11889613,30472,45.3147,1660073134.209,0.0,0.0,50.0,0.0,50.0
2566,56382116,1660073134,3.715,3.715,1.261,1280x720-10,2351443,2380421,28978,9.0729,1660073134.677,36.2418,0.0,10.0,40.0,-30.0
2799,56386293,1660073138,1.537,1.537,1.261,1280x720-100,23717937,23777997,60060,90.6169,1660073138.865,81.544,0.0,100.0,90.0,10.0
2823,56386834,1660073139,2.993,2.993,1.261,1280x720-10,2351443,2380426,28983,9.0729,1660073139.541,81.544,0.0,10.0,90.0,-80.0
2940,56389392,1660073141,2.436,2.436,1.261,1280x720-50,11859141,11890467,31326,45.3147,1660073141.962,36.2418,0.0,50.0,40.0,10.0
3057,56391633,1660073144,2.207,2.207,1.261,1280x720-50,11859141,11889625,30484,45.3148,1660073144.207,9.999999999621423e-05,0.0,50.0,0.0,50.0
3081,56392272,1660073144,3.565,3.565,1.261,1280x720-10,2351443,2380428,28985,9.0729,1660073144.846,36.2419,0.0,10.0,40.0,-30.0
3314,56396764,1660073149,1.073,1.073,1.261,1280x720-100,23717937,23777999,60062,90.6169,1660073149.359,81.544,0.0,100.0,90.0,10.0
3326,56397444,1660073149,2.402,2.402,1.261,1280x720-5,1124622,1191658,67036,4.5426,1660073150.039,86.0743,0.0,5.0,95.0,-90.0
3443,56400660,1660073153,1.591,1.591,1.614,1280x720-50,11859141,11890493,31352,45.3148,1660073153.224,40.7722,0.3530000000000002,50.0,45.0,-30.30000000000002
3467,56401543,1660073154,2.714,2.714,1.614,1280x720-10,2351443,2380418,28975,9.0729,1660073154.102,36.2419,0.0,10.0,40.0,-30.0
3584,56404340,1660073156,1.916,1.916,1.614,1280x720-50,11859141,11890495,31354,45.3148,1660073156.942,36.2419,0.0,50.0,40.0,10.0
3608,56404929,1660073157,3.332,3.332,1.614,1280x720-10,2351443,2380428,28985,9.0729,1660073157.589,36.2419,0.0,10.0,40.0,-30.0
3841,56410728,1660073163,0.82,0.820,2.876,1280x720-100,23717937,23778000,60063,90.6169,1660073163.307,81.544,1.2619999999999998,100.0,90.0,-116.19999999999997
3853,56411064,1660073163,2.822,2.822,3.228,1280x720-5,1124622,1191654,67032,4.5425,1660073163.643,86.0744,0.3520000000000003,5.0,95.0,-125.20000000000003
3970,56414813,1660073167,1.898,1.898,4.033,1280x720-50,11859141,11890493,31352,45.3148,1660073167.393,40.7723,0.8050000000000002,50.0,45.0,-75.50000000000001
3994,56415851,1660073168,2.859,2.859,4.033,1280x720-10,2351443,2380419,28976,9.0729,1660073168.457,36.2419,0.0,10.0,40.0,-30.0
4111,56420654,1660073173,0.656,0.656,4.587,1280x720-50,11859141,11890495,31354,45.3148,1660073173.23,36.2419,0.5539999999999994,50.0,40.0,-45.399999999999935
4123,56421290,1660073173,2.551,2.551,5.092,1280x720-5,1124622,1191649,67027,4.5425,1660073173.866,40.7723,0.5049999999999999,5.0,45.0,-90.49999999999999
4240,56426149,1660073178,1.043,1.043,6.403,1280x720-50,11859141,11890495,31354,45.3148,1660073178.713,40.7723,1.311,50.0,45.0,-126.1
4252,56426662,1660073179,2.583,2.583,6.453,1280x720-5,1124622,1191652,67030,4.5425,1660073179.274,40.7723,0.05000000000000071,5.0,45.0,-45.00000000000007
4369,56430684,1660073183,0.651,0.651,6.453,1280x720-50,11859141,11890495,31354,45.3148,1660073183.267,40.7723,0.0,50.0,45.0,5.0
4381,56431411,1660073183,2.653,2.653,7.16,1280x720-5,1124622,1191656,67034,4.5425,1660073183.994,40.7723,0.7069999999999999,5.0,45.0,-110.69999999999999
4498,56435618,1660073188,0.845,0.845,7.564,1280x720-50,11859141,11890494,31353,45.3148,1660073188.187,40.7723,0.4039999999999999,50.0,45.0,-35.39999999999999
4510,56436316,1660073188,2.181,2.181,7.564,1280x720-5,1124622,1191658,67036,4.5426,1660073188.885,40.7722,0.0,5.0,45.0,-40.0
4534,56436993,1660073189,3.502,3.502,7.564,1280x720-10,2351443,2380427,28984,9.0729,1660073189.677,4.5303,0.0,10.0,5.0,5.0
4767,56444820,1660073197,0.921,0.921,10.738,1280x720-100,23717937,23777999,60062,90.6169,1660073197.389,81.544,3.1739999999999995,100.0,90.0,-307.4
4779,56445397,1660073197,2.744,2.744,11.14,1280x720-5,1124622,1191661,67039,4.5426,1660073197.966,86.0743,0.402000000000001,5.0,95.0,-130.2000000000001
4896,56448922,1660073201,1.217,1.217,11.14,1280x720-50,11859141,11890460,31319,45.3147,1660073201.481,40.7721,0.0,50.0,45.0,5.0
4908,56449398,1660073201,2.744,2.744,11.14,1280x720-5,1124622,1191660,67038,4.5426,1660073201.957,40.7721,0.0,5.0,45.0,-40.0
5025,56453954,1660073206,0.654,0.654,11.545,1280x720-50,11859141,11890474,31333,45.3148,1660073206.549,40.7722,0.40499999999999936,50.0,45.0,-35.499999999999936
5037,56454570,1660073207,2.656,2.656,12.149,1280x720-5,1124611,1191661,67050,4.5426,1660073207.149,40.7722,0.6039999999999992,5.0,45.0,-100.39999999999992
5154,56458511,1660073211,0.864,0.864,12.301,1280x720-50,11859025,11890455,31430,45.3148,1660073211.113,40.7722,0.15200000000000102,50.0,45.0,-10.200000000000102
5166,56459161,1660073211,2.327,2.327,12.352,1280x720-5,1124611,1194998,70387,4.5553,1660073211.763,40.759499999999996,0.051000000000000156,5.0,45.0,-45.100000000000016
5283,56461842,1660073214,1.697,1.697,12.402,1280x720-50,11859025,11890457,31432,45.3149,1660073214.406,40.7596,0.049999999999998934,50.0,45.0,1.0658141036401503e-13
5307,56462412,1660073214,3.136,3.136,12.402,1280x720-10,2351420,2380417,28997,9.0728,1660073214.976,36.2421,0.0,10.0,40.0,-30.0
5424,56465367,1660073217,2.177,2.177,12.402,1280x720-50,11859025,11890443,31418,45.3149,1660073217.93,36.2421,0.0,50.0,40.0,10.0
5448,56465947,1660073218,3.602,3.602,12.402,1280x720-10,2351420,2380432,29012,9.0729,1660073218.58,36.242000000000004,0.0,10.0,40.0,-30.0
5681,56469830,1660073222,1.718,1.718,12.402,1280x720-100,23717705,23777999,60294,90.6169,1660073222.388,81.544,0.0,100.0,90.0,10.0
5705,56470258,1660073222,3.29,3.290,12.402,1280x720-10,2351420,2380427,29007,9.0729,1660073222.816,81.544,0.0,10.0,90.0,-80.0
