,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,6369256,1660600022,2.002,2.002,2.214,1280x720-5,1124688,1191650,66962,4.5425,1660600022.851,0.0,0.0,5.0,0.0,5.0
35,6371294,1660600024,2.153,2.153,2.416,1280x720-10,2351466,2380435,28969,9.0729,1660600024.801,4.5304,0.20199999999999996,10.0,5.0,-15.199999999999996
60,6372378,1660600025,3.072,3.072,2.416,1280x720-10,2453703,2522123,68420,9.6161,1660600025.888,0.5431999999999988,0.0,10.0,0.0,10.0
177,6375209,1660600028,2.244,2.244,2.416,1280x720-50,11859257,11890426,31169,45.3149,1660600028.688,35.698800000000006,0.0,50.0,40.0,10.0
201,6375637,1660600029,3.825,3.825,2.416,1280x720-10,2351466,2380424,28958,9.0729,1660600029.14,36.242000000000004,0.0,10.0,40.0,-30.0
434,6379018,1660600032,2.445,2.445,2.416,1280x720-100,23718169,23777998,59829,90.6169,1660600032.485,81.544,0.0,100.0,90.0,10.0
551,6381643,1660600035,1.815,1.815,2.416,1280x720-50,11859141,11910369,51228,45.3908,1660600035.118,45.2261,0.0,50.0,50.0,0.0
575,6382439,1660600035,3.026,3.026,2.416,1280x720-10,2351443,2380418,28975,9.0728,1660600035.914,36.318,0.0,10.0,40.0,-30.0
697,6385320,1660600038,2.151,2.151,2.416,1280x720-50,12370306,12467649,97343,47.5145,1660600038.79,38.4417,0.0,50.0,40.0,10.0
721,6385962,1660600039,3.501,3.501,2.416,1280x720-10,2351443,2380424,28981,9.0729,1660600039.449,38.441599999999994,0.0,10.0,40.0,-30.0
954,6391444,1660600044,0.515,0.515,2.821,1280x720-100,23717937,23777996,60059,90.6169,1660600044.911,81.544,0.40500000000000025,100.0,90.0,-30.50000000000003
966,6391773,1660600045,2.517,2.517,3.174,1280x720-5,1124622,1191649,67027,4.5425,1660600045.329,86.0744,0.35299999999999976,5.0,95.0,-125.29999999999998
1083,6394333,1660600047,2.631,2.631,3.829,1280x720-50,11859141,11890462,31321,45.3149,1660600047.802,40.772400000000005,0.6550000000000002,50.0,45.0,-60.50000000000003
1200,6396877,1660600050,2.09,2.090,3.829,1280x720-50,11859141,11889617,30476,45.3148,1660600050.355,0.00010000000000331966,0.0,50.0,0.0,50.0
1224,6397445,1660600050,3.53,3.530,3.829,1280x720-10,2351443,2380421,28978,9.0729,1660600050.923,36.2419,0.0,10.0,40.0,-30.0
