,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,3808590,1660189664,2.002,2.002,1.71,1280x720-5,1124688,1191650,66962,4.5425,1660189664.042,0.0,0.0,5.0,0.0,5.0
35,3810095,1660189665,3.033,3.033,2.265,1280x720-10,2351466,2380435,28969,9.0729,1660189665.568,4.5304,0.5550000000000002,10.0,5.0,-50.500000000000014
152,3812892,1660189668,2.243,2.243,2.265,1280x720-50,11859257,11890482,31225,45.3148,1660189668.335,36.2419,0.0,50.0,40.0,10.0
176,3813338,1660189668,3.796,3.796,2.265,1280x720-10,2351466,2380400,28934,9.0728,1660189668.781,36.242,0.0,10.0,40.0,-30.0
409,3816272,1660189671,2.861,2.861,2.265,1280x720-100,23718169,23777999,59830,90.6169,1660189672.071,81.5441,0.0,100.0,90.0,10.0
526,3817430,1660189672,3.706,3.706,2.265,1280x720-50,11859257,11890463,31206,45.3147,1660189672.874,45.3022,0.0,100.0,0.0,100.0
759,3820858,1660189676,2.283,2.283,2.265,1280x720-100,23717937,23777999,60062,90.6169,1660189677.003,45.3022,0.0,100.0,0.0,100.0
783,3821402,1660189676,3.737,3.737,2.265,1280x720-10,2351443,2380418,28975,9.0728,1660189677.547,81.5441,0.0,10.0,90.0,-80.0
1016,3824203,1660189679,2.943,2.943,2.265,1280x720-100,23717937,23777985,60048,90.6169,1660189680.066,81.5441,0.0,100.0,90.0,10.0
1133,3825910,1660189681,3.241,3.241,2.265,1280x720-50,11859141,11890429,31288,45.3147,1660189681.356,45.3022,0.0,50.0,50.0,0.0
1250,3827675,1660189683,3.479,3.479,2.265,1280x720-50,11859141,11889584,30443,45.3149,1660189683.111,0.00019999999999953388,0.0,50.0,0.0,50.0
1483,3831090,1660189686,2.064,2.064,2.265,1280x720-100,23718169,23777983,59814,90.617,1660189686.526,45.3021,0.0,100.0,50.0,50.0
1507,3831587,1660189687,3.567,3.567,2.265,1280x720-10,2351443,2380421,28978,9.0729,1660189687.078,81.5441,0.0,10.0,90.0,-80.0
1740,3834675,1660189690,2.481,2.481,2.265,1280x720-100,23717937,23777999,60062,90.6169,1660189690.117,81.544,0.0,100.0,90.0,10.0
1857,3836191,1660189691,2.966,2.966,2.265,1280x720-50,11859141,11890451,31310,45.3149,1660189691.636,45.302,0.0,50.0,50.0,0.0
1974,3837790,1660189693,3.373,3.373,2.265,1280x720-50,11859141,11889586,30445,45.3149,1660189693.229,0.0,0.0,50.0,0.0,50.0
2207,3840535,1660189695,2.625,2.625,2.265,1280x720-100,23717937,23777999,60062,90.6169,1660189695.972,45.302,0.0,100.0,50.0,50.0
2324,3841877,1660189697,3.289,3.289,2.265,1280x720-50,11859141,11890433,31292,45.3148,1660189697.316,45.3021,0.0,50.0,50.0,0.0
2441,3843139,1660189698,4.031,4.031,2.265,1280x720-50,11859141,11889589,30448,45.3148,1660189698.58,0.0,0.0,50.0,0.0,50.0
2674,3846798,1660189702,2.371,2.371,2.265,1280x720-100,23717937,23777998,60061,90.6169,1660189703.012,45.3021,0.0,100.0,50.0,50.0
2791,3848094,1660189703,3.074,3.074,2.265,1280x720-50,11859141,11890428,31287,45.3147,1660189703.533,45.3022,0.0,50.0,50.0,0.0
2908,3849593,1660189705,3.582,3.582,2.265,1280x720-50,11859141,11889613,30472,45.3147,1660189705.042,0.0,0.0,50.0,0.0,50.0
