,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,660416,1660094574,2.002,2.002,0.756,1280x720-5,1124688,1191650,66962,4.5425,1660094574.331,0.0,0.0,5.0,0.0,5.0
35,661606,1660094575,3.317,3.317,1.208,1280x720-10,2351466,2380435,28969,9.0729,1660094575.52,4.5304,0.45199999999999996,10.0,5.0,-40.199999999999996
268,673403,1660094587,1.078,1.078,8.78,1280x720-100,23718169,23777998,59829,90.6168,1660094587.352,81.5439,7.571999999999999,100.0,90.0,-747.1999999999999
280,674287,1660094588,2.238,2.238,8.78,1280x720-5,1124633,1191657,67024,4.5424,1660094588.217,86.0744,0.0,5.0,95.0,-90.0
304,675610,1660094589,2.972,2.972,8.78,1280x720-10,2351466,2380424,28958,9.0729,1660094589.571,4.530500000000001,0.0,10.0,5.0,5.0
421,681466,1660094595,0.836,0.836,10.448,1280x720-50,11859257,11890463,31206,45.3147,1660094595.438,36.2418,1.668000000000001,50.0,40.0,-156.8000000000001
433,682203,1660094596,2.605,2.605,10.952,1280x720-5,1124622,1191644,67022,4.5425,1660094596.119,40.7722,0.5039999999999996,5.0,45.0,-90.39999999999995
550,688332,1660094602,0.91,0.910,13.326,1280x720-50,11859141,11890432,31291,45.3149,1660094602.264,40.772400000000005,2.3740000000000006,50.0,45.0,-232.40000000000006
562,688937,1660094602,2.298,2.298,13.326,1280x720-5,1124622,1191657,67035,4.5425,1660094602.869,40.772400000000005,0.0,5.0,45.0,-40.0
586,690147,1660094604,3.097,3.097,13.326,1280x720-10,2351443,2380424,28981,9.0729,1660094604.095,4.5304,0.0,10.0,5.0,5.0
703,695408,1660094609,0.849,0.849,14.286,1280x720-50,11859141,11890438,31297,45.3149,1660094609.35,36.242000000000004,0.9599999999999991,50.0,40.0,-85.99999999999991
715,696143,1660094610,2.851,2.851,14.995,1280x720-5,1124622,1191649,67027,4.5425,1660094610.09,40.772400000000005,0.7089999999999996,5.0,45.0,-110.89999999999996
832,701135,1660094615,0.452,0.452,15.55,1280x720-50,11859141,11890462,31321,45.3149,1660094615.076,40.772400000000005,0.5550000000000015,50.0,45.0,-50.50000000000015
844,701711,1660094615,2.454,2.454,16.156,1280x720-5,1124622,1191659,67037,4.5426,1660094615.652,40.7723,0.6059999999999981,5.0,45.0,-100.59999999999981
961,706477,1660094620,0.65,0.650,17.064,1280x720-50,11859141,11890451,31310,45.3149,1660094620.408,40.7723,0.9080000000000013,50.0,45.0,-85.80000000000013
973,707057,1660094620,2.652,2.652,17.669,1280x720-5,1124622,1191655,67033,4.5425,1660094620.988,40.772400000000005,0.6050000000000004,5.0,45.0,-100.50000000000004
1090,711755,1660094625,0.722,0.722,18.374,1280x720-50,11859141,11890456,31315,45.3149,1660094625.667,40.772400000000005,0.7049999999999983,50.0,45.0,-65.49999999999983
1102,712287,1660094626,2.724,2.724,18.929,1280x720-5,1124622,1191649,67027,4.5425,1660094626.217,40.772400000000005,0.5549999999999997,5.0,45.0,-95.49999999999997
